"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Szendehely";"10,04";"1503,0";" ";"78";"44";"12";" ";
"Szente";"7,53";"334,0";" ";"19";"9";"3";" ";
"Tereske";"17,03";"722,0";" ";"82";"38";"13";" ";
"Tolmács";"12,21";"691,5";" ";"46";"19";"6";" ";
"Salgótarjáni járás";"525,23";"63955,0";" ";"7422";"4078";"1931";" ";
"Bárna";"15,39";"1066,0";" ";"155";"82";"40";" ";
"Cered";"38,58";"1080,0";" ";"107";"62";"34";" ";
"Egyházasgerge";"15,37";"722,5";" ";"90";"49";"21";" ";
"Etes";"15,80";"1420,5";" ";"199";"86";"45";" ";
"Ipolytarnóc";"13,66";"464,0";" ";"110";"34";"11";" ";
"Karancsalja";"12,54";"1545,5";" ";"183";"101";"53";" ";
"Karancsberény";"23,14";"914,5";" ";"66";"37";"15";" ";
"Karancskeszi";"31,70";"1843,0";" ";"286";"155";"66";" ";
"Karancslapujtõ";"19,35";"2601,0";" ";"385";"157";"38";" ";
"Karancsság";"21,39";"1191,0";" ";"224";"113";"61";" ";
"Kazár";"30,39";"1947,5";" ";"220";"103";"46";" ";
"Kisbárkány";"8,03";"195,5";" ";"26";"12";"4";" ";
"Kishartyán";"8,95";"583,5";" ";"64";"41";"19";" ";
"Litke";"18,16";"837,5";" ";"130";"54";"19";" ";
"Lucfalva";"14,10";"603,5";" ";"59";"27";"16";" ";
"Márkháza";"6,31";"230,0";" ";"32";"15";"7";" ";
"Mátraszele";"16,97";"1015,5";" ";"136";"71";"40";" ";
"Mihálygerge";"11,06";"564,0";" ";"79";"32";"15";" ";
"Nagybárkány";"8,84";"648,5";" ";"133";"81";"41";" ";
"Nagykeresztúr";"8,20";"265,5";" ";"29";"7";"5";" ";
"Rákóczibánya";"4,57";"794,5";" ";"82";"37";"14";" ";
"Ságújfalu";"12,03";"1061,0";" ";"143";"60";"27";" ";
"Salgótarján";"100,83";"36816,5";" ";"3815";"2292";"1132";" ";
"Sámsonháza";"12,71";"271,0";" ";"34";"19";"5";" ";
"Somoskõújfalu";"2,33";"2169,0";" ";"198";"101";"43";" ";
"Sóshartyán";"12,14";"957,0";" ";"171";"110";"52";" ";
"Szilaspogony";"14,40";"315,0";" ";"57";"39";"27";" ";
"Vizslás";"10,12";"1309,5";" ";"146";"73";"27";" ";
"Zabar";"18,17";"522,5";" ";"63";"28";"8";" ";
"Szécsényi járás";"285,25";"19292,0";" ";"2337";"1207";"550";" ";
"Endrefalva";"13,23";"1317,0";" ";"232";"149";"53";" ";
"Hollókõ";"5,18";"366,0";" ";"32";"12";"4";" ";
"Ludányhalászi";"21,19";"1589,5";" ";"106";"38";"15";" ";
"Magyargéc";"12,35";"863,0";" ";"154";"92";"34";" ";
"Nagylóc";"39,12";"1560,5";" ";"192";"120";"77";" ";
"Nógrádmegyer";"22,77";"1695,0";" ";"309";"122";"46";" ";
"Nógrádsipek";"20,13";"668,0";" ";"74";"44";"29";" ";
"Nógrádszakál";"18,79";"594,0";" ";"134";"57";"22";" ";
"Piliny";"16,04";"583,5";" ";"74";"43";"21";" ";
"Rimóc";"29,24";"1765,5";" ";"215";"113";"54";" ";
"Szalmatercs";"7,58";"485,5";" ";"65";"25";"6";" ";
"Szécsény";"45,83";"5723,5";" ";"530";"282";"138";" ";
"Szécsényfelfalu";"8,22";"443,5";" ";"31";"18";"9";" ";
"Varsány";"25,58";"1637,5";" ";"189";"92";"42";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17727,96";"1477479,0";" ";"131989";"65024";"30335";" ";
"Hajdú-Bihar megye";"6210,51";"538855,5";" ";"44549";"22673";"11307";" ";
"Balmazújvárosi járás";"827,44";"29670,5";" ";"2814";"1270";"551";" ";
"Balmazújváros";"205,45";"17368,5";" ";"1373";"551";"222";" ";
"Egyek";"104,79";"4923,5";" ";"643";"312";"124";" ";
"Hortobágy";"284,58";"1491,0";" ";"114";"55";"26";" ";
"Tiszacsege";"136,40";"4489,0";" ";"530";"288";"157";" ";
"Újszentmargita";"96,22";"1398,5";" ";"154";"64";"22";" ";
"Berettyóújfalui járás";"1073,90";"43689,5";" ";"4668";"2199";"1030";" ";
"Ártánd";"19,82";"506,0";" ";"48";"17";"12";" ";
"Bakonszeg";"35,03";"1163,5";" ";"121";"40";"18";" ";
"Bedõ";"10,20";"249,0";" ";"11";"6";"5";" ";
"Berekböszörmény";"42,84";"1720,5";" ";"245";"94";"50";" ";
"Berettyóújfalu";"170,98";"15242,0";" ";"1229";"642";"296";" ";
"Biharkeresztes";"49,26";"3869,5";" ";"287";"109";"51";" ";
"Bojt";"26,88";"485,5";" ";"99";"54";"15";" ";
"Csökmõ";"68,97";"1774,0";" ";"186";"86";"48";" ";
"Darvas";"42,31";"529,0";" ";"53";"35";"23";" ";
"Furta";"42,85";"1130,5";" ";"155";"69";"37";" ";
"Gáborján";"26,46";"868,0";" ";"123";"36";"14";" ";
"Hencida";"34,79";"1267,5";" ";"156";"53";"22";" ";
"Komádi";"144,65";"5220,5";" ";"793";"392";"191";" ";
"Körösszakál";"15,02";"817,0";" ";"97";"50";"16";" ";
"Körösszegapáti";"45,85";"880,0";" ";"110";"50";"21";" ";
"Magyarhomorog";"39,56";"848,0";" ";"100";"61";"29";" ";
"Mezõpeterd";"18,23";"519,0";" ";"75";"37";"10";" ";
"Mezõsas";"26,39";"593,0";" ";"59";"16";"11";" ";
"Nagykereki";"37,27";"1195,0";" ";"152";"96";"36";" ";
"Szentpéterszeg";"25,51";"1102,5";" ";"107";"46";"18";" ";
"Told";"14,91";"311,0";" ";"82";"37";"26";" ";
"Újiráz";"15,47";"508,5";" ";"66";"30";"16";" ";
"Váncsod";"34,43";"1210,5";" ";"161";"56";"26";" ";
"Vekerd";"7,41";"113,5";" ";"10";"6";"2";" ";
"Zsáka";"78,81";"1566,0";" ";"143";"81";"37";" ";
"Debreceni járás";"531,13";"220918,5";" ";"13374";"7053";"3579";" ";
"Debrecen";"461,66";"207805,0";" ";"11900";"6425";"3346";" ";
"Hajdúsámson";"69,47";"13113,5";" ";"1474";"628";"233";" ";
"Derecskei járás";"650,31";"41530,0";" ";"4009";"2198";"1148";" ";
"Derecske";"103,58";"8935,0";" ";"846";"502";"282";" ";
"Esztár";"31,71";"1355,5";" ";"121";"45";"20";" ";
"Hajdúbagos";"37,44";"1979,0";" ";"195";"88";"36";" ";
"Hosszúpályi";"79,18";"5851,0";" ";"564";"383";"195";" ";
"Kismarja";"47,16";"1214,5";" ";"132";"34";"16";" ";
"Kokad";"16,10";"602,5";" ";"72";"51";"23";" ";
"Konyár";"41,70";"2018,5";" ";"266";"141";"83";" ";
"Létavértes";"116,62";"7074,0";" ";"614";"334";"187";" ";
"Mikepércs";"36,93";"4411,0";" ";"416";"237";"117";" ";
"Monostorpályi";"44,44";"2130,0";" ";"161";"67";"27";" ";
"Pocsaj";"49,55";"2579,0";" ";"302";"121";"53";" ";
"Sáránd";"22,68";"2262,5";" ";"226";"138";"81";" ";
"Tépe";"23,22";"1117,5";" ";"94";"57";"28";" ";
"Hajdúböszörményi járás";"471,43";"40395,5";" ";"3488";"1708";"879";" ";
"Hajdúböszörmény";"370,78";"31463,0";" ";"2752";"1372";"736";" ";
"Hajdúdorog";"100,65";"8932,5";" ";"736";"336";"143";" ";
"Hajdúhadházi járás";"137,02";"22002,5";" ";"2806";"1851";"1075";" ";
"Bocskaikert";"10,89";"2947,5";" ";"268";"153";"97";" ";
"Hajdúhadház";"87,80";"12433,5";" ";"1863";"1272";"735";" ";
"Téglás";"38,33";"6621,5";" ";"675";"426";"243";" ";
"Hajdúnánási járás";"547,27";"29349,0";" ";"2546";"1070";"416";" ";
"Folyás";"53,94";"335,0";" ";"48";"22";"12";" ";
"Görbeháza";"80,20";"2416,0";" ";"201";"88";"26";" ";
"Hajdúnánás";"259,62";"17043,5";" ";"1272";"552";"229";" ";
"Polgár";"97,44";"7924,0";" ";"873";"340";"122";" ";
"Tiszagyulaháza";"20,78";"716,5";" ";"63";"24";"9";" ";
"Újtikos";"35,29";"914,0";" ";"89";"44";"18";" ";
"Hajdúszoboszlói járás";"732,65";"42275,5";" ";"3082";"1593";"788";" ";
"Ebes";"77,27";"4391,0";" ";"274";"118";"54";" ";
"Hajdúszoboszló";"238,70";"23287,0";" ";"1585";"785";"387";" ";
"Hajdúszovát";"58,01";"3048,0";" ";"423";"242";"151";" ";
"Nádudvar";"225,91";"8790,5";" ";"592";"358";"160";" ";
"Nagyhegyes";"132,76";"2759,0";" ";"208";"90";"36";" ";
"Nyíradonyi járás";"510,31";"29390,5";" ";"3840";"2114";"1280";" ";
"Álmosd";"34,13";"1552,5";" ";"153";"65";"32";" ";
"Bagamér";"47,02";"2495,5";" ";"336";"203";"105";" ";
"Fülöp";"55,95";"1745,0";" ";"193";"100";"65";" ";
"Nyírábrány";"55,62";"3682,0";" ";"435";"209";"117";" ";
"Nyíracsád";"74,92";"3763,5";" ";"621";"338";"202";" ";
"Nyíradony";"96,59";"7817,0";" ";"974";"629";"466";" ";
"Nyírmártonfalva";"57,48";"2020,0";" ";"266";"117";"58";" ";
"Újléta";"30,41";"1037,5";" ";"174";"103";"67";" ";
"Vámospércs";"58,19";"5277,5";" ";"688";"350";"168";" ";
"Püspökladányi járás";"729,05";"39634,0";" ";"3922";"1617";"561";" ";
"Báránd";"42,57";"2536,5";" ";"278";"167";"70";" ";
"Bihardancsháza";"8,31";"182,5";" ";"15";"4";"2";" ";
"Biharnagybajom";"61,35";"2728,0";" ";"226";"96";"31";" ";
"Bihartorda";"22,38";"893,5";" ";"95";"31";"17";" ";
"Földes";"65,24";"4021,5";" ";"387";"117";"30";" ";
"Kaba";"95,04";"5927,0";" ";"421";"137";"30";" ";
"Nagyrábé";"85,42";"1993,5";" ";"176";"99";"45";" ";
"Püspökladány";"186,95";"14748,0";" ";"1537";"690";"260";" ";
"Sáp";"19,22";"932,5";" ";"124";"31";"15";" ";
"Sárrétudvari";"54,42";"2771,5";" ";"334";"121";"27";" ";
"Szerep";"56,04";"1514,5";" ";"231";"102";"31";" ";
"Tetétlen";"32,11";"1385,0";" ";"98";"22";"3";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,60";"384940,0";" ";"29539";"14026";"6068";" ";
"Jászapáti járás";"544,45";"32917,5";" ";"2676";"1348";"591";" ";
"Alattyán";"34,29";"2131,5";" ";"153";"74";"23";" ";
"Jánoshida";"34,79";"2447,0";" ";"167";"78";"36";" ";
"Jászalsószentgyörgy";"47,67";"3451,5";" ";"261";"126";"41";" ";
"Jászapáti";"78,16";"8997,5";" ";"521";"267";"109";" ";
"Jászdózsa";"42,86";"2120,0";" ";"101";"51";"21";" ";
"Jászivány";"39,51";"396,5";" ";"30";"12";"1";" ";
"Jászkisér";"130,11";"5212,5";" ";"528";"243";"128";" ";
"Jászladány";"92,73";"5739,5";" ";"785";"429";"203";" ";
"Jászszentandrás";"44,33";"2421,5";" ";"130";"68";"29";" ";
"Jászberényi járás";"617,01";"50966,0";" ";"2324";"1150";"474";" ";
"Jászágó";"36,93";"689,0";" ";"36";"14";"5";" ";
"Jászárokszállás";"77,17";"7859,5";" ";"383";"191";"85";" ";
"Jászberény";"221,35";"26944,5";" ";"984";"474";"200";" ";
"Jászboldogháza";"55,31";"1602,5";" ";"77";"37";"14";" ";
"Jászfelsõszentgyörgy";"39,28";"1969,0";" ";"136";"59";"28";" ";
"Jászfényszaru";"76,16";"5644,0";" ";"323";"161";"52";" ";
"Jászjákóhalma";"45,04";"3058,0";" ";"175";"86";"31";" ";
"Jásztelek";"41,15";"1612,5";" ";"130";"86";"38";" ";
"Pusztamonostor";"24,62";"1587,0";" ";"80";"42";"21";" ";
"Karcagi járás";"857,26";"42615,0";" ";"4055";"1930";"803";" ";
"Berekfürdõ";"18,57";"991,5";" ";"59";"30";"12";" ";
"Karcag";"368,63";"20139,0";" ";"1652";"1003";"430";" ";
"Kenderes";"111,24";"4691,5";" ";"559";"210";"64";" ";
"Kisújszállás";"205,27";"11433,5";" ";"658";"355";"179";" ";
"Kunmadaras";"153,55";"5359,5";" ";"1127";"332";"118";" ";
"Kunhegyesi járás";"464,58";"19490,5";" ";"2884";"978";"361";" ";
"Abádszalók";"132,23";"3978,0";" ";"568";"161";"74";" ";
"Kunhegyes";"148,93";"7532,5";" ";"960";"380";"148";" ";
"Tiszabõ";"35,04";"1868,0";" ";"391";"95";"27";" ";
"Tiszabura";"45,20";"2907,0";" ";"567";"180";"39";" ";
"Tiszagyenda";"36,93";"950,5";" ";"147";"69";"20";" ";
"Tiszaroff";"52,49";"1542,0";" ";"215";"86";"49";" ";
"Tomajmonostora";"13,76";"712,5";" ";"36";"7";"4";" ";
"Kunszentmártoni járás";"576,49";"35451,0";" ";"3520";"1705";"796";" ";
"Cibakháza";"38,21";"4381,0";" ";"550";"220";"123";" ";
"Csépa";"29,67";"1557,0";" ";"211";"118";"57";" ";
"Cserkeszõlõ";"30,70";"2078,0";" ";"187";"101";"52";" ";
"Kunszentmárton";"143,65";"8434,5";" ";"709";"346";"152";" ";
"Nagyrév";"29,79";"733,5";" ";"59";"31";"13";" ";
"Öcsöd";"103,66";"3216,5";" ";"370";"182";"67";" ";
"Szelevény";"45,39";"1061,5";" ";"88";"48";"20";" ";
"Tiszaföldvár";"80,34";"11221,5";" ";"1041";"507";"249";" ";
"Tiszainoka";"17,92";"414,0";" ";"43";"22";"12";" ";
"Tiszakürt";"28,37";"1362,5";" ";"152";"64";"18";" ";
"Tiszasas";"28,79";"991,0";" ";"110";"66";"33";" ";
"Mezõtúri járás";"725,74";"27993,5";" ";"2335";"1145";"598";" ";
"Kétpó";"66,76";"689,5";" ";"79";"43";"20";" ";
"Mesterszállás";"42,92";"694,5";" ";"66";"40";"27";" ";
"Mezõhék";"89,82";"321,5";" ";"32";"17";"8";" ";
"Mezõtúr";"289,72";"17478,5";" ";"1338";"657";"341";" ";
"Túrkeve";"236,52";"8809,5";" ";"820";"388";"202";" ";
"Szolnoki járás";"914,48";"119696,0";" ";"6825";"3492";"1528";" ";
"Besenyszög";"138,08";"3391,5";" ";"162";"89";"40";" ";
"Csataszög";"11,21";"300,5";" ";"20";"13";"3";" ";
"Hunyadfalva";"5,35";"172,5";" ";"32";"16";"8";" ";
"Kõtelek";"45,14";"1577,0";" ";"181";"76";"28";" ";
"Martfû";"23,08";"6478,0";" ";"358";"156";"81";" ";
"Nagykörû";"42,81";"1641,5";" ";"140";"78";"33";" ";
"Rákóczifalva";"35,94";"5362,5";" ";"381";"210";"106";" ";
"Rákócziújfalu";"19,61";"1993,0";" ";"156";"85";"38";" ";
"Szajol";"36,97";"3764,5";" ";"274";"123";"56";" ";
"Szászberek";"39,22";"976,0";" ";"33";"10";"6";" ";
"Szolnok";"187,24";"74442,5";" ";"3684";"1951";"879";" ";
"Tiszajenõ";"28,19";"1637,0";" ";"96";"52";"19";" ";
"Tiszasüly";"91,77";"1373,0";" ";"115";"59";"18";" ";
"Tiszavárkony";"35,62";"1530,5";" ";"76";"44";"16";" ";
"Tószeg";"59,17";"4404,5";" ";"324";"169";"58";" ";
"Újszász";"58,20";"6392,0";" ";"375";"168";"58";" ";
"Vezseny";"25,17";"705,5";" ";"44";"18";"10";" ";
"Zagyvarékas";"31,71";"3554,0";" ";"374";"175";"71";" ";
"Tiszafüredi járás";"417,05";"19066,0";" ";"1622";"816";"340";" ";
"Nagyiván";"43,16";"1172,5";" ";"95";"49";"22";" ";
"Tiszaderzs";"27,19";"1058,5";" ";"100";"45";"23";" ";
"Tiszafüred";"162,18";"10749,5";" ";"835";"419";"161";" ";
"Tiszaigar";"34,02";"811,0";" ";"81";"56";"36";" ";
"Tiszaörs";"37,10";"1231,5";" ";"165";"86";"36";" ";
"Tiszaszentimre";"65,61";"2103,5";" ";"195";"75";"18";" ";
"Tiszaszõlõs";"47,79";"1939,5";" ";"151";"86";"44";" ";
"Törökszentmiklósi járás";"464,54";"36744,5";" ";"3298";"1462";"577";" ";
"Fegyvernek";"71,48";"6431,5";" ";"626";"281";"112";" ";
"Kengyel";"79,14";"3884,0";" ";"321";"146";"50";" ";
"Kuncsorba";"33,63";"590,0";" ";"64";"37";"17";" ";
"Örményes";"34,13";"1069,0";" ";"61";"22";"5";" ";
"Tiszapüspöki";"37,45";"2028,5";" ";"212";"76";"23";" ";
"Tiszatenyõ";"23,55";"1627,5";" ";"162";"78";"26";" ";
"Törökszentmiklós";"185,16";"21114,0";" ";"1852";"822";"344";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,85";"553683,5";" ";"57901";"28325";"12960";" ";
"Baktalórántházai járás";"254,47";"19581,5";" ";"2635";"1366";"730";" ";
"Baktalórántháza";"35,25";"4326,0";" ";"472";"193";"80";" ";
"Besenyõd";"9,45";"646,5";" ";"117";"66";"30";" ";
"Laskod";"13,59";"963,0";" ";"113";"53";"27";" ";
"Levelek";"25,73";"2901,5";" ";"349";"168";"89";" ";
"Magy";"20,70";"945,5";" ";"135";"81";"51";" ";
"Nyíribrony";"20,09";"1087,5";" ";"143";"85";"48";" ";
"Nyírjákó";"10,34";"902,5";" ";"138";"57";"34";" ";
"Nyírkércs";"14,28";"793,0";" ";"98";"52";"31";" ";
"Ófehértó";"43,17";"2566,5";" ";"433";"275";"148";" ";
"Petneháza";"24,20";"1787,5";" ";"308";"162";"105";" ";
"Ramocsaháza";"18,11";"1467,5";" ";"137";"85";"37";" ";
"Rohod";"19,56";"1194,5";" ";"192";"89";"50";" ";
"Csengeri járás";"246,51";"13154,0";" ";"1475";"639";"264";" ";
"Csenger";"36,16";"4741,5";" ";"405";"177";"87";" ";
"Csengersima";"23,80";"682,0";" ";"48";"27";"13";" ";
"Csengerújfalu";"25,61";"778,0";" ";"128";"50";"17";" ";
"Komlódtótfalu";"6,97";"124,0";" ";"10";"3";"2";" ";
"Pátyod";"9,10";"650,0";" ";"41";"18";"7";" ";
"Porcsalma";"31,10";"2553,0";" ";"347";"169";"62";" ";
"Szamosangyalos";"8,04";"492,5";" ";"76";"41";"15";" ";
"Szamosbecs";"6,71";"359,5";" ";"27";"16";"8";" ";
"Szamostatárfalva";"4,50";"315,5";" ";"47";"17";"11";" ";
"Tyukod";"62,18";"1847,5";" ";"267";"90";"33";" ";
"Ura";"32,34";"610,5";" ";"79";"31";"9";" ";
"Fehérgyarmati járás";"707,38";"36872,0";" ";"4894";"2340";"1017";" ";
"Botpalád";"16,50";"581,0";" ";"100";"57";"21";" ";
"Cégénydányád";"12,19";"680,5";" ";"71";"25";"7";" ";
"Csaholc";"19,35";"516,5";" ";"96";"58";"22";" ";
"Császló";"10,18";"370,5";" ";"106";"20";"3";" ";
"Csegöld";"19,35";"600,5";" ";"107";"35";"23";" ";
"Darnó";"4,64";"163,5";" ";"22";"10";"7";" ";
"Fehérgyarmat";"52,46";"7867,0";" ";"685";"370";"182";" ";
"Fülesd";"15,05";"448,5";" ";"49";"16";"6";" ";
"Gacsály";"19,82";"889,0";" ";"138";"107";"77";" ";
"Garbolc";"7,25";"151,0";" ";"11";"3";"2";" ";
"Gyügye";"4,33";"233,5";" ";"30";"11";"4";" ";
"Hermánszeg";"5,20";"245,0";" ";"31";"9";"5";" ";
"Jánkmajtis";"25,03";"1666,0";" ";"192";"110";"44";" ";
"Kérsemjén";"7,08";"290,0";" ";"51";"19";"7";" ";
"Kisar";"15,43";"1058,0";" ";"144";"90";"53";" ";
"Kishódos";"8,92";"92,5";" ";"19";"8";"3";" ";
"Kisnamény";"18,01";"291,0";" ";"54";"32";"25";" ";
"Kispalád";"16,74";"531,5";" ";"96";"50";"24";" ";
"Kisszekeres";"14,68";"545,5";" ";"77";"24";"11";" ";
"Kölcse";"28,24";"1259,0";" ";"151";"82";"21";" ";
"Kömörõ";"16,37";"506,5";" ";"74";"25";"10";" ";
"Magosliget";"5,18";"248,5";" ";"29";"8";"3";" ";
"Mánd";"5,17";"272,0";" ";"35";"15";"6";" ";
"Méhtelek";"8,62";"669,5";" ";"125";"49";"23";" ";
"Milota";"15,39";"816,0";" ";"110";"32";"16";" ";
"Nábrád";"17,68";"871,5";" ";"88";"37";"20";" ";
"Nagyar";"15,99";"683,5";" ";"145";"83";"25";" ";
"Nagyhódos";"7,66";"109,0";" ";"9";"1";"1";" ";
"Nagyszekeres";"10,51";"524,5";" ";"83";"44";"28";" ";
"Nemesborzova";"2,20";"79,5";" ";"17";"9";"7";" ";
"Olcsvaapáti";"11,00";"285,5";" ";"54";"18";"6";" ";
"Panyola";"12,22";"579,5";" ";"60";"30";"14";" ";
"Penyige";"18,89";"740,0";" ";"113";"42";"15";" ";
"Rozsály";"14,87";"748,0";" ";"98";"62";"41";" ";
"Sonkád";"19,81";"680,0";" ";"107";"56";"8";" ";
"Szamossályi";"11,57";"667,5";" ";"65";"38";"19";" ";
"Szamosújlak";"5,27";"392,0";" ";"60";"28";"8";" ";
"Szatmárcseke";"36,29";"1364,5";" ";"249";"82";"32";" ";
"Tiszabecs";"17,14";"1019,0";" ";"128";"47";"12";" ";
"Tiszacsécse";"4,80";"228,0";" ";"23";"5";"2";" ";
"Tiszakóród";"16,69";"694,5";" ";"78";"39";"22";" ";
"Tisztaberek";"18,22";"609,0";" ";"126";"75";"22";" ";
"Tivadar";"4,80";"191,5";" ";"19";"12";"8";" ";
"Tunyogmatolcs";"26,28";"2418,0";" ";"335";"179";"55";" ";
"Túristvándi";"15,22";"670,0";" ";"96";"34";"8";" ";
"Túrricse";"12,99";"602,0";" ";"86";"44";"9";" ";
"Uszka";"7,36";"394,5";" ";"69";"30";"9";" ";
"Vámosoroszi";"13,16";"495,5";" ";"62";"32";"20";" ";
"Zajta";"9,19";"444,0";" ";"48";"25";"12";" ";
"Zsarolyán";"6,39";"388,5";" ";"73";"23";"9";" ";
"Ibrányi járás";"304,91";"23471,5";" ";"3129";"1427";"608";" ";
"Balsa";"22,51";"841,0";" ";"100";"53";"20";" ";
"Buj";"32,76";"2221,5";" ";"351";"158";"87";" ";
"Gávavencsellõ";"66,83";"3401,0";" ";"370";"206";"110";" ";
"Ibrány";"60,39";"6864,0";" ";"863";"379";"156";" ";
"Nagyhalász";"44,31";"5587,5";" ";"729";"313";"128";" ";
"Paszab";"12,96";"1284,0";" ";"282";"122";"48";" ";
"Tiszabercel";"31,38";"1898,0";" ";"263";"124";"38";" ";
"Tiszatelek";"33,77";"1374,5";" ";"171";"72";"21";" ";
"Kemecsei járás";"246,41";"22054,0";" ";"2666";"1362";"594";" ";
"Berkesz";"13,18";"892,0";" ";"75";"40";"15";" ";
"Beszterec";"11,59";"1003,0";" ";"187";"71";"28";" ";
"Demecser";"36,98";"4292,0";" ";"536";"319";"97";" ";
"Gégény";"23,44";"1919,0";" ";"215";"148";"70";" ";
"Kék";"22,04";"1926,0";" ";"257";"88";"34";" ";
"Kemecse";"38,94";"4728,0";" ";"611";"284";"142";" ";
"Nyírbogdány";"35,03";"2914,0";" ";"230";"127";"63";" ";
"Nyírtét";"17,17";"1045,5";" ";"131";"91";"49";" ";
"Székely";"16,08";"1052,5";" ";"115";"44";"15";" ";
"Tiszarád";"9,23";"609,5";" ";"118";"60";"27";" ";
"Vasmegyer";"22,73";"1672,5";" ";"191";"90";"54";" ";
"Kisvárdai járás";"523,09";"55338,0";" ";"6634";"3415";"1575";" ";
"Ajak";"24,76";"3556,0";" ";"402";"205";"83";" ";
"Anarcs";"17,06";"1923,0";" ";"248";"162";"61";" ";
"Dombrád";"51,84";"3906,0";" ";"663";"321";"189";" ";
"Döge";"16,54";"2104,5";" ";"274";"111";"60";" ";
"Fényeslitke";"25,15";"2358,0";" ";"202";"111";"73";" ";
"Gyulaháza";"22,09";"1884,5";" ";"294";"190";"105";" ";
"Jéke";"6,32";"709,0";" ";"70";"32";"12";" ";
"Kékcse";"18,23";"1531,5";" ";"245";"116";"44";" ";
"Kisvárda";"35,91";"16571,0";" ";"1492";"792";"331";" ";
"Lövõpetri";"9,26";"442,0";" ";"63";"34";"18";" ";
"Mezõladány";"14,04";"994,5";" ";"165";"88";"41";" ";
"Nyírkarász";"41,43";"2296,5";" ";"251";"132";"68";" ";
"Nyírlövõ";"7,91";"682,0";" ";"91";"48";"17";" ";
"Nyírtass";"37,95";"1945,0";" ";"197";"85";"44";" ";
"Pap";"17,15";"1809,0";" ";"214";"100";"43";" ";
"Pátroha";"39,23";"2860,0";" ";"429";"237";"103";" ";
"Rétközberencs";"15,80";"1155,0";" ";"201";"130";"61";" ";
"Szabolcsbáka";"19,84";"1146,5";" ";"154";"88";"37";" ";
"Szabolcsveresmart";"22,95";"1670,0";" ";"217";"141";"54";" ";
"Tiszakanyár";"15,51";"1611,0";" ";"232";"91";"47";" ";
"Tornyospálca";"43,65";"2489,5";" ";"293";"116";"49";" ";
"Újdombrád";"10,78";"670,0";" ";"78";"34";"17";" ";
"Újkenéz";"9,69";"1023,5";" ";"159";"51";"18";" ";
"Mátészalkai járás";"624,70";"62803,0";" ";"7156";"3518";"1724";" ";
"Fábiánháza";"27,35";"1632,5";" ";"320";"150";"69";" ";
"Fülpösdaróc";"4,25";"321,0";" ";"24";"11";"7";" ";
"Géberjén";"5,38";"524,0";" ";"44";"14";"3";" ";
"Gyõrtelek";"14,78";"1585,5";" ";"236";"86";"36";" ";
"Hodász";"26,49";"3300,0";" ";"561";"296";"139";" ";
"Jármi";"12,37";"1244,5";" ";"52";"26";"15";" ";
"Kántorjánosi";"41,62";"2135,5";" ";"337";"168";"70";" ";
"Kocsord";"25,47";"2775,5";" ";"396";"190";"113";" ";
"Mátészalka";"41,40";"17021,5";" ";"1066";"545";"257";" ";
"Mérk";"25,08";"2083,5";" ";"171";"97";"57";" ";
"Nagydobos";"26,93";"2131,0";" ";"222";"66";"38";" ";
"Nagyecsed";"43,85";"6081,0";" ";"876";"415";"220";" ";
"Nyírcsaholy";"34,34";"2079,0";" ";"230";"117";"62";" ";
"Nyírkáta";"38,63";"1820,5";" ";"318";"169";"88";" ";
"Nyírmeggyes";"28,79";"2547,5";" ";"212";"114";"62";" ";
"Nyírparasznya";"14,76";"959,0";" ";"111";"61";"31";" ";
"Ópályi";"26,72";"2841,5";" ";"437";"255";"91";" ";
"Ököritófülpös";"33,42";"1773,0";" ";"283";"115";"59";" ";
"Õr";"17,78";"1437,5";" ";"179";"111";"52";" ";
"Papos";"10,67";"803,0";" ";"87";"38";"20";" ";
"Rápolt";"3,21";"134,0";" ";"23";"4";"3";" ";
"Szamoskér";"9,71";"402,5";" ";"54";"28";"12";" ";
"Szamosszeg";"35,30";"1795,5";" ";"213";"107";"38";" ";
"Tiborszállás";"25,52";"941,5";" ";"89";"33";"15";" ";
"Vaja";"28,61";"3555,5";" ";"548";"280";"161";" ";
