"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2018. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Diósjenõ";"57,50";"2885,5";"1905,0";"82";"42";"26";"24";
"Felsõpetény";"14,50";"583,5";"382,0";"13";"4";"1";"13";
"Horpács";"6,72";"155,0";"107,0";"4";"1";" ";"4";
"Keszeg";"9,95";"672,0";"451,0";"13";"7";"4";"3";
"Kétbodony";"13,05";"429,0";"281,0";"13";"2";" ";"7";
"Kisecset";"8,62";"154,5";"101,0";"10";"4";"4";"3";
"Legénd";"18,41";"435,5";"307,0";"27";"22";"9";"9";
"Nagyoroszi";"40,03";"2072,0";"1408,0";"71";"33";"18";"36";
"Nézsa";"18,67";"1161,0";"808,0";"40";"17";"10";"33";
"Nógrád";"29,54";"1512,0";"969,0";"21";"8";"2";"10";
"Nógrádsáp";"15,47";"884,5";"604,0";"20";"8";"6";"20";
"Nõtincs";"20,47";"1107,0";"763,0";"15";"5";"5";"17";
"Õsagárd";"10,92";"327,5";"206,0";"2";" ";" ";"2";
"Pusztaberki";"6,85";"135,0";"85,0";"3";"1";"1";"7";
"Rétság";"19,81";"2703,5";"1824,0";"88";"32";"23";"35";
"Romhány";"25,47";"2111,0";"1450,0";"82";"43";"18";"50";
"Szátok";"8,95";"603,5";"366,0";"62";"31";"10";"41";
"Szendehely";"10,04";"1636,5";"1111,0";"34";"13";"8";"7";
"Szente";"7,53";"313,0";"205,0";"11";"5";"4";"6";
"Tereske";"17,03";"679,5";"452,0";"48";"13";"4";"37";
"Tolmács";"12,21";"769,0";"524,0";"15";"7";"4";"5";
"Salgótarjáni járás";"525,21";"59491,0";"38219,0";"3803";"2243";"1349";"1602";
"Bárna";"15,39";"983,0";"624,0";"71";"46";"25";"48";
"Cered";"38,58";"1058,5";"657,0";"61";"28";"16";"20";
"Egyházasgerge";"15,37";"709,5";"437,0";"73";"37";"28";"35";
"Etes";"15,80";"1345,5";"910,0";"91";"57";"32";"18";
"Ipolytarnóc";"13,66";"423,5";"288,0";"21";"11";"7";"34";
"Karancsalja";"12,54";"1484,5";"1012,0";"105";"63";"38";"32";
"Karancsberény";"23,14";"794,5";"546,0";"26";"17";"13";"16";
"Karancskeszi";"31,68";"1764,5";"1164,0";"132";"74";"42";"88";
"Karancslapujtõ";"19,35";"2438,0";"1624,0";"180";"111";"63";"109";
"Karancsság";"21,39";"1256,0";"812,0";"194";"132";"79";"43";
"Kazár";"30,39";"1742,5";"1130,0";"103";"47";"31";"54";
"Kisbárkány";"8,03";"128,0";"88,0";"2";"2";"1";"5";
"Kishartyán";"8,95";"515,0";"335,0";"47";"32";"24";"16";
"Litke";"18,16";"836,0";"529,0";"103";"78";"45";"57";
"Lucfalva";"14,10";"586,0";"383,0";"35";"8";"2";"30";
"Márkháza";"6,31";"247,0";"161,0";"10";"5";"3";"33";
"Mátraszele";"16,97";"909,5";"603,0";"80";"45";"23";"12";
"Mihálygerge";"11,06";"531,5";"349,0";"23";"14";"10";"29";
"Nagybárkány";"8,84";"662,0";"436,0";"55";"20";"6";"47";
"Nagykeresztúr";"8,20";"251,5";"175,0";"12";"6";"2";"17";
"Rákóczibánya";"4,57";"689,5";"457,0";"31";"20";"11";"30";
"Ságújfalu";"12,03";"986,0";"670,0";"78";"34";"16";"17";
"Salgótarján";"97,97";"33851,5";"21449,0";"1911";"1167";"727";"639";
"Sámsonháza";"12,71";"237,5";"150,0";"12";"6";"2";"19";
"Somoskõújfalu";"5,19";"2057,5";"1316,0";"80";"48";"20";"43";
"Sóshartyán";"12,14";"976,5";"629,0";"144";"64";"43";"41";
"Szilaspogony";"14,40";"283,0";"155,0";"23";"17";"8";"19";
"Vizslás";"10,12";"1308,0";"882,0";"66";"37";"22";"23";
"Zabar";"18,17";"435,0";"248,0";"34";"17";"10";"28";
"Szécsényi járás";"284,97";"18471,5";"12140,0";"1657";"1012";"656";"659";
"Endrefalva";"13,23";"1166,0";"757,0";"256";"177";"125";"31";
"Hollókõ";"5,18";"344,0";"206,0";"17";"7";"4";"4";
"Ludányhalászi";"21,13";"1372,0";"976,0";"64";"31";"17";"43";
"Magyargéc";"12,35";"844,0";"562,0";"96";"48";"32";"43";
"Nagylóc";"39,12";"1499,0";"969,0";"147";"75";"55";"57";
"Nógrádmegyer";"22,77";"1618,0";"1087,0";"268";"209";"148";"61";
"Nógrádsipek";"20,13";"661,5";"436,0";"43";"21";"14";"23";
"Nógrádszakál";"18,72";"654,0";"417,0";"70";"45";"22";"125";
"Piliny";"16,04";"580,5";"402,0";"59";"30";"12";"17";
"Rimóc";"29,25";"1744,5";"1090,0";"128";"64";"40";"51";
"Szalmatercs";"7,58";"418,0";"286,0";"56";"37";"27";"15";
"Szécsény";"45,67";"5655,0";"3754,0";"306";"180";"117";"97";
"Szécsényfelfalu";"8,22";"372,0";"228,0";"31";"17";"9";"20";
"Varsány";"25,58";"1543,0";"970,0";"116";"71";"34";"72";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17727,94";"1455528,0";"970183,0";"62206";"30753";"16802";"41371";
"Hajdú-Bihar megye";"6210,39";"529226,5";"353309,0";"21466";"11452";"6581";"12053";
"Balmazújvárosi járás";"827,40";"29279,0";"19267,0";"1251";"487";"243";"1259";
"Balmazújváros";"205,44";"17067,5";"11416,0";"644";"210";"110";"441";
"Egyek";"104,74";"4911,0";"3069,0";"247";"101";"56";"369";
"Hortobágy";"284,60";"1346,5";"886,0";"45";"25";"13";"48";
"Tiszacsege";"136,40";"4565,5";"3012,0";"258";"126";"54";"330";
"Újszentmargita";"96,22";"1388,5";"884,0";"57";"25";"10";"71";
"Berettyóújfalui járás";"1073,92";"43514,5";"28643,0";"2375";"1365";"730";"2364";
"Ártánd";"19,81";"555,0";"409,0";"15";"8";"5";"25";
"Bakonszeg";"35,03";"1178,0";"786,0";"43";"26";"11";"79";
"Bedõ";"10,20";"310,0";"204,0";"10";"8";"6";"10";
"Berekböszörmény";"42,84";"1849,0";"1237,0";"177";"109";"48";"161";
"Berettyóújfalu";"171,01";"14652,0";"9564,0";"597";"366";"224";"235";
"Biharkeresztes";"49,26";"4048,0";"2620,0";"158";"95";"45";"185";
"Bojt";"26,88";"547,5";"375,0";"36";"15";"4";"80";
"Csökmõ";"68,97";"1862,5";"1238,0";"65";"32";"16";"73";
"Darvas";"42,31";"494,5";"343,0";"23";"11";"4";"9";
"Furta";"42,86";"1131,5";"691,0";"47";"20";"10";"74";
"Gáborján";"26,46";"855,0";"560,0";"49";"20";"6";"93";
"Hencida";"34,79";"1121,0";"716,0";"109";"52";"29";"86";
"Komádi";"144,65";"5133,0";"3379,0";"417";"246";"134";"491";
"Körösszakál";"15,02";"773,5";"551,0";"100";"64";"37";"83";
"Körösszegapáti";"45,85";"969,0";"675,0";"62";"42";"24";"82";
"Magyarhomorog";"39,57";"837,5";"537,0";"52";"28";"15";"67";
"Mezõpeterd";"18,23";"581,5";"391,0";"25";"16";"7";"40";
"Mezõsas";"26,39";"614,0";"400,0";"51";"27";"15";"49";
"Nagykereki";"37,27";"1340,0";"905,0";"75";"36";"16";"154";
"Szentpéterszeg";"25,51";"1101,0";"753,0";"49";"18";"11";"43";
"Told";"14,91";"290,0";"184,0";"27";"20";"8";"60";
"Újiráz";"15,47";"482,5";"245,0";"30";"18";"5";"27";
"Váncsod";"34,43";"1148,5";"784,0";"48";"22";"10";"88";
"Vekerd";"7,41";"115,5";"59,0";"6";"4";"2";"16";
"Zsáka";"78,79";"1524,5";"1037,0";"104";"62";"38";"54";
"Debreceni járás";"531,13";"215031,5";"144556,0";"7101";"3998";"2483";"1173";
"Debrecen";"461,66";"201823,0";"135249,0";"6244";"3603";"2282";"906";
"Hajdúsámson";"69,47";"13208,5";"9307,0";"857";"395";"201";"267";
"Derecskei járás";"650,32";"40912,5";"27354,0";"2133";"1211";"682";"1507";
"Derecske";"103,59";"8394,0";"5688,0";"423";"259";"158";"219";
"Esztár";"31,71";"1299,5";"842,0";"77";"44";"21";"98";
"Hajdúbagos";"37,44";"1979,0";"1309,0";"53";"22";"10";"60";
"Hosszúpályi";"79,18";"5499,5";"3733,0";"351";"183";"103";"217";
"Kismarja";"47,17";"1226,0";"813,0";"84";"50";"16";"100";
"Kokad";"16,10";"643,5";"437,0";"29";"17";"11";"7";
"Konyár";"41,70";"2160,5";"1410,0";"161";"95";"33";"137";
"Létavértes";"116,61";"7065,5";"4696,0";"435";"264";"170";"140";
"Mikepércs";"36,93";"4718,0";"3138,0";"157";"86";"52";"96";
"Monostorpályi";"44,44";"2112,0";"1413,0";"74";"45";"32";"67";
"Pocsaj";"49,55";"2563,5";"1635,0";"159";"75";"40";"239";
"Sáránd";"22,68";"2201,0";"1521,0";"99";"56";"25";"72";
"Tépe";"23,22";"1050,5";"719,0";"31";"15";"11";"55";
"Hajdúböszörményi járás";"471,38";"38847,0";"25833,0";"1124";"445";"235";"883";
"Hajdúböszörmény";"370,74";"30352,0";"20246,0";"912";"341";"183";"725";
"Hajdúdorog";"100,64";"8495,0";"5587,0";"212";"104";"52";"158";
"Hajdúhadházi járás";"137,04";"22365,5";"15161,0";"1423";"815";"482";"617";
"Bocskaikert";"10,89";"3437,0";"2405,0";"146";"100";"71";"23";
"Hajdúhadház";"87,82";"12675,0";"8395,0";"1003";"560";"309";"435";
"Téglás";"38,33";"6253,5";"4361,0";"274";"155";"102";"159";
"Hajdúnánási járás";"547,29";"28824,0";"19041,0";"949";"420";"203";"891";
"Folyás";"53,93";"265,5";"166,0";"18";"9";"5";"8";
"Görbeháza";"80,21";"2328,0";"1534,0";"63";"31";"13";"80";
"Hajdúnánás";"259,64";"16736,0";"11014,0";"361";"111";"58";"503";
"Polgár";"97,44";"7990,5";"5357,0";"453";"241";"114";"233";
"Tiszagyulaháza";"20,78";"683,0";"443,0";"27";"14";"7";"28";
"Újtikos";"35,29";"821,0";"527,0";"27";"14";"6";"39";
"Hajdúszoboszlói járás";"732,60";"42687,0";"28052,0";"1523";"834";"515";"617";
"Ebes";"77,30";"4498,0";"3029,0";"117";"65";"38";"53";
"Hajdúszoboszló";"238,62";"23941,0";"15682,0";"728";"331";"206";"189";
"Hajdúszovát";"58,00";"3039,0";"1961,0";"313";"246";"170";"136";
"Nádudvar";"225,91";"8507,0";"5593,0";"282";"156";"82";"208";
"Nagyhegyes";"132,77";"2702,0";"1787,0";"83";"36";"19";"31";
"Nyíradonyi járás";"510,27";"29415,5";"20036,0";"2040";"1077";"609";"914";
"Álmosd";"34,13";"1643,0";"1132,0";"137";"71";"48";"54";
"Bagamér";"47,02";"2505,0";"1600,0";"322";"249";"166";"74";
"Fülöp";"55,95";"1748,0";"1150,0";"93";"47";"27";"54";
"Nyírábrány";"55,59";"3720,5";"2571,0";"242";"118";"63";"59";
"Nyíracsád";"74,92";"3786,0";"2592,0";"253";"140";"75";"113";
"Nyíradony";"96,56";"7641,0";"5128,0";"455";"227";"89";"332";
"Nyírmártonfalva";"57,48";"1982,5";"1427,0";"135";"54";"32";"41";
"Újléta";"30,42";"1130,0";"767,0";"105";"75";"51";"87";
"Vámospércs";"58,20";"5259,5";"3669,0";"298";"96";"58";"100";
"Püspökladányi járás";"729,04";"38350,0";"25366,0";"1547";"800";"399";"1828";
"Báránd";"42,57";"2491,5";"1578,0";"80";"49";"28";"113";
"Bihardancsháza";"8,31";"178,0";"109,0";"6";"2";" ";"15";
"Biharnagybajom";"61,35";"2676,0";"1745,0";"163";"76";"36";"139";
"Bihartorda";"22,38";"911,0";"609,0";"30";"19";"9";"44";
"Földes";"65,24";"3806,5";"2488,0";"104";"48";"27";"173";
"Kaba";"95,04";"5584,0";"3774,0";"249";"134";"78";"170";
"Nagyrábé";"85,42";"2026,0";"1321,0";"66";"30";"12";"175";
"Püspökladány";"186,94";"14070,5";"9366,0";"498";"282";"145";"551";
"Sáp";"19,22";"841,0";"578,0";"56";"24";"11";"13";
"Sárrétudvari";"54,42";"2822,0";"1887,0";"137";"62";"27";"179";
"Szerep";"56,04";"1574,5";"1027,0";"90";"33";"11";"152";
"Tetétlen";"32,11";"1369,0";"884,0";"68";"41";"15";"104";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,63";"370639,0";"241658,0";"13117";"6093";"3479";"6530";
"Jászapáti járás";"544,45";"31282,5";"20092,0";"1134";"573";"367";"485";
"Alattyán";"34,29";"1948,0";"1276,0";"61";"19";"10";"35";
"Jánoshida";"34,79";"2385,5";"1540,0";"80";"24";"15";"55";
"Jászalsószentgyörgy";"47,67";"3166,0";"2093,0";"78";"42";"28";"56";
"Jászapáti";"78,16";"8306,0";"5310,0";"412";"238";"154";"92";
"Jászdózsa";"42,86";"2082,5";"1352,0";"46";"30";"18";"16";
"Jászivány";"39,51";"376,5";"240,0";"25";"15";"10";"7";
"Jászkisér";"130,11";"5129,5";"3320,0";"137";"76";"45";"114";
"Jászladány";"92,73";"5438,5";"3368,0";"230";"94";"57";"79";
"Jászszentandrás";"44,33";"2450,0";"1593,0";"65";"35";"30";"31";
"Jászberényi járás";"617,01";"50920,0";"34005,0";"1082";"473";"289";"241";
"Jászágó";"36,93";"682,0";"458,0";"16";"8";"4";"10";
"Jászárokszállás";"77,17";"7670,0";"5002,0";"145";"72";"50";"25";
"Jászberény";"221,35";"27133,5";"17907,0";"483";"198";"122";"52";
"Jászboldogháza";"55,31";"1689,5";"1157,0";"38";"16";"8";"26";
"Jászfelsõszentgyörgy";"39,28";"1881,5";"1241,0";"93";"43";"25";"17";
"Jászfényszaru";"76,16";"5962,5";"4315,0";"102";"35";"20";"42";
"Jászjákóhalma";"45,04";"2791,5";"1838,0";"88";"40";"22";"32";
"Jásztelek";"41,15";"1583,0";"1038,0";"91";"48";"29";"32";
"Pusztamonostor";"24,62";"1526,5";"1049,0";"26";"13";"9";"5";
"Karcagi járás";"857,26";"40932,5";"26423,0";"1677";"758";"415";"943";
"Berekfürdõ";"18,57";"999,0";"594,0";"28";"10";"7";"10";
"Karcag";"368,63";"19606,5";"12580,0";"773";"334";"197";"416";
"Kenderes";"111,24";"4270,5";"2859,0";"214";"94";"41";"92";
"Kisújszállás";"205,27";"10813,5";"6961,0";"305";"137";"66";"149";
"Kunmadaras";"153,55";"5243,0";"3429,0";"357";"183";"104";"276";
"Kunhegyesi járás";"464,58";"19718,0";"12815,0";"1659";"778";"333";"1045";
"Abádszalók";"132,23";"4051,0";"2707,0";"244";"110";"53";"249";
"Kunhegyes";"148,93";"7452,0";"4931,0";"442";"147";"91";"229";
"Tiszabõ";"35,04";"2109,0";"1276,0";"217";"96";"27";"188";
"Tiszabura";"45,20";"2952,5";"1869,0";"522";"319";"102";"200";
"Tiszagyenda";"36,93";"941,0";"633,0";"59";"25";"11";"77";
"Tiszaroff";"52,49";"1517,0";"959,0";"149";"73";"46";"57";
"Tomajmonostora";"13,76";"695,5";"440,0";"26";"8";"3";"45";
"Kunszentmártoni járás";"576,49";"33648,5";"21656,0";"1347";"645";"447";"705";
"Cibakháza";"38,21";"3800,5";"2528,0";"221";"120";"84";"94";
"Csépa";"29,67";"1585,5";"968,0";"115";"61";"40";"41";
"Cserkeszõlõ";"30,70";"2249,5";"1398,0";"59";"30";"24";"11";
"Kunszentmárton";"143,65";"8005,0";"5197,0";"222";"98";"66";"195";
"Nagyrév";"29,79";"643,0";"401,0";"20";"8";"3";"33";
"Öcsöd";"103,66";"3097,5";"1890,0";"120";"60";"39";"71";
"Szelevény";"45,39";"1037,0";"667,0";"36";"17";"13";"25";
"Tiszaföldvár";"80,34";"10445,0";"6876,0";"462";"208";"143";"158";
"Tiszainoka";"17,92";"378,0";"215,0";"7";"2";"2";"19";
"Tiszakürt";"28,37";"1396,0";"912,0";"46";"22";"17";"38";
"Tiszasas";"28,79";"1011,5";"604,0";"39";"19";"16";"20";
"Mezõtúri járás";"725,74";"25977,0";"16582,0";"701";"306";"157";"458";
"Kétpó";"66,76";"671,0";"473,0";"19";"11";"4";"20";
"Mesterszállás";"42,92";"625,5";"388,0";"20";"12";"9";"31";
"Mezõhék";"89,82";"330,5";"207,0";"10";"8";"3";"2";
"Mezõtúr";"289,72";"16048,5";"10066,0";"433";"195";"94";"250";
"Túrkeve";"236,52";"8301,5";"5448,0";"219";"80";"47";"155";
"Szolnoki járás";"914,48";"115003,0";"75397,0";"3521";"1663";"985";"1158";
"Besenyszög";"138,08";"3223,5";"2132,0";"83";"37";"23";"48";
"Csataszög";"11,21";"297,5";"197,0";"14";"7";"4";"14";
"Hunyadfalva";"5,35";"171,5";"119,0";"12";"4";"3";"10";
"Kõtelek";"45,14";"1599,0";"1024,0";"90";"45";"20";"82";
"Martfû";"23,08";"6068,5";"3973,0";"163";"81";"44";"78";
"Nagykörû";"42,81";"1522,0";"938,0";"120";"81";"41";"55";
"Rákóczifalva";"35,94";"5306,0";"3497,0";"150";"69";"39";"53";
"Rákócziújfalu";"19,61";"1894,0";"1390,0";"96";"45";"28";"27";
"Szajol";"36,97";"3745,5";"2541,0";"97";"56";"37";"37";
"Szászberek";"39,22";"996,5";"682,0";"21";"13";"9";"9";
"Szolnok";"187,24";"71403,0";"46576,0";"1993";"892";"545";"377";
"Tiszajenõ";"28,19";"1523,5";"971,0";"35";"20";"7";"10";
"Tiszasüly";"91,77";"1451,5";"927,0";"74";"35";"23";"72";
"Tiszavárkony";"35,62";"1512,5";"1026,0";"41";"19";"12";"20";
"Tószeg";"59,17";"4327,5";"2932,0";"130";"63";"36";"47";
"Újszász";"58,20";"5929,5";"3783,0";"180";"85";"45";"114";
"Vezseny";"25,17";"593,0";"383,0";"22";"10";"7";"7";
"Zagyvarékas";"31,71";"3438,5";"2306,0";"200";"101";"62";"98";
"Tiszafüredi járás";"417,08";"18622,0";"11955,0";"751";"312";"151";"638";
"Nagyiván";"43,16";"1145,0";"648,0";"33";"18";"6";"52";
"Tiszaderzs";"27,19";"1035,0";"659,0";"74";"27";"9";"70";
"Tiszafüred";"162,19";"10688,0";"7016,0";"344";"133";"66";"208";
"Tiszaigar";"34,04";"800,5";"497,0";"40";"16";"5";"37";
"Tiszaörs";"37,10";"1381,0";"896,0";"70";"28";"16";"83";
"Tiszaszentimre";"65,61";"1974,0";"1196,0";"94";"44";"22";"105";
"Tiszaszõlõs";"47,79";"1598,5";"1043,0";"96";"46";"27";"83";
"Törökszentmiklósi járás";"464,54";"34535,5";"22733,0";"1245";"585";"335";"857";
"Fegyvernek";"71,48";"6154,5";"3986,0";"196";"62";"25";"212";
"Kengyel";"79,14";"3449,5";"2332,0";"80";"31";"21";"100";
"Kuncsorba";"33,63";"592,5";"390,0";"18";"7";"4";"21";
"Örményes";"34,13";"982,5";"613,0";"24";"15";"10";"42";
"Tiszapüspöki";"37,45";"1987,5";"1290,0";"78";"26";"7";"90";
"Tiszatenyõ";"23,55";"1510,5";"1033,0";"66";"28";"11";"69";
"Törökszentmiklós";"185,16";"19858,5";"13089,0";"783";"416";"257";"323";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,92";"555662,5";"375216,0";"27623";"13208";"6742";"22788";
"Baktalórántházai járás";"254,46";"19081,0";"13336,0";"1421";"777";"428";"1331";
"Baktalórántháza";"35,24";"3901,5";"2704,0";"215";"91";"34";"290";
"Besenyõd";"9,45";"739,5";"537,0";"79";"36";"20";"91";
"Laskod";"13,59";"907,5";"647,0";"65";"30";"13";"68";
"Levelek";"25,72";"2943,5";"2123,0";"202";"117";"67";"175";
"Magy";"20,70";"871,0";"590,0";"53";"38";"27";"37";
"Nyíribrony";"20,09";"1099,5";"737,0";"63";"39";"19";"65";
"Nyírjákó";"10,34";"898,0";"606,0";"47";"14";"7";"75";
"Nyírkércs";"14,28";"805,0";"575,0";"57";"35";"21";"44";
"Ófehértó";"43,17";"2526,0";"1820,0";"263";"176";"113";"141";
"Petneháza";"24,20";"1689,5";"1191,0";"115";"55";"23";"120";
"Ramocsaháza";"18,12";"1480,5";"932,0";"129";"76";"40";"70";
"Rohod";"19,56";"1219,5";"874,0";"133";"70";"44";"155";
"Csengeri járás";"246,51";"14467,5";"9626,0";"879";"378";"173";"902";
"Csenger";"36,16";"4917,5";"3224,0";"342";"146";"60";"224";
"Csengersima";"23,80";"790,5";"535,0";"26";"9";"5";"59";
"Csengerújfalu";"25,61";"1044,5";"744,0";"61";"33";"14";"58";
"Komlódtótfalu";"6,97";"102,5";"81,0";"5";"1";"1";"7";
"Pátyod";"9,10";"632,5";"436,0";"26";"10";"5";"29";
"Porcsalma";"31,10";"2768,5";"1702,0";"203";"89";"43";"188";
"Szamosangyalos";"8,04";"936,0";"755,0";"54";"14";"8";"67";
"Szamosbecs";"6,71";"371,0";"255,0";"13";"6";"4";"19";
"Szamostatárfalva";"4,50";"306,0";"197,0";"16";"5";" ";"36";
"Tyukod";"62,18";"1994,0";"1284,0";"111";"53";"26";"152";
"Ura";"32,34";"604,5";"413,0";"22";"12";"7";"63";
"Fehérgyarmati járás";"707,35";"39952,0";"26905,0";"2569";"1345";"623";"3628";
"Botpalád";"16,50";"874,0";"654,0";"45";"23";"9";"112";
"Cégénydányád";"12,19";"652,0";"437,0";"35";"21";"8";"35";
"Csaholc";"19,35";"728,0";"555,0";"40";"27";"9";"84";
"Császló";"10,18";"350,0";"230,0";"40";"19";"9";"59";
"Csegöld";"19,35";"649,5";"460,0";"59";"34";"8";"74";
"Darnó";"4,64";"136,5";"90,0";"27";"19";"4";"13";
"Fehérgyarmat";"52,46";"7939,5";"5149,0";"270";"145";"72";"201";
"Fülesd";"15,05";"471,0";"313,0";"39";"23";"13";"47";
"Gacsály";"19,82";"983,0";"676,0";"70";"39";"22";"44";
"Garbolc";"7,24";"123,0";"80,0";"15";"9";"4";"24";
"Gyügye";"4,33";"246,0";"161,0";"12";"7";"1";"22";
"Hermánszeg";"5,20";"237,5";"152,0";"15";"8";"3";"27";
"Jánkmajtis";"25,03";"1723,5";"1136,0";"162";"98";"52";"140";
"Kérsemjén";"7,08";"266,5";"172,0";"29";"17";"7";"33";
"Kisar";"15,43";"1120,0";"773,0";"91";"43";"15";"64";
"Kishódos";"8,92";"83,5";"55,0";"5";"3";"1";"10";
"Kisnamény";"18,01";"305,5";"197,0";"31";"24";"13";"11";
"Kispalád";"16,74";"1043,0";"777,0";"71";"43";"27";"145";
"Kisszekeres";"14,67";"516,5";"346,0";"26";"11";"5";"83";
"Kölcse";"28,24";"1433,0";"928,0";"86";"51";"29";"108";
"Kömörõ";"16,37";"614,0";"429,0";"35";"14";"7";"85";
"Magosliget";"5,17";"323,0";"229,0";"27";"7";"3";"59";
"Mánd";"5,17";"276,5";"187,0";"21";"6";"6";"21";
"Méhtelek";"8,62";"718,0";"445,0";"64";"37";"18";"89";
"Milota";"15,39";"970,5";"647,0";"76";"44";"21";"146";
"Nábrád";"17,67";"940,0";"605,0";"52";"28";"11";"72";
"Nagyar";"15,99";"657,0";"455,0";"53";"15";"8";"78";
"Nagyhódos";"7,66";"122,5";"75,0";"6";"4";"2";"12";
"Nagyszekeres";"10,51";"508,5";"339,0";"62";"24";"11";"30";
"Nemesborzova";"2,20";"118,5";"75,0";"7";"6";"2";"9";
"Olcsvaapáti";"11,00";"289,5";"187,0";"27";"15";"6";"23";
"Panyola";"12,22";"580,5";"387,0";"25";"12";"8";"35";
"Penyige";"18,90";"721,0";"474,0";"44";"23";"13";"58";
"Rozsály";"14,87";"741,5";"472,0";"59";"33";"20";"61";
"Sonkád";"19,81";"791,5";"560,0";"48";"18";"6";"83";
"Szamossályi";"11,57";"711,5";"489,0";"34";"17";"8";"56";
"Szamosújlak";"5,27";"322,5";"206,0";"16";"9";"7";"21";
"Szatmárcseke";"36,29";"1584,0";"1074,0";"130";"53";"18";"258";
"Tiszabecs";"17,14";"1446,5";"1089,0";"82";"42";"23";"172";
"Tiszacsécse";"4,80";"227,0";"143,0";"10";"3";"3";"43";
"Tiszakóród";"16,69";"767,5";"486,0";"47";"20";"8";"94";
"Tisztaberek";"18,23";"730,5";"498,0";"98";"57";"19";"108";
"Tivadar";"4,80";"185,5";"132,0";"9";"6";"3";"18";
"Tunyogmatolcs";"26,28";"2394,5";"1600,0";"139";"76";"32";"179";
"Túristvándi";"15,22";"794,0";"530,0";"47";"19";"8";"129";
"Túrricse";"12,99";"666,0";"459,0";"54";"35";"17";"75";
"Uszka";"7,35";"555,0";"406,0";"50";"20";"7";"100";
"Vámosoroszi";"13,16";"521,0";"358,0";"27";"16";"9";"92";
"Zajta";"9,19";"409,0";"267,0";"24";"11";"4";"51";
"Zsarolyán";"6,39";"383,5";"261,0";"28";"11";"4";"35";
"Ibrányi járás";"304,97";"22962,0";"15431,0";"1151";"504";"260";"1092";
"Balsa";"22,52";"801,5";"523,0";"30";"13";"7";"39";
"Buj";"32,76";"2223,0";"1534,0";"98";"56";"27";"118";
"Gávavencsellõ";"66,83";"3424,5";"2174,0";"144";"74";"45";"108";
"Ibrány";"60,43";"6628,0";"4537,0";"280";"122";"69";"217";
"Nagyhalász";"44,30";"5536,5";"3781,0";"368";"118";"43";"179";
"Paszab";"12,96";"1169,5";"798,0";"90";"48";"31";"194";
"Tiszabercel";"31,38";"1786,5";"1135,0";"107";"58";"32";"140";
"Tiszatelek";"33,79";"1392,5";"949,0";"34";"15";"6";"97";
"Kemecsei járás";"246,36";"21463,5";"14850,0";"1080";"448";"211";"1266";
"Berkesz";"13,18";"866,5";"580,0";"35";"19";"7";"57";
"Beszterec";"11,59";"960,5";"681,0";"48";"7";"1";"81";
"Demecser";"36,98";"4062,0";"2823,0";"173";"73";"27";"269";
"Gégény";"23,44";"1898,5";"1371,0";"102";"50";"26";"55";
"Kék";"21,98";"1901,5";"1336,0";"129";"56";"30";"84";
"Kemecse";"38,94";"4777,0";"3270,0";"237";"89";"42";"369";
"Nyírbogdány";"35,03";"2758,0";"1865,0";"94";"40";"20";"73";
"Nyírtét";"17,18";"966,0";"702,0";"46";"27";"20";"97";
"Székely";"16,08";"1019,5";"674,0";"71";"34";"21";"37";
"Tiszarád";"9,23";"572,5";"398,0";"58";"21";"9";"54";
"Vasmegyer";"22,73";"1681,5";"1150,0";"87";"32";"8";"90";
"Kisvárdai járás";"523,05";"54870,5";"37350,0";"2546";"1209";"627";"2142";
"Ajak";"24,76";"3572,5";"2483,0";"137";"74";"44";"86";
"Anarcs";"17,06";"1937,0";"1379,0";"108";"53";"30";"48";
"Dombrád";"51,84";"3866,5";"2588,0";"254";"119";"68";"126";
"Döge";"16,54";"2230,0";"1531,0";"98";"35";"12";"141";
"Fényeslitke";"25,15";"2385,0";"1563,0";"83";"48";"26";"41";
"Gyulaháza";"22,07";"1878,5";"1349,0";"89";"39";"23";"107";
"Jéke";"6,32";"733,5";"535,0";"20";"10";"2";"19";
"Kékcse";"18,23";"1448,0";"977,0";"113";"42";"14";"96";
