"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2015. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Lucfalva";"14,10";"604,5";"388,0";"57";"27";"14";" ";
"Márkháza";"6,31";"264,5";"180,0";"20";"12";"7";" ";
"Mátraszele";"16,97";"916,5";"603,0";"105";"55";"33";" ";
"Mihálygerge";"11,06";"566,5";"391,0";"33";"18";"14";" ";
"Nagybárkány";"8,84";"692,0";"458,0";"112";"90";"61";" ";
"Nagykeresztúr";"8,20";"250,0";"171,0";"23";"18";"9";" ";
"Rákóczibánya";"4,57";"674,5";"428,0";"37";"17";"7";" ";
"Ságújfalu";"12,03";"1020,0";"684,0";"144";"74";"27";" ";
"Salgótarján";"97,97";"35499,5";"23025,0";"2589";"1624";"1060";" ";
"Sámsonháza";"12,71";"259,5";"166,0";"15";"6";"4";" ";
"Somoskõújfalu";"5,19";"2196,0";"1394,0";"153";"90";"48";" ";
"Sóshartyán";"12,14";"987,0";"633,0";"208";"99";"66";" ";
"Szilaspogony";"14,40";"296,5";"152,0";"40";"10";"8";" ";
"Vizslás";"10,12";"1316,5";"919,0";"81";"35";"20";" ";
"Zabar";"18,17";"424,5";"242,0";"57";"14";"8";" ";
"Szécsényi járás";"284,97";"19098,5";"12580,0";"1847";"1114";"642";" ";
"Endrefalva";"13,23";"1205,5";"784,0";"316";"221";"128";" ";
"Hollókõ";"5,18";"330,5";"187,0";"19";"11";"3";" ";
"Ludányhalászi";"21,13";"1446,5";"1016,0";"62";"32";"17";" ";
"Magyargéc";"12,35";"884,0";"567,0";"145";"84";"31";" ";
"Nagylóc";"39,12";"1516,5";"955,0";"171";"105";"60";" ";
"Nógrádmegyer";"22,77";"1654,5";"1098,0";"297";"201";"124";" ";
"Nógrádsipek";"20,13";"693,5";"465,0";"41";"24";"12";" ";
"Nógrádszakál";"18,72";"638,0";"402,0";"58";"40";"24";" ";
"Piliny";"16,04";"598,5";"394,0";"60";"34";"17";" ";
"Rimóc";"29,25";"1845,0";"1169,0";"171";"85";"42";" ";
"Szalmatercs";"7,58";"400,5";"272,0";"55";"18";"11";" ";
"Szécsény";"45,67";"5910,0";"4029,0";"320";"179";"120";" ";
"Szécsényfelfalu";"8,22";"383,5";"243,0";"28";"15";"11";" ";
"Varsány";"25,58";"1592,0";"999,0";"104";"65";"42";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17727,81";"1476952,5";"1002444,0";"83625";"38547";"22498";" ";
"Hajdú-Bihar megye";"6210,39";"536121,0";"364165,0";"29480";"14744";"8975";" ";
"Balmazújvárosi járás";"827,41";"30121,5";"19965,0";"1489";"523";"274";" ";
"Balmazújváros";"205,44";"17434,5";"11707,0";"772";"202";"121";" ";
"Egyek";"104,76";"5050,5";"3207,0";"305";"129";"56";" ";
"Hortobágy";"284,60";"1459,5";"966,0";"82";"36";"26";" ";
"Tiszacsege";"136,40";"4698,5";"3114,0";"238";"122";"60";" ";
"Újszentmargita";"96,21";"1478,5";"971,0";"92";"34";"11";" ";
"Berettyóújfalui járás";"1073,92";"44779,0";"30116,0";"2477";"1264";"724";" ";
"Ártánd";"19,82";"521,5";"384,0";"30";"10";"4";" ";
"Bakonszeg";"35,03";"1192,0";"821,0";"37";"18";"12";" ";
"Bedõ";"10,20";"293,5";"203,0";"11";"2";"1";" ";
"Berekböszörmény";"42,84";"1915,0";"1331,0";"145";"88";"44";" ";
"Berettyóújfalu";"171,01";"14912,0";"10051,0";"821";"483";"321";" ";
"Biharkeresztes";"49,26";"4148,0";"2780,0";"184";"95";"47";" ";
"Bojt";"26,88";"549,5";"375,0";"50";"22";"7";" ";
"Csökmõ";"68,97";"1906,0";"1263,0";"67";"26";"19";" ";
"Darvas";"42,31";"546,5";"384,0";"29";"11";"8";" ";
"Furta";"42,85";"1163,5";"740,0";"48";"17";"8";" ";
"Gáborján";"26,46";"855,5";"547,0";"21";"10";"6";" ";
"Hencida";"34,79";"1175,0";"747,0";"86";"35";"14";" ";
"Komádi";"144,65";"5381,0";"3595,0";"344";"166";"90";" ";
"Körösszakál";"15,02";"830,0";"577,0";"79";"36";"17";" ";
"Körösszegapáti";"45,85";"1022,0";"706,0";"39";"13";"6";" ";
"Magyarhomorog";"39,57";"910,5";"599,0";"42";"18";"6";" ";
"Mezõpeterd";"18,23";"596,5";"396,0";"18";"7";"4";" ";
"Mezõsas";"26,39";"656,5";"425,0";"38";"16";"10";" ";
"Nagykereki";"37,27";"1372,0";"942,0";"71";"27";"15";" ";
"Szentpéterszeg";"25,51";"1100,5";"770,0";"35";"13";"7";" ";
"Told";"14,91";"304,5";"201,0";"34";"13";"5";" ";
"Újiráz";"15,47";"528,5";"303,0";"24";"7";"6";" ";
"Váncsod";"34,43";"1214,5";"831,0";"78";"33";"11";" ";
"Vekerd";"7,41";"127,5";"72,0";"3";"1";"1";" ";
"Zsáka";"78,79";"1557,0";"1073,0";"143";"97";"55";" ";
"Debreceni járás";"531,13";"216282,5";"148661,0";"10013";"5702";"3744";" ";
"Debrecen";"461,66";"203282,5";"139456,0";"8798";"5094";"3404";" ";
"Hajdúsámson";"69,47";"13000,0";"9205,0";"1215";"608";"340";" ";
"Derecskei járás";"650,32";"41407,0";"27903,0";"2908";"1674";"1038";" ";
"Derecske";"103,59";"8673,0";"5922,0";"668";"459";"340";" ";
"Esztár";"31,71";"1318,0";"882,0";"89";"46";"21";" ";
"Hajdúbagos";"37,44";"1969,0";"1313,0";"111";"51";"19";" ";
"Hosszúpályi";"79,18";"5647,0";"3887,0";"494";"313";"186";" ";
"Kismarja";"47,17";"1266,0";"889,0";"94";"39";"22";" ";
"Kokad";"16,10";"662,0";"453,0";"50";"18";"10";" ";
"Konyár";"41,70";"2177,5";"1401,0";"207";"138";"89";" ";
"Létavértes";"116,61";"7084,5";"4719,0";"572";"286";"175";" ";
"Mikepércs";"36,93";"4528,0";"3081,0";"217";"132";"84";" ";
"Monostorpályi";"44,44";"2112,5";"1386,0";"64";"33";"16";" ";
"Pocsaj";"49,55";"2630,5";"1692,0";"193";"88";"37";" ";
"Sáránd";"22,68";"2237,5";"1531,0";"94";"42";"27";" ";
"Tépe";"23,22";"1101,5";"747,0";"55";"29";"12";" ";
"Hajdúböszörményi járás";"471,41";"39737,0";"26891,0";"1304";"496";"254";" ";
"Hajdúböszörmény";"370,76";"31087,5";"21027,0";"1001";"347";"174";" ";
"Hajdúdorog";"100,65";"8649,5";"5864,0";"303";"149";"80";" ";
"Hajdúhadházi járás";"137,04";"22280,0";"15091,0";"2224";"1058";"583";" ";
"Bocskaikert";"10,89";"3181,0";"2170,0";"180";"104";"64";" ";
"Hajdúhadház";"87,82";"12735,5";"8513,0";"1525";"732";"387";" ";
"Téglás";"38,33";"6363,5";"4408,0";"519";"222";"132";" ";
"Hajdúnánási járás";"547,27";"29216,5";"19538,0";"1652";"809";"432";" ";
"Folyás";"53,94";"293,0";"179,0";"26";"14";"8";" ";
"Görbeháza";"80,20";"2356,0";"1602,0";"111";"53";"23";" ";
"Hajdúnánás";"259,62";"17105,0";"11438,0";"765";"360";"172";" ";
"Polgár";"97,44";"7898,5";"5293,0";"659";"335";"204";" ";
"Tiszagyulaháza";"20,78";"703,5";"470,0";"43";"22";"8";" ";
"Újtikos";"35,29";"860,5";"556,0";"48";"25";"17";" ";
"Hajdúszoboszlói járás";"732,57";"42640,0";"28618,0";"2018";"912";"556";" ";
"Ebes";"77,27";"4411,5";"3063,0";"158";"73";"39";" ";
"Hajdúszoboszló";"238,62";"23808,5";"15896,0";"968";"431";"262";" ";
"Hajdúszovát";"58,00";"3038,5";"2011,0";"360";"223";"154";" ";
"Nádudvar";"225,91";"8666,5";"5809,0";"426";"141";"85";" ";
"Nagyhegyes";"132,77";"2715,0";"1839,0";"106";"44";"16";" ";
"Nyíradonyi járás";"510,28";"29759,5";"20539,0";"2835";"1183";"729";" ";
"Álmosd";"34,13";"1638,5";"1114,0";"179";"77";"44";" ";
"Bagamér";"47,02";"2533,0";"1642,0";"443";"204";"132";" ";
"Fülöp";"55,95";"1757,0";"1180,0";"188";"62";"40";" ";
"Nyírábrány";"55,59";"3760,0";"2644,0";"382";"183";"111";" ";
"Nyíracsád";"74,92";"3802,0";"2665,0";"450";"241";"169";" ";
"Nyíradony";"96,57";"7741,0";"5267,0";"445";"123";"55";" ";
"Nyírmártonfalva";"57,48";"2039,5";"1463,0";"209";"77";"52";" ";
"Újléta";"30,42";"1146,5";"794,0";"139";"70";"34";" ";
"Vámospércs";"58,20";"5342,0";"3770,0";"400";"146";"92";" ";
"Püspökladányi járás";"729,04";"39898,0";"26843,0";"2560";"1123";"641";" ";
"Báránd";"42,57";"2590,0";"1674,0";"150";"55";"32";" ";
"Bihardancsháza";"8,31";"179,0";"116,0";"15";"6";"2";" ";
"Biharnagybajom";"61,35";"2783,5";"1811,0";"223";"107";"65";" ";
"Bihartorda";"22,38";"939,0";"623,0";"63";"28";"18";" ";
"Földes";"65,24";"3966,5";"2641,0";"185";"52";"19";" ";
"Kaba";"95,04";"5842,5";"4003,0";"484";"210";"116";" ";
"Nagyrábé";"85,42";"2140,0";"1422,0";"98";"36";"24";" ";
"Püspökladány";"186,94";"14558,0";"9979,0";"890";"513";"313";" ";
"Sáp";"19,22";"966,5";"637,0";"102";"24";"13";" ";
"Sárrétudvari";"54,42";"2943,0";"1959,0";"178";"52";"25";" ";
"Szerep";"56,04";"1582,0";"1058,0";"83";"30";"13";" ";
"Tetétlen";"32,11";"1408,0";"920,0";"89";"10";"1";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,63";"378115,5";"250010,0";"19350";"9316";"5425";" ";
"Jászapáti járás";"544,45";"32066,0";"20758,0";"1680";"837";"478";" ";
"Alattyán";"34,29";"1969,5";"1295,0";"91";"45";"25";" ";
"Jánoshida";"34,79";"2384,0";"1564,0";"84";"35";"20";" ";
"Jászalsószentgyörgy";"47,67";"3327,5";"2184,0";"107";"50";"27";" ";
"Jászapáti";"78,16";"8513,5";"5509,0";"504";"314";"192";" ";
"Jászdózsa";"42,86";"2154,5";"1413,0";"55";"21";"12";" ";
"Jászivány";"39,51";"364,0";"240,0";"18";"10";"6";" ";
"Jászkisér";"130,11";"5398,5";"3544,0";"272";"81";"45";" ";
"Jászladány";"92,73";"5529,0";"3478,0";"448";"229";"119";" ";
"Jászszentandrás";"44,33";"2425,5";"1531,0";"101";"52";"32";" ";
"Jászberényi járás";"617,01";"50046,5";"32996,0";"1295";"589";"337";" ";
"Jászágó";"36,93";"718,5";"484,0";"15";"3";"3";" ";
"Jászárokszállás";"77,17";"7783,0";"5096,0";"205";"107";"68";" ";
"Jászberény";"221,35";"26303,5";"17207,0";"569";"273";"176";" ";
"Jászboldogháza";"55,31";"1679,5";"1147,0";"41";"12";"3";" ";
"Jászfelsõszentgyörgy";"39,28";"1890,5";"1238,0";"70";"23";"8";" ";
"Jászfényszaru";"76,16";"5586,5";"3760,0";"152";"68";"28";" ";
"Jászjákóhalma";"45,04";"2919,0";"1924,0";"104";"34";"20";" ";
"Jásztelek";"41,15";"1629,5";"1093,0";"103";"55";"26";" ";
"Pusztamonostor";"24,62";"1536,5";"1047,0";"36";"14";"5";" ";
"Karcagi járás";"857,26";"42230,5";"27917,0";"2943";"1289";"835";" ";
"Berekfürdõ";"18,57";"1012,0";"613,0";"42";"12";"7";" ";
"Karcag";"368,63";"20094,0";"13227,0";"1412";"633";"435";" ";
"Kenderes";"111,24";"4472,5";"3030,0";"378";"152";"84";" ";
"Kisújszállás";"205,27";"11215,5";"7427,0";"471";"191";"116";" ";
"Kunmadaras";"153,55";"5436,5";"3620,0";"640";"301";"193";" ";
"Kunhegyesi járás";"464,58";"20158,0";"13317,0";"2054";"855";"376";" ";
"Abádszalók";"132,23";"4219,5";"2813,0";"323";"160";"41";" ";
"Kunhegyes";"148,93";"7640,5";"5202,0";"615";"283";"141";" ";
"Tiszabõ";"35,04";"2097,0";"1256,0";"322";"76";"33";" ";
"Tiszabura";"45,20";"2971,0";"1909,0";"502";"221";"92";" ";
"Tiszagyenda";"36,93";"961,0";"654,0";"57";"21";"7";" ";
"Tiszaroff";"52,49";"1526,5";"992,0";"202";"84";"58";" ";
"Tomajmonostora";"13,76";"742,5";"491,0";"33";"10";"4";" ";
"Kunszentmártoni járás";"576,49";"34945,5";"22915,0";"2386";"1288";"844";" ";
"Cibakháza";"38,21";"4070,0";"2678,0";"352";"233";"142";" ";
"Csépa";"29,67";"1628,5";"1011,0";"163";"97";"54";" ";
"Cserkeszõlõ";"30,70";"2227,0";"1439,0";"101";"62";"42";" ";
"Kunszentmárton";"143,65";"8404,0";"5618,0";"475";"211";"137";" ";
"Nagyrév";"29,79";"643,0";"395,0";"29";"9";"5";" ";
"Öcsöd";"103,66";"3260,0";"2050,0";"264";"149";"99";" ";
"Szelevény";"45,39";"1074,5";"706,0";"56";"28";"18";" ";
"Tiszaföldvár";"80,34";"10809,5";"7185,0";"751";"418";"288";" ";
"Tiszainoka";"17,92";"394,0";"226,0";"23";"3";"1";" ";
"Tiszakürt";"28,37";"1415,0";"966,0";"102";"45";"32";" ";
"Tiszasas";"28,79";"1020,0";"641,0";"70";"33";"26";" ";
"Mezõtúri járás";"725,74";"26933,5";"17558,0";"1188";"511";"287";" ";
"Kétpó";"66,76";"678,0";"463,0";"28";"11";"6";" ";
"Mesterszállás";"42,92";"688,5";"434,0";"51";"25";"14";" ";
"Mezõhék";"89,82";"358,0";"224,0";"12";"5";"3";" ";
"Mezõtúr";"289,72";"16588,5";"10642,0";"679";"296";"164";" ";
"Túrkeve";"236,52";"8620,5";"5795,0";"418";"174";"100";" ";
"Szolnoki járás";"914,48";"116749,0";"78085,0";"4922";"2649";"1593";" ";
"Besenyszög";"138,08";"3258,0";"2162,0";"159";"43";"29";" ";
"Csataszög";"11,21";"297,5";"184,0";"5";"1";" ";" ";
"Hunyadfalva";"5,35";"172,0";"116,0";"25";"14";"8";" ";
"Kõtelek";"45,14";"1613,0";"1015,0";"95";"30";"16";" ";
"Martfû";"23,08";"6271,0";"4219,0";"172";"74";"49";" ";
"Nagykörû";"42,81";"1583,0";"1021,0";"117";"60";"34";" ";
"Rákóczifalva";"35,94";"5286,5";"3505,0";"233";"117";"79";" ";
"Rákócziújfalu";"19,61";"1961,5";"1427,0";"130";"67";"37";" ";
"Szajol";"36,97";"3720,0";"2520,0";"169";"97";"55";" ";
"Szászberek";"39,22";"1016,0";"711,0";"19";"7";"5";" ";
"Szolnok";"187,24";"72559,5";"48583,0";"2885";"1638";"996";" ";
"Tiszajenõ";"28,19";"1576,5";"1008,0";"47";"26";"15";" ";
"Tiszasüly";"91,77";"1479,5";"963,0";"70";"33";"16";" ";
"Tiszavárkony";"35,62";"1523,0";"1045,0";"44";"18";"8";" ";
"Tószeg";"59,17";"4297,5";"2975,0";"225";"128";"88";" ";
"Újszász";"58,20";"6103,5";"3917,0";"253";"132";"75";" ";
"Vezseny";"25,17";"628,0";"394,0";"26";"15";"11";" ";
"Zagyvarékas";"31,71";"3403,0";"2320,0";"248";"149";"72";" ";
"Tiszafüredi járás";"417,08";"19283,5";"12740,0";"1017";"417";"212";" ";
"Nagyiván";"43,16";"1177,5";"704,0";"53";"21";"9";" ";
"Tiszaderzs";"27,19";"1046,0";"645,0";"72";"29";"12";" ";
"Tiszafüred";"162,19";"11175,5";"7534,0";"570";"237";"121";" ";
"Tiszaigar";"34,04";"825,5";"533,0";"33";"14";"8";" ";
"Tiszaörs";"37,10";"1364,0";"917,0";"72";"29";"17";" ";
"Tiszaszentimre";"65,61";"2072,5";"1296,0";"107";"35";"19";" ";
"Tiszaszõlõs";"47,79";"1622,5";"1111,0";"110";"52";"26";" ";
"Törökszentmiklósi járás";"464,54";"35703,0";"23724,0";"1865";"881";"463";" ";
"Fegyvernek";"71,48";"6385,5";"4177,0";"321";"86";"29";" ";
"Kengyel";"79,14";"3538,5";"2398,0";"124";"41";"16";" ";
"Kuncsorba";"33,63";"622,0";"411,0";"28";"11";"5";" ";
"Örményes";"34,13";"1003,0";"663,0";"30";"17";"13";" ";
"Tiszapüspöki";"37,45";"2057,0";"1337,0";"95";"36";"19";" ";
"Tiszatenyõ";"23,55";"1622,5";"1121,0";"70";"34";"9";" ";
"Törökszentmiklós";"185,16";"20474,5";"13617,0";"1197";"656";"372";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,79";"562716,0";"388269,0";"34795";"14487";"8098";" ";
"Baktalórántházai járás";"254,46";"19306,5";"13673,0";"1627";"785";"498";" ";
"Baktalórántháza";"35,24";"3970,5";"2798,0";"228";"104";"48";" ";
"Besenyõd";"9,45";"742,5";"546,0";"86";"52";"36";" ";
"Laskod";"13,59";"958,5";"667,0";"80";"45";"29";" ";
"Levelek";"25,73";"2953,0";"2163,0";"220";"107";"75";" ";
"Magy";"20,70";"905,5";"659,0";"124";"55";"33";" ";
"Nyíribrony";"20,09";"1104,5";"762,0";"87";"48";"27";" ";
"Nyírjákó";"10,34";"878,0";"645,0";"57";"27";"17";" ";
"Nyírkércs";"14,28";"798,5";"555,0";"53";"28";"15";" ";
"Ófehértó";"43,17";"2544,5";"1810,0";"228";"119";"89";" ";
"Petneháza";"24,20";"1713,5";"1235,0";"195";"86";"53";" ";
"Ramocsaháza";"18,11";"1513,5";"982,0";"122";"41";"27";" ";
"Rohod";"19,56";"1224,0";"851,0";"147";"73";"49";" ";
"Csengeri járás";"246,51";"13859,0";"9292,0";"879";"379";"174";" ";
"Csenger";"36,16";"4845,0";"3217,0";"303";"126";"52";" ";
"Csengersima";"23,80";"776,5";"508,0";"25";"13";"6";" ";
"Csengerújfalu";"25,61";"881,0";"691,0";"61";"26";"17";" ";
"Komlódtótfalu";"6,97";"116,5";"84,0";"7";"3";" ";" ";
"Pátyod";"9,10";"657,0";"458,0";"47";"26";"11";" ";
"Porcsalma";"31,10";"2769,0";"1748,0";"185";"80";"38";" ";
"Szamosangyalos";"8,04";"500,0";"390,0";"56";"19";"5";" ";
"Szamosbecs";"6,71";"374,5";"256,0";"18";"6";"3";" ";
"Szamostatárfalva";"4,50";"315,5";"200,0";"20";"9";"3";" ";
"Tyukod";"62,18";"2005,0";"1317,0";"115";"52";"30";" ";
"Ura";"32,34";"619,0";"423,0";"42";"19";"9";" ";
"Fehérgyarmati járás";"707,36";"39962,5";"27472,0";"2786";"1162";"592";" ";
"Botpalád";"16,50";"778,0";"593,0";"51";"28";"14";" ";
"Cégénydányád";"12,19";"634,5";"394,0";"26";"10";"7";" ";
"Csaholc";"19,35";"565,5";"387,0";"28";"17";"8";" ";
"Császló";"10,18";"358,0";"227,0";"61";"11";"7";" ";
"Csegöld";"19,35";"665,5";"450,0";"40";"13";"3";" ";
"Darnó";"4,64";"171,0";"115,0";"15";"1";" ";" ";
"Fehérgyarmat";"52,46";"8065,5";"5496,0";"330";"138";"95";" ";
"Fülesd";"15,05";"463,5";"318,0";"29";"13";"6";" ";
"Gacsály";"19,82";"940,5";"670,0";"64";"42";"22";" ";
"Garbolc";"7,25";"141,0";"99,0";"10";"5";"1";" ";
"Gyügye";"4,33";"249,0";"164,0";"8";"3";" ";" ";
"Hermánszeg";"5,20";"245,5";"154,0";"6";"5";"2";" ";
"Jánkmajtis";"25,03";"1730,0";"1151,0";"173";"59";"22";" ";
"Kérsemjén";"7,08";"285,5";"188,0";"26";"11";"4";" ";
"Kisar";"15,43";"1144,5";"813,0";"74";"35";"17";" ";
"Kishódos";"8,92";"70,0";"48,0";"9";"1";" ";" ";
"Kisnamény";"18,01";"313,0";"201,0";"41";"9";"4";" ";
"Kispalád";"16,74";"1063,5";"892,0";"87";"25";"13";" ";
"Kisszekeres";"14,68";"557,5";"373,0";"23";"16";"9";" ";
"Kölcse";"28,24";"1408,5";"919,0";"86";"43";"31";" ";
"Kömörõ";"16,37";"578,0";"414,0";"29";"10";"5";" ";
"Magosliget";"5,17";"330,5";"231,0";"16";"6";"2";" ";
"Mánd";"5,17";"277,5";"185,0";"22";"14";"4";" ";
"Méhtelek";"8,62";"757,0";"495,0";"71";"34";"21";" ";
"Milota";"15,39";"933,5";"644,0";"68";"29";"12";" ";
"Nábrád";"17,68";"935,5";"653,0";"61";"20";"7";" ";
"Nagyar";"15,99";"681,5";"478,0";"76";"28";"15";" ";
"Nagyhódos";"7,66";"122,5";"74,0";"5";"2";"1";" ";
"Nagyszekeres";"10,51";"551,0";"381,0";"80";"14";"7";" ";
"Nemesborzova";"2,20";"109,0";"74,0";"5";"3";"2";" ";
"Olcsvaapáti";"11,00";"306,0";"198,0";"25";"8";"5";" ";
"Panyola";"12,22";"601,5";"403,0";"34";"17";"8";" ";
"Penyige";"18,89";"724,5";"510,0";"44";"24";"15";" ";
"Rozsály";"14,87";"794,5";"501,0";"87";"43";"30";" ";
"Sonkád";"19,81";"805,0";"567,0";"46";"27";"13";" ";
"Szamossályi";"11,57";"739,5";"488,0";"38";"18";"9";" ";
"Szamosújlak";"5,27";"357,5";"223,0";"15";"7";"4";" ";
"Szatmárcseke";"36,29";"1571,5";"1059,0";"137";"64";"29";" ";
"Tiszabecs";"17,14";"1352,0";"1055,0";"100";"31";"10";" ";
"Tiszacsécse";"4,80";"245,5";"155,0";"11";"7";"4";" ";
"Tiszakóród";"16,69";"779,5";"537,0";"54";"19";"9";" ";
"Tisztaberek";"18,22";"689,5";"450,0";"137";"55";"32";" ";
"Tivadar";"4,80";"183,0";"134,0";"13";"4";"1";" ";
"Tunyogmatolcs";"26,28";"2411,0";"1654,0";"193";"107";"48";" ";
"Túristvándi";"15,22";"796,5";"568,0";"51";"14";"2";" ";
"Túrricse";"12,99";"688,0";"460,0";"34";"21";"13";" ";
"Uszka";"7,35";"470,0";"328,0";"85";"16";"3";" ";
"Vámosoroszi";"13,16";"517,0";"359,0";"20";"12";"6";" ";
"Zajta";"9,19";"430,5";"285,0";"24";"8";"2";" ";
"Zsarolyán";"6,39";"374,0";"257,0";"18";"15";"8";" ";
"Ibrányi járás";"304,91";"23378,0";"15932,0";"1858";"820";"473";" ";
"Balsa";"22,52";"840,0";"570,0";"61";"22";"10";" ";
"Buj";"32,76";"2265,5";"1576,0";"166";"83";"47";" ";
"Gávavencsellõ";"66,83";"3447,0";"2206,0";"222";"130";"64";" ";
"Ibrány";"60,39";"6706,5";"4639,0";"527";"212";"137";" ";
"Nagyhalász";"44,31";"5668,0";"3914,0";"535";"223";"134";" ";
"Paszab";"12,96";"1237,5";"858,0";"158";"79";"42";" ";
"Tiszabercel";"31,37";"1814,0";"1191,0";"134";"50";"27";" ";
"Tiszatelek";"33,77";"1399,5";"978,0";"55";"21";"12";" ";
"Kemecsei járás";"246,36";"21892,0";"15250,0";"1694";"600";"276";" ";
"Berkesz";"13,18";"844,0";"600,0";"40";"12";"5";" ";
"Beszterec";"11,59";"1042,5";"736,0";"104";"20";"6";" ";
"Demecser";"36,99";"4189,0";"2944,0";"316";"119";"43";" ";
"Gégény";"23,44";"1934,5";"1395,0";"169";"42";"26";" ";
"Kék";"21,99";"1931,5";"1336,0";"158";"42";"16";" ";
"Kemecse";"38,94";"4813,0";"3361,0";"374";"161";"72";" ";
"Nyírbogdány";"35,03";"2825,0";"1901,0";"171";"64";"36";" ";
"Nyírtét";"17,17";"1032,5";"753,0";"82";"60";"35";" ";
"Székely";"16,08";"1038,5";"694,0";"87";"33";"15";" ";
"Tiszarád";"9,23";"554,5";"376,0";"87";"19";"7";" ";
"Vasmegyer";"22,72";"1687,0";"1154,0";"106";"28";"15";" ";
"Kisvárdai járás";"523,07";"56577,5";"39544,0";"3269";"1390";"760";" ";
"Ajak";"24,76";"3719,5";"2679,0";"169";"73";"36";" ";
"Anarcs";"17,06";"1967,5";"1451,0";"152";"71";"44";" ";
"Dombrád";"51,84";"3989,5";"2675,0";"283";"99";"62";" ";
"Döge";"16,54";"2290,5";"1633,0";"104";"22";"13";" ";
"Fényeslitke";"25,15";"2410,5";"1662,0";"119";"71";"41";" ";
"Gyulaháza";"22,09";"1916,0";"1362,0";"137";"82";"57";" ";
"Jéke";"6,32";"766,0";"561,0";"15";"2";"1";" ";
"Kékcse";"18,23";"1521,5";"1043,0";"96";"31";"12";" ";
"Kisvárda";"35,90";"16558,5";"11651,0";"693";"295";"151";" ";
"Lövõpetri";"9,26";"475,5";"338,0";"22";"11";"5";" ";
"Mezõladány";"14,07";"1135,0";"772,0";"100";"37";"20";" ";
"Nyírkarász";"41,43";"2341,0";"1530,0";"165";"64";"39";" ";
"Nyírlövõ";"7,91";"684,5";"500,0";"33";"14";"6";" ";
"Nyírtass";"37,95";"2025,5";"1449,0";"97";"45";"26";" ";
"Pap";"17,15";"1785,5";"1283,0";"66";"19";"7";" ";
"Pátroha";"39,23";"2933,5";"2015,0";"301";"131";"79";" ";
"Rétközberencs";"15,80";"1064,0";"718,0";"96";"36";"15";" ";
"Szabolcsbáka";"19,84";"1160,5";"794,0";"77";"40";"24";" ";
"Szabolcsveresmart";"22,95";"1678,5";"1133,0";"127";"53";"31";" ";
"Tiszakanyár";"15,51";"1582,5";"1064,0";"123";"50";"19";" ";
"Tornyospálca";"43,61";"2812,5";"2038,0";"166";"84";"50";" ";
"Újdombrád";"10,78";"762,5";"531,0";"40";"14";"8";" ";
"Újkenéz";"9,69";"997,0";"662,0";"88";"46";"14";" ";
"Mátészalkai járás";"624,70";"64553,0";"44370,0";"4782";"1859";"1045";" ";
"Fábiánháza";"27,35";"1729,5";"1182,0";"157";"59";"24";" ";
"Fülpösdaróc";"4,25";"317,5";"209,0";"11";"6";"5";" ";
"Géberjén";"5,38";"492,0";"368,0";"19";"3";"2";" ";
"Gyõrtelek";"14,78";"1577,5";"1035,0";"156";"63";"34";" ";
"Hodász";"26,49";"3398,5";"2394,0";"409";"223";"159";" ";
"Jármi";"12,37";"1300,5";"931,0";"58";"16";"4";" ";
"Kántorjánosi";"41,62";"2144,0";"1480,0";"318";"111";"56";" ";
"Kocsord";"25,47";"2890,0";"2011,0";"195";"94";"64";" ";
"Mátészalka";"41,40";"16883,0";"11763,0";"514";"176";"91";" ";
"Mérk";"25,08";"2142,5";"1431,0";"168";"38";"18";" ";
"Nagydobos";"26,93";"2236,5";"1495,0";"266";"77";"45";" ";
"Nagyecsed";"43,85";"6322,0";"4309,0";"669";"207";"111";" ";
"Nyírcsaholy";"34,34";"2216,0";"1542,0";"182";"85";"37";" ";
"Nyírkáta";"38,63";"2002,5";"1326,0";"259";"95";"41";" ";
"Nyírmeggyes";"28,79";"2633,0";"1903,0";"160";"70";"30";" ";
"Nyírparasznya";"14,76";"996,0";"673,0";"61";"34";"19";" ";
"Ópályi";"26,72";"3007,0";"1945,0";"289";"105";"64";" ";
"Ököritófülpös";"33,42";"1808,5";"1183,0";"193";"85";"41";" ";
