"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2020. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Gyulaj";"49";"16";"8";"62";
"Jágónak";"10";"5";"4";"8";
"Kapospula";"21";"13";"6";"8";
"Kaposszekcsõ";"49";"22";"7";"11";
"Kocsola";"114";"67";"28";"32";
"Kurd";"42";"23";"13";"19";
"Lápafõ";"9";"4";"1";"8";
"Nak";"35";"16";"11";"17";
"Szakcs";"31";"16";"3";"30";
"Várong";"8";"4";"4";"3";
"Paksi járás";"1383";"798";"405";"158";
"Bikács";"17";"11";"7";"9";
"Bölcske";"89";"55";"33";"19";
"Dunaföldvár";"243";"145";"78";"17";
"Dunaszentgyörgy";"76";"39";"19";"9";
"Gerjen";"47";"20";"11";"8";
"Györköny";"18";"10";"8";"5";
"Kajdacs";"46";"26";"13";"15";
"Madocsa";"34";"16";"6";"10";
"Nagydorog";"89";"61";"33";"14";
"Németkér";"64";"33";"16";"4";
"Paks";"391";"212";"96";" ";
"Pálfa";"74";"46";"20";"21";
"Pusztahencse";"57";"37";"21";"6";
"Sárszentlõrinc";"59";"35";"18";"13";
"Tengelic";"79";"52";"26";"8";
"Szekszárdi járás";"1851";"965";"499";"289";
"Alsónána";"29";"17";"11";"7";
"Alsónyék";"33";"19";"14";"7";
"Báta";"77";"46";"35";"24";
"Bátaszék";"168";"80";"45";"26";
"Decs";"191";"109";"50";"32";
"Harc";"35";"18";"10";"4";
"Kistormás";"21";"12";"9";"5";
"Kölesd";"72";"41";"24";"6";
"Medina";"40";"20";"13";"14";
"Õcsény";"69";"33";"19";"31";
"Pörböly";"20";"10";"3";"5";
"Sárpilis";"51";"35";"22";"14";
"Sióagárd";"20";"10";"4";"9";
"Szálka";"10";"6";"3";" ";
"Szedres";"85";"41";"25";"6";
"Szekszárd";"898";"455";"205";"93";
"Várdomb";"32";"13";"7";"6";
"Tamási járás";"1343";"671";"303";"762";
"Belecska";"12";"6";"2";"4";
"Diósberény";"6";"3";"2";"7";
"Dúzs";"11";"4";"1";"10";
"Értény";"59";"8";"6";"23";
"Felsõnyék";"35";"21";"12";"18";
"Fürged";"49";"29";"8";"60";
"Gyönk";"36";"19";"10";"34";
"Hõgyész";"104";"53";"22";"28";
"Iregszemcse";"82";"40";"24";"46";
"Kalaznó";"6";"3";"1";"4";
"Keszõhidegkút";"7";"2";"1";"13";
"Kisszékely";"17";"9";"3";"6";
"Koppányszántó";"22";"10";"6";"11";
"Magyarkeszi";"55";"33";"23";"32";
"Miszla";"11";"6";"4";"9";
"Mucsi";"34";"18";"10";"23";
"Nagykónyi";"55";"32";"15";"25";
"Nagyszékely";"15";"10";"8";"12";
"Nagyszokoly";"56";"28";"13";"31";
"Ozora";"109";"41";"15";"60";
"Pári";"33";"15";"2";"14";
"Pincehely";"70";"38";"16";"27";
"Regöly";"13";"8";"2";"17";
"Simontornya";"113";"47";"17";"55";
"Szakadát";"5";"3";"1";"3";
"Szakály";"42";"20";"4";"25";
"Szárazd";"3";"2";" ";"10";
"Tamási";"212";"121";"50";"107";
"Tolnanémedi";"27";"18";"12";"8";
"Udvari";"17";"11";"7";"18";
"Újireg";"12";"5";"3";"9";
"Varsád";"15";"8";"3";"13";
"Tolnai járás";"615";"317";"167";"75";
"Bogyiszló";"87";"43";"22";"20";
"Fácánkert";"24";"9";"1";"5";
"Fadd";"157";"87";"44";"29";
"Tolna";"347";"178";"100";"21";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"161060";"88344";"49055";"72919";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"63486";"36615";"21141";"25942";
"Borsod-Abaúj-Zemplén megye";"39901";"22624";"12812";"19161";
"Cigándi járás";"1267";"690";"354";"1376";
"Bodroghalom";"90";"61";"29";"53";
"Cigánd";"315";"210";"108";"173";
"Dámóc";"32";"13";"8";"43";
"Karcsa";"102";"64";"27";"121";
"Karos";"34";"14";"5";"48";
"Kisrozvágy";"9";"5";"3";"27";
"Lácacséke";"44";"22";"11";"35";
"Nagyrozvágy";"36";"17";"8";"51";
"Pácin";"155";"101";"55";"96";
"Révleányvár";"35";"19";"9";"41";
"Ricse";"73";"26";"14";"296";
"Semjén";"34";"13";"4";"91";
"Tiszacsermely";"80";"38";"19";"47";
"Tiszakarád";"187";"68";"39";"187";
"Zemplénagárd";"41";"19";"15";"67";
"Edelényi járás";"2560";"1443";"725";"2084";
"Abod";"18";"9";"2";"6";
"Balajt";"44";"22";"8";"107";
"Becskeháza";"2";"1";" ";"3";
"Bódvalenke";"20";"12";"10";"36";
"Bódvarákó";"8";"7";"5";"9";
"Bódvaszilas";"59";"34";"16";"49";
"Boldva";"190";"114";"71";"88";
"Borsodszirák";"110";"67";"31";"49";
"Damak";"13";"9";"4";"8";
"Debréte";" ";" ";" ";"1";
"Edelény";"490";"266";"131";"319";
"Égerszög";"1";"1";"1";"6";
"Galvács";"4";"2";" ";"1";
"Hangács";"52";"30";"11";"15";
"Hegymeg";"14";"9";"5";"4";
"Hidvégardó";"32";"18";"10";"24";
"Irota";"4";"3";"1";"5";
"Komjáti";"6";"5";"3";"8";
"Ládbesenyõ";"24";"15";"8";"15";
"Lak";"57";"31";"14";"138";
"Martonyi";"40";"30";"17";"33";
"Meszes";"13";"6";"4";"12";
"Nyomár";"10";"3";"1";"11";
"Perkupa";"58";"27";"14";"54";
"Rakaca";"146";"88";"37";"99";
"Rakacaszend";"27";"18";"9";"54";
"Szakácsi";"7";"4";"3";"38";
"Szalonna";"91";"53";"36";"71";
"Szendrõ";"381";"212";"102";"225";
"Szendrõlád";"236";"148";"67";"215";
"Szin";"49";"23";"12";"145";
"Szinpetri";"21";"11";"5";"23";
"Szögliget";"32";"15";"10";"19";
"Szõlõsardó";"5";"4";"4";"2";
"Szuhogy";"79";"44";"22";"55";
"Teresztenye";"1";"1";" ";" ";
"Tomor";"4";"1";" ";"37";
"Tornabarakony";" ";" ";" ";"3";
"Tornakápolna";" ";" ";" ";"2";
"Tornanádaska";"156";"64";"30";"52";
"Tornaszentandrás";"9";"8";"4";"13";
"Tornaszentjakab";"21";"15";"10";"12";
"Varbóc";"4";"2";"2";"3";
"Viszló";" ";" ";" ";"2";
"Ziliz";"22";"11";"5";"13";
"Encsi járás";"2076";"1220";"732";"1548";
"Alsógagy";"7";"5";"2";"9";
"Baktakék";"90";"50";"30";"72";
"Beret";"44";"21";"11";"37";
"Büttös";"7";"3";"2";"25";
"Csenyéte";"53";"5";"1";"95";
"Csobád";"69";"50";"35";"18";
"Detek";"18";"13";"10";"23";
"Encs";"475";"317";"208";"185";
"Fáj";"78";"35";"15";"89";
"Fancsal";"10";"7";"3";"16";
"Felsõgagy";"16";"6";"1";"32";
"Forró";"337";"245";"156";"182";
"Fulókércs";"38";"19";"10";"59";
"Gagyapáti";"1";" ";" ";"4";
"Garadna";"28";"17";"10";"21";
"Hernádpetri";"31";"12";"5";"27";
"Hernádszentandrás";"64";"29";"16";"32";
"Hernádvécse";"164";"76";"49";"108";
"Ináncs";"67";"39";"19";"73";
"Kány";"1";" ";" ";"8";
"Keresztéte";"2";" ";" ";"2";
"Krasznokvajda";"32";"16";"4";"59";
"Litka";"4";" ";" ";" ";
"Méra";"152";"83";"52";"76";
"Novajidrány";"110";"67";"36";"141";
"Perecse";" ";" ";" ";"2";
"Pusztaradvány";"18";"8";"4";"52";
"Szalaszend";"120";"77";"36";"49";
"Szemere";"40";"20";"17";"52";
"Gönci járás";"1649";"943";"545";"1278";
"Abaújalpár";"5";"2";"1";"5";
"Abaújkér";"49";"24";"12";"51";
"Abaújszántó";"225";"135";"64";"171";
"Abaújvár";"15";"8";"4";"23";
"Arka";"1";"1";" ";"2";
"Baskó";"8";"3";"1";"18";
"Boldogkõújfalu";"75";"27";"19";"78";
"Boldogkõváralja";"80";"46";"24";"68";
"Felsõdobsza";"86";"47";"24";"61";
"Fony";"71";"48";"33";"23";
"Gibárt";"19";"7";"2";"11";
"Gönc";"221";"151";"97";"130";
"Göncruszka";"64";"29";"14";"50";
"Hejce";"8";"4";"2";"13";
"Hernádbûd";"14";"7";"6";"9";
"Hernádcéce";"35";"25";"14";"37";
"Hernádszurdok";"23";"14";"12";"23";
"Hidasnémeti";"75";"50";"35";"50";
"Kéked";"10";"4";"2";"25";
"Korlát";"44";"27";"12";"37";
"Mogyoróska";"5";"1";" ";"4";
"Pányok";"2";"2";"1";"3";
"Pere";"58";"37";"18";"34";
"Regéc";"2";"2";" ";"9";
"Sima";"1";"1";" ";"1";
"Telkibánya";"48";"35";"20";"14";
"Tornyosnémeti";"50";"25";"16";"25";
"Vilmány";"218";"125";"80";"193";
"Vizsoly";"116";"45";"24";"102";
"Zsujta";"21";"11";"8";"8";
"Kazincbarcikai járás";"4154";"2641";"1444";"1565";
"Alacska";"46";"33";"17";"14";
"Alsótelekes";"6";"4";" ";"5";
"Bánhorváti";"97";"63";"30";"54";
"Berente";"86";"46";"25";"3";
"Dédestapolcsány";"90";"58";"30";"50";
"Felsõtelekes";"46";"31";"17";"67";
"Izsófalva";"128";"90";"49";"105";
"Kazincbarcika";"1585";"1076";"620";"40";
"Kurityán";"97";"47";"29";"88";
"Mályinka";"19";"11";"7";"20";
"Múcsony";"218";"144";"77";"112";
"Nagybarca";"50";"26";"14";"34";
"Ormosbánya";"131";"72";"41";"74";
"Rudabánya";"202";"124";"73";"166";
"Rudolftelep";"53";"29";"19";"66";
"Sajógalgóc";"24";"16";"7";"18";
"Sajóivánka";"45";"26";"11";"37";
"Sajókaza";"303";"181";"96";"237";
"Sajószentpéter";"766";"476";"244";"272";
"Szuhakálló";"75";"40";"15";"43";
"Tardona";"50";"26";"15";"24";
"Vadna";"37";"22";"8";"36";
"Mezõcsáti járás";"1090";"593";"275";"755";
"Ároktõ";"90";"49";"17";"161";
"Gelej";"24";"12";"10";"16";
"Hejõpapi";"81";"45";"27";"58";
"Igrici";"80";"43";"18";"56";
"Mezõcsát";"497";"267";"136";"291";
"Tiszadorogma";"13";"5";"1";"15";
"Tiszakeszi";"175";"90";"34";"102";
"Tiszatarján";"130";"82";"32";"56";
"Mezõkövesdi járás";"2172";"1314";"837";"495";
"Bogács";"124";"72";"48";"28";
"Borsodgeszt";"14";"9";"5";"5";
"Borsodivánka";"24";"12";"9";"1";
"Bükkábrány";"59";"32";"15";"17";
"Bükkzsérc";"35";"18";"11";"17";
"Cserépfalu";"44";"27";"13";"17";
"Cserépváralja";"14";"10";"8";"14";
"Csincse";"31";"16";"6";"12";
"Egerlövõ";"23";"13";"9";"10";
"Kács";"28";"17";"13";"8";
"Mezõkeresztes";"256";"131";"77";"45";
"Mezõkövesd";"783";"486";"306";"106";
"Mezõnagymihály";"39";"20";"9";"18";
"Mezõnyárád";"64";"36";"15";"18";
"Négyes";"9";"7";"3";"11";
"Sály";"211";"152";"123";"29";
"Szentistván";"135";"78";"57";"20";
"Szomolya";"89";"58";"28";"20";
"Tard";"32";"24";"16";"18";
"Tibolddaróc";"93";"62";"44";"35";
"Tiszabábolna";"10";"3";"1";"15";
"Tiszavalk";"6";"2";"2";"9";
"Vatta";"49";"29";"19";"22";
"Miskolci járás";"9304";"5019";"2961";"2382";
"Alsózsolca";"328";"175";"81";"120";
"Arnót";"79";"32";"21";"50";
"Berzék";"61";"36";"22";"35";
"Bõcs";"125";"65";"39";"82";
"Bükkaranyos";"96";"51";"25";"23";
"Bükkszentkereszt";"40";"27";"11";"10";
"Emõd";"166";"76";"52";"126";
"Felsõzsolca";"266";"133";"60";"194";
"Gesztely";"181";"110";"77";"86";
"Harsány";"76";"34";"22";"22";
"Hernádkak";"88";"51";"37";"65";
"Hernádnémeti";"202";"131";"74";"43";
"Kisgyõr";"85";"47";"28";"43";
"Kistokaj";"46";"18";"11";"5";
"Kondó";"20";"14";"8";"18";
"Köröm";"116";"54";"28";"91";
"Mályi";"163";"88";"56";"27";
"Miskolc";"5467";"3025";"1812";"714";
"Nyékládháza";"139";"69";"44";"34";
"Onga";"297";"134";"67";"91";
"Ónod";"164";"84";"53";"85";
"Parasznya";"63";"21";"12";"37";
"Radostyán";"26";"16";"10";"12";
"Répáshuta";"12";"6";"3";"8";
"Sajóbábony";"153";"92";"60";"38";
"Sajóecseg";"23";"8";"6";"10";
"Sajóhídvég";"74";"40";"23";"34";
"Sajókápolna";"26";"10";"4";"16";
"Sajókeresztúr";"56";"28";"19";"17";
"Sajólád";"199";"105";"64";"42";
"Sajólászlófalva";"17";"12";"6";"10";
"Sajópálfala";"20";"7";"1";"14";
"Sajópetri";"106";"58";"35";"30";
"Sajósenye";"7";"3";"2";"7";
"Sajóvámos";"67";"29";"14";"48";
"Sóstófalva";"18";"12";"7";"15";
"Szirmabesenyõ";"130";"69";"39";"38";
"Újcsanálos";"64";"33";"16";"19";
"Varbó";"38";"16";"12";"23";
"Ózdi járás";"4936";"2675";"1563";"1716";
"Arló";"637";"313";"231";"166";
"Borsodbóta";"88";"46";"34";"95";
"Borsodnádasd";"257";"162";"98";"91";
"Borsodszentgyörgy";"86";"38";"25";"21";
"Bükkmogyorósd";"6";"4";"4";"4";
"Csernely";"83";"49";"26";"35";
"Csokvaomány";"63";"32";"18";"41";
"Domaháza";"77";"35";"12";"50";
"Farkaslyuk";"288";"199";"120";"92";
"Hangony";"175";"89";"48";"103";
"Járdánháza";"215";"147";"87";"75";
"Kissikátor";"16";"12";"8";"8";
"Lénárddaróc";"18";"9";"8";"11";
"Nekézseny";"33";"12";"4";"18";
"Ózd";"2780";"1469";"812";"818";
"Sáta";"96";"47";"24";"77";
"Uppony";"18";"12";"4";"11";
"Putnoki járás";"1397";"715";"372";"960";
"Aggtelek";"28";"17";"8";"24";
"Alsószuha";"46";"18";"9";"30";
"Bánréve";"59";"21";"10";"32";
"Dövény";"22";"10";"7";"26";
"Dubicsány";"19";"16";"8";"7";
"Felsõkelecsény";"13";"8";"5";"17";
"Felsõnyárád";"58";"25";"18";"46";
"Gömörszõlõs";"1";"1";"1";"6";
"Hét";"25";"13";"5";"18";
"Imola";"11";"7";"4";"9";
"Jákfalva";"70";"46";"19";"35";
"Jósvafõ";"6";"6";"5";"13";
"Kánó";"13";"7";"3";"11";
"Kelemér";"45";"26";"15";"51";
"Királd";"47";"19";"8";"35";
"Putnok";"504";"268";"153";"377";
"Ragály";"45";"26";"11";"41";
"Sajómercse";"15";"11";"6";"12";
"Sajónémeti";"49";"17";"8";"27";
"Sajópüspöki";"45";"24";"6";"13";
"Sajóvelezd";"67";"36";"13";"22";
"Serényfalva";"87";"45";"26";"35";
"Szuhafõ";"8";"3";"2";"7";
"Trizs";"9";"6";"1";"7";
"Zádorfalva";"77";"26";"13";"39";
"Zubogy";"28";"13";"8";"20";
"Sárospataki járás";"1179";"685";"388";"754";
"Bodrogolaszi";"31";"14";"9";"25";
"Erdõhorváti";"28";"13";"8";"50";
"Györgytarló";"45";"24";"15";"54";
"Háromhuta";"5";"2";"1";"9";
"Hercegkút";"12";"2";"2";"10";
"Kenézlõ";"87";"60";"36";"64";
"Komlóska";"7";"5";"4";"12";
"Makkoshotyka";"88";"52";"28";"65";
"Olaszliszka";"117";"56";"26";"86";
"Sárazsadány";"9";"7";"5";"10";
"Sárospatak";"446";"261";"151";"158";
"Tolcsva";"125";"83";"51";"41";
"Vajdácska";"95";"52";"21";"73";
"Vámosújfalu";"21";"10";"3";"25";
"Viss";"40";"28";"16";"63";
"Zalkod";"23";"16";"12";"9";
"Sátoraljaújhelyi járás";"1337";"778";"391";"783";
"Alsóberecki";"40";"18";"9";"34";
"Alsóregmec";"7";"3";"1";"10";
"Bózsva";"7";"4";"2";"14";
"Felsõberecki";"19";"6";"1";"10";
"Felsõregmec";"44";"34";"10";"49";
"Filkeháza";"7";"5";"3";"11";
"Füzér";"21";"15";"11";"9";
"Füzérkajata";"10";"6";"1";"18";
"Füzérkomlós";"18";"10";"6";"13";
"Füzérradvány";"36";"14";"10";"38";
"Hollóháza";"61";"39";"17";"29";
"Kishuta";"18";"11";"8";"9";
"Kovácsvágás";"71";"39";"23";"98";
"Mikóháza";"20";"10";"2";"14";
"Nagyhuta";"6";"4";"3";"1";
"Nyíri";"28";"14";"8";"48";
"Pálháza";"38";"21";"10";"9";
"Pusztafalu";"7";"6";"2";"13";
"Sátoraljaújhely";"863";"509";"260";"339";
"Vágáshuta";"3";"2";" ";"7";
"Vilyvitány";"13";"8";"4";"10";
"Szerencsi járás";"3004";"1794";"1018";"1545";
"Alsódobsza";"10";"7";"3";"1";
"Bekecs";"115";"70";"35";"57";
"Golop";"28";"15";"8";"16";
"Legyesbénye";"172";"118";"73";"53";
"Mád";"113";"78";"49";"33";
"Megyaszó";"217";"146";"76";"98";
"Mezõzombor";"231";"124";"68";"210";
"Monok";"160";"109";"64";"89";
"Prügy";"366";"245";"131";"240";
"Rátka";"54";"36";"24";"25";
"Szerencs";"404";"224";"121";"146";
"Taktaharkány";"264";"133";"62";"168";
"Taktakenéz";"151";"96";"58";"160";
"Taktaszada";"184";"80";"56";"68";
"Tállya";"154";"107";"78";"43";
"Tiszalúc";"381";"206";"112";"138";
"Szikszói járás";"1537";"830";"521";"1144";
"Abaújlak";"7";"2";" ";"5";
"Abaújszolnok";"41";"12";"9";"18";
"Alsóvadász";"162";"85";"48";"139";
"Aszaló";"204";"115";"78";"123";
"Felsõvadász";"74";"29";"20";"45";
"Gadna";"34";"17";"16";"25";
"Gagybátor";"31";"8";"3";"41";
"Gagyvendégi";"27";"16";"6";"24";
"Halmaj";"114";"72";"44";"67";
"Hernádkércs";"28";"16";"13";"15";
"Homrogd";"93";"43";"20";"74";
"Kázsmárk";"101";"56";"37";"119";
"Kiskinizs";"25";"19";"9";"30";
"Kupa";"23";"13";"9";"19";
"Léh";"48";"23";"17";"30";
"Monaj";"17";"7";"4";"36";
"Nagykinizs";"18";"14";"8";"26";
"Nyésta";"10";"4";"1";"10";
"Pamlény";"5";"2";"2";"6";
"Rásonysápberencs";"59";"41";"29";"30";
"Selyeb";"45";"20";"16";"58";
"Szászfa";"13";"9";"6";"17";
"Szentistvánbaksa";"19";"14";"9";"15";
"Szikszó";"339";"193";"117";"172";
"Tiszaújvárosi járás";"1443";"843";"418";"329";
"Girincs";"90";"34";"15";"38";
"Hejõbába";"100";"49";"23";"29";
"Hejõkeresztúr";"55";"35";"17";"13";
"Hejõkürt";"18";"14";"10";"4";
"Hejõszalonta";"67";"29";"11";"65";
"Kesznyéten";"160";"114";"56";"40";
"Kiscsécs";"27";"11";"4";"25";
"Muhi";"22";"9";"2";"5";
"Nagycsécs";"47";"25";"11";"20";
"Nemesbikk";"49";"26";"10";"23";
"Oszlár";"27";"19";"13";"5";
"Sajóörös";"50";"31";"13";"7";
"Sajószöged";"78";"48";"26";"1";
"Szakáld";"27";"17";"9";"12";
"Tiszapalkonya";"108";"55";"22";"41";
"Tiszaújváros";"518";"327";"176";"1";
"Tokaji járás";"796";"441";"268";"447";
"Bodrogkeresztúr";"42";"23";"11";"22";
"Bodrogkisfalud";"39";"18";"9";"39";
"Csobaj";"50";"24";"17";"33";
"Erdõbénye";"57";"32";"12";"51";
"Szegi";"16";"7";"4";"34";
"Szegilong";"4";"1";"1";"16";
"Taktabáj";"88";"42";"24";"60";
"Tarcal";"240";"142";"90";"68";
"Tiszaladány";"45";"23";"16";"40";
"Tiszatardos";"22";"10";"6";"13";
"Tokaj";"193";"119";"78";"71";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"12353";"7102";"4044";"3063";
"Bélapátfalvai járás";"323";"189";"107";"145";
"Balaton";"41";"27";"17";"26";
"Bekölce";"30";"18";"13";"29";
"Bélapátfalva";"108";"58";"29";"34";
"Bükkszentmárton";"20";"13";"8";"8";
"Mikófalva";"23";"16";"11";"4";
"Mónosbél";"13";"5";"1";"2";
"Nagyvisnyó";"33";"19";"10";"20";
"Szilvásvárad";"55";"33";"18";"22";
"Egri járás";"3062";"1644";"896";"376";
"Andornaktálya";"63";"32";"18";"18";
"Bátor";"12";"7";"5";"6";
"Demjén";"30";"13";"8";"1";
"Eger";"1621";"846";"439";"98";
"Egerbakta";"143";"85";"50";"19";
"Egerbocs";"16";"9";"2";"9";
"Egercsehi";"80";"49";"28";"18";
"Egerszalók";"104";"59";"31";"15";
"Egerszólát";"26";"15";"8";"5";
"Feldebrõ";"50";"26";"18";"9";
"Felsõtárkány";"100";"45";"19";"11";
"Hevesaranyos";"54";"36";"24";"20";
"Kerecsend";"205";"106";"54";"71";
"Maklár";"64";"38";"22";" ";
"Nagytálya";"18";"10";"7";"6";
"Noszvaj";"63";"29";"14";"6";
"Novaj";"39";"23";"12";"11";
"Ostoros";"59";"25";"10";"9";
"Szarvaskõ";"12";"9";"4";"2";
"Szúcs";"62";"35";"22";"6";
"Tarnaszentmária";"8";"3";"3";"3";
"Verpelét";"233";"144";"98";"33";
"Füzesabonyi járás";"1093";"533";"320";"434";
"Aldebrõ";"13";"4";"3";"2";
"Besenyõtelek";"106";"57";"38";"37";
"Dormánd";"54";"23";"13";"20";
"Egerfarmos";"41";"15";"7";"8";
"Füzesabony";"216";"84";"43";"49";
"Kál";"114";"55";"36";"25";
"Kápolna";"55";"36";"24";"20";
"Kompolt";"72";"42";"24";"16";
"Mezõszemere";"62";"29";"20";"31";
"Mezõtárkány";"79";"51";"23";"58";
"Nagyút";"27";"17";"12";"7";
"Poroszló";"83";"34";"24";"63";
"Sarud";"71";"36";"21";"55";
"Szihalom";"66";"36";"23";"21";
"Tófalu";"19";"10";"5";"13";
"Újlõrincfalva";"15";"4";"4";"9";
"Gyöngyösi járás";"2485";"1503";"751";"250";
"Abasár";"112";"72";"26";"5";
"Adács";"135";"89";"52";"11";
"Atkár";"42";"23";"9";"3";
"Detk";"43";"26";"13";"2";
"Domoszló";"78";"49";"25";"4";
"Gyöngyös";"917";"559";"257";"78";
"Gyöngyöshalász";"54";"26";"8";"1";
"Gyöngyösoroszi";"124";"90";"56";"6";
"Gyöngyöspata";"121";"66";"44";"22";
"Gyöngyössolymos";"70";"39";"10";"5";
"Gyöngyöstarján";"59";"40";"16";"5";
"Halmajugra";"155";"89";"66";"1";
"Karácsond";"96";"54";"23";"17";
"Kisnána";"46";"28";"19";"3";
"Ludas";"27";"13";"2";"7";
"Markaz";"51";"36";"22";"1";
"Mátraszentimre";"13";"9";"6";"1";
"Nagyfüged";"89";"48";"21";"21";
"Nagyréde";"83";"49";"24";"2";
"Pálosvörösmart";"12";"7";"4";"1";
"Vámosgyörk";"54";"27";"12";"20";
"Vécs";"38";"23";"11";"21";
"Visonta";"33";"19";"11";" ";
"Visznek";"33";"22";"14";"13";
"Hatvani járás";"1917";"1077";"585";"152";
"Apc";"129";"83";"49";"16";
"Boldog";"134";"80";"47";"18";
"Csány";"135";"75";"43";"18";
"Ecséd";"141";"83";"63";"9";
"Hatvan";"653";"359";"182";"29";
"Heréd";"65";"39";"20";"10";
"Hort";"114";"61";"32";"9";
"Kerekharaszt";"45";"24";"11";" ";
"Lõrinci";"227";"132";"72";"13";
"Nagykökényes";"26";"14";"6";"3";
"Petõfibánya";"101";"42";"16";"5";
"Rózsaszentmárton";"54";"29";"18";"3";
"Szûcsi";"35";"17";"5";"10";
"Zagyvaszántó";"58";"39";"21";"9";
"Hevesi járás";"2271";"1383";"916";"1251";
"Átány";"99";"48";"30";"117";
"Boconád";"48";"24";"15";"16";
"Erdõtelek";"250";"173";"125";"128";
"Erk";"85";"43";"30";"47";
"Heves";"649";"437";"311";"143";
"Hevesvezekény";"31";"19";"9";"11";
"Kisköre";"198";"113";"62";"130";
"Kömlõ";"94";"41";"28";"210";
"Pély";"84";"44";"23";"28";
"Tarnabod";"40";"17";"8";"108";
"Tarnaméra";"52";"25";"14";"11";
"Tarnaörs";"135";"83";"57";"16";
"Tarnaszentmiklós";"77";"42";"31";"18";
"Tarnazsadány";"169";"95";"65";"78";
"Tenk";"43";"28";"14";"19";
"Tiszanána";"195";"138";"88";"166";
"Zaránk";"22";"13";"6";"5";
"Pétervásárai járás";"1202";"773";"469";"455";
"Bodony";"28";"13";"7";"12";
"Bükkszék";"32";"12";"5";"7";
"Bükkszenterzsébet";"88";"65";"39";"32";
"Erdõkövesd";"45";"28";"23";"11";
"Fedémes";"12";"6";"4";"7";
"Istenmezeje";"77";"54";"35";"19";
"Ivád";"28";"20";"11";"24";
"Kisfüzes";"4";"2";"2";"1";
"Mátraballa";"16";"12";"5";"4";
"Mátraderecske";"82";"55";"35";"44";
"Parád";"61";"25";"16";"32";
"Parádsasvár";"7";"2";"1";"5";
"Pétervására";"133";"102";"59";"53";
"Recsk";"104";"58";"38";"58";
"Sirok";"87";"51";"34";"10";
"Szajla";"58";"37";"25";"17";
"Szentdomonkos";"57";"41";"25";"11";
"Tarnalelesz";"215";"147";"80";"85";
"Terpes";"31";"22";"13";"9";
"Váraszó";"37";"21";"12";"14";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"11232";"6889";"4285";"3718";
"Balassagyarmati járás";"1705";"1022";"641";"532";
"Balassagyarmat";"510";"286";"160";"155";
"Becske";"36";"23";"14";"7";
"Bercel";"45";"26";"16";"11";
"Cserháthaláp";"15";"9";"5";"16";
"Cserhátsurány";"42";"29";"17";"14";
"Csesztve";"17";"8";"4";"9";
"Csitár";"21";"16";"9";"10";
"Debercsény";"5";"3";"1";" ";
"Dejtár";"79";"43";"33";"28";
"Drégelypalánk";"121";"95";"77";"12";
"Érsekvadkert";"140";"85";"52";"21";
"Galgaguta";"16";"10";"6";"6";
"Herencsény";"41";"26";"13";"11";
"Hont";"26";"15";"7";"10";
"Hugyag";"129";"78";"60";"52";
"Iliny";"5";"5";"2";"1";
"Ipolyszög";"35";"17";"9";"24";
"Ipolyvece";"47";"30";"24";"9";
"Magyarnándor";"41";"24";"16";"12";
"Mohora";"51";"27";"14";"18";
"Nógrádkövesd";"15";"9";"4";"2";
"Nógrádmarcal";"24";"13";"12";"19";
"Õrhalom";"55";"31";"18";"19";
"Patak";"47";"30";"18";"21";
"Patvarc";"42";"25";"14";"12";
"Szanda";"24";"15";"9";"6";
"Szécsénke";"9";"5";"3";"3";
"Szügy";"51";"29";"18";"8";
"Terény";"16";"10";"6";"16";
"Bátonyterenyei járás";"1411";"908";"494";"385";
"Bátonyterenye";"826";"526";"274";"180";
"Dorogháza";"52";"32";"14";"16";
"Mátramindszent";"50";"33";"18";"11";
"Mátranovák";"100";"72";"45";"22";
"Mátraterenye";"123";"74";"41";"70";
"Mátraverebély";"196";"121";"73";"68";
"Nemti";"52";"40";"24";"14";
"Szuha";"12";"10";"5";"4";
"Pásztói járás";"1704";"1020";"606";"458";
"Alsótold";"7";"4";"3";"3";
"Bér";"28";"18";"10";"13";
"Bokor";"6";"4";"4";"5";
"Buják";"113";"75";"49";"44";
"Csécse";"61";"35";"20";"19";
"Cserhátszentiván";"2";" ";" ";"2";
"Ecseg";"140";"84";"61";"23";
"Egyházasdengeleg";"17";"13";"9";"9";
"Erdõkürt";"12";"8";"7";"8";
"Erdõtarcsa";"34";"22";"12";"17";
"Felsõtold";"13";"7";"4";"6";
"Garáb";"1";" ";" ";" ";
"Héhalom";"38";"14";"9";"11";
"Jobbágyi";"118";"64";"41";"13";
"Kálló";"101";"70";"50";"34";
