"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2015. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kisbágyon";"23";"10";"4";" ";
"Kozárd";"8";"3";"2";" ";
"Kutasó";"6";"5";"1";" ";
"Mátraszõlõs";"138";"89";"54";" ";
"Palotás";"60";"15";"11";" ";
"Pásztó";"353";"163";"69";" ";
"Szarvasgede";"26";"8";"5";" ";
"Szirák";"141";"53";"30";" ";
"Szurdokpüspöki";"76";"43";"25";" ";
"Tar";"123";"88";"64";" ";
"Vanyarc";"62";"34";"21";" ";
"Rétsági járás";"925";"460";"253";" ";
"Alsópetény";"15";"8";"5";" ";
"Bánk";"29";"17";"7";" ";
"Berkenye";"7";"4";"2";" ";
"Borsosberény";"53";"22";"14";" ";
"Diósjenõ";"76";"30";"13";" ";
"Felsõpetény";"28";"11";"6";" ";
"Horpács";"10";"5";"3";" ";
"Keszeg";"10";"7";"4";" ";
"Kétbodony";"16";"6";"3";" ";
"Kisecset";"9";"3";"2";" ";
"Legénd";"35";"14";"9";" ";
"Nagyoroszi";"117";"73";"43";" ";
"Nézsa";"41";"21";"13";" ";
"Nógrád";"37";"20";"12";" ";
"Nógrádsáp";"22";"10";"8";" ";
"Nõtincs";"33";"16";"7";" ";
"Õsagárd";"4";"1";"1";" ";
"Pusztaberki";"3";"2";"1";" ";
"Rétság";"112";"57";"28";" ";
"Romhány";"89";"39";"28";" ";
"Szátok";"65";"31";"9";" ";
"Szendehely";"38";"18";"10";" ";
"Szente";"12";"5";"5";" ";
"Tereske";"42";"22";"9";" ";
"Tolmács";"22";"18";"11";" ";
"Salgótarjáni járás";"5488";"3271";"2047";" ";
"Bárna";"135";"42";"24";" ";
"Cered";"96";"48";"23";" ";
"Egyházasgerge";"92";"53";"28";" ";
"Etes";"198";"133";"91";" ";
"Ipolytarnóc";"41";"20";"12";" ";
"Karancsalja";"140";"82";"59";" ";
"Karancsberény";"54";"34";"18";" ";
"Karancskeszi";"187";"112";"74";" ";
"Karancslapujtõ";"244";"149";"86";" ";
"Karancsság";"250";"176";"109";" ";
"Kazár";"173";"100";"53";" ";
"Kisbárkány";"7";"5";"5";" ";
"Kishartyán";"68";"43";"26";" ";
"Litke";"129";"85";"53";" ";
"Lucfalva";"57";"27";"14";" ";
"Márkháza";"20";"12";"7";" ";
"Mátraszele";"105";"55";"33";" ";
"Mihálygerge";"33";"18";"14";" ";
"Nagybárkány";"112";"90";"61";" ";
"Nagykeresztúr";"23";"18";"9";" ";
"Rákóczibánya";"37";"17";"7";" ";
"Ságújfalu";"144";"74";"27";" ";
"Salgótarján";"2589";"1624";"1060";" ";
"Sámsonháza";"15";"6";"4";" ";
"Somoskõújfalu";"153";"90";"48";" ";
"Sóshartyán";"208";"99";"66";" ";
"Szilaspogony";"40";"10";"8";" ";
"Vizslás";"81";"35";"20";" ";
"Zabar";"57";"14";"8";" ";
"Szécsényi járás";"1847";"1114";"642";" ";
"Endrefalva";"316";"221";"128";" ";
"Hollókõ";"19";"11";"3";" ";
"Ludányhalászi";"62";"32";"17";" ";
"Magyargéc";"145";"84";"31";" ";
"Nagylóc";"171";"105";"60";" ";
"Nógrádmegyer";"297";"201";"124";" ";
"Nógrádsipek";"41";"24";"12";" ";
"Nógrádszakál";"58";"40";"24";" ";
"Piliny";"60";"34";"17";" ";
"Rimóc";"171";"85";"42";" ";
"Szalmatercs";"55";"18";"11";" ";
"Szécsény";"320";"179";"120";" ";
"Szécsényfelfalu";"28";"15";"11";" ";
"Varsány";"104";"65";"42";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"83625";"38547";"22498";" ";
"Hajdú-Bihar megye";"29480";"14744";"8975";" ";
"Balmazújvárosi járás";"1489";"523";"274";" ";
"Balmazújváros";"772";"202";"121";" ";
"Egyek";"305";"129";"56";" ";
"Hortobágy";"82";"36";"26";" ";
"Tiszacsege";"238";"122";"60";" ";
"Újszentmargita";"92";"34";"11";" ";
"Berettyóújfalui járás";"2477";"1264";"724";" ";
"Ártánd";"30";"10";"4";" ";
"Bakonszeg";"37";"18";"12";" ";
"Bedõ";"11";"2";"1";" ";
"Berekböszörmény";"145";"88";"44";" ";
"Berettyóújfalu";"821";"483";"321";" ";
"Biharkeresztes";"184";"95";"47";" ";
"Bojt";"50";"22";"7";" ";
"Csökmõ";"67";"26";"19";" ";
"Darvas";"29";"11";"8";" ";
"Furta";"48";"17";"8";" ";
"Gáborján";"21";"10";"6";" ";
"Hencida";"86";"35";"14";" ";
"Komádi";"344";"166";"90";" ";
"Körösszakál";"79";"36";"17";" ";
"Körösszegapáti";"39";"13";"6";" ";
"Magyarhomorog";"42";"18";"6";" ";
"Mezõpeterd";"18";"7";"4";" ";
"Mezõsas";"38";"16";"10";" ";
"Nagykereki";"71";"27";"15";" ";
"Szentpéterszeg";"35";"13";"7";" ";
"Told";"34";"13";"5";" ";
"Újiráz";"24";"7";"6";" ";
"Váncsod";"78";"33";"11";" ";
"Vekerd";"3";"1";"1";" ";
"Zsáka";"143";"97";"55";" ";
"Debreceni járás";"10013";"5702";"3744";" ";
"Debrecen";"8798";"5094";"3404";" ";
"Hajdúsámson";"1215";"608";"340";" ";
"Derecskei járás";"2908";"1674";"1038";" ";
"Derecske";"668";"459";"340";" ";
"Esztár";"89";"46";"21";" ";
"Hajdúbagos";"111";"51";"19";" ";
"Hosszúpályi";"494";"313";"186";" ";
"Kismarja";"94";"39";"22";" ";
"Kokad";"50";"18";"10";" ";
"Konyár";"207";"138";"89";" ";
"Létavértes";"572";"286";"175";" ";
"Mikepércs";"217";"132";"84";" ";
"Monostorpályi";"64";"33";"16";" ";
"Pocsaj";"193";"88";"37";" ";
"Sáránd";"94";"42";"27";" ";
"Tépe";"55";"29";"12";" ";
"Hajdúböszörményi járás";"1304";"496";"254";" ";
"Hajdúböszörmény";"1001";"347";"174";" ";
"Hajdúdorog";"303";"149";"80";" ";
"Hajdúhadházi járás";"2224";"1058";"583";" ";
"Bocskaikert";"180";"104";"64";" ";
"Hajdúhadház";"1525";"732";"387";" ";
"Téglás";"519";"222";"132";" ";
"Hajdúnánási járás";"1652";"809";"432";" ";
"Folyás";"26";"14";"8";" ";
"Görbeháza";"111";"53";"23";" ";
"Hajdúnánás";"765";"360";"172";" ";
"Polgár";"659";"335";"204";" ";
"Tiszagyulaháza";"43";"22";"8";" ";
"Újtikos";"48";"25";"17";" ";
"Hajdúszoboszlói járás";"2018";"912";"556";" ";
"Ebes";"158";"73";"39";" ";
"Hajdúszoboszló";"968";"431";"262";" ";
"Hajdúszovát";"360";"223";"154";" ";
"Nádudvar";"426";"141";"85";" ";
"Nagyhegyes";"106";"44";"16";" ";
"Nyíradonyi járás";"2835";"1183";"729";" ";
"Álmosd";"179";"77";"44";" ";
"Bagamér";"443";"204";"132";" ";
"Fülöp";"188";"62";"40";" ";
"Nyírábrány";"382";"183";"111";" ";
"Nyíracsád";"450";"241";"169";" ";
"Nyíradony";"445";"123";"55";" ";
"Nyírmártonfalva";"209";"77";"52";" ";
"Újléta";"139";"70";"34";" ";
"Vámospércs";"400";"146";"92";" ";
"Püspökladányi járás";"2560";"1123";"641";" ";
"Báránd";"150";"55";"32";" ";
"Bihardancsháza";"15";"6";"2";" ";
"Biharnagybajom";"223";"107";"65";" ";
"Bihartorda";"63";"28";"18";" ";
"Földes";"185";"52";"19";" ";
"Kaba";"484";"210";"116";" ";
"Nagyrábé";"98";"36";"24";" ";
"Püspökladány";"890";"513";"313";" ";
"Sáp";"102";"24";"13";" ";
"Sárrétudvari";"178";"52";"25";" ";
"Szerep";"83";"30";"13";" ";
"Tetétlen";"89";"10";"1";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"19350";"9316";"5425";" ";
"Jászapáti járás";"1680";"837";"478";" ";
"Alattyán";"91";"45";"25";" ";
"Jánoshida";"84";"35";"20";" ";
"Jászalsószentgyörgy";"107";"50";"27";" ";
"Jászapáti";"504";"314";"192";" ";
"Jászdózsa";"55";"21";"12";" ";
"Jászivány";"18";"10";"6";" ";
"Jászkisér";"272";"81";"45";" ";
"Jászladány";"448";"229";"119";" ";
"Jászszentandrás";"101";"52";"32";" ";
"Jászberényi járás";"1295";"589";"337";" ";
"Jászágó";"15";"3";"3";" ";
"Jászárokszállás";"205";"107";"68";" ";
"Jászberény";"569";"273";"176";" ";
"Jászboldogháza";"41";"12";"3";" ";
"Jászfelsõszentgyörgy";"70";"23";"8";" ";
"Jászfényszaru";"152";"68";"28";" ";
"Jászjákóhalma";"104";"34";"20";" ";
"Jásztelek";"103";"55";"26";" ";
"Pusztamonostor";"36";"14";"5";" ";
"Karcagi járás";"2943";"1289";"835";" ";
"Berekfürdõ";"42";"12";"7";" ";
"Karcag";"1412";"633";"435";" ";
"Kenderes";"378";"152";"84";" ";
"Kisújszállás";"471";"191";"116";" ";
"Kunmadaras";"640";"301";"193";" ";
"Kunhegyesi járás";"2054";"855";"376";" ";
"Abádszalók";"323";"160";"41";" ";
"Kunhegyes";"615";"283";"141";" ";
"Tiszabõ";"322";"76";"33";" ";
"Tiszabura";"502";"221";"92";" ";
"Tiszagyenda";"57";"21";"7";" ";
"Tiszaroff";"202";"84";"58";" ";
"Tomajmonostora";"33";"10";"4";" ";
"Kunszentmártoni járás";"2386";"1288";"844";" ";
"Cibakháza";"352";"233";"142";" ";
"Csépa";"163";"97";"54";" ";
"Cserkeszõlõ";"101";"62";"42";" ";
"Kunszentmárton";"475";"211";"137";" ";
"Nagyrév";"29";"9";"5";" ";
"Öcsöd";"264";"149";"99";" ";
"Szelevény";"56";"28";"18";" ";
"Tiszaföldvár";"751";"418";"288";" ";
"Tiszainoka";"23";"3";"1";" ";
"Tiszakürt";"102";"45";"32";" ";
"Tiszasas";"70";"33";"26";" ";
"Mezõtúri járás";"1188";"511";"287";" ";
"Kétpó";"28";"11";"6";" ";
"Mesterszállás";"51";"25";"14";" ";
"Mezõhék";"12";"5";"3";" ";
"Mezõtúr";"679";"296";"164";" ";
"Túrkeve";"418";"174";"100";" ";
"Szolnoki járás";"4922";"2649";"1593";" ";
"Besenyszög";"159";"43";"29";" ";
"Csataszög";"5";"1";" ";" ";
"Hunyadfalva";"25";"14";"8";" ";
"Kõtelek";"95";"30";"16";" ";
"Martfû";"172";"74";"49";" ";
"Nagykörû";"117";"60";"34";" ";
"Rákóczifalva";"233";"117";"79";" ";
"Rákócziújfalu";"130";"67";"37";" ";
"Szajol";"169";"97";"55";" ";
"Szászberek";"19";"7";"5";" ";
"Szolnok";"2885";"1638";"996";" ";
"Tiszajenõ";"47";"26";"15";" ";
"Tiszasüly";"70";"33";"16";" ";
"Tiszavárkony";"44";"18";"8";" ";
"Tószeg";"225";"128";"88";" ";
"Újszász";"253";"132";"75";" ";
"Vezseny";"26";"15";"11";" ";
"Zagyvarékas";"248";"149";"72";" ";
"Tiszafüredi járás";"1017";"417";"212";" ";
"Nagyiván";"53";"21";"9";" ";
"Tiszaderzs";"72";"29";"12";" ";
"Tiszafüred";"570";"237";"121";" ";
"Tiszaigar";"33";"14";"8";" ";
"Tiszaörs";"72";"29";"17";" ";
"Tiszaszentimre";"107";"35";"19";" ";
"Tiszaszõlõs";"110";"52";"26";" ";
"Törökszentmiklósi járás";"1865";"881";"463";" ";
"Fegyvernek";"321";"86";"29";" ";
"Kengyel";"124";"41";"16";" ";
"Kuncsorba";"28";"11";"5";" ";
"Örményes";"30";"17";"13";" ";
"Tiszapüspöki";"95";"36";"19";" ";
"Tiszatenyõ";"70";"34";"9";" ";
"Törökszentmiklós";"1197";"656";"372";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"34795";"14487";"8098";" ";
"Baktalórántházai járás";"1627";"785";"498";" ";
"Baktalórántháza";"228";"104";"48";" ";
"Besenyõd";"86";"52";"36";" ";
"Laskod";"80";"45";"29";" ";
"Levelek";"220";"107";"75";" ";
"Magy";"124";"55";"33";" ";
"Nyíribrony";"87";"48";"27";" ";
"Nyírjákó";"57";"27";"17";" ";
"Nyírkércs";"53";"28";"15";" ";
"Ófehértó";"228";"119";"89";" ";
"Petneháza";"195";"86";"53";" ";
"Ramocsaháza";"122";"41";"27";" ";
"Rohod";"147";"73";"49";" ";
"Csengeri járás";"879";"379";"174";" ";
"Csenger";"303";"126";"52";" ";
"Csengersima";"25";"13";"6";" ";
"Csengerújfalu";"61";"26";"17";" ";
"Komlódtótfalu";"7";"3";" ";" ";
"Pátyod";"47";"26";"11";" ";
"Porcsalma";"185";"80";"38";" ";
"Szamosangyalos";"56";"19";"5";" ";
"Szamosbecs";"18";"6";"3";" ";
"Szamostatárfalva";"20";"9";"3";" ";
"Tyukod";"115";"52";"30";" ";
"Ura";"42";"19";"9";" ";
"Fehérgyarmati járás";"2786";"1162";"592";" ";
"Botpalád";"51";"28";"14";" ";
"Cégénydányád";"26";"10";"7";" ";
"Csaholc";"28";"17";"8";" ";
"Császló";"61";"11";"7";" ";
"Csegöld";"40";"13";"3";" ";
"Darnó";"15";"1";" ";" ";
"Fehérgyarmat";"330";"138";"95";" ";
"Fülesd";"29";"13";"6";" ";
"Gacsály";"64";"42";"22";" ";
"Garbolc";"10";"5";"1";" ";
"Gyügye";"8";"3";" ";" ";
"Hermánszeg";"6";"5";"2";" ";
"Jánkmajtis";"173";"59";"22";" ";
"Kérsemjén";"26";"11";"4";" ";
"Kisar";"74";"35";"17";" ";
"Kishódos";"9";"1";" ";" ";
"Kisnamény";"41";"9";"4";" ";
"Kispalád";"87";"25";"13";" ";
"Kisszekeres";"23";"16";"9";" ";
"Kölcse";"86";"43";"31";" ";
"Kömörõ";"29";"10";"5";" ";
"Magosliget";"16";"6";"2";" ";
"Mánd";"22";"14";"4";" ";
"Méhtelek";"71";"34";"21";" ";
"Milota";"68";"29";"12";" ";
"Nábrád";"61";"20";"7";" ";
"Nagyar";"76";"28";"15";" ";
"Nagyhódos";"5";"2";"1";" ";
"Nagyszekeres";"80";"14";"7";" ";
"Nemesborzova";"5";"3";"2";" ";
"Olcsvaapáti";"25";"8";"5";" ";
"Panyola";"34";"17";"8";" ";
"Penyige";"44";"24";"15";" ";
"Rozsály";"87";"43";"30";" ";
"Sonkád";"46";"27";"13";" ";
"Szamossályi";"38";"18";"9";" ";
"Szamosújlak";"15";"7";"4";" ";
"Szatmárcseke";"137";"64";"29";" ";
"Tiszabecs";"100";"31";"10";" ";
"Tiszacsécse";"11";"7";"4";" ";
"Tiszakóród";"54";"19";"9";" ";
"Tisztaberek";"137";"55";"32";" ";
"Tivadar";"13";"4";"1";" ";
"Tunyogmatolcs";"193";"107";"48";" ";
"Túristvándi";"51";"14";"2";" ";
"Túrricse";"34";"21";"13";" ";
"Uszka";"85";"16";"3";" ";
"Vámosoroszi";"20";"12";"6";" ";
"Zajta";"24";"8";"2";" ";
"Zsarolyán";"18";"15";"8";" ";
"Ibrányi járás";"1858";"820";"473";" ";
"Balsa";"61";"22";"10";" ";
"Buj";"166";"83";"47";" ";
"Gávavencsellõ";"222";"130";"64";" ";
"Ibrány";"527";"212";"137";" ";
"Nagyhalász";"535";"223";"134";" ";
"Paszab";"158";"79";"42";" ";
"Tiszabercel";"134";"50";"27";" ";
"Tiszatelek";"55";"21";"12";" ";
"Kemecsei járás";"1694";"600";"276";" ";
"Berkesz";"40";"12";"5";" ";
"Beszterec";"104";"20";"6";" ";
"Demecser";"316";"119";"43";" ";
"Gégény";"169";"42";"26";" ";
"Kék";"158";"42";"16";" ";
"Kemecse";"374";"161";"72";" ";
"Nyírbogdány";"171";"64";"36";" ";
"Nyírtét";"82";"60";"35";" ";
"Székely";"87";"33";"15";" ";
"Tiszarád";"87";"19";"7";" ";
"Vasmegyer";"106";"28";"15";" ";
"Kisvárdai járás";"3269";"1390";"760";" ";
"Ajak";"169";"73";"36";" ";
"Anarcs";"152";"71";"44";" ";
"Dombrád";"283";"99";"62";" ";
"Döge";"104";"22";"13";" ";
"Fényeslitke";"119";"71";"41";" ";
"Gyulaháza";"137";"82";"57";" ";
"Jéke";"15";"2";"1";" ";
"Kékcse";"96";"31";"12";" ";
"Kisvárda";"693";"295";"151";" ";
"Lövõpetri";"22";"11";"5";" ";
"Mezõladány";"100";"37";"20";" ";
"Nyírkarász";"165";"64";"39";" ";
"Nyírlövõ";"33";"14";"6";" ";
"Nyírtass";"97";"45";"26";" ";
"Pap";"66";"19";"7";" ";
"Pátroha";"301";"131";"79";" ";
"Rétközberencs";"96";"36";"15";" ";
"Szabolcsbáka";"77";"40";"24";" ";
"Szabolcsveresmart";"127";"53";"31";" ";
"Tiszakanyár";"123";"50";"19";" ";
"Tornyospálca";"166";"84";"50";" ";
"Újdombrád";"40";"14";"8";" ";
"Újkenéz";"88";"46";"14";" ";
"Mátészalkai járás";"4782";"1859";"1045";" ";
"Fábiánháza";"157";"59";"24";" ";
"Fülpösdaróc";"11";"6";"5";" ";
"Géberjén";"19";"3";"2";" ";
"Gyõrtelek";"156";"63";"34";" ";
"Hodász";"409";"223";"159";" ";
"Jármi";"58";"16";"4";" ";
"Kántorjánosi";"318";"111";"56";" ";
"Kocsord";"195";"94";"64";" ";
"Mátészalka";"514";"176";"91";" ";
"Mérk";"168";"38";"18";" ";
"Nagydobos";"266";"77";"45";" ";
"Nagyecsed";"669";"207";"111";" ";
"Nyírcsaholy";"182";"85";"37";" ";
"Nyírkáta";"259";"95";"41";" ";
"Nyírmeggyes";"160";"70";"30";" ";
"Nyírparasznya";"61";"34";"19";" ";
"Ópályi";"289";"105";"64";" ";
"Ököritófülpös";"193";"85";"41";" ";
"Õr";"92";"39";"23";" ";
"Papos";"71";"17";"9";" ";
"Rápolt";"16";"3";"1";" ";
"Szamoskér";"20";"6";"4";" ";
"Szamosszeg";"128";"70";"46";" ";
"Tiborszállás";"44";"26";"14";" ";
"Vaja";"290";"136";"93";" ";
"Vállaj";"37";"15";"10";" ";
"Nagykállói járás";"2242";"844";"426";" ";
"Balkány";"393";"177";"111";" ";
"Biri";"95";"19";"8";" ";
"Bököny";"365";"160";"81";" ";
"Érpatak";"106";"40";"19";" ";
"Geszteréd";"108";"34";"11";" ";
"Kállósemjén";"250";"19";"8";" ";
"Nagykálló";"658";"269";"166";" ";
"Szakoly";"267";"126";"22";" ";
"Nyírbátori járás";"3221";"781";"325";" ";
"Bátorliget";"27";"9";"4";" ";
"Encsencs";"296";"32";"10";" ";
"Kisléta";"183";"53";"17";" ";
"Máriapócs";"176";"78";"40";" ";
"Nyírbátor";"796";"234";"100";" ";
"Nyírbéltek";"380";"37";"10";" ";
"Nyírbogát";"78";"11";"1";" ";
"Nyírcsászári";"74";"21";"10";" ";
"Nyírderzs";"67";"24";"11";" ";
"Nyírgelse";"32";"6";"1";" ";
"Nyírgyulaj";"161";"48";"28";" ";
"Nyírlugos";"169";"25";"5";" ";
"Nyírmihálydi";"151";"26";"13";" ";
"Nyírpilis";"78";"33";"8";" ";
"Nyírvasvári";"126";"49";"25";" ";
"Ömböly";"27";"3";"1";" ";
"Penészlek";"77";"16";"9";" ";
"Piricse";"197";"38";"17";" ";
"Pócspetri";"93";"19";"8";" ";
"Terem";"33";"19";"7";" ";
"Nyíregyházai járás";"6685";"3284";"2026";" ";
"Apagy";"91";"37";"17";" ";
"Kálmánháza";"78";"24";"19";" ";
"Kótaj";"371";"205";"113";" ";
"Nagycserkesz";"137";"82";"44";" ";
"Napkor";"271";"104";"68";" ";
"Nyíregyháza";"3982";"2002";"1251";" ";
"Nyírpazony";"144";"69";"41";" ";
"Nyírtelek";"323";"138";"85";" ";
"Nyírtura";"82";"38";"21";" ";
"Rakamaz";"242";"128";"73";" ";
"Sényõ";"121";"47";"28";" ";
"Szabolcs";"10";"1";"1";" ";
"Timár";"112";"38";"25";" ";
"Tiszanagyfalu";"163";"64";"41";" ";
"Újfehértó";"558";"307";"199";" ";
"Tiszavasvári járás";"1912";"731";"387";" ";
"Szorgalmatos";"60";"13";"6";" ";
"Tiszadada";"133";"37";"12";" ";
"Tiszadob";"181";"66";"27";" ";
"Tiszaeszlár";"339";"173";"126";" ";
"Tiszalök";"337";"109";"48";" ";
"Tiszavasvári";"862";"333";"168";" ";
"Vásárosnaményi járás";"2194";"976";"592";" ";
"Aranyosapáti";"133";"36";"21";" ";
"Barabás";"32";"18";"12";" ";
"Beregdaróc";"43";"9";"4";" ";
"Beregsurány";"13";"4";"2";" ";
"Csaroda";"15";"8";"5";" ";
"Gelénes";"25";"13";"6";" ";
"Gemzse";"72";"26";"15";" ";
"Gulács";"39";"19";"6";" ";
"Gyüre";"42";"16";"10";" ";
"Hetefejércse";"32";"5";"2";" ";
"Ilk";"158";"74";"43";" ";
"Jánd";"55";"20";"9";" ";
"Kisvarsány";"46";"19";"9";" ";
"Lónya";"48";"23";"15";" ";
"Márokpapi";"37";"17";"5";" ";
"Mátyus";"8";"3";"1";" ";
"Nagyvarsány";"60";"31";"17";" ";
"Nyírmada";"410";"255";"184";" ";
"Olcsva";"62";"37";"25";" ";
"Pusztadobos";"62";"13";"6";" ";
"Tákos";"8";"2";"1";" ";
"Tarpa";"123";"47";"18";" ";
"Tiszaadony";"20";"4";"3";" ";
"Tiszakerecseny";"91";"45";"19";" ";
"Tiszaszalka";"35";"12";"5";" ";
"Tiszavid";"32";"12";"4";" ";
"Vámosatya";"20";"9";"7";" ";
"Vásárosnamény";"473";"199";"138";" ";
"Záhonyi járás";"1646";"876";"524";" ";
"Benk";"45";"12";"6";" ";
"Eperjeske";"77";"48";"22";" ";
"Gyõröcske";"4";"2";"2";" ";
"Komoró";"87";"49";"32";" ";
"Mándok";"441";"206";"132";" ";
"Tiszabezdéd";"182";"88";"45";" ";
"Tiszamogyorós";"48";"11";"3";" ";
"Tiszaszentmárton";"121";"58";"22";" ";
"Tuzsér";"422";"289";"190";" ";
"Záhony";"158";"86";"54";" ";
"Zsurk";"61";"27";"16";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"43603";"19985";"11770";" ";
"Bács-Kiskun megye";"19063";"9996";"6187";" ";
"Bácsalmási járás";"846";"379";"212";" ";
"Bácsalmás";"224";"116";"56";" ";
"Bácsbokod";"87";"25";"16";" ";
"Bácsborsód";"23";"6";"2";" ";
"Bácsszõlõs";"23";"12";"9";" ";
"Csikéria";"62";"27";"16";" ";
"Katymár";"91";"43";"22";" ";
"Kunbaja";"62";"26";"16";" ";
"Madaras";"209";"101";"61";" ";
"Mátételke";"18";"6";"5";" ";
"Tataháza";"47";"17";"9";" ";
"Bajai járás";"2206";"1070";"669";" ";
"Bácsszentgyörgy";"8";"6";"3";" ";
"Baja";"1016";"535";"336";" ";
"Bátmonostor";"72";"27";"18";" ";
"Csátalja";"68";"23";"18";" ";
"Csávoly";"38";"14";"10";" ";
"Dávod";"98";"48";"33";" ";
"Dunafalva";"49";"28";"19";" ";
"Érsekcsanád";"119";"55";"33";" ";
"Érsekhalma";"23";"10";"6";" ";
"Felsõszentiván";"40";"13";"7";" ";
"Gara";"82";"29";"17";" ";
"Hercegszántó";"75";"36";"15";" ";
"Nagybaracska";"107";"41";"18";" ";
"Nemesnádudvar";"66";"36";"24";" ";
"Sükösd";"144";"71";"45";" ";
"Szeremle";"58";"29";"20";" ";
"Vaskút";"143";"69";"47";" ";
"Jánoshalmai járás";"1124";"579";"324";" ";
"Borota";"88";"29";"18";" ";
"Jánoshalma";"598";"331";"194";" ";
"Kéleshalom";"21";"16";"10";" ";
"Mélykút";"348";"165";"83";" ";
"Rém";"69";"38";"19";" ";
"Kalocsai járás";"2274";"1299";"842";" ";
"Bátya";"128";"73";"53";" ";
"Drágszél";"15";"10";"7";" ";
"Dunapataj";"136";"75";"46";" ";
"Dunaszentbenedek";"45";"22";"12";" ";
"Dunatetétlen";"30";"19";"9";" ";
"Dusnok";"134";"62";"37";" ";
"Fajsz";"102";"46";"32";" ";
"Foktõ";"82";"36";"21";" ";
"Géderlak";"54";"29";"22";" ";
"Hajós";"124";"76";"51";" ";
"Harta";"109";"66";"47";" ";
"Homokmégy";"53";"27";"16";" ";
"Kalocsa";"673";"426";"299";" ";
"Miske";"117";"73";"39";" ";
"Ordas";"17";"9";"3";" ";
"Öregcsertõ";"71";"44";"25";" ";
"Solt";"238";"121";"84";" ";
"Szakmár";"67";"36";"15";" ";
"Újsolt";"12";"9";"3";" ";
"Újtelek";"14";"11";"5";" ";
"Uszód";"53";"29";"16";" ";
"Kecskeméti járás";"4956";"2753";"1682";" ";
"Ágasegyháza";"66";"39";"20";" ";
"Ballószög";"97";"50";"31";" ";
"Felsõlajos";"34";"15";"7";" ";
"Fülöpháza";"34";"21";"16";" ";
"Fülöpjakab";"39";"17";"10";" ";
"Helvécia";"153";"76";"50";" ";
"Jakabszállás";"71";"27";"18";" ";
"Kecskemét";"3450";"1948";"1179";" ";
"Kerekegyháza";"177";"85";"59";" ";
"Kunbaracs";"22";"12";"8";" ";
"Kunszállás";"34";"18";"12";" ";
"Ladánybene";"46";"27";"20";" ";
"Lajosmizse";"506";"302";"189";" ";
"Nyárlõrinc";"62";"25";"9";" ";
"Orgovány";"105";"62";"34";" ";
"Városföld";"60";"29";"20";" ";
"Kiskõrösi járás";"2226";"1205";"795";" ";
"Akasztó";"92";"43";"26";" ";
"Bócsa";"44";"14";"10";" ";
"Császártöltés";"41";"9";"6";" ";
"Csengõd";"80";"39";"26";" ";
"Fülöpszállás";"107";"58";"28";" ";
"Imrehegy";"31";"16";"9";" ";
"Izsák";"335";"202";"133";" ";
"Kaskantyú";"26";"8";"6";" ";
"Kecel";"482";"302";"212";" ";
"Kiskõrös";"477";"255";"174";" ";
"Páhi";"39";"18";"8";" ";
"Soltszentimre";"50";"24";"11";" ";
"Soltvadkert";"321";"171";"116";" ";
"Tabdi";"38";"14";"8";" ";
"Tázlár";"63";"32";"22";" ";
"Kiskunfélegyházi járás";"1110";"466";"268";" ";
"Bugac";"95";"39";"18";" ";
"Bugacpusztaháza";"9";"2";" ";" ";
"Gátér";"37";"10";"8";" ";
"Kiskunfélegyháza";"824";"356";"214";" ";
"Pálmonostora";"107";"40";"19";" ";
"Petõfiszállás";"38";"19";"9";" ";
"Kiskunhalasi járás";"1570";"827";"520";" ";
"Balotaszállás";"70";"48";"26";" ";
"Harkakötöny";"25";"15";"10";" ";
"Kelebia";"76";"32";"24";" ";
"Kiskunhalas";"1076";"583";"375";" ";
"Kisszállás";"94";"55";"28";" ";
"Kunfehértó";"61";"24";"15";" ";
"Pirtó";"28";"12";"6";" ";
"Tompa";"118";"46";"30";" ";
"Zsana";"22";"12";"6";" ";
"Kiskunmajsai járás";"854";"436";"258";" ";
"Csólyospálos";"64";"37";"23";" ";
"Jászszentlászló";"68";"27";"18";" ";
"Kiskunmajsa";"574";"292";"172";" ";
"Kömpöc";"37";"23";"14";" ";
"Móricgát";"10";"7";"5";" ";
"Szank";"101";"50";"26";" ";
"Kunszentmiklósi járás";"1271";"709";"445";" ";
"Apostag";"58";"26";"8";" ";
