"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2016. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Jágónak";"25";"13";"6";" ";
"Kapospula";"16";"8";"5";" ";
"Kaposszekcsõ";"38";"14";"1";" ";
"Kocsola";"100";"33";"14";" ";
"Kurd";"36";"17";"10";" ";
"Lápafõ";"11";"3";"3";" ";
"Nak";"17";"6";"3";" ";
"Szakcs";"28";"5";"4";" ";
"Várong";"3";"2";"1";" ";
"Paksi járás";"1339";"680";"416";" ";
"Bikács";"33";"17";"8";" ";
"Bölcske";"78";"42";"26";" ";
"Dunaföldvár";"256";"150";"104";" ";
"Dunaszentgyörgy";"62";"35";"21";" ";
"Gerjen";"39";"20";"12";" ";
"Györköny";"18";"8";"6";" ";
"Kajdacs";"47";"26";"19";" ";
"Madocsa";"28";"12";"7";" ";
"Nagydorog";"88";"47";"24";" ";
"Németkér";"62";"20";"10";" ";
"Paks";"357";"165";"103";" ";
"Pálfa";"88";"51";"27";" ";
"Pusztahencse";"49";"19";"9";" ";
"Sárszentlõrinc";"67";"33";"20";" ";
"Tengelic";"67";"35";"20";" ";
"Szekszárdi járás";"1717";"876";"526";" ";
"Alsónána";"31";"16";"9";" ";
"Alsónyék";"34";"17";"10";" ";
"Báta";"93";"60";"37";" ";
"Bátaszék";"142";"71";"44";" ";
"Decs";"165";"88";"53";" ";
"Harc";"36";"21";"12";" ";
"Kistormás";"19";"6";"3";" ";
"Kölesd";"65";"33";"22";" ";
"Medina";"37";"21";"14";" ";
"Õcsény";"56";"32";"20";" ";
"Pörböly";"12";"6";"4";" ";
"Sárpilis";"56";"37";"25";" ";
"Sióagárd";"22";"5";"3";" ";
"Szálka";"9";"3";"1";" ";
"Szedres";"74";"37";"23";" ";
"Szekszárd";"839";"411";"241";" ";
"Várdomb";"27";"12";"5";" ";
"Tamási járás";"1361";"570";"283";" ";
"Belecska";"5";" ";" ";" ";
"Diósberény";"7";"4";"1";" ";
"Dúzs";"23";"12";"11";" ";
"Értény";"54";"19";"5";" ";
"Felsõnyék";"44";"10";"4";" ";
"Fürged";"33";"11";"7";" ";
"Gyönk";"42";"16";"11";" ";
"Hõgyész";"102";"48";"23";" ";
"Iregszemcse";"123";"60";"37";" ";
"Kalaznó";"9";"5";"3";" ";
"Keszõhidegkút";"4";"3";"1";" ";
"Kisszékely";"9";"7";"4";" ";
"Koppányszántó";"15";"6";"1";" ";
"Magyarkeszi";"69";"26";"12";" ";
"Miszla";"11";"7";"4";" ";
"Mucsi";"44";"26";"7";" ";
"Nagykónyi";"42";"17";"9";" ";
"Nagyszékely";"19";"13";"8";" ";
"Nagyszokoly";"51";"28";"12";" ";
"Ozora";"80";"18";"11";" ";
"Pári";"30";"14";"7";" ";
"Pincehely";"57";"27";"14";" ";
"Regöly";"22";"7";"4";" ";
"Simontornya";"156";"73";"48";" ";
"Szakadát";"7";"4";"2";" ";
"Szakály";"41";"9";"4";" ";
"Szárazd";"8";"2";"1";" ";
"Tamási";"191";"75";"24";" ";
"Tolnanémedi";"31";"12";"5";" ";
"Udvari";"6";" ";" ";" ";
"Újireg";"8";"4";"2";" ";
"Varsád";"18";"7";"1";" ";
"Tolnai járás";"639";"344";"208";" ";
"Bogyiszló";"101";"62";"30";" ";
"Fácánkert";"32";"15";"11";" ";
"Fadd";"138";"50";"26";" ";
"Tolna";"368";"217";"141";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"159845";"75399";"44889";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"57771";"28126";"16834";" ";
"Borsod-Abaúj-Zemplén megye";"35589";"16922";"10048";" ";
"Cigándi járás";"1083";"455";"230";" ";
"Bodroghalom";"79";"42";"29";" ";
"Cigánd";"239";"101";"52";" ";
"Dámóc";"21";"8";"4";" ";
"Karcsa";"65";"19";"8";" ";
"Karos";"24";"11";"5";" ";
"Kisrozvágy";"3";"1";"1";" ";
"Lácacséke";"25";"8";"3";" ";
"Nagyrozvágy";"27";"12";"7";" ";
"Pácin";"130";"37";"18";" ";
"Révleányvár";"23";"9";"3";" ";
"Ricse";"67";"29";"10";" ";
"Semjén";"27";"13";"7";" ";
"Tiszacsermely";"53";"14";"6";" ";
"Tiszakarád";"264";"140";"72";" ";
"Zemplénagárd";"36";"11";"5";" ";
"Edelényi járás";"2129";"817";"509";" ";
"Abod";"12";"5";"4";" ";
"Balajt";"47";"17";"10";" ";
"Becskeháza";"2";"2";"2";" ";
"Bódvalenke";"32";"4";" ";" ";
"Bódvarákó";"4";" ";" ";" ";
"Bódvaszilas";"59";"20";"14";" ";
"Boldva";"177";"88";"60";" ";
"Borsodszirák";"145";"46";"25";" ";
"Damak";"10";"2";"1";" ";
"Debréte";"1";" ";" ";" ";
"Edelény";"511";"211";"123";" ";
"Égerszög";"3";"3";"2";" ";
"Galvács";"1";" ";" ";" ";
"Hangács";"33";"12";"8";" ";
"Hegymeg";"3";" ";" ";" ";
"Hidvégardó";"20";"4";"1";" ";
"Irota";"2";"2";"1";" ";
"Komjáti";"5";"3";"1";" ";
"Ládbesenyõ";"14";"6";"4";" ";
"Lak";"34";"11";"5";" ";
"Martonyi";"30";"17";"10";" ";
"Meszes";"7";"2";"2";" ";
"Nyomár";"13";"1";"1";" ";
"Perkupa";"60";"17";"11";" ";
"Rakaca";"76";"32";"25";" ";
"Rakacaszend";"29";"17";"15";" ";
"Szakácsi";"10";"3";"2";" ";
"Szalonna";"53";"20";"16";" ";
"Szendrõ";"301";"94";"57";" ";
"Szendrõlád";"196";"75";"48";" ";
"Szin";"35";"11";"7";" ";
"Szinpetri";"16";"11";"9";" ";
"Szögliget";"20";"10";"6";" ";
"Szõlõsardó";"4";"3";"1";" ";
"Szuhogy";"70";"28";"13";" ";
"Teresztenye";"1";" ";" ";" ";
"Tomor";"8";"2";"1";" ";
"Tornabarakony";" ";" ";" ";" ";
"Tornakápolna";"3";"2";"1";" ";
"Tornanádaska";"50";"23";"14";" ";
"Tornaszentandrás";"4";"2";"1";" ";
"Tornaszentjakab";"12";"6";"4";" ";
"Varbóc";"2";" ";" ";" ";
"Viszló";"2";"2";"1";" ";
"Ziliz";"12";"3";"3";" ";
"Encsi járás";"1627";"673";"360";" ";
"Alsógagy";"5";"2";"1";" ";
"Baktakék";"68";"24";"10";" ";
"Beret";"29";"10";"6";" ";
"Büttös";"7";"5";"2";" ";
"Csenyéte";"100";"16";"3";" ";
"Csobád";"79";"19";"10";" ";
"Detek";"21";"5";"3";" ";
"Encs";"407";"233";"137";" ";
"Fáj";"51";"10";"4";" ";
"Fancsal";"11";"4";"3";" ";
"Felsõgagy";"31";"11";"8";" ";
"Forró";"204";"102";"66";" ";
"Fulókércs";"36";"5";"3";" ";
"Gagyapáti";"1";"1";" ";" ";
"Garadna";"18";"7";"4";" ";
"Hernádpetri";"36";"4";"1";" ";
"Hernádszentandrás";"36";"13";"3";" ";
"Hernádvécse";"101";"41";"20";" ";
"Ináncs";"52";"21";"6";" ";
"Kány";"1";" ";" ";" ";
"Keresztéte";"1";"1";"1";" ";
"Krasznokvajda";"18";"5";"3";" ";
"Litka";"2";"1";"1";" ";
"Méra";"127";"57";"28";" ";
"Novajidrány";"80";"42";"26";" ";
"Perecse";"1";"1";" ";" ";
"Pusztaradvány";"12";"5";"4";" ";
"Szalaszend";"72";"20";"4";" ";
"Szemere";"20";"8";"3";" ";
"Gönci járás";"1374";"723";"390";" ";
"Abaújalpár";"6";"4";"4";" ";
"Abaújkér";"39";"15";"7";" ";
"Abaújszántó";"208";"122";"74";" ";
"Abaújvár";"22";"13";"5";" ";
"Arka";"2";"1";"1";" ";
"Baskó";"8";"6";"6";" ";
"Boldogkõújfalu";"88";"55";"36";" ";
"Boldogkõváralja";"61";"35";"22";" ";
"Felsõdobsza";"71";"24";"14";" ";
"Fony";"36";"21";"5";" ";
"Gibárt";"8";"5";"4";" ";
"Gönc";"180";"103";"46";" ";
"Göncruszka";"48";"23";"12";" ";
"Hejce";"13";"8";"4";" ";
"Hernádbûd";"15";"10";"6";" ";
"Hernádcéce";"26";"15";"8";" ";
"Hernádszurdok";"15";"3";"1";" ";
"Hidasnémeti";"60";"40";"29";" ";
"Kéked";"12";"7";"3";" ";
"Korlát";"25";"17";"10";" ";
"Mogyoróska";"2";"2";"1";" ";
"Pányok";"4";"2";"1";" ";
"Pere";"18";"9";"5";" ";
"Regéc";"3";"2";" ";" ";
"Sima";"1";" ";" ";" ";
"Telkibánya";"38";"26";"18";" ";
"Tornyosnémeti";"30";"20";"10";" ";
"Vilmány";"219";"69";"28";" ";
"Vizsoly";"96";"53";"25";" ";
"Zsujta";"20";"13";"5";" ";
"Kazincbarcikai járás";"3750";"1997";"1142";" ";
"Alacska";"48";"25";"14";" ";
"Alsótelekes";"4";"4";"2";" ";
"Bánhorváti";"70";"49";"29";" ";
"Berente";"62";"16";"6";" ";
"Dédestapolcsány";"76";"46";"24";" ";
"Felsõtelekes";"40";"18";"7";" ";
"Izsófalva";"132";"62";"34";" ";
"Kazincbarcika";"1404";"784";"460";" ";
"Kurityán";"71";"26";"12";" ";
"Mályinka";"12";"8";"6";" ";
"Múcsony";"174";"80";"47";" ";
"Nagybarca";"37";"18";"12";" ";
"Ormosbánya";"99";"42";"21";" ";
"Rudabánya";"215";"110";"69";" ";
"Rudolftelep";"60";"35";"17";" ";
"Sajógalgóc";"19";"9";"5";" ";
"Sajóivánka";"35";"14";"7";" ";
"Sajókaza";"319";"168";"105";" ";
"Sajószentpéter";"747";"419";"234";" ";
"Szuhakálló";"51";"24";"13";" ";
"Tardona";"41";"21";"10";" ";
"Vadna";"34";"19";"8";" ";
"Mezõcsáti járás";"948";"348";"167";" ";
"Ároktõ";"85";"13";"9";" ";
"Gelej";"12";"5";"1";" ";
"Hejõpapi";"74";"37";"19";" ";
"Igrici";"73";"26";"9";" ";
"Mezõcsát";"456";"202";"95";" ";
"Tiszadorogma";"15";"8";"4";" ";
"Tiszakeszi";"164";"32";"16";" ";
"Tiszatarján";"69";"25";"14";" ";
"Mezõkövesdi járás";"2074";"1171";"790";" ";
"Bogács";"122";"57";"22";" ";
"Borsodgeszt";"23";"11";"6";" ";
"Borsodivánka";"16";"8";"6";" ";
"Bükkábrány";"53";"21";"15";" ";
"Bükkzsérc";"39";"27";"17";" ";
"Cserépfalu";"45";"17";"12";" ";
"Cserépváralja";"12";"3";"1";" ";
"Csincse";"16";"7";"4";" ";
"Egerlövõ";"23";"10";"10";" ";
"Kács";"12";"11";"6";" ";
"Mezõkeresztes";"185";"93";"56";" ";
"Mezõkövesd";"829";"519";"365";" ";
"Mezõnagymihály";"43";"19";"10";" ";
"Mezõnyárád";"53";"25";"13";" ";
"Négyes";"11";"7";"4";" ";
"Sály";"198";"128";"104";" ";
"Szentistván";"143";"83";"55";" ";
"Szomolya";"72";"35";"21";" ";
"Tard";"44";"25";"15";" ";
"Tibolddaróc";"67";"27";"20";" ";
"Tiszabábolna";"9";"1";" ";" ";
"Tiszavalk";"8";"4";"3";" ";
"Vatta";"51";"33";"25";" ";
"Miskolci járás";"9420";"4697";"2983";" ";
"Alsózsolca";"252";"100";"57";" ";
"Arnót";"88";"32";"19";" ";
"Berzék";"66";"30";"17";" ";
"Bõcs";"157";"61";"29";" ";
"Bükkaranyos";"106";"57";"25";" ";
"Bükkszentkereszt";"32";"16";"9";" ";
"Emõd";"169";"78";"52";" ";
"Felsõzsolca";"201";"78";"45";" ";
"Gesztely";"185";"81";"50";" ";
"Harsány";"86";"32";"19";" ";
"Hernádkak";"94";"38";"20";" ";
"Hernádnémeti";"213";"105";"49";" ";
"Kisgyõr";"109";"37";"23";" ";
"Kistokaj";"65";"28";"14";" ";
"Kondó";"23";"7";"2";" ";
"Köröm";"83";"37";"11";" ";
"Mályi";"150";"85";"54";" ";
"Miskolc";"5650";"3030";"2057";" ";
"Nyékládháza";"119";"64";"48";" ";
"Onga";"289";"140";"57";" ";
"Ónod";"155";"81";"45";" ";
"Parasznya";"87";"15";"5";" ";
"Radostyán";"24";"9";"5";" ";
"Répáshuta";"14";"8";"5";" ";
"Sajóbábony";"152";"97";"72";" ";
"Sajóecseg";"39";"14";"7";" ";
"Sajóhídvég";"130";"37";"19";" ";
"Sajókápolna";"36";"17";"7";" ";
"Sajókeresztúr";"46";"18";"9";" ";
"Sajólád";"176";"57";"30";" ";
"Sajólászlófalva";"14";"3";"1";" ";
"Sajópálfala";"12";"9";"3";" ";
"Sajópetri";"124";"64";"36";" ";
"Sajósenye";"15";"8";"6";" ";
"Sajóvámos";"54";"27";"20";" ";
"Sóstófalva";"12";"8";"6";" ";
"Szirmabesenyõ";"107";"55";"31";" ";
"Újcsanálos";"56";"27";"14";" ";
"Varbó";"30";"7";"5";" ";
"Ózdi járás";"3572";"1521";"922";" ";
"Arló";"404";"224";"143";" ";
"Borsodbóta";"79";"39";"36";" ";
"Borsodnádasd";"188";"90";"53";" ";
"Borsodszentgyörgy";"84";"47";"36";" ";
"Bükkmogyorósd";"7";"2";"1";" ";
"Csernely";"29";"13";"8";" ";
"Csokvaomány";"67";"19";"16";" ";
"Domaháza";"122";"54";"31";" ";
"Farkaslyuk";"242";"127";"77";" ";
"Hangony";"163";"78";"49";" ";
"Járdánháza";"112";"53";"27";" ";
"Kissikátor";"8";"4";"3";" ";
"Lénárddaróc";"20";"13";"7";" ";
"Nekézseny";"25";"11";"8";" ";
"Ózd";"1930";"708";"402";" ";
"Sáta";"84";"36";"22";" ";
"Uppony";"8";"3";"3";" ";
"Putnoki járás";"957";"281";"139";" ";
"Aggtelek";"29";"8";"4";" ";
"Alsószuha";"20";"9";"2";" ";
"Bánréve";"44";"20";"10";" ";
"Dövény";"18";"9";"6";" ";
"Dubicsány";"23";"4";"2";" ";
"Felsõkelecsény";"19";"8";"3";" ";
"Felsõnyárád";"42";"19";"8";" ";
"Gömörszõlõs";"2";"1";"1";" ";
"Hét";"21";"4";"3";" ";
"Imola";"4";" ";" ";" ";
"Jákfalva";"37";"12";"8";" ";
"Jósvafõ";"4";"1";" ";" ";
"Kánó";"3";"1";" ";" ";
"Kelemér";"36";"7";"5";" ";
"Királd";"29";"5";"1";" ";
"Putnok";"376";"101";"46";" ";
"Ragály";"33";"7";"4";" ";
"Sajómercse";"14";"5";"3";" ";
"Sajónémeti";"20";"3";"3";" ";
"Sajópüspöki";"32";"11";"5";" ";
"Sajóvelezd";"49";"19";"14";" ";
"Serényfalva";"41";"7";"4";" ";
"Szuhafõ";"3";"1";"1";" ";
"Trizs";"6";"5";"1";" ";
"Zádorfalva";"39";"9";"4";" ";
"Zubogy";"13";"5";"1";" ";
"Sárospataki járás";"1278";"567";"336";" ";
"Bodrogolaszi";"27";"12";"6";" ";
"Erdõhorváti";"29";"15";"8";" ";
"Györgytarló";"57";"18";"8";" ";
"Háromhuta";"1";" ";" ";" ";
"Hercegkút";"14";"7";"6";" ";
"Kenézlõ";"121";"70";"38";" ";
"Komlóska";"10";"4";"3";" ";
"Makkoshotyka";"100";"30";"15";" ";
"Olaszliszka";"102";"51";"31";" ";
"Sárazsadány";"16";"8";"5";" ";
"Sárospatak";"491";"194";"121";" ";
"Tolcsva";"120";"65";"43";" ";
"Vajdácska";"111";"57";"31";" ";
"Vámosújfalu";"28";"10";"6";" ";
"Viss";"39";"18";"12";" ";
"Zalkod";"12";"8";"3";" ";
"Sátoraljaújhelyi járás";"1238";"632";"336";" ";
"Alsóberecki";"33";"14";"6";" ";
"Alsóregmec";"7";"3";" ";" ";
"Bózsva";"12";"5";"2";" ";
"Felsõberecki";"11";"3";"3";" ";
"Felsõregmec";"24";"13";"1";" ";
"Filkeháza";"14";"8";"6";" ";
"Füzér";"22";"15";"6";" ";
"Füzérkajata";"9";"3";"1";" ";
"Füzérkomlós";"19";"6";"2";" ";
"Füzérradvány";"30";"7";"2";" ";
"Hollóháza";"39";"28";"21";" ";
"Kishuta";"15";"10";"6";" ";
"Kovácsvágás";"53";"22";"10";" ";
"Mikóháza";"14";"7";"1";" ";
"Nagyhuta";"2";"1";" ";" ";
"Nyíri";"26";"12";"8";" ";
"Pálháza";"28";"12";"9";" ";
"Pusztafalu";"6";"2";"1";" ";
"Sátoraljaújhely";"854";"449";"248";" ";
"Vágáshuta";"6";"4";" ";" ";
"Vilyvitány";"14";"8";"3";" ";
"Szerencsi járás";"2714";"1455";"867";" ";
"Alsódobsza";"13";"6";"3";" ";
"Bekecs";"111";"65";"40";" ";
"Golop";"30";"13";"10";" ";
"Legyesbénye";"174";"120";"84";" ";
"Mád";"127";"74";"47";" ";
"Megyaszó";"188";"91";"50";" ";
"Mezõzombor";"234";"147";"68";" ";
"Monok";"158";"81";"49";" ";
"Prügy";"254";"130";"81";" ";
"Rátka";"42";"23";"7";" ";
"Szerencs";"372";"184";"114";" ";
"Taktaharkány";"208";"89";"56";" ";
"Taktakenéz";"133";"61";"28";" ";
"Taktaszada";"200";"108";"66";" ";
"Tállya";"127";"79";"43";" ";
"Tiszalúc";"343";"184";"121";" ";
"Szikszói járás";"1324";"627";"318";" ";
"Abaújlak";"7";"5";"2";" ";
"Abaújszolnok";"29";"16";"7";" ";
"Alsóvadász";"140";"64";"40";" ";
"Aszaló";"177";"83";"45";" ";
"Felsõvadász";"82";"54";"41";" ";
"Gadna";"28";"18";"10";" ";
"Gagybátor";"12";"8";"3";" ";
"Gagyvendégi";"18";"9";"5";" ";
"Halmaj";"73";"34";"10";" ";
"Hernádkércs";"19";"7";"3";" ";
"Homrogd";"58";"29";"15";" ";
"Kázsmárk";"115";"39";"14";" ";
"Kiskinizs";"16";"7";"3";" ";
"Kupa";"15";"5";"1";" ";
"Léh";"46";"16";"6";" ";
"Monaj";"23";"10";"3";" ";
"Nagykinizs";"21";"8";"4";" ";
"Nyésta";"7";"2";"1";" ";
"Pamlény";"7";"3";"2";" ";
"Rásonysápberencs";"58";"20";"7";" ";
"Selyeb";"45";"30";"12";" ";
"Szászfa";"20";"9";"5";" ";
"Szentistvánbaksa";"14";"9";"4";" ";
"Szikszó";"294";"142";"75";" ";
"Tiszaújvárosi járás";"1315";"567";"327";" ";
"Girincs";"65";"17";"10";" ";
"Hejõbába";"82";"33";"13";" ";
"Hejõkeresztúr";"42";"14";"6";" ";
"Hejõkürt";"19";"10";"7";" ";
"Hejõszalonta";"41";"9";"1";" ";
"Kesznyéten";"130";"47";"25";" ";
"Kiscsécs";"19";"6";"1";" ";
"Muhi";"8";"5";"2";" ";
"Nagycsécs";"57";"28";"12";" ";
"Nemesbikk";"70";"24";"10";" ";
"Oszlár";"31";"15";"11";" ";
"Sajóörös";"22";"12";"7";" ";
"Sajószöged";"67";"36";"25";" ";
"Szakáld";"41";"5";"5";" ";
"Tiszapalkonya";"76";"36";"18";" ";
"Tiszaújváros";"545";"270";"174";" ";
"Tokaji járás";"786";"391";"232";" ";
"Bodrogkeresztúr";"44";"28";"16";" ";
"Bodrogkisfalud";"34";"18";"9";" ";
"Csobaj";"36";"14";"6";" ";
"Erdõbénye";"68";"34";"17";" ";
"Szegi";"13";"8";"6";" ";
"Szegilong";"7";"2";" ";" ";
"Taktabáj";"58";"21";"8";" ";
"Tarcal";"292";"128";"81";" ";
"Tiszaladány";"52";"30";"16";" ";
"Tiszatardos";"9";"6";"5";" ";
"Tokaj";"173";"102";"68";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"11322";"5223";"2920";" ";
"Bélapátfalvai járás";"392";"168";"76";" ";
"Balaton";"55";"26";"10";" ";
"Bekölce";"40";"17";"10";" ";
"Bélapátfalva";"117";"53";"20";" ";
"Bükkszentmárton";"24";"9";"2";" ";
"Mikófalva";"42";"11";"4";" ";
"Mónosbél";"10";"4";"1";" ";
"Nagyvisnyó";"40";"16";"11";" ";
"Szilvásvárad";"64";"32";"18";" ";
"Egri járás";"2882";"1440";"856";" ";
"Andornaktálya";"48";"11";"8";" ";
"Bátor";"19";"10";"6";" ";
"Demjén";"16";"8";"5";" ";
"Eger";"1425";"689";"429";" ";
"Egerbakta";"142";"93";"52";" ";
"Egerbocs";"21";"12";"3";" ";
"Egercsehi";"99";"53";"22";" ";
"Egerszalók";"118";"46";"25";" ";
"Egerszólát";"24";"17";"8";" ";
"Feldebrõ";"47";"29";"24";" ";
"Felsõtárkány";"94";"46";"22";" ";
"Hevesaranyos";"62";"35";"14";" ";
"Kerecsend";"165";"87";"44";" ";
"Maklár";"70";"30";"21";" ";
"Nagytálya";"13";"8";"5";" ";
"Noszvaj";"40";"20";"14";" ";
"Novaj";"39";"20";"12";" ";
"Ostoros";"44";"20";"14";" ";
"Szarvaskõ";"11";"5";" ";" ";
"Szúcs";"64";"36";"16";" ";
"Tarnaszentmária";"16";"9";"6";" ";
"Verpelét";"305";"156";"106";" ";
"Füzesabonyi járás";"958";"322";"169";" ";
"Aldebrõ";"9";"3";" ";" ";
"Besenyõtelek";"108";"33";"19";" ";
"Dormánd";"40";"12";"4";" ";
"Egerfarmos";"17";"5";"4";" ";
"Füzesabony";"168";"60";"32";" ";
"Kál";"94";"30";"15";" ";
"Kápolna";"78";"35";"17";" ";
"Kompolt";"83";"29";"21";" ";
"Mezõszemere";"44";"17";"6";" ";
"Mezõtárkány";"61";"19";"9";" ";
"Nagyút";"24";"7";"2";" ";
"Poroszló";"116";"30";"24";" ";
"Sarud";"45";"10";"1";" ";
"Szihalom";"46";"21";"7";" ";
"Tófalu";"20";"9";"7";" ";
"Újlõrincfalva";"5";"2";"1";" ";
"Gyöngyösi járás";"2063";"970";"580";" ";
"Abasár";"66";"35";"16";" ";
"Adács";"138";"65";"39";" ";
"Atkár";"34";"15";"9";" ";
"Detk";"34";"17";"11";" ";
"Domoszló";"60";"38";"29";" ";
"Gyöngyös";"673";"255";"174";" ";
"Gyöngyöshalász";"60";"37";"27";" ";
"Gyöngyösoroszi";"136";"65";"35";" ";
"Gyöngyöspata";"125";"73";"35";" ";
"Gyöngyössolymos";"56";"28";"17";" ";
"Gyöngyöstarján";"45";"25";"17";" ";
"Halmajugra";"156";"95";"47";" ";
"Karácsond";"79";"26";"13";" ";
"Kisnána";"48";"26";"20";" ";
"Ludas";"24";"13";"6";" ";
"Markaz";"49";"26";"16";" ";
"Mátraszentimre";"13";"8";"2";" ";
"Nagyfüged";"88";"44";"20";" ";
"Nagyréde";"47";"16";"12";" ";
"Pálosvörösmart";"13";"7";"4";" ";
"Vámosgyörk";"33";"13";"6";" ";
"Vécs";"23";"14";"11";" ";
"Visonta";"41";"18";"7";" ";
"Visznek";"22";"11";"7";" ";
"Hatvani járás";"1536";"705";"397";" ";
"Apc";"96";"36";"14";" ";
"Boldog";"108";"55";"36";" ";
"Csány";"124";"73";"41";" ";
"Ecséd";"121";"72";"47";" ";
"Hatvan";"452";"181";"97";" ";
"Heréd";"56";"26";"19";" ";
"Hort";"90";"39";"19";" ";
"Kerekharaszt";"30";"16";"9";" ";
"Lõrinci";"223";"126";"69";" ";
"Nagykökényes";"23";"9";"5";" ";
"Petõfibánya";"78";"24";"14";" ";
"Rózsaszentmárton";"38";"12";"11";" ";
"Szûcsi";"33";"11";"4";" ";
"Zagyvaszántó";"64";"25";"12";" ";
"Hevesi járás";"2397";"1104";"578";" ";
"Átány";"152";"87";"54";" ";
"Boconád";"51";"26";"17";" ";
"Erdõtelek";"325";"186";"111";" ";
"Erk";"67";"37";"21";" ";
"Heves";"571";"231";"128";" ";
"Hevesvezekény";"18";"11";"3";" ";
"Kisköre";"145";"59";"22";" ";
"Kömlõ";"173";"27";"7";" ";
"Pély";"99";"51";"29";" ";
"Tarnabod";"103";"28";"11";" ";
"Tarnaméra";"29";"21";"9";" ";
"Tarnaörs";"160";"125";"78";" ";
"Tarnaszentmiklós";"70";"38";"19";" ";
"Tarnazsadány";"196";"62";"11";" ";
"Tenk";"26";"7";"5";" ";
"Tiszanána";"195";"99";"48";" ";
"Zaránk";"17";"9";"5";" ";
"Pétervásárai járás";"1094";"514";"264";" ";
"Bodony";"27";"10";"4";" ";
"Bükkszék";"22";"10";"4";" ";
"Bükkszenterzsébet";"61";"30";"16";" ";
"Erdõkövesd";"46";"20";"14";" ";
"Fedémes";"19";"9";"6";" ";
"Istenmezeje";"86";"47";"29";" ";
"Ivád";"18";"10";"7";" ";
"Kisfüzes";"7";"5";"1";" ";
"Mátraballa";"20";"12";"8";" ";
"Mátraderecske";"101";"47";"28";" ";
"Parád";"51";"18";"9";" ";
"Parádsasvár";"4";"2";"1";" ";
"Pétervására";"153";"80";"30";" ";
"Recsk";"113";"60";"34";" ";
"Sirok";"65";"32";"11";" ";
"Szajla";"60";"25";"10";" ";
"Szentdomonkos";"52";"16";"10";" ";
"Tarnalelesz";"120";"48";"29";" ";
"Terpes";"29";"11";"3";" ";
"Váraszó";"40";"22";"10";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"10860";"5981";"3866";" ";
"Balassagyarmati járás";"1639";"758";"461";" ";
"Balassagyarmat";"452";"199";"128";" ";
"Becske";"45";"15";"7";" ";
"Bercel";"58";"32";"23";" ";
"Cserháthaláp";"7";"4";"2";" ";
"Cserhátsurány";"52";"24";"17";" ";
"Csesztve";"23";"10";"5";" ";
"Csitár";"20";"6";"4";" ";
"Debercsény";"2";"2";"1";" ";
"Dejtár";"87";"37";"21";" ";
"Drégelypalánk";"121";"67";"48";" ";
"Érsekvadkert";"132";"59";"24";" ";
"Galgaguta";"20";"5";"3";" ";
"Herencsény";"41";"19";"15";" ";
"Hont";"20";"10";"3";" ";
"Hugyag";"93";"62";"31";" ";
"Iliny";"5";"2";" ";" ";
"Ipolyszög";"56";"20";"12";" ";
"Ipolyvece";"36";"25";"18";" ";
"Magyarnándor";"43";"27";"18";" ";
"Mohora";"65";"19";"13";" ";
"Nógrádkövesd";"16";"6";"3";" ";
"Nógrádmarcal";"22";"10";"6";" ";
"Õrhalom";"57";"30";"19";" ";
"Patak";"35";"14";"8";" ";
"Patvarc";"36";"11";"7";" ";
"Szanda";"16";"8";"4";" ";
"Szécsénke";"6";"4";"2";" ";
"Szügy";"55";"22";"17";" ";
"Terény";"18";"9";"2";" ";
"Bátonyterenyei járás";"1022";"460";"271";" ";
"Bátonyterenye";"540";"238";"139";" ";
"Dorogháza";"43";"14";"11";" ";
"Mátramindszent";"41";"12";"7";" ";
"Mátranovák";"105";"44";"26";" ";
"Mátraterenye";"90";"27";"17";" ";
"Mátraverebély";"153";"99";"58";" ";
"Nemti";"40";"22";"11";" ";
"Szuha";"10";"4";"2";" ";
"Pásztói járás";"1465";"815";"526";" ";
"Alsótold";"9";"8";"5";" ";
"Bér";"13";"6";"4";" ";
"Bokor";"7";"6";"3";" ";
"Buják";"111";"48";"33";" ";
"Csécse";"26";"17";"12";" ";
"Cserhátszentiván";"5";"4";"3";" ";
"Ecseg";"122";"62";"47";" ";
"Egyházasdengeleg";"26";"14";"8";" ";
"Erdõkürt";"5";"3";"2";" ";
"Erdõtarcsa";"32";"22";"19";" ";
"Felsõtold";"6";"4";"3";" ";
"Garáb";"2";"1";"1";" ";
"Héhalom";"24";"14";"11";" ";
"Jobbágyi";"117";"63";"35";" ";
"Kálló";"130";"99";"67";" ";
"Kisbágyon";"11";"7";"4";" ";
"Kozárd";"9";"5";"2";" ";
