"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2010. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Csikóstõttõs";"62";"23";"14";" ";
"Dalmand";"101";"45";"30";" ";
"Dombóvár";"1327";"780";"381";" ";
"Döbrököz";"192";"122";"72";" ";
"Gyulaj";"157";"89";"43";" ";
"Jágónak";"35";"18";"10";" ";
"Kapospula";"67";"37";"24";" ";
"Kaposszekcsõ";"91";"41";"20";" ";
"Kocsola";"190";"63";"32";" ";
"Kurd";"118";"54";"25";" ";
"Lápafõ";"26";"18";"10";" ";
"Nak";"60";"34";"20";" ";
"Szakcs";"123";"76";"45";" ";
"Várong";"29";"16";"8";" ";
"Paksi járás";"2462";"1192";"611";" ";
"Bikács";"61";"24";"17";" ";
"Bölcske";"129";"72";"43";" ";
"Dunaföldvár";"343";"189";"96";" ";
"Dunaszentgyörgy";"142";"87";"61";" ";
"Gerjen";"97";"64";"36";" ";
"Györköny";"49";"20";"13";" ";
"Kajdacs";"89";"29";"15";" ";
"Madocsa";"83";"46";"23";" ";
"Nagydorog";"187";"76";"32";" ";
"Németkér";"118";"53";"24";" ";
"Paks";"700";"331";"139";" ";
"Pálfa";"183";"86";"48";" ";
"Pusztahencse";"69";"37";"28";" ";
"Sárszentlõrinc";"84";"20";"10";" ";
"Tengelic";"128";"58";"26";" ";
"Szekszárdi járás";"3419";"1694";"893";" ";
"Alsónána";"80";"34";"20";" ";
"Alsónyék";"60";"29";"14";" ";
"Báta";"195";"91";"51";" ";
"Bátaszék";"351";"222";"115";" ";
"Decs";"307";"132";"64";" ";
"Harc";"57";"25";"8";" ";
"Kistormás";"30";"13";"4";" ";
"Kölesd";"131";"42";"21";" ";
"Medina";"81";"29";"14";" ";
"Õcsény";"146";"56";"16";" ";
"Pörböly";"48";"17";"7";" ";
"Sárpilis";"75";"35";"20";" ";
"Sióagárd";"48";"22";"11";" ";
"Szálka";"25";"8";"4";" ";
"Szedres";"173";"116";"76";" ";
"Szekszárd";"1541";"789";"429";" ";
"Várdomb";"71";"34";"19";" ";
"Tamási járás";"3683";"1923";"1085";" ";
"Belecska";"20";"4";"1";" ";
"Diósberény";"26";"8";"5";" ";
"Dúzs";"26";"12";"8";" ";
"Értény";"128";"71";"35";" ";
"Felsõnyék";"110";"46";"28";" ";
"Fürged";"109";"64";"28";" ";
"Gyönk";"168";"94";"55";" ";
"Hõgyész";"220";"126";"85";" ";
"Iregszemcse";"235";"153";"100";" ";
"Kalaznó";"26";"13";"7";" ";
"Keszõhidegkút";"31";"14";"6";" ";
"Kisszékely";"24";"7";"3";" ";
"Koppányszántó";"42";"20";"15";" ";
"Magyarkeszi";"188";"104";"57";" ";
"Miszla";"28";"16";"9";" ";
"Mucsi";"90";"39";"25";" ";
"Nagykónyi";"126";"57";"26";" ";
"Nagyszékely";"52";"29";"23";" ";
"Nagyszokoly";"123";"57";"39";" ";
"Ozora";"165";"67";"12";" ";
"Pári";"94";"53";"35";" ";
"Pincehely";"196";"108";"58";" ";
"Regöly";"92";"39";"26";" ";
"Simontornya";"410";"241";"150";" ";
"Szakadát";"18";"9";"3";" ";
"Szakály";"138";"62";"19";" ";
"Szárazd";"36";"19";"8";" ";
"Tamási";"518";"265";"152";" ";
"Tolnanémedi";"101";"60";"33";" ";
"Udvari";"68";"36";"17";" ";
"Újireg";"31";"9";"6";" ";
"Varsád";"44";"21";"11";" ";
"Tolnai járás";"1172";"548";"288";" ";
"Bogyiszló";"201";"116";"75";" ";
"Fácánkert";"33";"15";"9";" ";
"Fadd";"280";"117";"58";" ";
"Tolna";"658";"300";"146";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"335343";"185846";"105704";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"110109";"63845";"37597";" ";
"Borsod-Abaúj-Zemplén megye";"69304";"40902";"24862";" ";
"Cigándi járás";"2314";"1391";"836";" ";
"Bodroghalom";"156";"94";"52";" ";
"Cigánd";"407";"260";"199";" ";
"Dámóc";"67";"30";"15";" ";
"Karcsa";"236";"117";"75";" ";
"Karos";"54";"29";"13";" ";
"Kisrozvágy";"25";"9";"1";" ";
"Lácacséke";"50";"35";"14";" ";
"Nagyrozvágy";"85";"43";"10";" ";
"Pácin";"202";"142";"90";" ";
"Révleányvár";"84";"36";"7";" ";
"Ricse";"166";"83";"30";" ";
"Semjén";"66";"31";"13";" ";
"Tiszacsermely";"138";"91";"55";" ";
"Tiszakarád";"469";"353";"247";" ";
"Zemplénagárd";"109";"38";"15";" ";
"Edelényi járás";"4818";"2509";"1466";" ";
"Abod";"21";"13";"11";" ";
"Balajt";"107";"60";"37";" ";
"Becskeháza";"3";"3";"1";" ";
"Bódvalenke";"55";"12";"2";" ";
"Bódvarákó";"10";"6";"3";" ";
"Bódvaszilas";"112";"63";"41";" ";
"Boldva";"359";"185";"94";" ";
"Borsodszirák";"214";"129";"74";" ";
"Damak";"33";"14";"6";" ";
"Debréte";"3";"2";"1";" ";
"Edelény";"1022";"607";"376";" ";
"Égerszög";"1";"1";" ";" ";
"Galvács";"7";"4";"4";" ";
"Hangács";"62";"41";"28";" ";
"Hegymeg";"16";"13";"8";" ";
"Hidvégardó";"88";"29";"18";" ";
"Irota";"6";"3";"3";" ";
"Komjáti";"24";"9";"3";" ";
"Ládbesenyõ";"40";"23";"11";" ";
"Lak";"135";"89";"36";" ";
"Martonyi";"92";"27";"12";" ";
"Meszes";"24";"13";"8";" ";
"Nyomár";"37";"15";"7";" ";
"Perkupa";"130";"41";"18";" ";
"Rakaca";"228";"85";"33";" ";
"Rakacaszend";"89";"68";"54";" ";
"Szakácsi";"21";"12";"5";" ";
"Szalonna";"188";"39";"16";" ";
"Szendrõ";"606";"283";"195";" ";
"Szendrõlád";"354";"245";"166";" ";
"Szin";"162";"80";"54";" ";
"Szinpetri";"44";"9";"3";" ";
"Szögliget";"77";"34";"20";" ";
"Szõlõsardó";"7";"3";"3";" ";
"Szuhogy";"147";"79";"42";" ";
"Teresztenye";" ";" ";" ";" ";
"Tomor";"32";"15";"9";" ";
"Tornabarakony";"1";"1";"1";" ";
"Tornakápolna";"1";" ";" ";" ";
"Tornanádaska";"151";"98";"34";" ";
"Tornaszentandrás";"24";"5";"3";" ";
"Tornaszentjakab";"34";"18";"10";" ";
"Varbóc";"3";"2";" ";" ";
"Viszló";"5";"4";"3";" ";
"Ziliz";"43";"27";"13";" ";
"Encsi járás";"3219";"1632";"951";" ";
"Alsógagy";"9";"7";"6";" ";
"Baktakék";"112";"44";"33";" ";
"Beret";"77";"20";"12";" ";
"Büttös";"24";"22";"13";" ";
"Csenyéte";"117";"63";"13";" ";
"Csobád";"59";"35";"22";" ";
"Detek";"56";"30";"24";" ";
"Encs";"639";"345";"207";" ";
"Fáj";"111";"77";"61";" ";
"Fancsal";"35";"25";"14";" ";
"Felsõgagy";"37";"12";"10";" ";
"Forró";"421";"238";"134";" ";
"Fulókércs";"87";"42";"21";" ";
"Gagyapáti";"5";"1";"1";" ";
"Garadna";"38";"25";"18";" ";
"Hernádpetri";"46";"17";"5";" ";
"Hernádszentandrás";"71";"35";"24";" ";
"Hernádvécse";"229";"89";"49";" ";
"Ináncs";"120";"67";"29";" ";
"Kány";"5";"3";"1";" ";
"Keresztéte";"8";"1";" ";" ";
"Krasznokvajda";"113";"51";"37";" ";
"Litka";"2";"1";"1";" ";
"Méra";"277";"125";"67";" ";
"Novajidrány";"181";"114";"62";" ";
"Perecse";"1";" ";" ";" ";
"Pusztaradvány";"61";"25";"19";" ";
"Szalaszend";"191";"81";"53";" ";
"Szemere";"87";"37";"15";" ";
"Gönci járás";"2753";"1756";"1039";" ";
"Abaújalpár";"19";"13";"6";" ";
"Abaújkér";"80";"43";"21";" ";
"Abaújszántó";"358";"209";"118";" ";
"Abaújvár";"47";"21";"12";" ";
"Arka";"2";" ";" ";" ";
"Baskó";"16";"11";"6";" ";
"Boldogkõújfalu";"106";"83";"43";" ";
"Boldogkõváralja";"107";"47";"19";" ";
"Felsõdobsza";"148";"68";"41";" ";
"Fony";"42";"31";"24";" ";
"Gibárt";"28";"16";"5";" ";
"Gönc";"409";"321";"227";" ";
"Göncruszka";"134";"105";"79";" ";
"Hejce";"32";"14";"4";" ";
"Hernádbûd";"22";"13";"6";" ";
"Hernádcéce";"38";"21";"11";" ";
"Hernádszurdok";"41";"14";"5";" ";
"Hidasnémeti";"181";"116";"74";" ";
"Kéked";"24";"13";"8";" ";
"Korlát";"67";"41";"21";" ";
"Mogyoróska";"2";"1";"1";" ";
"Pányok";"10";"5";"3";" ";
"Pere";"72";"18";"11";" ";
"Regéc";"4";" ";" ";" ";
"Sima";"1";" ";" ";" ";
"Telkibánya";"94";"59";"45";" ";
"Tornyosnémeti";"81";"55";"29";" ";
"Vilmány";"427";"328";"170";" ";
"Vizsoly";"127";"75";"44";" ";
"Zsujta";"34";"15";"6";" ";
"Kazincbarcikai járás";"7059";"4088";"2251";" ";
"Alacska";"97";"54";"41";" ";
"Alsótelekes";"17";"11";"7";" ";
"Bánhorváti";"122";"63";"35";" ";
"Berente";"97";"49";"18";" ";
"Dédestapolcsány";"173";"100";"53";" ";
"Felsõtelekes";"118";"47";"16";" ";
"Izsófalva";"219";"125";"66";" ";
"Kazincbarcika";"2721";"1539";"872";" ";
"Kurityán";"202";"89";"39";" ";
"Mályinka";"42";"23";"16";" ";
"Múcsony";"354";"204";"101";" ";
"Nagybarca";"106";"57";"22";" ";
"Ormosbánya";"217";"77";"42";" ";
"Rudabánya";"369";"226";"140";" ";
"Rudolftelep";"79";"40";"22";" ";
"Sajógalgóc";"31";"10";"4";" ";
"Sajóivánka";"54";"34";"18";" ";
"Sajókaza";"438";"315";"186";" ";
"Sajószentpéter";"1338";"898";"498";" ";
"Szuhakálló";"121";"61";"32";" ";
"Tardona";"69";"31";"6";" ";
"Vadna";"75";"35";"17";" ";
"Mezõcsáti járás";"2046";"1022";"538";" ";
"Ároktõ";"246";"101";"68";" ";
"Gelej";"57";"26";"15";" ";
"Hejõpapi";"181";"96";"68";" ";
"Igrici";"157";"89";"36";" ";
"Mezõcsát";"785";"472";"263";" ";
"Tiszadorogma";"43";"21";"12";" ";
"Tiszakeszi";"381";"149";"54";" ";
"Tiszatarján";"196";"68";"22";" ";
"Mezõkövesdi járás";"3044";"1586";"882";" ";
"Bogács";"170";"87";"54";" ";
"Borsodgeszt";"16";"12";"5";" ";
"Borsodivánka";"28";"7";"3";" ";
"Bükkábrány";"70";"29";"13";" ";
"Bükkzsérc";"63";"28";"11";" ";
"Cserépfalu";"74";"30";"15";" ";
"Cserépváralja";"43";"14";"6";" ";
"Csincse";"59";"30";"12";" ";
"Egerlövõ";"42";"23";"13";" ";
"Kács";"54";"32";"14";" ";
"Mezõkeresztes";"302";"170";"119";" ";
"Mezõkövesd";"1012";"486";"237";" ";
"Mezõnagymihály";"69";"41";"24";" ";
"Mezõnyárád";"102";"51";"22";" ";
"Négyes";"33";"15";"7";" ";
"Sály";"256";"198";"150";" ";
"Szentistván";"193";"100";"64";" ";
"Szomolya";"127";"83";"39";" ";
"Tard";"90";"29";"11";" ";
"Tibolddaróc";"106";"46";"26";" ";
"Tiszabábolna";"26";"13";"5";" ";
"Tiszavalk";"10";"5";"1";" ";
"Vatta";"99";"57";"31";" ";
"Miskolci járás";"19490";"12244";"7800";" ";
"Alsózsolca";"539";"307";"192";" ";
"Arnót";"181";"126";"82";" ";
"Berzék";"120";"49";"18";" ";
"Bõcs";"181";"100";"54";" ";
"Bükkaranyos";"154";"96";"67";" ";
"Bükkszentkereszt";"65";"37";"18";" ";
"Emõd";"439";"259";"165";" ";
"Felsõzsolca";"590";"229";"146";" ";
"Gesztely";"319";"179";"118";" ";
"Harsány";"124";"69";"33";" ";
"Hernádkak";"161";"86";"54";" ";
"Hernádnémeti";"321";"174";"101";" ";
"Kisgyõr";"172";"106";"64";" ";
"Kistokaj";"120";"77";"42";" ";
"Kondó";"59";"19";"8";" ";
"Köröm";"208";"128";"87";" ";
"Mályi";"271";"148";"92";" ";
"Miskolc";"12363";"8372";"5511";" ";
"Nyékládháza";"264";"155";"89";" ";
"Onga";"540";"358";"212";" ";
"Ónod";"276";"90";"45";" ";
"Parasznya";"137";"52";"26";" ";
"Radostyán";"44";"27";"12";" ";
"Répáshuta";"39";"22";"12";" ";
"Sajóbábony";"249";"143";"86";" ";
"Sajóecseg";"64";"36";"20";" ";
"Sajóhídvég";"141";"62";"26";" ";
"Sajókápolna";"43";"24";"10";" ";
"Sajókeresztúr";"106";"63";"24";" ";
"Sajólád";"294";"154";"96";" ";
"Sajólászlófalva";"34";"18";"10";" ";
"Sajópálfala";"58";"31";"12";" ";
"Sajópetri";"164";"94";"54";" ";
"Sajósenye";"32";"20";"11";" ";
"Sajóvámos";"160";"100";"64";" ";
"Sóstófalva";"29";"14";"4";" ";
"Szirmabesenyõ";"270";"154";"98";" ";
"Újcsanálos";"94";"40";"22";" ";
"Varbó";"65";"26";"15";" ";
"Ózdi járás";"7064";"4758";"3205";" ";
"Arló";"727";"560";"457";" ";
"Borsodbóta";"123";"48";"33";" ";
"Borsodnádasd";"367";"198";"94";" ";
"Borsodszentgyörgy";"142";"97";"62";" ";
"Bükkmogyorósd";"14";"6";"3";" ";
"Csernely";"125";"77";"47";" ";
"Csokvaomány";"119";"92";"65";" ";
"Domaháza";"133";"47";"15";" ";
"Farkaslyuk";"241";"129";"51";" ";
"Hangony";"265";"177";"116";" ";
"Járdánháza";"271";"134";"87";" ";
"Kissikátor";"31";"20";"7";" ";
"Lénárddaróc";"22";"14";"11";" ";
"Nekézseny";"70";"40";"27";" ";
"Ózd";"4245";"2996";"2068";" ";
"Sáta";"141";"105";"53";" ";
"Uppony";"28";"18";"9";" ";
"Putnoki járás";"2380";"1403";"876";" ";
"Aggtelek";"48";"27";"17";" ";
"Alsószuha";"36";"12";"4";" ";
"Bánréve";"105";"62";"29";" ";
"Dövény";"35";"20";"11";" ";
"Dubicsány";"28";"17";"11";" ";
"Felsõkelecsény";"54";"28";"21";" ";
"Felsõnyárád";"104";"60";"39";" ";
"Gömörszõlõs";"8";"6";"2";" ";
"Hét";"38";"22";"13";" ";
"Imola";"4";"3";"1";" ";
"Jákfalva";"74";"48";"28";" ";
"Jósvafõ";"24";"12";"5";" ";
"Kánó";"11";"8";"7";" ";
"Kelemér";"99";"51";"17";" ";
"Királd";"111";"59";"32";" ";
"Putnok";"863";"585";"410";" ";
"Ragály";"108";"55";"31";" ";
"Sajómercse";"51";"20";"14";" ";
"Sajónémeti";"83";"53";"36";" ";
"Sajópüspöki";"69";"34";"27";" ";
"Sajóvelezd";"121";"77";"56";" ";
"Serényfalva";"130";"66";"30";" ";
"Szuhafõ";"19";"9";"5";" ";
"Trizs";"19";"8";"3";" ";
"Zádorfalva";"98";"44";"17";" ";
"Zubogy";"40";"17";"10";" ";
"Sárospataki járás";"2629";"1498";"944";" ";
"Bodrogolaszi";"61";"36";"19";" ";
"Erdõhorváti";"83";"41";"27";" ";
"Györgytarló";"111";"56";"37";" ";
"Háromhuta";"7";"6";"2";" ";
"Hercegkút";"26";"17";"5";" ";
"Kenézlõ";"206";"136";"110";" ";
"Komlóska";"24";"9";"3";" ";
"Makkoshotyka";"177";"99";"58";" ";
"Olaszliszka";"246";"168";"125";" ";
"Sárazsadány";"35";"26";"21";" ";
"Sárospatak";"944";"494";"287";" ";
"Tolcsva";"263";"138";"94";" ";
"Vajdácska";"248";"143";"75";" ";
"Vámosújfalu";"60";"30";"19";" ";
"Viss";"115";"85";"57";" ";
"Zalkod";"23";"14";"5";" ";
"Sátoraljaújhelyi járás";"2033";"1015";"486";" ";
"Alsóberecki";"73";"40";"22";" ";
"Alsóregmec";"20";"13";"7";" ";
"Bózsva";"16";"3";"1";" ";
"Felsõberecki";"26";"10";"2";" ";
"Felsõregmec";"61";"44";"33";" ";
"Filkeháza";"16";"11";"6";" ";
"Füzér";"30";"17";"6";" ";
"Füzérkajata";"14";"6";"2";" ";
"Füzérkomlós";"23";"7";"2";" ";
"Füzérradvány";"61";"29";"15";" ";
"Hollóháza";"100";"49";"22";" ";
"Kishuta";"43";"17";"4";" ";
"Kovácsvágás";"156";"87";"34";" ";
"Mikóháza";"35";"21";"12";" ";
"Nagyhuta";"3";"2";"1";" ";
"Nyíri";"59";"22";"10";" ";
"Pálháza";"79";"34";"13";" ";
"Pusztafalu";"24";"12";"7";" ";
"Sátoraljaújhely";"1164";"576";"276";" ";
"Vágáshuta";"4";"1";"1";" ";
"Vilyvitány";"26";"14";"10";" ";
"Szerencsi járás";"4584";"2524";"1485";" ";
"Alsódobsza";"28";"15";"8";" ";
"Bekecs";"198";"110";"57";" ";
"Golop";"44";"25";"15";" ";
"Legyesbénye";"250";"163";"100";" ";
"Mád";"167";"91";"34";" ";
"Megyaszó";"360";"212";"128";" ";
"Mezõzombor";"405";"258";"163";" ";
"Monok";"246";"80";"24";" ";
"Prügy";"392";"211";"104";" ";
"Rátka";"81";"31";"13";" ";
"Szerencs";"647";"364";"211";" ";
"Taktaharkány";"404";"196";"131";" ";
"Taktakenéz";"240";"126";"93";" ";
"Taktaszada";"293";"174";"114";" ";
"Tállya";"231";"118";"69";" ";
"Tiszalúc";"598";"350";"221";" ";
"Szikszói járás";"2343";"1425";"910";" ";
"Abaújlak";"8";"5";"2";" ";
"Abaújszolnok";"33";"29";"20";" ";
"Alsóvadász";"210";"137";"58";" ";
"Aszaló";"271";"204";"156";" ";
"Felsõvadász";"113";"71";"44";" ";
"Gadna";"58";"42";"25";" ";
"Gagybátor";"21";"8";"4";" ";
"Gagyvendégi";"45";"21";"14";" ";
"Halmaj";"203";"108";"62";" ";
"Hernádkércs";"34";"12";"8";" ";
"Homrogd";"140";"102";"75";" ";
"Kázsmárk";"186";"74";"53";" ";
"Kiskinizs";"55";"28";"11";" ";
"Kupa";"16";"8";"6";" ";
"Léh";"76";"35";"26";" ";
"Monaj";"48";"34";"28";" ";
"Nagykinizs";"53";"22";"10";" ";
"Nyésta";"13";"7";"4";" ";
"Pamlény";"10";"6";"5";" ";
"Rásonysápberencs";"84";"50";"31";" ";
"Selyeb";"87";"73";"52";" ";
"Szászfa";"42";"26";"18";" ";
"Szentistvánbaksa";"27";"9";"7";" ";
"Szikszó";"510";"314";"191";" ";
"Tiszaújvárosi járás";"2009";"1175";"683";" ";
"Girincs";"108";"51";"15";" ";
"Hejõbába";"171";"119";"79";" ";
"Hejõkeresztúr";"77";"43";"22";" ";
"Hejõkürt";"32";"17";"9";" ";
"Hejõszalonta";"62";"37";"11";" ";
"Kesznyéten";"222";"119";"68";" ";
"Kiscsécs";"60";"34";"16";" ";
"Muhi";"25";"15";"9";" ";
"Nagycsécs";"70";"44";"31";" ";
"Nemesbikk";"89";"45";"29";" ";
"Oszlár";"26";"11";"8";" ";
"Sajóörös";"40";"25";"13";" ";
"Sajószöged";"105";"64";"41";" ";
"Szakáld";"52";"31";"19";" ";
"Tiszapalkonya";"88";"45";"26";" ";
"Tiszaújváros";"782";"475";"287";" ";
"Tokaji járás";"1519";"876";"510";" ";
"Bodrogkeresztúr";"115";"75";"39";" ";
"Bodrogkisfalud";"89";"56";"22";" ";
"Csobaj";"91";"40";"18";" ";
"Erdõbénye";"164";"119";"83";" ";
"Szegi";"39";"17";"8";" ";
"Szegilong";"29";"12";"5";" ";
"Taktabáj";"102";"65";"48";" ";
"Tarcal";"442";"260";"168";" ";
"Tiszaladány";"76";"45";"22";" ";
"Tiszatardos";"24";"8";"3";" ";
"Tokaj";"348";"179";"94";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"21282";"11491";"6243";" ";
"Bélapátfalvai járás";"699";"327";"164";" ";
"Balaton";"107";"66";"48";" ";
"Bekölce";"80";"39";"23";" ";
"Bélapátfalva";"196";"90";"25";" ";
"Bükkszentmárton";"42";"19";"14";" ";
"Mikófalva";"66";"24";"18";" ";
"Mónosbél";"26";"12";"6";" ";
"Nagyvisnyó";"66";"25";"12";" ";
"Szilvásvárad";"116";"52";"18";" ";
"Egri járás";"5123";"2810";"1511";" ";
"Andornaktálya";"107";"55";"25";" ";
"Bátor";"37";"21";"10";" ";
"Demjén";"50";"26";"12";" ";
"Eger";"2511";"1296";"670";" ";
"Egerbakta";"262";"149";"99";" ";
"Egerbocs";"42";"19";"7";" ";
"Egercsehi";"161";"103";"65";" ";
"Egerszalók";"158";"104";"53";" ";
"Egerszólát";"60";"31";"14";" ";
"Feldebrõ";"90";"39";"27";" ";
"Felsõtárkány";"193";"107";"52";" ";
"Hevesaranyos";"106";"56";"37";" ";
"Kerecsend";"347";"227";"105";" ";
"Maklár";"141";"71";"33";" ";
"Nagytálya";"41";"18";"10";" ";
"Noszvaj";"121";"64";"36";" ";
"Novaj";"88";"46";"25";" ";
"Ostoros";"119";"68";"34";" ";
"Szarvaskõ";"14";"11";"4";" ";
"Szúcs";"86";"30";"12";" ";
"Tarnaszentmária";"18";"8";"6";" ";
"Verpelét";"371";"261";"175";" ";
"Füzesabonyi járás";"2606";"1526";"911";" ";
"Aldebrõ";"41";"25";"13";" ";
"Besenyõtelek";"299";"191";"111";" ";
"Dormánd";"99";"66";"44";" ";
"Egerfarmos";"57";"27";"11";" ";
"Füzesabony";"402";"215";"110";" ";
"Kál";"356";"243";"178";" ";
"Kápolna";"166";"114";"84";" ";
"Kompolt";"177";"127";"87";" ";
"Mezõszemere";"142";"85";"61";" ";
"Mezõtárkány";"203";"107";"38";" ";
"Nagyút";"49";"21";"12";" ";
"Poroszló";"324";"153";"94";" ";
"Sarud";"103";"43";"17";" ";
"Szihalom";"121";"71";"35";" ";
"Tófalu";"45";"26";"12";" ";
"Újlõrincfalva";"22";"12";"4";" ";
"Gyöngyösi járás";"4242";"2404";"1337";" ";
"Abasár";"152";"82";"47";" ";
"Adács";"171";"92";"57";" ";
"Atkár";"78";"37";"20";" ";
"Detk";"49";"27";"15";" ";
"Domoszló";"149";"65";"37";" ";
"Gyöngyös";"1628";"920";"465";" ";
"Gyöngyöshalász";"130";"65";"34";" ";
"Gyöngyösoroszi";"173";"108";"83";" ";
"Gyöngyöspata";"216";"115";"74";" ";
"Gyöngyössolymos";"137";"74";"29";" ";
"Gyöngyöstarján";"107";"59";"27";" ";
"Halmajugra";"236";"167";"103";" ";
"Karácsond";"235";"152";"100";" ";
"Kisnána";"96";"78";"46";" ";
"Ludas";"54";"37";"20";" ";
"Markaz";"72";"43";"18";" ";
"Mátraszentimre";"19";"13";"6";" ";
"Nagyfüged";"163";"81";"53";" ";
"Nagyréde";"145";"71";"29";" ";
"Pálosvörösmart";"22";"7";"5";" ";
"Vámosgyörk";"75";"39";"26";" ";
"Vécs";"53";"34";"22";" ";
"Visonta";"47";"23";"14";" ";
"Visznek";"35";"15";"7";" ";
"Hatvani járás";"2733";"1393";"648";" ";
"Apc";"141";"64";"19";" ";
"Boldog";"171";"99";"56";" ";
"Csány";"165";"105";"63";" ";
"Ecséd";"204";"98";"36";" ";
"Hatvan";"1001";"510";"249";" ";
"Heréd";"87";"45";"21";" ";
"Hort";"188";"91";"37";" ";
"Kerekharaszt";"48";"24";"11";" ";
"Lõrinci";"309";"157";"70";" ";
"Nagykökényes";"28";"17";"9";" ";
"Petõfibánya";"137";"61";"27";" ";
"Rózsaszentmárton";"68";"37";"10";" ";
"Szûcsi";"80";"42";"25";" ";
"Zagyvaszántó";"106";"43";"15";" ";
"Hevesi járás";"3873";"1905";"1006";" ";
"Átány";"242";"118";"78";" ";
"Boconád";"62";"28";"13";" ";
"Erdõtelek";"356";"224";"133";" ";
"Erk";"126";"44";"13";" ";
"Heves";"1008";"550";"308";" ";
"Hevesvezekény";"67";"32";"12";" ";
"Kisköre";"451";"203";"122";" ";
"Kömlõ";"370";"141";"74";" ";
"Pély";"157";"79";"46";" ";
"Tarnabod";"38";"20";"5";" ";
"Tarnaméra";"51";"21";"5";" ";
"Tarnaörs";"189";"87";"28";" ";
"Tarnaszentmiklós";"87";"38";"21";" ";
"Tarnazsadány";"205";"76";"23";" ";
"Tenk";"92";"43";"21";" ";
"Tiszanána";"346";"187";"100";" ";
"Zaránk";"26";"14";"4";" ";
"Pétervásárai járás";"2006";"1126";"666";" ";
"Bodony";"92";"54";"29";" ";
"Bükkszék";"47";"11";"4";" ";
"Bükkszenterzsébet";"111";"74";"31";" ";
"Erdõkövesd";"41";"29";"20";" ";
"Fedémes";"23";"5";"1";" ";
"Istenmezeje";"133";"48";"27";" ";
"Ivád";"45";"15";"8";" ";
"Kisfüzes";"4";"2";"1";" ";
"Mátraballa";"48";"28";"16";" ";
"Mátraderecske";"173";"127";"107";" ";
"Parád";"136";"67";"40";" ";
"Parádsasvár";"25";"11";"5";" ";
"Pétervására";"213";"99";"62";" ";
"Recsk";"266";"169";"109";" ";
"Sirok";"149";"83";"49";" ";
"Szajla";"76";"41";"19";" ";
"Szentdomonkos";"56";"41";"26";" ";
"Tarnalelesz";"256";"169";"81";" ";
"Terpes";"40";"14";"10";" ";
"Váraszó";"72";"39";"21";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"19523";"11452";"6492";" ";
"Balassagyarmati járás";"2981";"1567";"848";" ";
"Balassagyarmat";"965";"569";"285";" ";
"Becske";"46";"17";"6";" ";
"Bercel";"112";"41";"22";" ";
"Cserháthaláp";"34";"7";"4";" ";
"Cserhátsurány";"92";"46";"33";" ";
"Csesztve";"27";"10";"8";" ";
"Csitár";"44";"11";"8";" ";
"Debercsény";"10";"5";"2";" ";
"Dejtár";"116";"74";"50";" ";
"Drégelypalánk";"128";"64";"44";" ";
"Érsekvadkert";"253";"123";"64";" ";
"Galgaguta";"30";"15";"5";" ";
"Herencsény";"50";"18";"4";" ";
"Hont";"55";"28";"20";" ";
"Hugyag";"171";"94";"45";" ";
"Iliny";"15";"8";"5";" ";
"Ipolyszög";"50";"34";"22";" ";
"Ipolyvece";"80";"41";"26";" ";
"Magyarnándor";"67";"31";"15";" ";
"Mohora";"99";"57";"32";" ";
"Nógrádkövesd";"30";"16";"6";" ";
"Nógrádmarcal";"65";"35";"22";" ";
"Õrhalom";"99";"54";"34";" ";
"Patak";"82";"49";"23";" ";
"Patvarc";"78";"49";"31";" ";
"Szanda";"47";"12";"4";" ";
"Szécsénke";"12";"3";"1";" ";
"Szügy";"102";"52";"26";" ";
"Terény";"22";"4";"1";" ";
"Bátonyterenyei járás";"2183";"1386";"711";" ";
"Bátonyterenye";"1318";"842";"442";" ";
"Dorogháza";"72";"35";"17";" ";
"Mátramindszent";"89";"53";"24";" ";
"Mátranovák";"143";"95";"51";" ";
"Mátraterenye";"203";"116";"46";" ";
"Mátraverebély";"270";"192";"108";" ";
"Nemti";"60";"38";"14";" ";
"Szuha";"28";"15";"9";" ";
"Pásztói járás";"2686";"1502";"810";" ";
"Alsótold";"25";"8";"2";" ";
"Bér";"51";"21";"9";" ";
"Bokor";"10";"5";"4";" ";
"Buják";"200";"105";"46";" ";
"Csécse";"71";"37";"15";" ";
"Cserhátszentiván";"10";"3";"3";" ";
"Ecseg";"156";"66";"26";" ";
"Egyházasdengeleg";"41";"24";"12";" ";
"Erdõkürt";"30";"15";"9";" ";
