"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2012. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Mihálygerge";"11,06";"601,5";" ";"67";"42";"29";" ";
"Nagybárkány";"8,84";"680,5";" ";"132";"108";"71";" ";
"Nagykeresztúr";"8,20";"248,5";" ";"15";"5";"1";" ";
"Rákóczibánya";"4,57";"671,0";" ";"82";"32";"21";" ";
"Ságújfalu";"12,03";"1062,0";" ";"155";"107";"56";" ";
"Salgótarján";"100,83";"37406,0";" ";"4207";"2555";"1709";" ";
"Sámsonháza";"12,71";"267,0";" ";"33";"12";"7";" ";
"Somoskõújfalu";"2,33";"2305,0";" ";"179";"100";"61";" ";
"Sóshartyán";"12,14";"956,0";" ";"160";"65";"54";" ";
"Szilaspogony";"14,40";"302,0";" ";"39";"27";"19";" ";
"Vizslás";"10,12";"1364,0";" ";"133";"87";"52";" ";
"Zabar";"18,17";"491,0";" ";"68";"50";"30";" ";
"Szécsényi járás";"285,26";"19628,5";" ";"2551";"1703";"1041";" ";
"Endrefalva";"13,23";"1247,0";" ";"331";"257";"141";" ";
"Hollókõ";"5,18";"335,5";" ";"21";"12";"11";" ";
"Ludányhalászi";"21,19";"1511,5";" ";"131";"83";"50";" ";
"Magyargéc";"12,35";"904,5";" ";"177";"132";"79";" ";
"Nagylóc";"39,12";"1586,5";" ";"222";"146";"104";" ";
"Nógrádmegyer";"22,77";"1729,0";" ";"367";"295";"210";" ";
"Nógrádsipek";"20,13";"706,5";" ";"78";"47";"30";" ";
"Nógrádszakál";"18,79";"630,5";" ";"114";"96";"62";" ";
"Piliny";"16,04";"599,5";" ";"82";"45";"27";" ";
"Rimóc";"29,25";"1842,5";" ";"227";"138";"78";" ";
"Szalmatercs";"7,58";"452,0";" ";"74";"54";"31";" ";
"Szécsény";"45,83";"6004,5";" ";"491";"261";"138";" ";
"Szécsényfelfalu";"8,22";"424,5";" ";"28";"11";"5";" ";
"Varsány";"25,58";"1654,5";" ";"208";"126";"75";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17727,93";"1495227,0";" ";"136069";"78507";"44557";" ";
"Hajdú-Bihar megye";"6210,46";"542402,0";" ";"46261";"26940";"15542";" ";
"Balmazújvárosi járás";"827,45";"30579,5";" ";"2872";"1512";"796";" ";
"Balmazújváros";"205,45";"17663,0";" ";"1527";"752";"376";" ";
"Egyek";"104,79";"5146,0";" ";"560";"260";"117";" ";
"Hortobágy";"284,60";"1502,0";" ";"128";"56";"32";" ";
"Tiszacsege";"136,40";"4773,0";" ";"520";"353";"240";" ";
"Újszentmargita";"96,21";"1495,5";" ";"137";"91";"31";" ";
"Berettyóújfalui járás";"1073,90";"45622,5";" ";"4587";"2568";"1473";" ";
"Ártánd";"19,82";"488,5";" ";"43";"20";"12";" ";
"Bakonszeg";"35,03";"1231,0";" ";"94";"57";"30";" ";
"Bedõ";"10,20";"256,5";" ";"28";"22";"6";" ";
"Berekböszörmény";"42,84";"1877,0";" ";"272";"186";"97";" ";
"Berettyóújfalu";"170,98";"15433,5";" ";"1168";"634";"388";" ";
"Biharkeresztes";"49,26";"4039,5";" ";"310";"175";"75";" ";
"Bojt";"26,88";"544,0";" ";"90";"57";"24";" ";
"Csökmõ";"68,97";"1931,0";" ";"179";"97";"54";" ";
"Darvas";"42,31";"558,5";" ";"50";"32";"23";" ";
"Furta";"42,85";"1189,0";" ";"149";"84";"43";" ";
"Gáborján";"26,46";"916,5";" ";"111";"72";"46";" ";
"Hencida";"34,79";"1247,5";" ";"179";"87";"58";" ";
"Komádi";"144,65";"5611,0";" ";"778";"419";"267";" ";
"Körösszakál";"15,02";"838,0";" ";"87";"51";"31";" ";
"Körösszegapáti";"45,85";"995,5";" ";"91";"41";"26";" ";
"Magyarhomorog";"39,56";"965,0";" ";"68";"34";"23";" ";
"Mezõpeterd";"18,23";"572,5";" ";"81";"52";"34";" ";
"Mezõsas";"26,39";"671,5";" ";"23";"2";"2";" ";
"Nagykereki";"37,27";"1321,5";" ";"161";"71";"37";" ";
"Szentpéterszeg";"25,51";"1132,0";" ";"102";"44";"17";" ";
"Told";"14,91";"301,0";" ";"79";"61";"36";" ";
"Újiráz";"15,47";"563,0";" ";"55";"24";"13";" ";
"Váncsod";"34,43";"1218,0";" ";"164";"98";"64";" ";
"Vekerd";"7,41";"122,0";" ";"13";"4";"1";" ";
"Zsáka";"78,81";"1599,0";" ";"212";"144";"66";" ";
"Debreceni járás";"531,12";"217629,5";" ";"14252";"8369";"4831";" ";
"Debrecen";"461,65";"204704,5";" ";"12662";"7480";"4348";" ";
"Hajdúsámson";"69,47";"12925,0";" ";"1590";"889";"483";" ";
"Derecskei járás";"650,30";"41897,0";" ";"4521";"2718";"1610";" ";
"Derecske";"103,58";"8950,0";" ";"978";"562";"312";" ";
"Esztár";"31,71";"1343,5";" ";"161";"98";"58";" ";
"Hajdúbagos";"37,44";"1987,5";" ";"179";"99";"61";" ";
"Hosszúpályi";"79,18";"5784,0";" ";"730";"510";"302";" ";
"Kismarja";"47,16";"1280,0";" ";"135";"81";"46";" ";
"Kokad";"16,10";"699,0";" ";"85";"62";"46";" ";
"Konyár";"41,70";"2155,5";" ";"343";"188";"114";" ";
"Létavértes";"116,61";"7101,0";" ";"710";"469";"273";" ";
"Mikepércs";"36,93";"4402,5";" ";"441";"236";"144";" ";
"Monostorpályi";"44,44";"2159,5";" ";"189";"88";"53";" ";
"Pocsaj";"49,55";"2656,0";" ";"292";"181";"101";" ";
"Sáránd";"22,68";"2255,0";" ";"214";"109";"76";" ";
"Tépe";"23,22";"1123,5";" ";"64";"35";"24";" ";
"Hajdúböszörményi járás";"471,43";"40471,5";" ";"2559";"1550";"964";" ";
"Hajdúböszörmény";"370,78";"31579,0";" ";"1949";"1197";"754";" ";
"Hajdúdorog";"100,65";"8892,5";" ";"610";"353";"210";" ";
"Hajdúhadházi járás";"137,02";"22323,0";" ";"3320";"2279";"1359";" ";
"Bocskaikert";"10,89";"3062,5";" ";"273";"175";"101";" ";
"Hajdúhadház";"87,80";"12768,5";" ";"2325";"1709";"1029";" ";
"Téglás";"38,33";"6492,0";" ";"722";"395";"229";" ";
"Hajdúnánási járás";"547,27";"29799,0";" ";"2445";"1219";"653";" ";
"Folyás";"53,94";"331,0";" ";"34";"20";"16";" ";
"Görbeháza";"80,20";"2474,0";" ";"169";"115";"57";" ";
"Hajdúnánás";"259,62";"17233,0";" ";"1310";"596";"307";" ";
"Polgár";"97,44";"8107,5";" ";"810";"433";"248";" ";
"Tiszagyulaháza";"20,78";"736,5";" ";"46";"24";"10";" ";
"Újtikos";"35,29";"917,0";" ";"76";"31";"15";" ";
"Hajdúszoboszlói járás";"732,65";"43231,5";" ";"3453";"1796";"1006";" ";
"Ebes";"77,27";"4457,5";" ";"305";"118";"61";" ";
"Hajdúszoboszló";"238,70";"23987,0";" ";"1679";"818";"469";" ";
"Hajdúszovát";"58,01";"3128,5";" ";"534";"353";"197";" ";
"Nádudvar";"225,91";"8943,5";" ";"751";"410";"233";" ";
"Nagyhegyes";"132,76";"2715,0";" ";"184";"97";"46";" ";
"Nyíradonyi járás";"510,28";"29859,5";" ";"3960";"2500";"1525";" ";
"Álmosd";"34,13";"1668,5";" ";"232";"149";"64";" ";
"Bagamér";"47,02";"2521,5";" ";"459";"325";"193";" ";
"Fülöp";"55,95";"1758,5";" ";"197";"107";"63";" ";
"Nyírábrány";"55,59";"3811,5";" ";"469";"264";"151";" ";
"Nyíracsád";"74,92";"3893,5";" ";"577";"355";"222";" ";
"Nyíradony";"96,59";"7740,0";" ";"984";"684";"440";" ";
"Nyírmártonfalva";"57,48";"2073,0";" ";"246";"130";"64";" ";
"Újléta";"30,41";"1062,5";" ";"153";"98";"61";" ";
"Vámospércs";"58,19";"5330,5";" ";"643";"388";"267";" ";
"Püspökladányi járás";"729,04";"40989,0";" ";"4292";"2429";"1325";" ";
"Báránd";"42,57";"2675,0";" ";"251";"149";"104";" ";
"Bihardancsháza";"8,31";"178,0";" ";"11";"5";"3";" ";
"Biharnagybajom";"61,35";"2884,5";" ";"276";"201";"96";" ";
"Bihartorda";"22,38";"964,5";" ";"86";"42";"16";" ";
"Földes";"65,24";"4077,5";" ";"360";"153";"81";" ";
"Kaba";"95,04";"6029,0";" ";"650";"273";"91";" ";
"Nagyrábé";"85,42";"2162,0";" ";"272";"117";"46";" ";
"Püspökladány";"186,94";"15067,5";" ";"1493";"1017";"645";" ";
"Sáp";"19,22";"1006,5";" ";"133";"66";"27";" ";
"Sárrétudvari";"54,42";"2969,5";" ";"347";"182";"98";" ";
"Szerep";"56,04";"1555,0";" ";"264";"172";"103";" ";
"Tetétlen";"32,11";"1420,0";" ";"149";"52";"15";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,60";"388340,0";" ";"29596";"15802";"8996";" ";
"Jászapáti járás";"544,45";"33311,5";" ";"2608";"1334";"767";" ";
"Alattyán";"34,29";"2095,5";" ";"116";"65";"29";" ";
"Jánoshida";"34,79";"2476,5";" ";"133";"68";"39";" ";
"Jászalsószentgyörgy";"47,67";"3515,5";" ";"230";"124";"81";" ";
"Jászapáti";"78,16";"8928,5";" ";"631";"338";"130";" ";
"Jászdózsa";"42,86";"2193,5";" ";"87";"31";"9";" ";
"Jászivány";"39,51";"377,5";" ";"30";"13";"7";" ";
"Jászkisér";"130,11";"5547,0";" ";"484";"217";"131";" ";
"Jászladány";"92,73";"5660,5";" ";"765";"421";"306";" ";
"Jászszentandrás";"44,33";"2517,0";" ";"132";"57";"35";" ";
"Jászberényi járás";"617,01";"51107,5";" ";"2263";"1041";"534";" ";
"Jászágó";"36,93";"716,0";" ";"35";"17";"11";" ";
"Jászárokszállás";"77,17";"7960,0";" ";"379";"185";"111";" ";
"Jászberény";"221,35";"26904,0";" ";"1056";"467";"235";" ";
"Jászboldogháza";"55,31";"1711,5";" ";"69";"25";"6";" ";
"Jászfelsõszentgyörgy";"39,28";"1911,5";" ";"114";"58";"34";" ";
"Jászfényszaru";"76,16";"5679,5";" ";"263";"126";"62";" ";
"Jászjákóhalma";"45,04";"2986,0";" ";"146";"65";"34";" ";
"Jásztelek";"41,15";"1660,0";" ";"117";"54";"19";" ";
"Pusztamonostor";"24,62";"1579,0";" ";"84";"44";"22";" ";
"Karcagi járás";"857,26";"43411,0";" ";"4867";"2938";"1681";" ";
"Berekfürdõ";"18,57";"1005,0";" ";"63";"26";"10";" ";
"Karcag";"368,63";"20647,5";" ";"2297";"1354";"688";" ";
"Kenderes";"111,24";"4648,0";" ";"585";"368";"218";" ";
"Kisújszállás";"205,27";"11547,5";" ";"916";"475";"206";" ";
"Kunmadaras";"153,55";"5563,0";" ";"1006";"715";"559";" ";
"Kunhegyesi járás";"464,58";"20494,5";" ";"2585";"1219";"688";" ";
"Abádszalók";"132,23";"4341,0";" ";"429";"201";"107";" ";
"Kunhegyes";"148,93";"7803,5";" ";"817";"479";"305";" ";
"Tiszabõ";"35,04";"2068,0";" ";"424";"202";"118";" ";
"Tiszabura";"45,20";"2935,5";" ";"550";"182";"63";" ";
"Tiszagyenda";"36,93";"1022,0";" ";"120";"54";"30";" ";
"Tiszaroff";"52,49";"1591,0";" ";"227";"95";"64";" ";
"Tomajmonostora";"13,76";"733,5";" ";"18";"6";"1";" ";
"Kunszentmártoni járás";"576,49";"36527,0";" ";"3236";"1736";"1105";" ";
"Cibakháza";"38,21";"4295,5";" ";"534";"290";"170";" ";
"Csépa";"29,67";"1687,5";" ";"202";"125";"70";" ";
"Cserkeszõlõ";"30,70";"2269,5";" ";"183";"86";"47";" ";
"Kunszentmárton";"143,65";"8824,5";" ";"579";"295";"188";" ";
"Nagyrév";"29,79";"680,5";" ";"42";"24";"16";" ";
"Öcsöd";"103,66";"3385,0";" ";"310";"166";"124";" ";
"Szelevény";"45,39";"1176,5";" ";"54";"13";"7";" ";
"Tiszaföldvár";"80,34";"11275,0";" ";"1101";"633";"411";" ";
"Tiszainoka";"17,92";"410,5";" ";"33";"8";"2";" ";
"Tiszakürt";"28,37";"1482,0";" ";"114";"57";"39";" ";
"Tiszasas";"28,79";"1040,5";" ";"84";"39";"31";" ";
"Mezõtúri járás";"725,74";"28021,0";" ";"2392";"1163";"613";" ";
"Kétpó";"66,76";"720,5";" ";"69";"32";"15";" ";
"Mesterszállás";"42,92";"765,5";" ";"69";"33";"26";" ";
"Mezõhék";"89,82";"343,5";" ";"9";"5";"4";" ";
"Mezõtúr";"289,72";"17264,5";" ";"1371";"684";"361";" ";
"Túrkeve";"236,52";"8927,0";" ";"874";"409";"207";" ";
"Szolnoki járás";"914,48";"118659,0";" ";"6959";"3783";"2059";" ";
"Besenyszög";"138,08";"3367,0";" ";"135";"62";"33";" ";
"Csataszög";"11,21";"308,5";" ";"12";"8";"5";" ";
"Hunyadfalva";"5,35";"182,5";" ";"24";"12";"8";" ";
"Kõtelek";"45,14";"1658,0";" ";"161";"66";"36";" ";
"Martfû";"23,08";"6561,0";" ";"381";"177";"77";" ";
"Nagykörû";"42,81";"1625,0";" ";"139";"106";"61";" ";
"Rákóczifalva";"35,94";"5442,5";" ";"385";"184";"100";" ";
"Rákócziújfalu";"19,61";"1989,0";" ";"181";"91";"42";" ";
"Szajol";"36,97";"3781,0";" ";"236";"122";"62";" ";
"Szászberek";"39,22";"999,5";" ";"34";"12";"6";" ";
"Szolnok";"187,24";"73356,5";" ";"3995";"2253";"1251";" ";
"Tiszajenõ";"28,19";"1621,0";" ";"87";"50";"22";" ";
"Tiszasüly";"91,77";"1479,0";" ";"104";"43";"21";" ";
"Tiszavárkony";"35,62";"1518,0";" ";"77";"24";"12";" ";
"Tószeg";"59,17";"4407,5";" ";"281";"142";"90";" ";
"Újszász";"58,20";"6259,0";" ";"375";"232";"107";" ";
"Vezseny";"25,17";"650,0";" ";"36";"12";"7";" ";
"Zagyvarékas";"31,71";"3454,0";" ";"316";"187";"119";" ";
"Tiszafüredi járás";"417,05";"19928,0";" ";"1675";"750";"353";" ";
"Nagyiván";"43,16";"1225,0";" ";"112";"35";"21";" ";
"Tiszaderzs";"27,19";"1108,0";" ";"93";"31";"14";" ";
"Tiszafüred";"162,18";"11621,0";" ";"945";"455";"217";" ";
"Tiszaigar";"34,02";"846,0";" ";"68";"22";"10";" ";
"Tiszaörs";"37,10";"1381,5";" ";"124";"51";"23";" ";
"Tiszaszentimre";"65,61";"2191,0";" ";"197";"82";"33";" ";
"Tiszaszõlõs";"47,79";"1555,5";" ";"136";"74";"35";" ";
"Törökszentmiklósi járás";"464,54";"36880,5";" ";"3011";"1838";"1196";" ";
"Fegyvernek";"71,48";"6603,5";" ";"612";"410";"272";" ";
"Kengyel";"79,14";"3641,0";" ";"260";"168";"111";" ";
"Kuncsorba";"33,63";"632,0";" ";"48";"28";"15";" ";
"Örményes";"34,13";"1072,0";" ";"52";"19";"12";" ";
"Tiszapüspöki";"37,45";"2102,0";" ";"181";"105";"57";" ";
"Tiszatenyõ";"23,55";"1689,5";" ";"118";"58";"35";" ";
"Törökszentmiklós";"185,16";"21140,5";" ";"1740";"1050";"694";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,87";"564485,0";" ";"60212";"35765";"20019";" ";
"Baktalórántházai járás";"254,47";"19575,0";" ";"2745";"1868";"1130";" ";
"Baktalórántháza";"35,25";"4052,0";" ";"479";"321";"200";" ";
"Besenyõd";"9,45";"674,5";" ";"147";"113";"62";" ";
"Laskod";"13,59";"1006,5";" ";"140";"79";"36";" ";
"Levelek";"25,73";"2951,5";" ";"399";"282";"166";" ";
"Magy";"20,70";"928,5";" ";"169";"117";"65";" ";
"Nyíribrony";"20,09";"1090,5";" ";"130";"83";"52";" ";
"Nyírjákó";"10,34";"887,0";" ";"113";"84";"50";" ";
"Nyírkércs";"14,28";"821,5";" ";"85";"51";"35";" ";
"Ófehértó";"43,17";"2596,0";" ";"380";"268";"195";" ";
"Petneháza";"24,20";"1797,5";" ";"279";"188";"148";" ";
"Ramocsaháza";"18,11";"1543,5";" ";"176";"114";"40";" ";
"Rohod";"19,56";"1226,0";" ";"248";"168";"81";" ";
"Csengeri járás";"246,51";"13825,0";" ";"1679";"990";"441";" ";
"Csenger";"36,16";"4949,5";" ";"508";"277";"122";" ";
"Csengersima";"23,80";"765,0";" ";"55";"28";"14";" ";
"Csengerújfalu";"25,61";"804,0";" ";"111";"79";"39";" ";
"Komlódtótfalu";"6,97";"121,5";" ";"12";"8";"4";" ";
"Pátyod";"9,10";"658,5";" ";"59";"34";"11";" ";
"Porcsalma";"31,10";"2680,5";" ";"420";"257";"92";" ";
"Szamosangyalos";"8,04";"482,5";" ";"65";"39";"12";" ";
"Szamosbecs";"6,71";"369,0";" ";"38";"14";"3";" ";
"Szamostatárfalva";"4,50";"307,5";" ";"32";"18";"10";" ";
"Tyukod";"62,18";"2050,0";" ";"314";"201";"117";" ";
"Ura";"32,34";"637,0";" ";"65";"35";"17";" ";
"Fehérgyarmati járás";"707,37";"38332,5";" ";"4928";"2774";"1299";" ";
"Botpalád";"16,50";"645,0";" ";"172";"113";"41";" ";
"Cégénydányád";"12,19";"652,0";" ";"55";"30";"13";" ";
"Csaholc";"19,35";"549,0";" ";"92";"38";"14";" ";
"Császló";"10,18";"349,0";" ";"72";"24";"20";" ";
"Csegöld";"19,35";"638,0";" ";"91";"30";"17";" ";
"Darnó";"4,64";"167,5";" ";"29";"25";"9";" ";
"Fehérgyarmat";"52,46";"7955,0";" ";"647";"344";"196";" ";
"Fülesd";"15,05";"446,0";" ";"53";"27";"6";" ";
"Gacsály";"19,82";"901,0";" ";"114";"62";"45";" ";
"Garbolc";"7,25";"152,0";" ";"11";"6";"3";" ";
"Gyügye";"4,33";"239,5";" ";"31";"14";"7";" ";
"Hermánszeg";"5,20";"240,5";" ";"27";"7";"2";" ";
"Jánkmajtis";"25,03";"1696,0";" ";"227";"142";"50";" ";
"Kérsemjén";"7,08";"304,5";" ";"50";"40";"18";" ";
"Kisar";"15,43";"1084,5";" ";"133";"82";"58";" ";
"Kishódos";"8,92";"80,0";" ";"16";"7";"2";" ";
"Kisnamény";"18,01";"307,0";" ";"48";"30";"18";" ";
"Kispalád";"16,74";"570,0";" ";"157";"108";"31";" ";
"Kisszekeres";"14,68";"577,0";" ";"85";"44";"22";" ";
"Kölcse";"28,24";"1359,0";" ";"161";"98";"38";" ";
"Kömörõ";"16,37";"564,0";" ";"71";"32";"19";" ";
"Magosliget";"5,17";"279,5";" ";"11";"5";"1";" ";
"Mánd";"5,17";"256,5";" ";"26";"11";"6";" ";
"Méhtelek";"8,62";"732,5";" ";"124";"73";"47";" ";
"Milota";"15,39";"917,5";" ";"127";"44";"14";" ";
"Nábrád";"17,68";"919,5";" ";"122";"67";"32";" ";
"Nagyar";"15,99";"683,5";" ";"108";"63";"37";" ";
"Nagyhódos";"7,66";"110,5";" ";"6";"1";" ";" ";
"Nagyszekeres";"10,51";"562,5";" ";"91";"59";"29";" ";
"Nemesborzova";"2,20";"84,5";" ";"8";"2";"1";" ";
"Olcsvaapáti";"11,00";"277,5";" ";"32";"17";"8";" ";
"Panyola";"12,22";"619,0";" ";"68";"30";"17";" ";
"Penyige";"18,89";"737,0";" ";"101";"40";"21";" ";
"Rozsály";"14,87";"818,0";" ";"96";"63";"22";" ";
"Sonkád";"19,81";"715,0";" ";"99";"71";"25";" ";
"Szamossályi";"11,57";"729,0";" ";"84";"44";"20";" ";
"Szamosújlak";"5,27";"362,5";" ";"37";"23";"6";" ";
"Szatmárcseke";"36,29";"1499,0";" ";"191";"110";"68";" ";
"Tiszabecs";"17,14";"1094,5";" ";"220";"98";"16";" ";
"Tiszacsécse";"4,80";"235,5";" ";"26";"6";"3";" ";
"Tiszakóród";"16,69";"744,5";" ";"100";"58";"16";" ";
"Tisztaberek";"18,22";"693,0";" ";"143";"115";"61";" ";
"Tivadar";"4,80";"171,5";" ";"19";"8";"3";" ";
"Tunyogmatolcs";"26,28";"2485,5";" ";"350";"221";"132";" ";
"Túristvándi";"15,22";"739,5";" ";"87";"39";"3";" ";
"Túrricse";"12,99";"671,0";" ";"84";"59";"22";" ";
"Uszka";"7,36";"416,5";" ";"111";"69";"27";" ";
"Vámosoroszi";"13,16";"514,5";" ";"15";"10";"4";" ";
"Zajta";"9,19";"404,0";" ";"41";"26";"10";" ";
"Zsarolyán";"6,39";"382,5";" ";"59";"39";"19";" ";
"Ibrányi járás";"304,91";"23939,0";" ";"3022";"2000";"1326";" ";
"Balsa";"22,51";"844,0";" ";"92";"71";"38";" ";
"Buj";"32,76";"2305,0";" ";"331";"203";"144";" ";
"Gávavencsellõ";"66,83";"3556,0";" ";"350";"229";"158";" ";
"Ibrány";"60,39";"6861,5";" ";"860";"596";"406";" ";
"Nagyhalász";"44,31";"5756,0";" ";"763";"507";"333";" ";
"Paszab";"12,96";"1262,5";" ";"245";"192";"137";" ";
"Tiszabercel";"31,38";"1915,0";" ";"229";"145";"88";" ";
"Tiszatelek";"33,77";"1439,0";" ";"152";"57";"22";" ";
"Kemecsei járás";"246,41";"22268,5";" ";"2637";"1490";"804";" ";
"Berkesz";"13,18";"871,5";" ";"79";"54";"23";" ";
"Beszterec";"11,59";"1079,5";" ";"130";"74";"39";" ";
"Demecser";"36,98";"4313,0";" ";"557";"272";"136";" ";
"Gégény";"23,44";"1976,5";" ";"231";"109";"61";" ";
"Kék";"22,04";"1975,5";" ";"230";"100";"36";" ";
"Kemecse";"38,94";"4809,5";" ";"546";"356";"198";" ";
"Nyírbogdány";"35,03";"2871,5";" ";"265";"132";"79";" ";
"Nyírtét";"17,17";"1090,0";" ";"176";"130";"86";" ";
"Székely";"16,08";"1050,0";" ";"134";"92";"46";" ";
"Tiszarád";"9,23";"564,5";" ";"83";"51";"35";" ";
"Vasmegyer";"22,73";"1667,0";" ";"206";"120";"65";" ";
"Kisvárdai járás";"523,09";"57169,0";" ";"6062";"3738";"2310";" ";
"Ajak";"24,76";"3785,0";" ";"305";"202";"131";" ";
"Anarcs";"17,06";"1906,5";" ";"266";"160";"100";" ";
"Dombrád";"51,84";"4086,5";" ";"464";"267";"192";" ";
"Döge";"16,54";"2200,5";" ";"246";"165";"104";" ";
"Fényeslitke";"25,15";"2497,5";" ";"207";"116";"78";" ";
"Gyulaháza";"22,09";"1955,5";" ";"280";"191";"131";" ";
"Jéke";"6,32";"727,5";" ";"56";"34";"20";" ";
"Kékcse";"18,23";"1556,0";" ";"207";"116";"86";" ";
"Kisvárda";"35,91";"16985,0";" ";"1542";"961";"569";" ";
"Lövõpetri";"9,26";"466,5";" ";"36";"26";"15";" ";
"Mezõladány";"14,04";"1080,5";" ";"136";"73";"38";" ";
"Nyírkarász";"41,43";"2361,5";" ";"263";"190";"121";" ";
"Nyírlövõ";"7,91";"682,5";" ";"72";"58";"35";" ";
"Nyírtass";"37,95";"2068,0";" ";"210";"135";"74";" ";
"Pap";"17,15";"1834,5";" ";"152";"71";"50";" ";
"Pátroha";"39,23";"2913,5";" ";"388";"207";"122";" ";
"Rétközberencs";"15,80";"1101,0";" ";"173";"119";"75";" ";
"Szabolcsbáka";"19,84";"1210,5";" ";"157";"87";"54";" ";
"Szabolcsveresmart";"22,95";"1722,5";" ";"230";"139";"74";" ";
"Tiszakanyár";"15,51";"1612,0";" ";"142";"80";"48";" ";
"Tornyospálca";"43,65";"2652,0";" ";"303";"203";"127";" ";
"Újdombrád";"10,78";"735,5";" ";"58";"29";"10";" ";
"Újkenéz";"9,69";"1028,5";" ";"169";"109";"56";" ";
"Mátészalkai járás";"624,70";"65015,0";" ";"8618";"5113";"2543";" ";
"Fábiánháza";"27,35";"1726,5";" ";"260";"131";"56";" ";
"Fülpösdaróc";"4,25";"317,5";" ";"26";"12";"6";" ";
"Géberjén";"5,38";"501,5";" ";"15";"3";"1";" ";
"Gyõrtelek";"14,78";"1623,5";" ";"228";"147";"53";" ";
"Hodász";"26,49";"3365,0";" ";"610";"469";"301";" ";
"Jármi";"12,37";"1281,5";" ";"134";"31";"17";" ";
"Kántorjánosi";"41,62";"2152,0";" ";"485";"284";"125";" ";
"Kocsord";"25,47";"2898,5";" ";"368";"260";"177";" ";
"Mátészalka";"41,40";"17231,0";" ";"1295";"604";"280";" ";
"Mérk";"25,08";"2160,0";" ";"272";"137";"48";" ";
"Nagydobos";"26,93";"2163,0";" ";"297";"220";"105";" ";
"Nagyecsed";"43,85";"6540,0";" ";"1220";"593";"202";" ";
"Nyírcsaholy";"34,34";"2201,0";" ";"284";"125";"37";" ";
"Nyírkáta";"38,63";"1967,5";" ";"341";"222";"114";" ";
"Nyírmeggyes";"28,79";"2643,0";" ";"241";"158";"66";" ";
"Nyírparasznya";"14,76";"984,0";" ";"194";"157";"67";" ";
"Ópályi";"26,72";"2975,5";" ";"462";"325";"247";" ";
"Ököritófülpös";"33,42";"1859,5";" ";"357";"257";"162";" ";
"Õr";"17,78";"1456,5";" ";"213";"148";"87";" ";
"Papos";"10,67";"825,5";" ";"125";"71";"28";" ";
"Rápolt";"3,21";"140,5";" ";"34";"14";"9";" ";
"Szamoskér";"9,71";"400,0";" ";"44";"20";"9";" ";
"Szamosszeg";"35,30";"1952,0";" ";"269";"203";"85";" ";
"Tiborszállás";"25,52";"1016,5";" ";"119";"60";"23";" ";
"Vaja";"28,61";"3662,0";" ";"648";"425";"221";" ";
"Vállaj";"22,27";"971,5";" ";"77";"37";"17";" ";
"Nagykállói járás";"377,36";"30574,5";" ";"3918";"2208";"1413";" ";
"Balkány";"89,99";"6486,5";" ";"840";"554";"385";" ";
"Biri";"22,59";"1459,5";" ";"177";"101";"60";" ";
"Bököny";"35,47";"3228,0";" ";"472";"263";"133";" ";
"Érpatak";"31,33";"1665,0";" ";"170";"101";"56";" ";
"Geszteréd";"33,50";"1764,5";" ";"231";"48";"22";" ";
"Kállósemjén";"54,52";"3631,0";" ";"441";"241";"157";" ";
"Nagykálló";"68,52";"9529,0";" ";"1244";"695";"464";" ";
"Szakoly";"41,44";"2811,0";" ";"343";"205";"136";" ";
"Nyírbátori járás";"695,94";"43555,5";" ";"4973";"2861";"1606";" ";
"Bátorliget";"33,30";"684,0";" ";"54";"29";"10";" ";
"Encsencs";"31,91";"1978,0";" ";"323";"113";"41";" ";
"Kisléta";"22,00";"1876,5";" ";"220";"135";"70";" ";
"Máriapócs";"22,09";"2148,0";" ";"241";"173";"109";" ";
"Nyírbátor";"66,73";"12453,0";" ";"1283";"914";"613";" ";
"Nyírbéltek";"62,17";"2970,5";" ";"457";"254";"170";" ";
"Nyírbogát";"55,36";"3154,5";" ";"296";"165";"77";" ";
"Nyírcsászári";"13,23";"1191,5";" ";"163";"92";"37";" ";
"Nyírderzs";"17,01";"651,0";" ";"102";"65";"17";" ";
"Nyírgelse";"27,61";"1153,0";" ";"88";"37";"13";" ";
