"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2012. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Dombóvár";"1345";"691";"376";" ";
"Döbrököz";"211";"103";"51";" ";
"Gyulaj";"105";"50";"23";" ";
"Jágónak";"37";"17";"8";" ";
"Kapospula";"57";"31";"18";" ";
"Kaposszekcsõ";"88";"27";"11";" ";
"Kocsola";"176";"112";"60";" ";
"Kurd";"105";"41";"12";" ";
"Lápafõ";"26";"14";"8";" ";
"Nak";"60";"26";"18";" ";
"Szakcs";"76";"34";"12";" ";
"Várong";"28";"14";"6";" ";
"Paksi járás";"2689";"1276";"627";" ";
"Bikács";"63";"32";"20";" ";
"Bölcske";"153";"71";"49";" ";
"Dunaföldvár";"383";"186";"91";" ";
"Dunaszentgyörgy";"157";"46";"22";" ";
"Gerjen";"121";"53";"28";" ";
"Györköny";"36";"12";"6";" ";
"Kajdacs";"117";"53";"21";" ";
"Madocsa";"84";"33";"16";" ";
"Nagydorog";"226";"113";"45";" ";
"Németkér";"116";"65";"32";" ";
"Paks";"723";"368";"175";" ";
"Pálfa";"155";"84";"33";" ";
"Pusztahencse";"78";"39";"21";" ";
"Sárszentlõrinc";"125";"41";"11";" ";
"Tengelic";"152";"80";"57";" ";
"Szekszárdi járás";"3358";"1707";"959";" ";
"Alsónána";"57";"33";"19";" ";
"Alsónyék";"57";"34";"19";" ";
"Báta";"228";"128";"82";" ";
"Bátaszék";"320";"161";"79";" ";
"Decs";"320";"154";"75";" ";
"Harc";"71";"38";"15";" ";
"Kistormás";"28";"17";"8";" ";
"Kölesd";"131";"67";"28";" ";
"Medina";"77";"41";"33";" ";
"Õcsény";"153";"64";"37";" ";
"Pörböly";"15";"6";" ";" ";
"Sárpilis";"75";"48";"31";" ";
"Sióagárd";"55";"28";"12";" ";
"Szálka";"18";"7";"4";" ";
"Szedres";"163";"80";"42";" ";
"Szekszárd";"1519";"766";"458";" ";
"Várdomb";"71";"35";"17";" ";
"Tamási járás";"3328";"1576";"845";" ";
"Belecska";"15";"3";"2";" ";
"Diósberény";"30";"10";"6";" ";
"Dúzs";"32";"22";"13";" ";
"Értény";"127";"60";"16";" ";
"Felsõnyék";"92";"29";"18";" ";
"Fürged";"105";"32";"20";" ";
"Gyönk";"121";"64";"32";" ";
"Hõgyész";"164";"91";"48";" ";
"Iregszemcse";"208";"127";"74";" ";
"Kalaznó";"19";"1";"1";" ";
"Keszõhidegkút";"18";"6";"3";" ";
"Kisszékely";"11";"5";"2";" ";
"Koppányszántó";"29";"12";"8";" ";
"Magyarkeszi";"170";"96";"56";" ";
"Miszla";"29";"16";"9";" ";
"Mucsi";"83";"36";"16";" ";
"Nagykónyi";"156";"88";"63";" ";
"Nagyszékely";"44";"19";"7";" ";
"Nagyszokoly";"158";"57";"28";" ";
"Ozora";"182";"60";"26";" ";
"Pári";"73";"48";"24";" ";
"Pincehely";"192";"99";"44";" ";
"Regöly";"59";"27";"16";" ";
"Simontornya";"379";"201";"129";" ";
"Szakadát";"16";"6";"3";" ";
"Szakály";"107";"20";"14";" ";
"Szárazd";"27";"11";"5";" ";
"Tamási";"484";"238";"128";" ";
"Tolnanémedi";"101";"44";"11";" ";
"Udvari";"34";"14";"6";" ";
"Újireg";"23";"8";"6";" ";
"Varsád";"40";"26";"11";" ";
"Tolnai járás";"1196";"596";"355";" ";
"Bogyiszló";"194";"96";"55";" ";
"Fácánkert";"50";"23";"14";" ";
"Fadd";"294";"124";"72";" ";
"Tolna";"658";"353";"214";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"324184";"179823";"101947";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"108157";"60602";"35151";" ";
"Borsod-Abaúj-Zemplén megye";"67102";"37069";"21747";" ";
"Cigándi járás";"2388";"1154";"700";" ";
"Bodroghalom";"148";"84";"55";" ";
"Cigánd";"393";"158";"86";" ";
"Dámóc";"76";"38";"23";" ";
"Karcsa";"222";"87";"50";" ";
"Karos";"53";"24";"17";" ";
"Kisrozvágy";"27";"12";"5";" ";
"Lácacséke";"72";"24";"15";" ";
"Nagyrozvágy";"89";"33";"16";" ";
"Pácin";"234";"123";"75";" ";
"Révleányvár";"79";"36";"8";" ";
"Ricse";"210";"111";"46";" ";
"Semjén";"79";"33";"16";" ";
"Tiszacsermely";"111";"56";"40";" ";
"Tiszakarád";"480";"281";"232";" ";
"Zemplénagárd";"115";"54";"16";" ";
"Edelényi járás";"4927";"2566";"1505";" ";
"Abod";"28";"19";"11";" ";
"Balajt";"98";"55";"36";" ";
"Becskeháza";"8";"7";"4";" ";
"Bódvalenke";"54";"42";"29";" ";
"Bódvarákó";"13";"3";" ";" ";
"Bódvaszilas";"102";"53";"32";" ";
"Boldva";"374";"172";"123";" ";
"Borsodszirák";"198";"96";"47";" ";
"Damak";"38";"8";"3";" ";
"Debréte";" ";" ";" ";" ";
"Edelény";"1163";"625";"349";" ";
"Égerszög";"3";" ";" ";" ";
"Galvács";"4";"3";"1";" ";
"Hangács";"83";"45";"27";" ";
"Hegymeg";"16";"8";"5";" ";
"Hidvégardó";"69";"25";"11";" ";
"Irota";"2";" ";" ";" ";
"Komjáti";"21";"10";"6";" ";
"Ládbesenyõ";"33";"19";"12";" ";
"Lak";"156";"54";"29";" ";
"Martonyi";"79";"32";"19";" ";
"Meszes";"12";"4";"2";" ";
"Nyomár";"24";"14";"7";" ";
"Perkupa";"103";"28";"18";" ";
"Rakaca";"246";"187";"114";" ";
"Rakacaszend";"66";"40";"25";" ";
"Szakácsi";"36";"6";"2";" ";
"Szalonna";"154";"69";"40";" ";
"Szendrõ";"614";"361";"260";" ";
"Szendrõlád";"426";"265";"122";" ";
"Szin";"123";"58";"34";" ";
"Szinpetri";"51";"28";"21";" ";
"Szögliget";"60";"28";"18";" ";
"Szõlõsardó";"12";"5";"5";" ";
"Szuhogy";"169";"104";"48";" ";
"Teresztenye";"2";" ";" ";" ";
"Tomor";"24";"13";"7";" ";
"Tornabarakony";"1";" ";" ";" ";
"Tornakápolna";"3";"2";" ";" ";
"Tornanádaska";"144";"30";"12";" ";
"Tornaszentandrás";"21";"3";"2";" ";
"Tornaszentjakab";"34";"13";"8";" ";
"Varbóc";"2";"2";" ";" ";
"Viszló";"5";"3";"3";" ";
"Ziliz";"53";"27";"13";" ";
"Encsi járás";"3255";"1929";"1252";" ";
"Alsógagy";"9";"5";"3";" ";
"Baktakék";"127";"57";"39";" ";
"Beret";"73";"44";"31";" ";
"Büttös";"40";"26";"17";" ";
"Csenyéte";"58";"32";"14";" ";
"Csobád";"113";"65";"40";" ";
"Detek";"45";"14";"5";" ";
"Encs";"659";"450";"301";" ";
"Fáj";"128";"42";"29";" ";
"Fancsal";"39";"19";"9";" ";
"Felsõgagy";"19";"9";"6";" ";
"Forró";"496";"375";"263";" ";
"Fulókércs";"76";"25";"14";" ";
"Gagyapáti";"2";"1";"1";" ";
"Garadna";"28";"15";"9";" ";
"Hernádpetri";"64";"43";"28";" ";
"Hernádszentandrás";"48";"24";"5";" ";
"Hernádvécse";"281";"183";"122";" ";
"Ináncs";"148";"60";"30";" ";
"Kány";"4";"2";"2";" ";
"Keresztéte";"6";"1";" ";" ";
"Krasznokvajda";"98";"48";"36";" ";
"Litka";"4";"2";"1";" ";
"Méra";"230";"139";"91";" ";
"Novajidrány";"180";"98";"57";" ";
"Perecse";"5";"2";"2";" ";
"Pusztaradvány";"61";"40";"22";" ";
"Szalaszend";"168";"90";"66";" ";
"Szemere";"46";"18";"9";" ";
"Gönci járás";"2344";"1328";"823";" ";
"Abaújalpár";"15";"7";"5";" ";
"Abaújkér";"59";"32";"20";" ";
"Abaújszántó";"340";"155";"75";" ";
"Abaújvár";"26";"16";"8";" ";
"Arka";"6";"1";" ";" ";
"Baskó";"16";"4";"3";" ";
"Boldogkõújfalu";"97";"48";"25";" ";
"Boldogkõváralja";"130";"49";"30";" ";
"Felsõdobsza";"176";"94";"37";" ";
"Fony";"60";"44";"13";" ";
"Gibárt";"18";"10";"4";" ";
"Gönc";"333";"185";"133";" ";
"Göncruszka";"95";"64";"42";" ";
"Hejce";"24";"9";"4";" ";
"Hernádbûd";"20";"6";"1";" ";
"Hernádcéce";"51";"14";"8";" ";
"Hernádszurdok";"30";"10";"7";" ";
"Hidasnémeti";"115";"82";"59";" ";
"Kéked";"23";"12";"9";" ";
"Korlát";"81";"47";"25";" ";
"Mogyoróska";"4";"2";"1";" ";
"Pányok";"7";"5";"3";" ";
"Pere";"54";"27";"15";" ";
"Regéc";"3";"2";"1";" ";
"Sima";"2";"1";"1";" ";
"Telkibánya";"53";"36";"29";" ";
"Tornyosnémeti";"44";"28";"21";" ";
"Vilmány";"294";"214";"153";" ";
"Vizsoly";"157";"114";"83";" ";
"Zsujta";"11";"10";"8";" ";
"Kazincbarcikai járás";"6731";"4186";"2369";" ";
"Alacska";"93";"56";"29";" ";
"Alsótelekes";"9";"5";"1";" ";
"Bánhorváti";"118";"48";"29";" ";
"Berente";"89";"42";"13";" ";
"Dédestapolcsány";"154";"84";"54";" ";
"Felsõtelekes";"148";"68";"42";" ";
"Izsófalva";"219";"145";"108";" ";
"Kazincbarcika";"2560";"1651";"909";" ";
"Kurityán";"198";"122";"67";" ";
"Mályinka";"50";"21";"9";" ";
"Múcsony";"345";"229";"131";" ";
"Nagybarca";"83";"48";"25";" ";
"Ormosbánya";"155";"34";"22";" ";
"Rudabánya";"306";"173";"100";" ";
"Rudolftelep";"90";"33";"17";" ";
"Sajógalgóc";"22";"5";"3";" ";
"Sajóivánka";"51";"27";"14";" ";
"Sajókaza";"485";"351";"225";" ";
"Sajószentpéter";"1322";"927";"519";" ";
"Szuhakálló";"71";"33";"14";" ";
"Tardona";"82";"33";"18";" ";
"Vadna";"81";"51";"20";" ";
"Mezõcsáti járás";"1626";"735";"313";" ";
"Ároktõ";"177";"49";"17";" ";
"Gelej";"28";"14";"7";" ";
"Hejõpapi";"157";"60";"29";" ";
"Igrici";"132";"65";"27";" ";
"Mezõcsát";"610";"299";"120";" ";
"Tiszadorogma";"16";"9";"4";" ";
"Tiszakeszi";"339";"178";"83";" ";
"Tiszatarján";"167";"61";"26";" ";
"Mezõkövesdi járás";"3331";"1667";"974";" ";
"Bogács";"189";"76";"39";" ";
"Borsodgeszt";"25";"11";"7";" ";
"Borsodivánka";"20";"4";"2";" ";
"Bükkábrány";"96";"48";"28";" ";
"Bükkzsérc";"65";"29";"16";" ";
"Cserépfalu";"83";"38";"22";" ";
"Cserépváralja";"29";"14";"5";" ";
"Csincse";"70";"33";"19";" ";
"Egerlövõ";"32";"17";"8";" ";
"Kács";"54";"24";"14";" ";
"Mezõkeresztes";"333";"182";"104";" ";
"Mezõkövesd";"1166";"613";"366";" ";
"Mezõnagymihály";"75";"33";"17";" ";
"Mezõnyárád";"101";"60";"26";" ";
"Négyes";"26";"11";"8";" ";
"Sály";"274";"136";"103";" ";
"Szentistván";"213";"125";"78";" ";
"Szomolya";"153";"70";"29";" ";
"Tard";"79";"32";"15";" ";
"Tibolddaróc";"129";"42";"21";" ";
"Tiszabábolna";"15";"5";"3";" ";
"Tiszavalk";"12";"4";"3";" ";
"Vatta";"92";"60";"41";" ";
"Miskolci járás";"17243";"9162";"5422";" ";
"Alsózsolca";"517";"258";"170";" ";
"Arnót";"165";"88";"58";" ";
"Berzék";"103";"37";"18";" ";
"Bõcs";"194";"59";"22";" ";
"Bükkaranyos";"153";"72";"41";" ";
"Bükkszentkereszt";"63";"22";"11";" ";
"Emõd";"439";"207";"125";" ";
"Felsõzsolca";"522";"249";"139";" ";
"Gesztely";"298";"165";"85";" ";
"Harsány";"119";"65";"38";" ";
"Hernádkak";"190";"111";"75";" ";
"Hernádnémeti";"344";"186";"96";" ";
"Kisgyõr";"175";"72";"38";" ";
"Kistokaj";"112";"50";"25";" ";
"Kondó";"49";"28";"11";" ";
"Köröm";"220";"91";"59";" ";
"Mályi";"270";"163";"90";" ";
"Miskolc";"10357";"5861";"3542";" ";
"Nyékládháza";"294";"138";"77";" ";
"Onga";"483";"183";"106";" ";
"Ónod";"302";"156";"90";" ";
"Parasznya";"115";"60";"29";" ";
"Radostyán";"54";"29";"17";" ";
"Répáshuta";"23";"17";"12";" ";
"Sajóbábony";"223";"82";"43";" ";
"Sajóecseg";"82";"29";"20";" ";
"Sajóhídvég";"117";"80";"55";" ";
"Sajókápolna";"40";"26";"13";" ";
"Sajókeresztúr";"101";"33";"21";" ";
"Sajólád";"266";"111";"54";" ";
"Sajólászlófalva";"42";"19";"9";" ";
"Sajópálfala";"41";"18";"9";" ";
"Sajópetri";"151";"69";"29";" ";
"Sajósenye";"22";"7";"2";" ";
"Sajóvámos";"128";"71";"55";" ";
"Sóstófalva";"37";"23";"14";" ";
"Szirmabesenyõ";"243";"108";"65";" ";
"Újcsanálos";"125";"85";"43";" ";
"Varbó";"64";"34";"16";" ";
"Ózdi járás";"7523";"4753";"2882";" ";
"Arló";"781";"439";"276";" ";
"Borsodbóta";"135";"91";"53";" ";
"Borsodnádasd";"403";"264";"162";" ";
"Borsodszentgyörgy";"111";"80";"50";" ";
"Bükkmogyorósd";"9";"5";"2";" ";
"Csernely";"108";"49";"32";" ";
"Csokvaomány";"135";"104";"68";" ";
"Domaháza";"203";"133";"84";" ";
"Farkaslyuk";"394";"267";"177";" ";
"Hangony";"281";"179";"103";" ";
"Járdánháza";"258";"159";"103";" ";
"Kissikátor";"26";"18";"8";" ";
"Lénárddaróc";"27";"12";"6";" ";
"Nekézseny";"68";"29";"22";" ";
"Ózd";"4392";"2804";"1657";" ";
"Sáta";"159";"104";"69";" ";
"Uppony";"33";"16";"10";" ";
"Putnoki járás";"2241";"1172";"603";" ";
"Aggtelek";"35";"19";"9";" ";
"Alsószuha";"56";"12";"5";" ";
"Bánréve";"111";"33";"17";" ";
"Dövény";"67";"43";"18";" ";
"Dubicsány";"29";"9";"4";" ";
"Felsõkelecsény";"53";"36";"14";" ";
"Felsõnyárád";"121";"70";"36";" ";
"Gömörszõlõs";"6";"3";"2";" ";
"Hét";"39";"16";"10";" ";
"Imola";"9";"3";" ";" ";
"Jákfalva";"112";"97";"58";" ";
"Jósvafõ";"12";"4";"2";" ";
"Kánó";"15";"5";"3";" ";
"Kelemér";"59";"22";"10";" ";
"Királd";"57";"28";"16";" ";
"Putnok";"863";"491";"289";" ";
"Ragály";"90";"52";"17";" ";
"Sajómercse";"34";"20";"9";" ";
"Sajónémeti";"60";"27";"13";" ";
"Sajópüspöki";"56";"29";"12";" ";
"Sajóvelezd";"78";"35";"12";" ";
"Serényfalva";"77";"42";"18";" ";
"Szuhafõ";"19";"5";" ";" ";
"Trizs";"13";"9";" ";" ";
"Zádorfalva";"132";"51";"26";" ";
"Zubogy";"38";"11";"3";" ";
"Sárospataki járás";"2385";"1289";"721";" ";
"Bodrogolaszi";"48";"24";"12";" ";
"Erdõhorváti";"51";"28";"13";" ";
"Györgytarló";"82";"33";"17";" ";
"Háromhuta";"2";"2";"1";" ";
"Hercegkút";"27";"11";"3";" ";
"Kenézlõ";"198";"126";"87";" ";
"Komlóska";"13";"5";"3";" ";
"Makkoshotyka";"200";"101";"54";" ";
"Olaszliszka";"206";"102";"59";" ";
"Sárazsadány";"31";"15";"7";" ";
"Sárospatak";"893";"487";"259";" ";
"Tolcsva";"232";"131";"84";" ";
"Vajdácska";"219";"135";"65";" ";
"Vámosújfalu";"72";"38";"24";" ";
"Viss";"96";"42";"28";" ";
"Zalkod";"15";"9";"5";" ";
"Sátoraljaújhelyi járás";"2372";"1167";"543";" ";
"Alsóberecki";"79";"42";"21";" ";
"Alsóregmec";"16";"7";"5";" ";
"Bózsva";"24";"16";"7";" ";
"Felsõberecki";"23";"9";"5";" ";
"Felsõregmec";"76";"12";"5";" ";
"Filkeháza";"16";"8";"2";" ";
"Füzér";"35";"11";"6";" ";
"Füzérkajata";"8";"2";"2";" ";
"Füzérkomlós";"52";"30";"12";" ";
"Füzérradvány";"49";"21";"5";" ";
"Hollóháza";"132";"65";"32";" ";
"Kishuta";"25";"14";"7";" ";
"Kovácsvágás";"181";"79";"19";" ";
"Mikóháza";"28";"18";"9";" ";
"Nagyhuta";"4";"2";"1";" ";
"Nyíri";"62";"19";"12";" ";
"Pálháza";"77";"35";"12";" ";
"Pusztafalu";"26";"11";"7";" ";
"Sátoraljaújhely";"1429";"758";"370";" ";
"Vágáshuta";"12";"4";"1";" ";
"Vilyvitány";"18";"4";"3";" ";
"Szerencsi járás";"4507";"2756";"1637";" ";
"Alsódobsza";"25";"12";"7";" ";
"Bekecs";"206";"110";"61";" ";
"Golop";"46";"22";"9";" ";
"Legyesbénye";"261";"166";"116";" ";
"Mád";"198";"122";"59";" ";
"Megyaszó";"351";"241";"182";" ";
"Mezõzombor";"361";"236";"125";" ";
"Monok";"210";"135";"82";" ";
"Prügy";"479";"350";"189";" ";
"Rátka";"39";"17";"6";" ";
"Szerencs";"636";"351";"170";" ";
"Taktaharkány";"443";"275";"186";" ";
"Taktakenéz";"246";"161";"123";" ";
"Taktaszada";"207";"105";"69";" ";
"Tállya";"229";"125";"71";" ";
"Tiszalúc";"570";"328";"182";" ";
"Szikszói járás";"2629";"1439";"929";" ";
"Abaújlak";"16";"6";"2";" ";
"Abaújszolnok";"47";"30";"8";" ";
"Alsóvadász";"270";"195";"128";" ";
"Aszaló";"289";"194";"152";" ";
"Felsõvadász";"143";"84";"50";" ";
"Gadna";"69";"51";"31";" ";
"Gagybátor";"35";"7";"3";" ";
"Gagyvendégi";"47";"11";"7";" ";
"Halmaj";"190";"89";"44";" ";
"Hernádkércs";"37";"9";"3";" ";
"Homrogd";"132";"87";"61";" ";
"Kázsmárk";"203";"125";"100";" ";
"Kiskinizs";"52";"23";"14";" ";
"Kupa";"52";"10";"4";" ";
"Léh";"78";"44";"31";" ";
"Monaj";"56";"26";"18";" ";
"Nagykinizs";"45";"8";"2";" ";
"Nyésta";"12";" ";" ";" ";
"Pamlény";"12";"8";"3";" ";
"Rásonysápberencs";"111";"60";"43";" ";
"Selyeb";"92";"61";"43";" ";
"Szászfa";"31";"6";"5";" ";
"Szentistvánbaksa";"36";"11";"3";" ";
"Szikszó";"574";"294";"174";" ";
"Tiszaújvárosi járás";"2163";"914";"511";" ";
"Girincs";"124";"24";"8";" ";
"Hejõbába";"161";"63";"32";" ";
"Hejõkeresztúr";"69";"30";"20";" ";
"Hejõkürt";"36";"16";"7";" ";
"Hejõszalonta";"102";"70";"56";" ";
"Kesznyéten";"225";"104";"42";" ";
"Kiscsécs";"53";"11";"4";" ";
"Muhi";"25";"7";"5";" ";
"Nagycsécs";"70";"24";"18";" ";
"Nemesbikk";"86";"34";"17";" ";
"Oszlár";"25";"8";"3";" ";
"Sajóörös";"52";"19";"10";" ";
"Sajószöged";"107";"55";"36";" ";
"Szakáld";"62";"16";"10";" ";
"Tiszapalkonya";"140";"40";"20";" ";
"Tiszaújváros";"826";"393";"223";" ";
"Tokaji járás";"1437";"852";"563";" ";
"Bodrogkeresztúr";"73";"49";"35";" ";
"Bodrogkisfalud";"103";"63";"40";" ";
"Csobaj";"94";"55";"39";" ";
"Erdõbénye";"191";"113";"63";" ";
"Szegi";"31";"19";"7";" ";
"Szegilong";"13";"7";"5";" ";
"Taktabáj";"100";"59";"28";" ";
"Tarcal";"424";"293";"224";" ";
"Tiszaladány";"86";"46";"32";" ";
"Tiszatardos";"22";"7";"4";" ";
"Tokaj";"300";"141";"86";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"20805";"11168";"6124";" ";
"Bélapátfalvai járás";"704";"332";"170";" ";
"Balaton";"102";"51";"35";" ";
"Bekölce";"76";"37";"20";" ";
"Bélapátfalva";"237";"133";"61";" ";
"Bükkszentmárton";"46";"27";"13";" ";
"Mikófalva";"53";"14";"8";" ";
"Mónosbél";"24";"10";"5";" ";
"Nagyvisnyó";"55";"23";"11";" ";
"Szilvásvárad";"111";"37";"17";" ";
"Egri járás";"5266";"3014";"1669";" ";
"Andornaktálya";"103";"45";"17";" ";
"Bátor";"27";"12";"3";" ";
"Demjén";"56";"28";"15";" ";
"Eger";"2741";"1584";"864";" ";
"Egerbakta";"254";"164";"83";" ";
"Egerbocs";"40";"16";"7";" ";
"Egercsehi";"130";"71";"35";" ";
"Egerszalók";"171";"111";"76";" ";
"Egerszólát";"60";"31";"12";" ";
"Feldebrõ";"100";"62";"42";" ";
"Felsõtárkány";"193";"104";"52";" ";
"Hevesaranyos";"81";"32";"12";" ";
"Kerecsend";"315";"183";"106";" ";
"Maklár";"151";"86";"49";" ";
"Nagytálya";"33";"18";"11";" ";
"Noszvaj";"125";"69";"42";" ";
"Novaj";"92";"52";"23";" ";
"Ostoros";"117";"63";"40";" ";
"Szarvaskõ";"12";"6";"3";" ";
"Szúcs";"89";"51";"29";" ";
"Tarnaszentmária";"17";"7";"4";" ";
"Verpelét";"359";"219";"144";" ";
"Füzesabonyi járás";"2651";"1314";"720";" ";
"Aldebrõ";"34";"12";"11";" ";
"Besenyõtelek";"328";"176";"91";" ";
"Dormánd";"114";"59";"36";" ";
"Egerfarmos";"35";"13";"5";" ";
"Füzesabony";"505";"270";"124";" ";
"Kál";"356";"169";"113";" ";
"Kápolna";"149";"96";"62";" ";
"Kompolt";"175";"102";"48";" ";
"Mezõszemere";"116";"39";"20";" ";
"Mezõtárkány";"195";"97";"47";" ";
"Nagyút";"41";"16";"5";" ";
"Poroszló";"266";"131";"93";" ";
"Sarud";"131";"46";"27";" ";
"Szihalom";"132";"59";"27";" ";
"Tófalu";"60";"24";"9";" ";
"Újlõrincfalva";"14";"5";"2";" ";
"Gyöngyösi járás";"3911";"2091";"1148";" ";
"Abasár";"133";"77";"43";" ";
"Adács";"209";"128";"57";" ";
"Atkár";"104";"52";"26";" ";
"Detk";"52";"27";"10";" ";
"Domoszló";"93";"46";"26";" ";
"Gyöngyös";"1550";"899";"524";" ";
"Gyöngyöshalász";"139";"77";"46";" ";
"Gyöngyösoroszi";"132";"60";"28";" ";
"Gyöngyöspata";"149";"62";"33";" ";
"Gyöngyössolymos";"104";"47";"30";" ";
"Gyöngyöstarján";"110";"50";"23";" ";
"Halmajugra";"179";"105";"38";" ";
"Karácsond";"235";"126";"69";" ";
"Kisnána";"62";"37";"25";" ";
"Ludas";"67";"36";"18";" ";
"Markaz";"73";"37";"25";" ";
"Mátraszentimre";"26";"14";"4";" ";
"Nagyfüged";"131";"72";"52";" ";
"Nagyréde";"107";"28";"12";" ";
"Pálosvörösmart";"22";"10";"4";" ";
"Vámosgyörk";"80";"36";"18";" ";
"Vécs";"45";"20";"13";" ";
"Visonta";"58";"29";"15";" ";
"Visznek";"51";"16";"9";" ";
"Hatvani járás";"2882";"1339";"606";" ";
"Apc";"154";"63";"23";" ";
"Boldog";"158";"93";"48";" ";
"Csány";"197";"144";"80";" ";
"Ecséd";"199";"76";"31";" ";
"Hatvan";"1071";"505";"229";" ";
"Heréd";"98";"37";"11";" ";
"Hort";"167";"78";"36";" ";
"Kerekharaszt";"71";"39";"13";" ";
"Lõrinci";"326";"136";"61";" ";
"Nagykökényes";"35";"13";"5";" ";
"Petõfibánya";"148";"53";"21";" ";
"Rózsaszentmárton";"85";"31";"16";" ";
"Szûcsi";"77";"32";"16";" ";
"Zagyvaszántó";"96";"39";"16";" ";
"Hevesi járás";"3852";"2237";"1357";" ";
"Átány";"199";"130";"76";" ";
"Boconád";"70";"30";"17";" ";
"Erdõtelek";"402";"269";"164";" ";
"Erk";"116";"60";"29";" ";
"Heves";"1062";"676";"454";" ";
"Hevesvezekény";"61";"23";"13";" ";
"Kisköre";"316";"129";"60";" ";
"Kömlõ";"333";"218";"122";" ";
"Pély";"161";"112";"77";" ";
"Tarnabod";"118";"20";"13";" ";
"Tarnaméra";"54";"24";"7";" ";
"Tarnaörs";"220";"126";"75";" ";
"Tarnaszentmiklós";"106";"55";"43";" ";
"Tarnazsadány";"160";"98";"68";" ";
"Tenk";"93";"43";"20";" ";
"Tiszanána";"360";"216";"117";" ";
"Zaránk";"21";"8";"2";" ";
"Pétervásárai járás";"1539";"841";"454";" ";
"Bodony";"61";"27";"15";" ";
"Bükkszék";"38";"12";"8";" ";
"Bükkszenterzsébet";"89";"49";"37";" ";
"Erdõkövesd";"54";"32";"18";" ";
"Fedémes";"26";"13";"8";" ";
"Istenmezeje";"162";"88";"42";" ";
"Ivád";"35";"18";"13";" ";
"Kisfüzes";"10";"5";"3";" ";
"Mátraballa";"39";"18";"11";" ";
"Mátraderecske";"95";"55";"31";" ";
"Parád";"103";"57";"27";" ";
"Parádsasvár";"15";"5";"2";" ";
"Pétervására";"142";"82";"40";" ";
"Recsk";"206";"87";"41";" ";
"Sirok";"106";"66";"35";" ";
"Szajla";"69";"52";"33";" ";
"Szentdomonkos";"54";"33";"14";" ";
"Tarnalelesz";"163";"99";"54";" ";
"Terpes";"32";"20";"11";" ";
"Váraszó";"40";"23";"11";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"20250";"12365";"7280";" ";
"Balassagyarmati járás";"3063";"1814";"1041";" ";
"Balassagyarmat";"920";"534";"325";" ";
"Becske";"60";"36";"19";" ";
"Bercel";"147";"80";"59";" ";
"Cserháthaláp";"28";"9";"5";" ";
"Cserhátsurány";"96";"65";"50";" ";
"Csesztve";"34";"18";"11";" ";
"Csitár";"45";"24";"12";" ";
"Debercsény";"18";"9";"6";" ";
"Dejtár";"123";"72";"30";" ";
"Drégelypalánk";"117";"71";"39";" ";
"Érsekvadkert";"295";"168";"93";" ";
"Galgaguta";"46";"28";"17";" ";
"Herencsény";"42";"20";"10";" ";
"Hont";"49";"32";"19";" ";
"Hugyag";"200";"161";"87";" ";
"Iliny";"19";"11";"6";" ";
"Ipolyszög";"60";"41";"24";" ";
"Ipolyvece";"76";"45";"18";" ";
"Magyarnándor";"93";"49";"29";" ";
"Mohora";"82";"55";"29";" ";
"Nógrádkövesd";"40";"22";"10";" ";
"Nógrádmarcal";"71";"43";"29";" ";
"Õrhalom";"91";"56";"36";" ";
"Patak";"65";"30";"11";" ";
"Patvarc";"66";"36";"19";" ";
"Szanda";"37";"25";"9";" ";
"Szécsénke";"16";"11";"2";" ";
"Szügy";"97";"48";"30";" ";
"Terény";"30";"15";"7";" ";
"Bátonyterenyei járás";"2005";"1079";"512";" ";
"Bátonyterenye";"1143";"662";"306";" ";
"Dorogháza";"86";"33";"18";" ";
"Mátramindszent";"73";"34";"13";" ";
"Mátranovák";"186";"98";"60";" ";
"Mátraterenye";"191";"62";"19";" ";
"Mátraverebély";"262";"165";"84";" ";
"Nemti";"41";"19";"11";" ";
"Szuha";"23";"6";"1";" ";
"Pásztói járás";"2970";"1787";"941";" ";
"Alsótold";"21";"12";"9";" ";
"Bér";"77";"53";"27";" ";
"Bokor";"18";"11";"5";" ";
"Buják";"231";"117";"65";" ";
"Csécse";"102";"57";"20";" ";
"Cserhátszentiván";"18";"12";"7";" ";
"Ecseg";"168";"124";"68";" ";
"Egyházasdengeleg";"22";"10";"5";" ";
"Erdõkürt";"32";"23";"11";" ";
"Erdõtarcsa";"76";"36";"19";" ";
"Felsõtold";"11";"7";"2";" ";
"Garáb";"5";"2";"1";" ";
