"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2017. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Borsosberény";"20,26";"927,0";"649,0";"50";"22";"9";"37";
"Diósjenõ";"57,50";"2853,0";"1926,0";"89";"41";"19";"50";
"Felsõpetény";"14,50";"578,5";"380,0";"9";"5";"1";"17";
"Horpács";"6,72";"154,5";"100,0";"3";"3";"2";"6";
"Keszeg";"9,95";"674,5";"454,0";"10";"7";"4";"8";
"Kétbodony";"13,05";"419,0";"280,0";"8";" ";" ";"12";
"Kisecset";"8,62";"149,0";"94,0";"10";"4";"2";"9";
"Legénd";"18,41";"440,5";"312,0";"20";"10";"5";"22";
"Nagyoroszi";"40,03";"2102,0";"1408,0";"72";"34";"24";"51";
"Nézsa";"18,67";"1148,5";"805,0";"34";"20";"16";"42";
"Nógrád";"29,54";"1482,0";"962,0";"23";"9";"8";"17";
"Nógrádsáp";"15,47";"869,5";"594,0";"26";"15";"10";"25";
"Nõtincs";"20,47";"1084,5";"755,0";"28";"12";"3";"15";
"Õsagárd";"10,92";"321,5";"218,0";"3";"2";"1";"4";
"Pusztaberki";"6,85";"123,0";"80,0";"4";"1";" ";"9";
"Rétság";"19,81";"2714,5";"1853,0";"83";"40";"22";"48";
"Romhány";"25,47";"2068,5";"1441,0";"74";"33";"15";"66";
"Szátok";"8,95";"615,0";"370,0";"50";"22";"5";"67";
"Szendehely";"10,04";"1631,5";"1151,0";"37";"15";"7";"21";
"Szente";"7,53";"321,5";"221,0";"11";"5";"4";"9";
"Tereske";"17,03";"687,0";"452,0";"27";"18";"8";"49";
"Tolmács";"12,21";"757,5";"517,0";"20";"8";"6";"7";
"Salgótarjáni járás";"525,21";"60351,5";"39024,0";"3741";"2151";"1401";"2247";
"Bárna";"15,39";"1011,5";"638,0";"60";"41";"26";"63";
"Cered";"38,58";"1066,0";"670,0";"57";"31";"21";"28";
"Egyházasgerge";"15,37";"722,5";"443,0";"82";"47";"29";"35";
"Etes";"15,80";"1343,5";"908,0";"107";"59";"40";"33";
"Ipolytarnóc";"13,66";"432,0";"289,0";"28";"17";"4";"48";
"Karancsalja";"12,54";"1489,5";"1012,0";"101";"72";"55";"39";
"Karancsberény";"23,14";"810,0";"550,0";"38";"20";"15";"10";
"Karancskeszi";"31,68";"1795,5";"1183,0";"96";"65";"44";"108";
"Karancslapujtõ";"19,35";"2472,0";"1673,0";"187";"115";"61";"151";
"Karancsság";"21,39";"1265,5";"821,0";"170";"111";"78";"73";
"Kazár";"30,39";"1765,5";"1147,0";"120";"77";"48";"68";
"Kisbárkány";"8,03";"133,0";"92,0";"4";"1";" ";"3";
"Kishartyán";"8,95";"525,5";"343,0";"55";"31";"21";"23";
"Litke";"18,16";"859,0";"558,0";"79";"54";"31";"66";
"Lucfalva";"14,10";"592,5";"384,0";"21";"9";"9";"49";
"Márkháza";"6,31";"256,0";"168,0";"8";"5";"3";"35";
"Mátraszele";"16,97";"911,5";"589,0";"68";"40";"32";"20";
"Mihálygerge";"11,06";"534,0";"347,0";"24";"16";"12";"32";
"Nagybárkány";"8,84";"676,5";"445,0";"43";"7";"3";"39";
"Nagykeresztúr";"8,20";"252,0";"177,0";"9";"3";"3";"23";
"Rákóczibánya";"4,57";"681,5";"437,0";"33";"16";"12";"44";
"Ságújfalu";"12,03";"996,5";"693,0";"105";"34";"14";"23";
"Salgótarján";"97,97";"34375,5";"22026,0";"1929";"1103";"731";"988";
"Sámsonháza";"12,71";"247,0";"158,0";"7";"2";"2";"26";
"Somoskõújfalu";"5,19";"2092,5";"1337,0";"65";"23";"16";"62";
"Sóshartyán";"12,14";"1003,0";"638,0";"137";"90";"55";"62";
"Szilaspogony";"14,40";"283,0";"152,0";"20";"9";"5";"28";
"Vizslás";"10,12";"1315,0";"905,0";"62";"42";"27";"44";
"Zabar";"18,17";"444,0";"241,0";"26";"11";"4";"24";
"Szécsényi járás";"284,97";"18673,5";"12278,0";"1687";"1075";"676";"787";
"Endrefalva";"13,23";"1184,0";"769,0";"284";"205";"152";"36";
"Hollókõ";"5,18";"331,5";"201,0";"16";"10";"5";"4";
"Ludányhalászi";"21,13";"1384,5";"960,0";"82";"46";"26";"54";
"Magyargéc";"12,35";"861,0";"579,0";"108";"76";"44";"51";
"Nagylóc";"39,12";"1493,5";"954,0";"153";"108";"70";"63";
"Nógrádmegyer";"22,77";"1624,0";"1094,0";"275";"201";"123";"80";
"Nógrádsipek";"20,13";"672,0";"447,0";"37";"25";"13";"22";
"Nógrádszakál";"18,72";"633,0";"418,0";"58";"41";"22";"127";
"Piliny";"16,04";"574,0";"381,0";"38";"19";"13";"31";
"Rimóc";"29,25";"1781,0";"1123,0";"149";"80";"41";"58";
"Szalmatercs";"7,58";"419,0";"289,0";"58";"37";"23";"13";
"Szécsény";"45,67";"5778,0";"3849,0";"312";"155";"98";"135";
"Szécsényfelfalu";"8,22";"375,5";"230,0";"28";"15";"10";"24";
"Varsány";"25,58";"1562,5";"984,0";"89";"57";"36";"89";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17727,94";"1464092,0";"982505,0";"66163";"30946";"16758";"53533";
"Hajdú-Bihar megye";"6210,39";"531431,5";"357016,0";"22263";"11031";"6573";"16109";
"Balmazújvárosi járás";"827,40";"29678,5";"19542,0";"1207";"441";"237";"1654";
"Balmazújváros";"205,44";"17215,5";"11485,0";"655";"197";"107";"613";
"Egyek";"104,74";"4987,0";"3134,0";"267";"135";"68";"478";
"Hortobágy";"284,60";"1390,0";"921,0";"48";"22";"13";"63";
"Tiszacsege";"136,40";"4654,5";"3089,0";"189";"76";"43";"389";
"Újszentmargita";"96,22";"1431,5";"913,0";"48";"11";"6";"111";
"Berettyóújfalui járás";"1073,92";"43921,0";"29142,0";"2389";"1224";"620";"2891";
"Ártánd";"19,81";"542,5";"404,0";"14";"8";"2";"30";
"Bakonszeg";"35,03";"1182,0";"792,0";"41";"19";"11";"103";
"Bedõ";"10,20";"313,0";"214,0";"9";"5";"2";"13";
"Berekböszörmény";"42,84";"1888,5";"1267,0";"182";"97";"28";"201";
"Berettyóújfalu";"171,01";"14694,0";"9716,0";"620";"310";"217";"323";
"Biharkeresztes";"49,26";"4057,0";"2637,0";"178";"104";"51";"216";
"Bojt";"26,88";"559,0";"390,0";"39";"18";"5";"90";
"Csökmõ";"68,97";"1866,0";"1234,0";"76";"23";"16";"96";
"Darvas";"42,31";"511,0";"343,0";"22";"13";"6";"10";
"Furta";"42,86";"1157,5";"724,0";"63";"26";"13";"91";
"Gáborján";"26,46";"853,5";"566,0";"33";"10";"4";"109";
"Hencida";"34,79";"1146,5";"736,0";"105";"51";"11";"102";
"Komádi";"144,65";"5208,0";"3478,0";"385";"214";"99";"601";
"Körösszakál";"15,02";"783,0";"538,0";"91";"55";"22";"109";
"Körösszegapáti";"45,85";"981,5";"686,0";"61";"40";"17";"82";
"Magyarhomorog";"39,57";"855,5";"557,0";"46";"17";"9";"104";
"Mezõpeterd";"18,23";"592,5";"397,0";"33";"15";"6";"38";
"Mezõsas";"26,39";"631,5";"405,0";"42";"23";"10";"58";
"Nagykereki";"37,27";"1360,5";"924,0";"46";"21";"7";"190";
"Szentpéterszeg";"25,51";"1107,5";"769,0";"52";"18";"7";"40";
"Told";"14,91";"292,0";"185,0";"31";"15";"4";"58";
"Újiráz";"15,47";"498,5";"266,0";"15";"7";"4";"38";
"Váncsod";"34,43";"1169,5";"813,0";"61";"28";"15";"100";
"Vekerd";"7,41";"124,0";"67,0";"7";"6";"4";"21";
"Zsáka";"78,79";"1546,5";"1034,0";"137";"81";"50";"68";
"Debreceni járás";"531,13";"215279,5";"146047,0";"7274";"4213";"2785";"2167";
"Debrecen";"461,66";"202097,5";"136795,0";"6513";"3863";"2592";"1657";
"Hajdúsámson";"69,47";"13182,0";"9252,0";"761";"350";"193";"510";
"Derecskei járás";"650,32";"41100,5";"27500,0";"2144";"1094";"667";"1852";
"Derecske";"103,59";"8464,5";"5734,0";"495";"262";"164";"281";
"Esztár";"31,71";"1308,5";"867,0";"65";"32";"21";"129";
"Hajdúbagos";"37,44";"1985,0";"1327,0";"87";"40";"22";"39";
"Hosszúpályi";"79,18";"5543,5";"3773,0";"296";"156";"84";"293";
"Kismarja";"47,17";"1240,0";"836,0";"78";"42";"26";"113";
"Kokad";"16,10";"641,0";"446,0";"31";"11";"6";"14";
"Konyár";"41,70";"2189,5";"1402,0";"117";"63";"25";"199";
"Létavértes";"116,61";"7083,0";"4712,0";"448";"232";"154";"161";
"Mikepércs";"36,93";"4647,5";"3095,0";"160";"87";"50";"141";
"Monostorpályi";"44,44";"2121,0";"1404,0";"59";"36";"31";"100";
"Pocsaj";"49,55";"2587,0";"1658,0";"189";"79";"43";"217";
"Sáránd";"22,68";"2223,0";"1518,0";"82";"36";"26";"106";
"Tépe";"23,22";"1067,0";"728,0";"37";"18";"15";"59";
"Hajdúböszörményi járás";"471,38";"39148,0";"26216,0";"1323";"499";"234";"1197";
"Hajdúböszörmény";"370,74";"30577,0";"20515,0";"1055";"371";"175";"966";
"Hajdúdorog";"100,64";"8571,0";"5701,0";"268";"128";"59";"231";
"Hajdúhadházi járás";"137,04";"22273,5";"15080,0";"1367";"617";"368";"943";
"Bocskaikert";"10,89";"3288,5";"2302,0";"150";"110";"70";"36";
"Hajdúhadház";"87,82";"12708,5";"8396,0";"937";"391";"237";"719";
"Téglás";"38,33";"6276,5";"4382,0";"280";"116";"61";"188";
"Hajdúnánási járás";"547,29";"28954,0";"19172,0";"1105";"406";"217";"1115";
"Folyás";"53,93";"280,0";"172,0";"13";"6";"2";"14";
"Görbeháza";"80,21";"2352,5";"1554,0";"69";"30";"16";"97";
"Hajdúnánás";"259,64";"16868,0";"11155,0";"549";"162";"94";"626";
"Polgár";"97,44";"7920,5";"5276,0";"422";"192";"98";"297";
"Tiszagyulaháza";"20,78";"697,0";"467,0";"20";"4";"3";"37";
"Újtikos";"35,29";"836,0";"548,0";"32";"12";"4";"44";
"Hajdúszoboszlói járás";"732,60";"42687,5";"28186,0";"1652";"871";"526";"752";
"Ebes";"77,30";"4506,0";"3037,0";"120";"65";"46";"76";
"Hajdúszoboszló";"238,62";"23827,0";"15704,0";"777";"366";"216";"256";
"Hajdúszovát";"58,00";"3038,0";"1972,0";"384";"260";"173";"109";
"Nádudvar";"225,91";"8623,0";"5697,0";"302";"154";"77";"269";
"Nagyhegyes";"132,77";"2693,5";"1776,0";"69";"26";"14";"42";
"Nyíradonyi járás";"510,27";"29529,5";"20254,0";"2229";"1019";"552";"1209";
"Álmosd";"34,13";"1631,5";"1116,0";"163";"72";"44";"40";
"Bagamér";"47,02";"2518,5";"1645,0";"335";"216";"120";"132";
"Fülöp";"55,95";"1755,0";"1155,0";"121";"46";"31";"49";
"Nyírábrány";"55,59";"3717,0";"2611,0";"242";"102";"71";"103";
"Nyíracsád";"74,92";"3780,0";"2630,0";"270";"162";"98";"141";
"Nyíradony";"96,56";"7702,0";"5180,0";"421";"164";"53";"486";
"Nyírmártonfalva";"57,48";"2000,0";"1439,0";"161";"60";"36";"58";
"Újléta";"30,42";"1143,5";"789,0";"107";"59";"36";"97";
"Vámospércs";"58,20";"5282,0";"3689,0";"409";"138";"63";"103";
"Püspökladányi járás";"729,04";"38859,5";"25877,0";"1573";"647";"367";"2329";
"Báránd";"42,57";"2503,5";"1599,0";"96";"46";"33";"163";
"Bihardancsháza";"8,31";"184,0";"113,0";"6";"3";"2";"16";
"Biharnagybajom";"61,35";"2699,5";"1806,0";"140";"64";"26";"153";
"Bihartorda";"22,38";"913,0";"599,0";"37";"16";"5";"55";
"Földes";"65,24";"3866,0";"2557,0";"123";"37";"19";"210";
"Kaba";"95,04";"5632,5";"3829,0";"299";"132";"80";"205";
"Nagyrábé";"85,42";"2105,0";"1370,0";"55";"23";"13";"200";
"Püspökladány";"186,94";"14236,0";"9567,0";"495";"218";"128";"711";
"Sáp";"19,22";"869,5";"563,0";"61";"18";"10";"23";
"Sárrétudvari";"54,42";"2887,5";"1934,0";"128";"46";"32";"247";
"Szerep";"56,04";"1573,0";"1039,0";"78";"20";"11";"200";
"Tetétlen";"32,11";"1390,0";"901,0";"55";"24";"8";"146";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,63";"372451,0";"244086,0";"13844";"6961";"3893";"9235";
"Jászapáti járás";"544,45";"31439,5";"20234,0";"1216";"668";"361";"732";
"Alattyán";"34,29";"1939,0";"1294,0";"64";"35";"13";"62";
"Jánoshida";"34,79";"2374,0";"1520,0";"72";"37";"16";"71";
"Jászalsószentgyörgy";"47,67";"3223,0";"2118,0";"103";"62";"33";"68";
"Jászapáti";"78,16";"8359,5";"5361,0";"428";"248";"138";"142";
"Jászdózsa";"42,86";"2108,5";"1374,0";"56";"24";"17";"30";
"Jászivány";"39,51";"363,0";"230,0";"19";"14";"8";"12";
"Jászkisér";"130,11";"5226,0";"3397,0";"188";"95";"45";"155";
"Jászladány";"92,73";"5455,5";"3393,0";"209";"115";"63";"153";
"Jászszentandrás";"44,33";"2391,0";"1547,0";"77";"38";"28";"39";
"Jászberényi járás";"617,01";"50151,0";"33216,0";"1000";"452";"274";"413";
"Jászágó";"36,93";"690,5";"468,0";"21";"9";"7";"17";
"Jászárokszállás";"77,17";"7655,5";"5001,0";"147";"70";"44";"44";
"Jászberény";"221,35";"26594,0";"17512,0";"463";"201";"128";"109";
"Jászboldogháza";"55,31";"1685,5";"1140,0";"35";"10";"7";"38";
"Jászfelsõszentgyörgy";"39,28";"1904,0";"1256,0";"85";"38";"19";"30";
"Jászfényszaru";"76,16";"5688,0";"3889,0";"88";"37";"19";"64";
"Jászjákóhalma";"45,04";"2795,5";"1856,0";"61";"28";"16";"47";
"Jásztelek";"41,15";"1623,5";"1066,0";"75";"47";"27";"53";
"Pusztamonostor";"24,62";"1514,5";"1028,0";"25";"12";"7";"11";
"Karcagi járás";"857,26";"41427,5";"27048,0";"1740";"794";"498";"1297";
"Berekfürdõ";"18,57";"989,0";"601,0";"34";"8";"6";"16";
"Karcag";"368,63";"19806,0";"12844,0";"716";"360";"240";"596";
"Kenderes";"111,24";"4343,0";"2943,0";"257";"63";"37";"108";
"Kisújszállás";"205,27";"10958,5";"7131,0";"298";"134";"72";"226";
"Kunmadaras";"153,55";"5331,0";"3529,0";"435";"229";"143";"351";
"Kunhegyesi járás";"464,58";"19949,0";"13033,0";"1572";"721";"328";"1467";
"Abádszalók";"132,23";"4094,5";"2729,0";"245";"115";"62";"317";
"Kunhegyes";"148,93";"7590,5";"5075,0";"454";"203";"104";"345";
"Tiszabõ";"35,04";"2113,0";"1268,0";"279";"105";"38";"222";
"Tiszabura";"45,20";"2950,0";"1880,0";"385";"211";"82";"331";
"Tiszagyenda";"36,93";"948,5";"638,0";"44";"18";"9";"109";
"Tiszaroff";"52,49";"1523,5";"975,0";"147";"62";"30";"78";
"Tomajmonostora";"13,76";"729,0";"468,0";"18";"7";"3";"65";
"Kunszentmártoni járás";"576,49";"34072,5";"22011,0";"1649";"907";"540";"913";
"Cibakháza";"38,21";"3866,0";"2554,0";"302";"204";"103";"129";
"Csépa";"29,67";"1596,0";"980,0";"131";"67";"29";"69";
"Cserkeszõlõ";"30,70";"2255,5";"1431,0";"66";"39";"26";"18";
"Kunszentmárton";"143,65";"8118,0";"5295,0";"280";"151";"92";"262";
"Nagyrév";"29,79";"637,5";"400,0";"25";"11";"5";"39";
"Öcsöd";"103,66";"3167,0";"1953,0";"132";"71";"50";"98";
"Szelevény";"45,39";"1056,5";"703,0";"42";"21";"13";"31";
"Tiszaföldvár";"80,34";"10572,5";"6921,0";"551";"301";"192";"170";
"Tiszainoka";"17,92";"381,0";"215,0";"13";"3";"1";"22";
"Tiszakürt";"28,37";"1411,0";"943,0";"46";"17";"11";"53";
"Tiszasas";"28,79";"1011,5";"616,0";"61";"22";"18";"22";
"Mezõtúri járás";"725,74";"26268,0";"16879,0";"739";"362";"200";"737";
"Kétpó";"66,76";"670,0";"472,0";"16";"10";"6";"34";
"Mesterszállás";"42,92";"639,0";"408,0";"35";"22";"15";"33";
"Mezõhék";"89,82";"337,0";"208,0";"10";"4";"4";"15";
"Mezõtúr";"289,72";"16204,5";"10199,0";"412";"199";"115";"440";
"Túrkeve";"236,52";"8417,5";"5592,0";"266";"127";"60";"215";
"Szolnoki járás";"914,48";"115461,0";"76345,0";"3846";"2046";"1186";"1607";
"Besenyszög";"138,08";"3254,5";"2131,0";"77";"40";"21";"86";
"Csataszög";"11,21";"288,5";"191,0";"15";"9";"2";"21";
"Hunyadfalva";"5,35";"171,0";"122,0";"18";"5";"4";"11";
"Kõtelek";"45,14";"1606,5";"1009,0";"82";"46";"15";"110";
"Martfû";"23,08";"6138,0";"4113,0";"157";"84";"50";"106";
"Nagykörû";"42,81";"1556,5";"973,0";"86";"55";"26";"93";
"Rákóczifalva";"35,94";"5279,5";"3490,0";"162";"75";"45";"81";
"Rákócziújfalu";"19,61";"1906,0";"1400,0";"119";"65";"36";"33";
"Szajol";"36,97";"3744,0";"2553,0";"124";"59";"24";"42";
"Szászberek";"39,22";"1003,0";"690,0";"21";"14";"9";"16";
"Szolnok";"187,24";"71643,0";"47232,0";"2202";"1142";"692";"572";
"Tiszajenõ";"28,19";"1543,5";"966,0";"35";"19";"15";"11";
"Tiszasüly";"91,77";"1449,5";"952,0";"63";"34";"16";"90";
"Tiszavárkony";"35,62";"1520,0";"1023,0";"41";"17";"8";"25";
"Tószeg";"59,17";"4325,5";"2962,0";"156";"88";"62";"53";
"Újszász";"58,20";"5994,5";"3822,0";"209";"133";"75";"131";
"Vezseny";"25,17";"596,0";"382,0";"27";"11";"6";"10";
"Zagyvarékas";"31,71";"3441,5";"2334,0";"252";"150";"80";"116";
"Tiszafüredi járás";"417,08";"18831,0";"12298,0";"782";"347";"155";"915";
"Nagyiván";"43,16";"1164,5";"659,0";"56";"23";"9";"66";
"Tiszaderzs";"27,19";"1034,5";"655,0";"64";"36";"13";"94";
"Tiszafüred";"162,19";"10808,5";"7196,0";"365";"149";"72";"296";
"Tiszaigar";"34,04";"812,0";"528,0";"29";"9";"4";"63";
"Tiszaörs";"37,10";"1389,5";"912,0";"64";"35";"14";"134";
"Tiszaszentimre";"65,61";"2007,5";"1266,0";"95";"43";"21";"144";
"Tiszaszõlõs";"47,79";"1614,5";"1082,0";"109";"52";"22";"118";
"Törökszentmiklósi járás";"464,54";"34851,5";"23022,0";"1300";"664";"351";"1154";
"Fegyvernek";"71,48";"6225,5";"4057,0";"216";"79";"32";"298";
"Kengyel";"79,14";"3499,0";"2351,0";"88";"34";"18";"137";
"Kuncsorba";"33,63";"611,5";"400,0";"12";"8";"5";"29";
"Örményes";"34,13";"995,0";"631,0";"27";"15";"8";"46";
"Tiszapüspöki";"37,45";"1995,5";"1301,0";"74";"26";"15";"120";
"Tiszatenyõ";"23,55";"1543,5";"1061,0";"46";"21";"9";"95";
"Törökszentmiklós";"185,16";"19981,5";"13221,0";"837";"481";"264";"429";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,92";"560209,5";"381403,0";"30056";"12954";"6292";"28189";
"Baktalórántházai járás";"254,46";"19236,0";"13559,0";"1453";"736";"383";"1627";
"Baktalórántháza";"35,24";"3940,0";"2750,0";"220";"98";"44";"423";
"Besenyõd";"9,45";"738,5";"538,0";"74";"33";"19";"107";
"Laskod";"13,59";"925,5";"654,0";"57";"21";"10";"87";
"Levelek";"25,72";"2962,5";"2169,0";"192";"90";"54";"195";
"Magy";"20,70";"908,5";"620,0";"81";"37";"27";"34";
"Nyíribrony";"20,09";"1111,5";"765,0";"73";"37";"13";"77";
"Nyírjákó";"10,34";"891,5";"627,0";"38";"15";"9";"97";
"Nyírkércs";"14,28";"798,0";"565,0";"51";"33";"20";"48";
"Ófehértó";"43,17";"2536,0";"1830,0";"298";"177";"85";"159";
"Petneháza";"24,20";"1698,0";"1221,0";"120";"73";"37";"132";
"Ramocsaháza";"18,12";"1504,5";"958,0";"119";"56";"27";"109";
"Rohod";"19,56";"1221,5";"862,0";"130";"66";"38";"159";
"Csengeri járás";"246,51";"14524,0";"9790,0";"827";"304";"140";"1175";
"Csenger";"36,16";"4897,5";"3331,0";"279";"75";"40";"306";
"Csengersima";"23,80";"781,0";"525,0";"20";"7";"3";"88";
"Csengerújfalu";"25,61";"1064,5";"746,0";"56";"29";"14";"70";
"Komlódtótfalu";"6,97";"107,5";"84,0";"11";"6";"1";"10";
"Pátyod";"9,10";"637,0";"429,0";"25";"10";"7";"40";
"Porcsalma";"31,10";"2794,0";"1746,0";"243";"99";"40";"249";
"Szamosangyalos";"8,04";"955,5";"772,0";"44";"13";"6";"84";
"Szamosbecs";"6,71";"363,5";"255,0";"15";"10";"4";"26";
"Szamostatárfalva";"4,50";"313,5";"194,0";"9";"2";"1";"44";
"Tyukod";"62,18";"1998,5";"1284,0";"105";"42";"21";"182";
"Ura";"32,34";"611,5";"424,0";"20";"11";"3";"76";
"Fehérgyarmati járás";"707,35";"40535,5";"27653,0";"2633";"1298";"549";"4348";
"Botpalád";"16,50";"878,5";"668,0";"61";"38";"10";"131";
"Cégénydányád";"12,19";"632,5";"415,0";"29";"16";"11";"49";
"Csaholc";"19,35";"719,5";"552,0";"28";"18";"8";"118";
"Császló";"10,18";"352,0";"234,0";"40";"20";"7";"66";
"Csegöld";"19,35";"646,5";"455,0";"44";"23";"11";"99";
"Darnó";"4,64";"144,5";"94,0";"15";"7";"4";"29";
"Fehérgyarmat";"52,46";"8000,0";"5301,0";"247";"135";"78";"253";
"Fülesd";"15,05";"482,5";"333,0";"34";"21";"9";"68";
"Gacsály";"19,82";"992,5";"707,0";"101";"46";"35";"56";
"Garbolc";"7,24";"132,0";"88,0";"18";"16";"7";"22";
"Gyügye";"4,33";"249,5";"168,0";"9";"6";"2";"28";
"Hermánszeg";"5,20";"235,0";"143,0";"14";"4";"2";"31";
"Jánkmajtis";"25,03";"1744,0";"1170,0";"153";"62";"26";"198";
"Kérsemjén";"7,08";"276,5";"177,0";"27";"17";"7";"41";
"Kisar";"15,43";"1139,0";"800,0";"93";"37";"13";"90";
"Kishódos";"8,92";"82,0";"56,0";"8";"4";"2";"12";
"Kisnamény";"18,01";"315,5";"208,0";"31";"10";"5";"18";
"Kispalád";"16,74";"1133,5";"867,0";"68";"38";"19";"168";
"Kisszekeres";"14,67";"544,0";"363,0";"33";"14";"3";"71";
"Kölcse";"28,24";"1448,0";"942,0";"93";"60";"36";"126";
"Kömörõ";"16,37";"617,0";"431,0";"33";"16";"6";"91";
"Magosliget";"5,17";"330,5";"224,0";"25";"5";" ";"68";
"Mánd";"5,17";"285,5";"198,0";"21";"8";"3";"31";
"Méhtelek";"8,62";"746,5";"482,0";"72";"43";"20";"109";
"Milota";"15,39";"981,5";"674,0";"69";"40";"10";"162";
"Nábrád";"17,67";"951,0";"631,0";"38";"18";"8";"94";
"Nagyar";"15,99";"666,5";"453,0";"64";"19";"9";"80";
"Nagyhódos";"7,66";"120,5";"73,0";"7";"4";"2";"13";
"Nagyszekeres";"10,51";"526,0";"368,0";"72";"26";"10";"15";
"Nemesborzova";"2,20";"119,5";"79,0";"11";"1";"1";"1";
"Olcsvaapáti";"11,00";"296,0";"191,0";"19";"11";"6";"31";
"Panyola";"12,22";"600,5";"404,0";"26";"11";"6";"46";
"Penyige";"18,90";"739,0";"494,0";"48";"30";"11";"67";
"Rozsály";"14,87";"762,5";"497,0";"63";"37";"17";"86";
"Sonkád";"19,81";"798,0";"569,0";"32";"15";"3";"117";
"Szamossályi";"11,57";"708,5";"460,0";"36";"19";"6";"68";
"Szamosújlak";"5,27";"336,0";"218,0";"21";"4";"4";"18";
"Szatmárcseke";"36,29";"1601,5";"1075,0";"104";"48";"16";"327";
"Tiszabecs";"17,14";"1454,5";"1098,0";"89";"41";"12";"219";
"Tiszacsécse";"4,80";"232,5";"144,0";"17";"13";"3";"42";
"Tiszakóród";"16,69";"795,0";"530,0";"44";"23";"5";"124";
"Tisztaberek";"18,23";"734,0";"504,0";"119";"59";"21";"86";
"Tivadar";"4,80";"196,5";"140,0";"10";"3";"2";"20";
"Tunyogmatolcs";"26,28";"2405,0";"1631,0";"166";"92";"42";"227";
"Túristvándi";"15,22";"820,5";"566,0";"60";"25";"2";"135";
"Túrricse";"12,99";"690,0";"480,0";"69";"43";"12";"101";
"Uszka";"7,35";"534,5";"396,0";"63";"20";"1";"112";
"Vámosoroszi";"13,16";"522,5";"364,0";"47";"15";"5";"82";
"Zajta";"9,19";"428,5";"280,0";"20";"9";"6";"57";
"Zsarolyán";"6,39";"388,0";"258,0";"22";"8";"5";"45";
"Ibrányi járás";"304,97";"23100,5";"15589,0";"1437";"609";"305";"1294";
"Balsa";"22,52";"828,0";"548,0";"41";"25";"14";"44";
"Buj";"32,76";"2203,5";"1533,0";"106";"39";"15";"167";
"Gávavencsellõ";"66,83";"3413,0";"2182,0";"186";"69";"37";"137";
"Ibrány";"60,43";"6641,0";"4568,0";"370";"165";"103";"282";
"Nagyhalász";"44,30";"5601,0";"3834,0";"371";"125";"62";"246";
"Paszab";"12,96";"1197,5";"799,0";"175";"96";"27";"146";
"Tiszabercel";"31,38";"1808,5";"1160,0";"152";"76";"40";"161";
"Tiszatelek";"33,79";"1408,0";"965,0";"36";"14";"7";"111";
"Kemecsei járás";"246,36";"21635,0";"14992,0";"1216";"475";"165";"1562";
"Berkesz";"13,18";"869,0";"592,0";"29";"13";"8";"67";
"Beszterec";"11,59";"991,0";"693,0";"52";"11";"1";"106";
"Demecser";"36,98";"4112,0";"2864,0";"209";"86";"14";"340";
"Gégény";"23,44";"1897,0";"1357,0";"156";"61";"20";"59";
"Kék";"21,98";"1892,0";"1335,0";"141";"63";"22";"123";
"Kemecse";"38,94";"4797,0";"3297,0";"218";"82";"35";"443";
"Nyírbogdány";"35,03";"2781,0";"1906,0";"103";"37";"16";"95";
"Nyírtét";"17,18";"991,0";"726,0";"86";"37";"20";"96";
"Székely";"16,08";"1028,5";"674,0";"68";"27";"12";"57";
"Tiszarád";"9,23";"584,0";"397,0";"55";"21";"11";"65";
"Vasmegyer";"22,73";"1692,5";"1151,0";"99";"37";"6";"111";
"Kisvárdai járás";"523,05";"55731,5";"38312,0";"2799";"1209";"481";"2685";
"Ajak";"24,76";"3642,0";"2569,0";"152";"77";"43";"115";
"Anarcs";"17,06";"1960,5";"1392,0";"153";"49";"30";"43";
"Dombrád";"51,84";"3927,0";"2627,0";"339";"141";"40";"179";
"Döge";"16,54";"2291,5";"1614,0";"103";"28";"11";"153";
"Fényeslitke";"25,15";"2410,0";"1620,0";"96";"57";"35";"47";
"Gyulaháza";"22,07";"1901,5";"1346,0";"109";"61";"24";"117";
"Jéke";"6,32";"753,0";"545,0";"17";"7";"1";"32";
