"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2019. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kozárd";"4";"2";"2";"3";
"Kutasó";"1";"1";"1";"6";
"Mátraszõlõs";"79";"41";"16";"69";
"Palotás";"50";"21";"13";"10";
"Pásztó";"324";"165";"93";"117";
"Szarvasgede";"20";"11";"7";"6";
"Szirák";"88";"46";"32";"31";
"Szurdokpüspöki";"62";"36";"23";"13";
"Tar";"115";"73";"43";"40";
"Vanyarc";"35";"19";"14";"18";
"Rétsági járás";"736";"348";"210";"308";
"Alsópetény";"10";"5";"3";"4";
"Bánk";"21";"11";"7";"2";
"Berkenye";"13";"5";"4";"1";
"Borsosberény";"57";"24";"13";"16";
"Diósjenõ";"80";"33";"22";"21";
"Felsõpetény";"8";"3";"2";"11";
"Horpács";"3";"1";"1";"5";
"Keszeg";"9";"7";"4";"1";
"Kétbodony";"10";"5";"3";"7";
"Kisecset";"7";"3";"3";"5";
"Legénd";"28";"18";"13";"6";
"Nagyoroszi";"67";"37";"19";"37";
"Nézsa";"31";"18";"9";"30";
"Nógrád";"33";"12";"8";"5";
"Nógrádsáp";"25";"13";"6";"12";
"Nõtincs";"21";"6";"3";"13";
"Õsagárd";"2";" ";" ";"1";
"Pusztaberki";"2";"1";"1";"3";
"Rétság";"82";"41";"22";"25";
"Romhány";"90";"46";"23";"30";
"Szátok";"56";"30";"21";"24";
"Szendehely";"34";"13";"11";"7";
"Szente";"5";"2";"2";"9";
"Tereske";"25";"9";"7";"31";
"Tolmács";"17";"5";"3";"2";
"Salgótarjáni járás";"3646";"2195";"1414";"1368";
"Bárna";"72";"44";"30";"48";
"Cered";"64";"32";"23";"17";
"Egyházasgerge";"62";"40";"27";"45";
"Etes";"101";"62";"31";"20";
"Ipolytarnóc";"28";"14";"7";"27";
"Karancsalja";"94";"64";"39";"25";
"Karancsberény";"24";"9";"8";"12";
"Karancskeszi";"132";"77";"47";"61";
"Karancslapujtõ";"165";"115";"79";"96";
"Karancsság";"169";"120";"86";"65";
"Kazár";"118";"61";"33";"35";
"Kisbárkány";"5";"2";"2";"6";
"Kishartyán";"40";"36";"30";"9";
"Litke";"96";"54";"34";"41";
"Lucfalva";"36";"20";"5";"27";
"Márkháza";"7";"3";"1";"34";
"Mátraszele";"66";"48";"34";"7";
"Mihálygerge";"22";"10";"7";"23";
"Nagybárkány";"60";"24";"8";"30";
"Nagykeresztúr";"9";"5";"4";"12";
"Rákóczibánya";"40";"21";"12";"14";
"Ságújfalu";"64";"26";"17";"31";
"Salgótarján";"1822";"1104";"719";"520";
"Sámsonháza";"11";"8";"4";"19";
"Somoskõújfalu";"90";"48";"30";"36";
"Sóshartyán";"123";"76";"54";"56";
"Szilaspogony";"22";"11";"9";"15";
"Vizslás";"65";"35";"21";"21";
"Zabar";"39";"26";"13";"16";
"Szécsényi járás";"1592";"1005";"707";"645";
"Endrefalva";"253";"158";"122";"43";
"Hollókõ";"13";"5";"3";"2";
"Ludányhalászi";"51";"30";"21";"45";
"Magyargéc";"104";"71";"41";"42";
"Nagylóc";"159";"83";"55";"52";
"Nógrádmegyer";"288";"226";"171";"50";
"Nógrádsipek";"45";"29";"15";"17";
"Nógrádszakál";"62";"40";"32";"138";
"Piliny";"41";"24";"14";"25";
"Rimóc";"116";"64";"46";"61";
"Szalmatercs";"48";"32";"24";"15";
"Szécsény";"275";"155";"102";"87";
"Szécsényfelfalu";"31";"20";"14";"16";
"Varsány";"106";"68";"47";"52";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"54965";"27180";"16035";"36977";
"Hajdú-Bihar megye";"17971";"9488";"6102";"10420";
"Balmazújvárosi járás";"1040";"423";"267";"1073";
"Balmazújváros";"555";"222";"136";"350";
"Egyek";"221";"100";"62";"350";
"Hortobágy";"53";"18";"11";"30";
"Tiszacsege";"159";"67";"48";"274";
"Újszentmargita";"52";"16";"10";"69";
"Berettyóújfalui járás";"2019";"1127";"650";"2006";
"Ártánd";"16";"10";"3";"24";
"Bakonszeg";"40";"26";"19";"72";
"Bedõ";"8";"6";"4";"9";
"Berekböszörmény";"162";"92";"58";"151";
"Berettyóújfalu";"505";"283";"172";"167";
"Biharkeresztes";"178";"105";"51";"147";
"Bojt";"73";"23";"7";"51";
"Csökmõ";"54";"26";"18";"57";
"Darvas";"21";"6";"2";"10";
"Furta";"41";"17";"8";"51";
"Gáborján";"41";"17";"9";"81";
"Hencida";"74";"32";"17";"90";
"Komádi";"317";"198";"125";"428";
"Körösszakál";"84";"53";"30";"66";
"Körösszegapáti";"37";"20";"11";"79";
"Magyarhomorog";"40";"22";"11";"59";
"Mezõpeterd";"30";"16";"7";"37";
"Mezõsas";"29";"24";"13";"43";
"Nagykereki";"64";"35";"22";"135";
"Szentpéterszeg";"33";"15";"8";"33";
"Told";"19";"12";"2";"72";
"Újiráz";"16";"10";"6";"29";
"Váncsod";"39";"20";"8";"69";
"Vekerd";"3";"1";"1";"15";
"Zsáka";"95";"58";"38";"31";
"Debreceni járás";"6183";"3166";"2155";"1052";
"Debrecen";"5482";"2855";"1951";"793";
"Hajdúsámson";"701";"311";"204";"259";
"Derecskei járás";"1533";"900";"625";"1470";
"Derecske";"320";"184";"133";"179";
"Esztár";"65";"48";"31";"81";
"Hajdúbagos";"58";"31";"13";"59";
"Hosszúpályi";"228";"131";"95";"266";
"Kismarja";"49";"36";"26";"89";
"Kokad";"28";"12";"8";"6";
"Konyár";"109";"76";"48";"124";
"Létavértes";"316";"189";"144";"139";
"Mikepércs";"94";"54";"37";"100";
"Monostorpályi";"61";"30";"24";"77";
"Pocsaj";"111";"62";"32";"249";
"Sáránd";"63";"32";"24";"68";
"Tépe";"31";"15";"10";"33";
"Hajdúböszörményi járás";"1105";"457";"242";"656";
"Hajdúböszörmény";"909";"379";"198";"524";
"Hajdúdorog";"196";"78";"44";"132";
"Hajdúhadházi járás";"1155";"639";"427";"589";
"Bocskaikert";"109";"74";"50";"28";
"Hajdúhadház";"793";"426";"294";"423";
"Téglás";"253";"139";"83";"138";
"Hajdúnánási járás";"791";"391";"232";"713";
"Folyás";"24";"13";"8";"7";
"Görbeháza";"36";"17";"12";"78";
"Hajdúnánás";"260";"95";"51";"396";
"Polgár";"421";"241";"150";"183";
"Tiszagyulaháza";"23";"16";"9";"21";
"Újtikos";"27";"9";"2";"28";
"Hajdúszoboszlói járás";"1346";"711";"475";"494";
"Ebes";"93";"52";"34";"41";
"Hajdúszoboszló";"676";"306";"207";"161";
"Hajdúszovát";"245";"189";"149";"107";
"Nádudvar";"269";"134";"68";"161";
"Nagyhegyes";"63";"30";"17";"24";
"Nyíradonyi járás";"1676";"949";"603";"975";
"Álmosd";"119";"65";"44";"52";
"Bagamér";"262";"190";"125";"110";
"Fülöp";"76";"42";"30";"51";
"Nyírábrány";"199";"105";"69";"64";
"Nyíracsád";"215";"129";"84";"130";
"Nyíradony";"354";"188";"105";"346";
"Nyírmártonfalva";"112";"62";"39";"38";
"Újléta";"89";"57";"38";"70";
"Vámospércs";"250";"111";"69";"114";
"Püspökladányi járás";"1123";"725";"426";"1392";
"Báránd";"53";"37";"23";"98";
"Bihardancsháza";"2";"2";"2";"14";
"Biharnagybajom";"95";"64";"42";"122";
"Bihartorda";"20";"14";"8";"33";
"Földes";"82";"52";"25";"122";
"Kaba";"174";"113";"72";"115";
"Nagyrábé";"47";"30";"14";"137";
"Püspökladány";"418";"264";"152";"381";
"Sáp";"34";"23";"15";"18";
"Sárrétudvari";"101";"65";"43";"151";
"Szerep";"46";"27";"12";"119";
"Tetétlen";"51";"34";"18";"82";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"13257";"6306";"3593";"5252";
"Jászapáti járás";"1187";"621";"376";"366";
"Alattyán";"61";"19";"9";"25";
"Jánoshida";"55";"21";"10";"48";
"Jászalsószentgyörgy";"89";"34";"22";"48";
"Jászapáti";"422";"263";"183";"63";
"Jászdózsa";"68";"36";"21";"16";
"Jászivány";"18";"16";"11";"3";
"Jászkisér";"176";"90";"38";"81";
"Jászladány";"221";"115";"65";"58";
"Jászszentandrás";"77";"27";"17";"24";
"Jászberényi járás";"1189";"485";"318";"175";
"Jászágó";"19";"9";"7";"9";
"Jászárokszállás";"169";"76";"52";"19";
"Jászberény";"586";"215";"138";"41";
"Jászboldogháza";"27";"11";"8";"24";
"Jászfelsõszentgyörgy";"77";"33";"19";"18";
"Jászfényszaru";"113";"43";"24";"2";
"Jászjákóhalma";"87";"41";"30";"26";
"Jásztelek";"84";"46";"31";"32";
"Pusztamonostor";"27";"11";"9";"4";
"Karcagi járás";"1805";"894";"506";"746";
"Berekfürdõ";"31";"12";"7";"4";
"Karcag";"834";"425";"240";"361";
"Kenderes";"224";"86";"50";"58";
"Kisújszállás";"331";"150";"88";"132";
"Kunmadaras";"385";"221";"121";"191";
"Kunhegyesi járás";"1468";"657";"353";"968";
"Abádszalók";"241";"111";"59";"207";
"Kunhegyes";"413";"152";"89";"207";
"Tiszabõ";"162";"65";"29";"212";
"Tiszabura";"423";"228";"119";"185";
"Tiszagyenda";"53";"24";"13";"63";
"Tiszaroff";"140";"64";"38";"56";
"Tomajmonostora";"36";"13";"6";"38";
"Kunszentmártoni járás";"1266";"660";"388";"619";
"Cibakháza";"200";"124";"72";"77";
"Csépa";"115";"72";"36";"35";
"Cserkeszõlõ";"51";"23";"15";"10";
"Kunszentmárton";"236";"105";"70";"172";
"Nagyrév";"27";"11";"4";"25";
"Öcsöd";"102";"53";"33";"69";
"Szelevény";"35";"18";"10";"22";
"Tiszaföldvár";"389";"205";"118";"141";
"Tiszainoka";"12";"6";"1";"17";
"Tiszakürt";"55";"23";"19";"35";
"Tiszasas";"44";"20";"10";"16";
"Mezõtúri járás";"743";"350";"175";"345";
"Kétpó";"22";"14";"6";"12";
"Mesterszállás";"19";"13";"9";"22";
"Mezõhék";"6";"3";"3";"3";
"Mezõtúr";"449";"213";"107";"192";
"Túrkeve";"247";"107";"50";"116";
"Szolnoki járás";"3488";"1634";"950";"863";
"Besenyszög";"68";"25";"13";"41";
"Csataszög";"14";"9";"5";"9";
"Hunyadfalva";"10";"2";"2";"8";
"Kõtelek";"93";"47";"25";"51";
"Martfû";"170";"80";"44";"59";
"Nagykörû";"126";"92";"56";"40";
"Rákóczifalva";"152";"63";"37";"44";
"Rákócziújfalu";"88";"38";"22";"25";
"Szajol";"108";"58";"33";"34";
"Szászberek";"18";"10";"6";"6";
"Szolnok";"1967";"876";"508";"276";
"Tiszajenõ";"32";"16";"12";"10";
"Tiszasüly";"66";"42";"29";"59";
"Tiszavárkony";"36";"16";"10";"14";
"Tószeg";"121";"59";"37";"33";
"Újszász";"202";"92";"43";"79";
"Vezseny";"25";"9";"6";"7";
"Zagyvarékas";"192";"100";"62";"68";
"Tiszafüredi járás";"805";"347";"173";"568";
"Nagyiván";"45";"20";"5";"43";
"Tiszaderzs";"83";"48";"21";"63";
"Tiszafüred";"379";"144";"66";"183";
"Tiszaigar";"39";"16";"6";"30";
"Tiszaörs";"75";"31";"19";"78";
"Tiszaszentimre";"97";"44";"27";"92";
"Tiszaszõlõs";"87";"44";"29";"79";
"Törökszentmiklósi járás";"1306";"658";"354";"602";
"Fegyvernek";"207";"77";"33";"154";
"Kengyel";"110";"41";"20";"67";
"Kuncsorba";"20";"11";"6";"20";
"Örményes";"21";"15";"10";"32";
"Tiszapüspöki";"66";"26";"16";"73";
"Tiszatenyõ";"56";"26";"14";"60";
"Törökszentmiklós";"826";"462";"255";"196";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"23737";"11386";"6340";"21305";
"Baktalórántházai járás";"1373";"738";"411";"1223";
"Baktalórántháza";"229";"80";"26";"249";
"Besenyõd";"74";"42";"30";"99";
"Laskod";"59";"27";"16";"63";
"Levelek";"197";"116";"68";"145";
"Magy";"72";"36";"19";"27";
"Nyíribrony";"71";"37";"19";"60";
"Nyírjákó";"51";"28";"16";"71";
"Nyírkércs";"49";"28";"16";"35";
"Ófehértó";"246";"168";"107";"145";
"Petneháza";"106";"60";"27";"115";
"Ramocsaháza";"119";"73";"46";"65";
"Rohod";"100";"43";"21";"149";
"Csengeri járás";"787";"368";"177";"887";
"Csenger";"254";"133";"78";"225";
"Csengersima";"23";"9";"5";"60";
"Csengerújfalu";"41";"21";"11";"55";
"Komlódtótfalu";"4";"1";" ";"7";
"Pátyod";"41";"17";"7";"24";
"Porcsalma";"174";"81";"35";"201";
"Szamosangyalos";"49";"11";"4";"83";
"Szamosbecs";"24";"12";"5";"14";
"Szamostatárfalva";"21";"7";"3";"30";
"Tyukod";"123";"61";"25";"131";
"Ura";"33";"15";"4";"57";
"Fehérgyarmati járás";"2294";"1111";"579";"3409";
"Botpalád";"59";"27";"12";"99";
"Cégénydányád";"24";"10";"9";"31";
"Csaholc";"42";"16";"5";"80";
"Császló";"29";"16";"4";"50";
"Csegöld";"47";"26";"19";"73";
"Darnó";"10";"6";"4";"29";
"Fehérgyarmat";"270";"150";"85";"181";
"Fülesd";"33";"19";"16";"41";
"Gacsály";"67";"39";"26";"34";
"Garbolc";"15";"7";"3";"20";
"Gyügye";"9";"6";"3";"18";
"Hermánszeg";"22";"7";"1";"18";
"Jánkmajtis";"116";"56";"35";"142";
"Kérsemjén";"31";"19";"12";"32";
"Kisar";"77";"40";"16";"62";
"Kishódos";"4";"2";"1";"10";
"Kisnamény";"28";"18";"9";"9";
"Kispalád";"66";"36";"19";"134";
"Kisszekeres";"26";"11";"7";"89";
"Kölcse";"82";"46";"24";"94";
"Kömörõ";"24";"13";"6";"72";
"Magosliget";"17";"8";"2";"65";
"Mánd";"18";"9";"5";"24";
"Méhtelek";"49";"31";"17";"84";
"Milota";"49";"22";"13";"163";
"Nábrád";"40";"21";"13";"66";
"Nagyar";"53";"21";"11";"60";
"Nagyhódos";"7";"3";"2";"12";
"Nagyszekeres";"39";"16";"7";"22";
"Nemesborzova";"2";"1";" ";"12";
"Olcsvaapáti";"27";"12";"4";"19";
"Panyola";"20";"10";"1";"35";
"Penyige";"35";"12";"5";"49";
"Rozsály";"47";"33";"18";"48";
"Sonkád";"47";"23";"13";"70";
"Szamossályi";"40";"14";"5";"39";
"Szamosújlak";"12";"6";"6";"18";
"Szatmárcseke";"109";"36";"13";"261";
"Tiszabecs";"65";"26";"18";"168";
"Tiszacsécse";"11";"2";"1";"40";
"Tiszakóród";"52";"20";"3";"86";
"Tisztaberek";"87";"41";"21";"104";
"Tivadar";"10";"7";"5";"15";
"Tunyogmatolcs";"125";"64";"36";"168";
"Túristvándi";"41";"13";"4";"132";
"Túrricse";"80";"47";"19";"52";
"Uszka";"60";"12";"4";"107";
"Vámosoroszi";"24";"12";"7";"83";
"Zajta";"20";"9";"4";"49";
"Zsarolyán";"27";"10";"6";"40";
"Ibrányi járás";"951";"478";"281";"1103";
"Balsa";"42";"16";"8";"32";
"Buj";"94";"47";"31";"107";
"Gávavencsellõ";"149";"74";"43";"100";
"Ibrány";"189";"92";"58";"208";
"Nagyhalász";"237";"120";"76";"258";
"Paszab";"88";"46";"27";"189";
"Tiszabercel";"117";"71";"31";"126";
"Tiszatelek";"35";"12";"7";"83";
"Kemecsei járás";"969";"411";"205";"1179";
"Berkesz";"29";"16";"8";"57";
"Beszterec";"52";"10";"3";"70";
"Demecser";"164";"85";"40";"234";
"Gégény";"104";"47";"21";"61";
"Kék";"90";"43";"30";"96";
"Kemecse";"197";"77";"38";"322";
"Nyírbogdány";"93";"35";"18";"73";
"Nyírtét";"45";"21";"13";"87";
"Székely";"67";"38";"20";"31";
"Tiszarád";"45";"15";"7";"51";
"Vasmegyer";"83";"24";"7";"97";
"Kisvárdai járás";"1255";"606";"379";"2043";
"Ajak";"84";"36";"23";"90";
"Anarcs";"51";"27";"21";"48";
"Dombrád";"101";"47";"25";"154";
"Döge";"46";"23";"15";"120";
"Fényeslitke";"31";"10";"6";"39";
"Gyulaháza";"44";"28";"14";"108";
"Jéke";"13";"8";"2";"20";
"Kékcse";"48";"14";"7";"87";
"Kisvárda";"277";"119";"86";"274";
"Lövõpetri";"12";"7";"4";"22";
"Mezõladány";"22";"9";"6";"79";
"Nyírkarász";"49";"27";"18";"114";
"Nyírlövõ";"15";"10";"7";"45";
"Nyírtass";"56";"33";"25";"62";
"Pap";"37";"17";"6";"72";
"Pátroha";"72";"37";"21";"135";
"Rétközberencs";"44";"17";"11";"76";
"Szabolcsbáka";"23";"13";"10";"68";
"Szabolcsveresmart";"62";"36";"27";"76";
"Tiszakanyár";"45";"23";"9";"61";
"Tornyospálca";"60";"35";"16";"214";
"Újdombrád";"17";"6";"3";"27";
"Újkenéz";"46";"24";"17";"52";
"Mátészalkai járás";"3583";"1621";"788";"2564";
"Fábiánháza";"127";"56";"29";"113";
"Fülpösdaróc";"9";"4";"1";"11";
"Géberjén";"15";"6";"4";"15";
"Gyõrtelek";"125";"85";"43";"56";
"Hodász";"193";"103";"43";"154";
"Jármi";"48";"23";"8";"47";
"Kántorjánosi";"238";"109";"43";"130";
"Kocsord";"186";"90";"37";"95";
"Mátészalka";"468";"197";"103";"376";
"Mérk";"114";"43";"25";"66";
"Nagydobos";"175";"62";"33";"50";
"Nagyecsed";"532";"186";"76";"340";
"Nyírcsaholy";"131";"69";"21";"119";
"Nyírkáta";"203";"82";"36";"103";
"Nyírmeggyes";"75";"33";"20";"91";
"Nyírparasznya";"67";"24";"15";"45";
"Ópályi";"216";"100";"51";"117";
"Ököritófülpös";"133";"72";"48";"146";
"Õr";"90";"52";"33";"51";
"Papos";"48";"24";"8";"45";
"Rápolt";"15";"9";"4";"22";
"Szamoskér";"15";"8";"3";"24";
"Szamosszeg";"83";"51";"29";"132";
"Tiborszállás";"39";"16";"8";"31";
"Vaja";"215";"110";"65";"147";
"Vállaj";"23";"7";"2";"38";
"Nagykállói járás";"1668";"776";"427";"1175";
"Balkány";"318";"172";"90";"390";
"Biri";"80";"34";"19";"57";
"Bököny";"290";"112";"59";"94";
"Érpatak";"86";"51";"28";"46";
"Geszteréd";"109";"51";"22";"66";
"Kállósemjén";"212";"88";"52";"100";
"Nagykálló";"421";"190";"104";"317";
"Szakoly";"152";"78";"53";"105";
"Nyírbátori járás";"2609";"1304";"758";"1788";
"Bátorliget";"35";"16";"9";"32";
"Encsencs";"169";"23";"11";"73";
"Kisléta";"133";"68";"36";"80";
"Máriapócs";"129";"73";"46";"60";
"Nyírbátor";"867";"547";"353";"122";
"Nyírbéltek";"195";"66";"46";"239";
"Nyírbogát";"87";"29";"10";"122";
"Nyírcsászári";"61";"33";"19";"63";
"Nyírderzs";"36";"16";"5";"39";
"Nyírgelse";"37";"8";"1";"31";
"Nyírgyulaj";"117";"68";"33";"74";
"Nyírlugos";"74";"27";"15";"68";
"Nyírmihálydi";"110";"40";"14";"152";
"Nyírpilis";"77";"39";"24";"174";
"Nyírvasvári";"123";"57";"34";"175";
"Ömböly";"14";"3";"1";"23";
"Penészlek";"70";"35";"16";"44";
"Piricse";"168";"109";"65";"131";
"Pócspetri";"70";"27";"9";"52";
"Terem";"37";"20";"11";"34";
"Nyíregyházai járás";"3936";"1700";"979";"2064";
"Apagy";"76";"37";"22";"109";
"Kálmánháza";"57";"14";"9";"37";
"Kótaj";"258";"167";"126";"68";
"Nagycserkesz";"75";"44";"23";"94";
"Napkor";"141";"67";"40";"95";
"Nyíregyháza";"2260";"853";"438";"1012";
"Nyírpazony";"81";"44";"25";"50";
"Nyírtelek";"209";"89";"54";"132";
"Nyírtura";"42";"15";"7";"40";
"Rakamaz";"164";"79";"61";"87";
"Sényõ";"48";"15";"9";"99";
"Szabolcs";"9";"2";"1";"13";
"Timár";"62";"34";"18";"22";
"Tiszanagyfalu";"89";"41";"25";"33";
"Újfehértó";"365";"199";"121";"173";
"Tiszavasvári járás";"1490";"654";"351";"843";
"Szorgalmatos";"54";"23";"12";"29";
"Tiszadada";"120";"52";"28";"151";
"Tiszadob";"153";"65";"26";"87";
"Tiszaeszlár";"236";"120";"76";"89";
"Tiszalök";"221";"100";"55";"118";
"Tiszavasvári";"706";"294";"154";"369";
"Vásárosnaményi járás";"2105";"1162";"694";"2201";
"Aranyosapáti";"102";"37";"20";"348";
"Barabás";"48";"21";"18";"30";
"Beregdaróc";"57";"19";"7";"66";
"Beregsurány";"18";"8";"2";"29";
"Csaroda";"22";"15";"9";"27";
"Gelénes";"35";"24";"10";"44";
"Gemzse";"69";"45";"27";"56";
"Gulács";"59";"30";"18";"48";
"Gyüre";"78";"47";"20";"119";
"Hetefejércse";"18";"8";"5";"14";
"Ilk";"153";"97";"64";"112";
"Jánd";"44";"26";"16";"58";
"Kisvarsány";"45";"21";"8";"34";
"Lónya";"36";"27";"14";"41";
"Márokpapi";"32";"13";"8";"20";
"Mátyus";"15";"9";"6";"18";
"Nagyvarsány";"46";"30";"21";"28";
"Nyírmada";"470";"288";"191";"243";
"Olcsva";"52";"29";"21";"12";
"Pusztadobos";"81";"43";"23";"104";
"Tákos";"6";"5";"2";"15";
"Tarpa";"104";"50";"26";"164";
"Tiszaadony";"26";"10";"4";"86";
"Tiszakerecseny";"79";"51";"34";"63";
"Tiszaszalka";"20";"8";"2";"36";
"Tiszavid";"49";"26";"12";"83";
"Vámosatya";"15";"8";"4";"39";
"Vásárosnamény";"326";"167";"102";"264";
"Záhonyi járás";"717";"457";"311";"826";
"Benk";"14";"7";"3";"20";
"Eperjeske";"36";"26";"16";"125";
"Gyõröcske";"2";"1";" ";"10";
"Komoró";"28";"18";"13";"59";
"Mándok";"149";"110";"83";"97";
"Tiszabezdéd";"77";"41";"22";"91";
"Tiszamogyorós";"34";"14";"11";"59";
"Tiszaszentmárton";"55";"18";"12";"57";
"Tuzsér";"213";"155";"111";"184";
"Záhony";"82";"54";"33";"84";
"Zsurk";"27";"13";"7";"40";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"28610";"12258";"7185";"13767";
"Bács-Kiskun megye";"11589";"5068";"3106";"4023";
"Bácsalmási járás";"503";"198";"115";"431";
"Bácsalmás";"151";"63";"32";"116";
"Bácsbokod";"77";"26";"14";"48";
"Bácsborsód";"23";"6";"1";"8";
"Bácsszõlõs";"10";"6";"4";"17";
"Csikéria";"27";"14";"10";"18";
"Katymár";"38";"17";"11";"39";
"Kunbaja";"34";"10";"6";"35";
"Madaras";"105";"41";"25";"98";
"Mátételke";"12";"2";"2";"17";
"Tataháza";"26";"13";"10";"35";
"Bajai járás";"991";"401";"264";"628";
"Bácsszentgyörgy";"5";"1";" ";"6";
"Baja";"497";"197";"130";"198";
"Bátmonostor";"36";"7";"6";"19";
"Csátalja";"16";"10";"5";"18";
"Csávoly";"26";"8";"4";"44";
"Dávod";"37";"17";"11";"22";
"Dunafalva";"18";"8";"8";"23";
"Érsekcsanád";"48";"25";"17";"12";
"Érsekhalma";"9";"1";"1";"9";
"Felsõszentiván";"21";"3";" ";"50";
"Gara";"40";"17";"14";"31";
"Hercegszántó";"28";"18";"7";"32";
"Nagybaracska";"39";"10";"9";"48";
"Nemesnádudvar";"30";"22";"15";"8";
"Sükösd";"69";"31";"20";"43";
"Szeremle";"19";"5";"3";"42";
"Vaskút";"53";"21";"14";"23";
"Jánoshalmai járás";"560";"305";"190";"262";
"Borota";"55";"33";"21";"29";
"Jánoshalma";"298";"177";"116";"84";
"Kéleshalom";"19";"10";"4";"28";
"Mélykút";"144";"63";"39";"80";
"Rém";"44";"22";"10";"41";
"Kalocsai járás";"1461";"654";"410";"653";
"Bátya";"84";"42";"22";"32";
"Drágszél";"13";"8";"5";"4";
"Dunapataj";"113";"51";"30";"51";
"Dunaszentbenedek";"26";"15";"13";"29";
"Dunatetétlen";"15";"7";"5";"15";
"Dusnok";"99";"51";"30";"35";
"Fajsz";"47";"18";"10";"12";
"Foktõ";"56";"23";"13";"27";
"Géderlak";"41";"23";"13";"24";
"Hajós";"99";"61";"46";"31";
"Harta";"61";"27";"15";"35";
"Homokmégy";"33";"17";"10";"25";
"Kalocsa";"422";"173";"104";"162";
"Miske";"73";"36";"27";"44";
"Ordas";"12";"2";"1";"11";
"Öregcsertõ";"39";"17";"10";"29";
"Solt";"140";"51";"35";"37";
"Szakmár";"32";"10";"7";"27";
"Újsolt";"11";"6";"5";"7";
"Újtelek";"13";"6";"1";"5";
"Uszód";"32";"10";"8";"11";
"Kecskeméti járás";"3350";"1389";"826";"439";
"Ágasegyháza";"47";"28";"20";"13";
"Ballószög";"69";"25";"14";"13";
"Felsõlajos";"28";"12";"7";"7";
"Fülöpháza";"17";"5";"2";"6";
"Fülöpjakab";"28";"15";"12";"6";
"Helvécia";"129";"56";"42";"9";
"Jakabszállás";"61";"19";"10";"11";
"Kecskemét";"2287";"936";"550";"228";
"Kerekegyháza";"125";"41";"30";"18";
"Kunbaracs";"21";"11";"4";"22";
"Kunszállás";"25";"11";"6";"4";
"Ladánybene";"52";"22";"14";"6";
"Lajosmizse";"288";"141";"76";"18";
"Nyárlõrinc";"40";"13";"6";"27";
"Orgovány";"92";"38";"21";"42";
"Városföld";"41";"16";"12";"9";
"Kiskõrösi járás";"1082";"481";"305";"400";
"Akasztó";"61";"18";"9";"25";
"Bócsa";"20";"5";"3";"8";
"Császártöltés";"31";"8";"2";"19";
"Csengõd";"42";"20";"14";"21";
"Fülöpszállás";"32";"13";"10";"41";
"Imrehegy";"12";"3";"1";"12";
"Izsák";"144";"82";"59";"22";
"Kaskantyú";"18";"6";"4";"14";
"Kecel";"252";"137";"90";"63";
"Kiskõrös";"226";"98";"53";"72";
"Páhi";"21";"6";"3";"9";
"Soltszentimre";"35";"14";"12";"15";
"Soltvadkert";"149";"58";"40";"44";
"Tabdi";"19";"7";"2";"12";
"Tázlár";"20";"6";"3";"23";
"Kiskunfélegyházi járás";"759";"308";"179";"232";
"Bugac";"61";"33";"22";"7";
"Bugacpusztaháza";"5";"1";"1";"3";
"Gátér";"25";"8";"2";"5";
"Kiskunfélegyháza";"588";"229";"131";"184";
"Pálmonostora";"50";"25";"17";"18";
"Petõfiszállás";"30";"12";"6";"15";
"Kiskunhalasi járás";"1002";"449";"262";"420";
"Balotaszállás";"40";"24";"13";"13";
"Harkakötöny";"11";"6";"4";"22";
"Kelebia";"54";"24";"13";"27";
"Kiskunhalas";"689";"295";"177";"226";
"Kisszállás";"46";"24";"15";"38";
"Kunfehértó";"51";"24";"11";"24";
"Pirtó";"18";"6";"5";"16";
"Tompa";"78";"36";"18";"54";
"Zsana";"15";"10";"6";" ";
"Kiskunmajsai járás";"497";"219";"126";"149";
"Csólyospálos";"24";"14";"10";"12";
"Jászszentlászló";"33";"9";"7";"17";
"Kiskunmajsa";"343";"150";"82";"87";
"Kömpöc";"15";"8";"6";"7";
"Móricgát";"9";"4";"3";"7";
"Szank";"73";"34";"18";"19";
"Kunszentmiklósi járás";"909";"526";"353";"309";
"Apostag";"44";"22";"13";"21";
"Dunaegyháza";"33";"11";"4";"18";
"Dunavecse";"107";"70";"50";"24";
