"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2019. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Héhalom";"18,67";"988,0";"651,0";"38";"15";"11";"15";
"Jobbágyi";"17,84";"1973,5";"1263,0";"104";"53";"34";"12";
"Kálló";"36,97";"1551,5";"876,0";"116";"71";"55";"18";
"Kisbágyon";"10,24";"406,5";"263,0";"12";"5";"4";"2";
"Kozárd";"6,44";"162,0";"105,0";"4";"2";"2";"3";
"Kutasó";"6,05";"92,5";"45,0";"1";"1";"1";"6";
"Mátraszõlõs";"29,17";"1489,5";"969,0";"79";"41";"16";"69";
"Palotás";"17,07";"1590,5";"1040,0";"50";"21";"13";"10";
"Pásztó";"72,60";"9106,5";"6009,0";"324";"165";"93";"117";
"Szarvasgede";"9,99";"391,0";"269,0";"20";"11";"7";"6";
"Szirák";"19,09";"1190,0";"738,0";"88";"46";"32";"31";
"Szurdokpüspöki";"26,70";"1807,5";"1190,0";"62";"36";"23";"13";
"Tar";"27,34";"1790,5";"1129,0";"115";"73";"43";"40";
"Vanyarc";"32,23";"1190,0";"782,0";"35";"19";"14";"18";
"Rétsági járás";"435,04";"24357,5";"16411,0";"736";"348";"210";"308";
"Alsópetény";"19,68";"563,5";"400,0";"10";"5";"3";"4";
"Bánk";"9,90";"711,0";"460,0";"21";"11";"7";"2";
"Berkenye";"13,46";"696,0";"447,0";"13";"5";"4";"1";
"Borsosberény";"20,26";"935,5";"649,0";"57";"24";"13";"16";
"Diósjenõ";"57,50";"2885,0";"1932,0";"80";"33";"22";"21";
"Felsõpetény";"14,50";"564,5";"357,0";"8";"3";"2";"11";
"Horpács";"6,72";"158,5";"105,0";"3";"1";"1";"5";
"Keszeg";"9,95";"678,5";"467,0";"9";"7";"4";"1";
"Kétbodony";"13,05";"435,0";"283,0";"10";"5";"3";"7";
"Kisecset";"8,62";"163,0";"105,0";"7";"3";"3";"5";
"Legénd";"18,41";"435,0";"323,0";"28";"18";"13";"6";
"Nagyoroszi";"40,03";"2091,0";"1440,0";"67";"37";"19";"37";
"Nézsa";"18,67";"1180,5";"827,0";"31";"18";"9";"30";
"Nógrád";"29,54";"1544,5";"1006,0";"33";"12";"8";"5";
"Nógrádsáp";"15,47";"891,5";"595,0";"25";"13";"6";"12";
"Nõtincs";"20,47";"1130,5";"783,0";"21";"6";"3";"13";
"Õsagárd";"10,92";"313,0";"201,0";"2";" ";" ";"1";
"Pusztaberki";"6,85";"155,0";"101,0";"2";"1";"1";"3";
"Rétság";"19,81";"2693,0";"1793,0";"82";"41";"22";"25";
"Romhány";"25,47";"2151,5";"1463,0";"90";"46";"23";"30";
"Szátok";"8,95";"591,0";"366,0";"56";"30";"21";"24";
"Szendehely";"10,04";"1634,5";"1126,0";"34";"13";"11";"7";
"Szente";"7,53";"302,5";"211,0";"5";"2";"2";"9";
"Tereske";"17,03";"689,0";"465,0";"25";"9";"7";"31";
"Tolmács";"12,21";"764,5";"506,0";"17";"5";"3";"2";
"Salgótarjáni járás";"525,21";"58672,5";"37325,0";"3646";"2195";"1414";"1368";
"Bárna";"15,39";"976,0";"628,0";"72";"44";"30";"48";
"Cered";"38,58";"1058,5";"665,0";"64";"32";"23";"17";
"Egyházasgerge";"15,37";"700,5";"433,0";"62";"40";"27";"45";
"Etes";"15,80";"1346,5";"901,0";"101";"62";"31";"20";
"Ipolytarnóc";"13,66";"416,5";"284,0";"28";"14";"7";"27";
"Karancsalja";"12,54";"1479,5";"992,0";"94";"64";"39";"25";
"Karancsberény";"23,14";"777,0";"535,0";"24";"9";"8";"12";
"Karancskeszi";"31,68";"1749,0";"1150,0";"132";"77";"47";"61";
"Karancslapujtõ";"19,35";"2404,5";"1556,0";"165";"115";"79";"96";
"Karancsság";"21,39";"1243,5";"805,0";"169";"120";"86";"65";
"Kazár";"30,39";"1720,5";"1098,0";"118";"61";"33";"35";
"Kisbárkány";"8,03";"122,5";"82,0";"5";"2";"2";"6";
"Kishartyán";"8,95";"514,5";"338,0";"40";"36";"30";"9";
"Litke";"18,16";"821,5";"535,0";"96";"54";"34";"41";
"Lucfalva";"14,10";"583,0";"373,0";"36";"20";"5";"27";
"Márkháza";"6,31";"242,0";"161,0";"7";"3";"1";"34";
"Mátraszele";"16,97";"910,0";"588,0";"66";"48";"34";"7";
"Mihálygerge";"11,06";"543,0";"346,0";"22";"10";"7";"23";
"Nagybárkány";"8,84";"651,5";"429,0";"60";"24";"8";"30";
"Nagykeresztúr";"8,20";"245,0";"166,0";"9";"5";"4";"12";
"Rákóczibánya";"4,57";"703,0";"463,0";"40";"21";"12";"14";
"Ságújfalu";"12,03";"967,0";"653,0";"64";"26";"17";"31";
"Salgótarján";"97,97";"33280,5";"20789,0";"1822";"1104";"719";"520";
"Sámsonháza";"12,71";"238,0";"161,0";"11";"8";"4";"19";
"Somoskõújfalu";"5,19";"2055,0";"1337,0";"90";"48";"30";"36";
"Sóshartyán";"12,14";"950,0";"621,0";"123";"76";"54";"56";
"Szilaspogony";"14,40";"295,5";"170,0";"22";"11";"9";"15";
"Vizslás";"10,12";"1271,5";"832,0";"65";"35";"21";"21";
"Zabar";"18,17";"407,0";"234,0";"39";"26";"13";"16";
"Szécsényi járás";"284,96";"18308,0";"11950,0";"1592";"1005";"707";"645";
"Endrefalva";"13,23";"1142,0";"750,0";"253";"158";"122";"43";
"Hollókõ";"5,18";"347,5";"213,0";"13";"5";"3";"2";
"Ludányhalászi";"21,13";"1389,0";"951,0";"51";"30";"21";"45";
"Magyargéc";"12,35";"823,0";"552,0";"104";"71";"41";"42";
"Nagylóc";"39,12";"1507,5";"972,0";"159";"83";"55";"52";
"Nógrádmegyer";"22,77";"1604,5";"1072,0";"288";"226";"171";"50";
"Nógrádsipek";"20,12";"668,0";"453,0";"45";"29";"15";"17";
"Nógrádszakál";"18,72";"657,0";"414,0";"62";"40";"32";"138";
"Piliny";"16,04";"595,0";"406,0";"41";"24";"14";"25";
"Rimóc";"29,25";"1685,5";"1046,0";"116";"64";"46";"61";
"Szalmatercs";"7,58";"422,5";"288,0";"48";"32";"24";"15";
"Szécsény";"45,67";"5584,5";"3673,0";"275";"155";"102";"87";
"Szécsényfelfalu";"8,22";"358,5";"210,0";"31";"20";"14";"16";
"Varsány";"25,58";"1523,5";"950,0";"106";"68";"47";"52";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17728,26";"1446810,0";"956035,0";"54965";"27180";"16035";"36977";
"Hajdú-Bihar megye";"6210,77";"527358,0";"349484,0";"17971";"9488";"6102";"10420";
"Balmazújvárosi járás";"827,39";"29060,5";"19064,0";"1040";"423";"267";"1073";
"Balmazújváros";"205,44";"17032,0";"11350,0";"555";"222";"136";"350";
"Egyek";"104,75";"4830,5";"3005,0";"221";"100";"62";"350";
"Hortobágy";"284,58";"1310,0";"868,0";"53";"18";"11";"30";
"Tiszacsege";"136,40";"4517,5";"2971,0";"159";"67";"48";"274";
"Újszentmargita";"96,22";"1370,5";"870,0";"52";"16";"10";"69";
"Berettyóújfalui járás";"1074,32";"43065,0";"28053,0";"2019";"1127";"650";"2006";
"Ártánd";"19,81";"553,0";"398,0";"16";"10";"3";"24";
"Bakonszeg";"35,03";"1163,5";"770,0";"40";"26";"19";"72";
"Bedõ";"10,20";"309,5";"207,0";"8";"6";"4";"9";
"Berekböszörmény";"42,84";"1805,5";"1215,0";"162";"92";"58";"151";
"Berettyóújfalu";"171,01";"14585,5";"9378,0";"505";"283";"172";"167";
"Biharkeresztes";"49,26";"4085,5";"2652,0";"178";"105";"51";"147";
"Bojt";"26,88";"541,0";"380,0";"73";"23";"7";"51";
"Csökmõ";"68,97";"1833,5";"1178,0";"54";"26";"18";"57";
"Darvas";"42,31";"497,5";"340,0";"21";"6";"2";"10";
"Furta";"42,86";"1120,5";"687,0";"41";"17";"8";"51";
"Gáborján";"26,46";"856,0";"561,0";"41";"17";"9";"81";
"Hencida";"34,78";"1088,5";"706,0";"74";"32";"17";"90";
"Komádi";"144,65";"5029,0";"3292,0";"317";"198";"125";"428";
"Körösszakál";"15,02";"776,0";"533,0";"84";"53";"30";"66";
"Körösszegapáti";"45,85";"954,0";"643,0";"37";"20";"11";"79";
"Magyarhomorog";"39,99";"803,0";"496,0";"40";"22";"11";"59";
"Mezõpeterd";"18,23";"573,0";"401,0";"30";"16";"7";"37";
"Mezõsas";"26,39";"592,0";"387,0";"29";"24";"13";"43";
"Nagykereki";"37,27";"1314,0";"867,0";"64";"35";"22";"135";
"Szentpéterszeg";"25,51";"1088,5";"726,0";"33";"15";"8";"33";
"Told";"14,91";"284,0";"178,0";"19";"12";"2";"72";
"Újiráz";"15,46";"468,5";"241,0";"16";"10";"6";"29";
"Váncsod";"34,43";"1103,0";"740,0";"39";"20";"8";"69";
"Vekerd";"7,41";"111,0";"61,0";"3";"1";"1";"15";
"Zsáka";"78,79";"1529,5";"1016,0";"95";"58";"38";"31";
"Debreceni járás";"531,13";"214576,5";"143155,0";"6183";"3166";"2155";"1052";
"Debrecen";"461,66";"201272,0";"133793,0";"5482";"2855";"1951";"793";
"Hajdúsámson";"69,47";"13304,5";"9362,0";"701";"311";"204";"259";
"Derecskei járás";"650,32";"40874,0";"27235,0";"1533";"900";"625";"1470";
"Derecske";"103,59";"8365,0";"5623,0";"320";"184";"133";"179";
"Esztár";"31,71";"1302,5";"859,0";"65";"48";"31";"81";
"Hajdúbagos";"37,44";"1945,5";"1279,0";"58";"31";"13";"59";
"Hosszúpályi";"79,18";"5478,5";"3687,0";"228";"131";"95";"266";
"Kismarja";"47,17";"1222,0";"805,0";"49";"36";"26";"89";
"Kokad";"16,10";"634,0";"416,0";"28";"12";"8";"6";
"Konyár";"41,70";"2131,0";"1398,0";"109";"76";"48";"124";
"Létavértes";"116,61";"7094,5";"4744,0";"316";"189";"144";"139";
"Mikepércs";"36,93";"4808,0";"3170,0";"94";"54";"37";"100";
"Monostorpályi";"44,44";"2111,5";"1420,0";"61";"30";"24";"77";
"Pocsaj";"49,55";"2540,0";"1615,0";"111";"62";"32";"249";
"Sáránd";"22,68";"2196,5";"1498,0";"63";"32";"24";"68";
"Tépe";"23,22";"1045,0";"721,0";"31";"15";"10";"33";
"Hajdúböszörményi járás";"471,39";"38667,5";"25585,0";"1105";"457";"242";"656";
"Hajdúböszörmény";"370,74";"30192,0";"19998,0";"909";"379";"198";"524";
"Hajdúdorog";"100,65";"8475,5";"5587,0";"196";"78";"44";"132";
"Hajdúhadházi járás";"137,04";"22586,0";"15206,0";"1155";"639";"427";"589";
"Bocskaikert";"10,89";"3605,0";"2499,0";"109";"74";"50";"28";
"Hajdúhadház";"87,82";"12738,0";"8387,0";"793";"426";"294";"423";
"Téglás";"38,33";"6243,0";"4320,0";"253";"139";"83";"138";
"Hajdúnánási járás";"547,27";"28608,5";"18728,0";"791";"391";"232";"713";
"Folyás";"53,93";"254,0";"168,0";"24";"13";"8";"7";
"Görbeháza";"80,21";"2301,5";"1502,0";"36";"17";"12";"78";
"Hajdúnánás";"259,61";"16577,5";"10841,0";"260";"95";"51";"396";
"Polgár";"97,45";"8001,0";"5253,0";"421";"241";"150";"183";
"Tiszagyulaháza";"20,78";"665,5";"437,0";"23";"16";"9";"21";
"Újtikos";"35,29";"809,0";"527,0";"27";"9";"2";"28";
"Hajdúszoboszlói járás";"732,60";"42807,5";"27881,0";"1346";"711";"475";"494";
"Ebes";"77,30";"4499,5";"2971,0";"93";"52";"34";"41";
"Hajdúszoboszló";"238,62";"24073,5";"15672,0";"676";"306";"207";"161";
"Hajdúszovát";"58,00";"3043,0";"1952,0";"245";"189";"149";"107";
"Nádudvar";"225,91";"8461,0";"5518,0";"269";"134";"68";"161";
"Nagyhegyes";"132,77";"2730,5";"1768,0";"63";"30";"17";"24";
"Nyíradonyi járás";"510,27";"29232,5";"19748,0";"1676";"949";"603";"975";
"Álmosd";"34,13";"1656,0";"1126,0";"119";"65";"44";"52";
"Bagamér";"47,02";"2483,0";"1590,0";"262";"190";"125";"110";
"Fülöp";"55,95";"1729,5";"1117,0";"76";"42";"30";"51";
"Nyírábrány";"55,59";"3672,0";"2516,0";"199";"105";"69";"64";
"Nyíracsád";"74,92";"3795,0";"2583,0";"215";"129";"84";"130";
"Nyíradony";"96,57";"7582,0";"5053,0";"354";"188";"105";"346";
"Nyírmártonfalva";"57,48";"1956,0";"1397,0";"112";"62";"39";"38";
"Újléta";"30,42";"1126,0";"787,0";"89";"57";"38";"70";
"Vámospércs";"58,19";"5233,0";"3579,0";"250";"111";"69";"114";
"Püspökladányi járás";"729,04";"37880,0";"24829,0";"1123";"725";"426";"1392";
"Báránd";"42,57";"2453,0";"1545,0";"53";"37";"23";"98";
"Bihardancsháza";"8,31";"173,5";"108,0";"2";"2";"2";"14";
"Biharnagybajom";"61,35";"2613,0";"1677,0";"95";"64";"42";"122";
"Bihartorda";"22,38";"916,0";"605,0";"20";"14";"8";"33";
"Földes";"65,24";"3756,5";"2470,0";"82";"52";"25";"122";
"Kaba";"95,04";"5558,5";"3674,0";"174";"113";"72";"115";
"Nagyrábé";"85,42";"1973,0";"1282,0";"47";"30";"14";"137";
"Püspökladány";"186,94";"13910,5";"9168,0";"418";"264";"152";"381";
"Sáp";"19,22";"829,5";"568,0";"34";"23";"15";"18";
"Sárrétudvari";"54,42";"2782,5";"1862,0";"101";"65";"43";"151";
"Szerep";"56,04";"1560,5";"1009,0";"46";"27";"12";"119";
"Tetétlen";"32,11";"1353,5";"861,0";"51";"34";"18";"82";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,63";"368456,0";"237282,0";"13257";"6306";"3593";"5252";
"Jászapáti járás";"544,45";"31199,0";"19820,0";"1187";"621";"376";"366";
"Alattyán";"34,29";"1975,0";"1282,0";"61";"19";"9";"25";
"Jánoshida";"34,79";"2386,5";"1490,0";"55";"21";"10";"48";
"Jászalsószentgyörgy";"47,67";"3119,5";"2063,0";"89";"34";"22";"48";
"Jászapáti";"78,16";"8265,0";"5208,0";"422";"263";"183";"63";
"Jászdózsa";"42,86";"2066,5";"1347,0";"68";"36";"21";"16";
"Jászivány";"39,51";"385,0";"231,0";"18";"16";"11";"3";
"Jászkisér";"130,11";"5032,0";"3211,0";"176";"90";"38";"81";
"Jászladány";"92,73";"5453,5";"3391,0";"221";"115";"65";"58";
"Jászszentandrás";"44,33";"2516,0";"1597,0";"77";"27";"17";"24";
"Jászberényi járás";"617,01";"51203,0";"33344,0";"1189";"485";"318";"175";
"Jászágó";"36,93";"688,0";"469,0";"19";"9";"7";"9";
"Jászárokszállás";"77,17";"7689,0";"4979,0";"169";"76";"52";"19";
"Jászberény";"221,35";"27233,5";"17322,0";"586";"215";"138";"41";
"Jászboldogháza";"55,31";"1703,0";"1162,0";"27";"11";"8";"24";
"Jászfelsõszentgyörgy";"39,28";"1851,5";"1216,0";"77";"33";"19";"18";
"Jászfényszaru";"76,16";"6061,0";"4093,0";"113";"43";"24";"2";
"Jászjákóhalma";"45,04";"2787,0";"1856,0";"87";"41";"30";"26";
"Jásztelek";"41,15";"1553,0";"1018,0";"84";"46";"31";"32";
"Pusztamonostor";"24,62";"1637,0";"1229,0";"27";"11";"9";"4";
"Karcagi járás";"857,26";"40389,5";"25918,0";"1805";"894";"506";"746";
"Berekfürdõ";"18,57";"1013,0";"625,0";"31";"12";"7";"4";
"Karcag";"368,63";"19330,5";"12263,0";"834";"425";"240";"361";
"Kenderes";"111,24";"4196,0";"2818,0";"224";"86";"50";"58";
"Kisújszállás";"205,27";"10730,5";"6902,0";"331";"150";"88";"132";
"Kunmadaras";"153,55";"5119,5";"3310,0";"385";"221";"121";"191";
"Kunhegyesi járás";"464,58";"19594,0";"12637,0";"1468";"657";"353";"968";
"Abádszalók";"132,23";"4038,0";"2661,0";"241";"111";"59";"207";
"Kunhegyes";"148,93";"7376,0";"4823,0";"413";"152";"89";"207";
"Tiszabõ";"35,04";"2095,5";"1256,0";"162";"65";"29";"212";
"Tiszabura";"45,20";"2924,5";"1831,0";"423";"228";"119";"185";
"Tiszagyenda";"36,93";"944,0";"636,0";"53";"24";"13";"63";
"Tiszaroff";"52,49";"1540,5";"981,0";"140";"64";"38";"56";
"Tomajmonostora";"13,76";"675,5";"449,0";"36";"13";"6";"38";
"Kunszentmártoni járás";"576,49";"33360,0";"21250,0";"1266";"660";"388";"619";
"Cibakháza";"38,21";"3750,0";"2479,0";"200";"124";"72";"77";
"Csépa";"29,67";"1569,0";"948,0";"115";"72";"36";"35";
"Cserkeszõlõ";"30,70";"2242,0";"1406,0";"51";"23";"15";"10";
"Kunszentmárton";"143,65";"7911,0";"5039,0";"236";"105";"70";"172";
"Nagyrév";"29,79";"638,0";"395,0";"27";"11";"4";"25";
"Öcsöd";"103,66";"3054,0";"1833,0";"102";"53";"33";"69";
"Szelevény";"45,39";"1020,5";"647,0";"35";"18";"10";"22";
"Tiszaföldvár";"80,34";"10409,0";"6782,0";"389";"205";"118";"141";
"Tiszainoka";"17,92";"381,5";"217,0";"12";"6";"1";"17";
"Tiszakürt";"28,37";"1368,0";"894,0";"55";"23";"19";"35";
"Tiszasas";"28,79";"1017,0";"610,0";"44";"20";"10";"16";
"Mezõtúri járás";"725,74";"25726,0";"16184,0";"743";"350";"175";"345";
"Kétpó";"66,76";"653,5";"455,0";"22";"14";"6";"12";
"Mesterszállás";"42,92";"618,0";"372,0";"19";"13";"9";"22";
"Mezõhék";"89,82";"339,5";"215,0";"6";"3";"3";"3";
"Mezõtúr";"289,72";"15973,0";"9866,0";"449";"213";"107";"192";
"Túrkeve";"236,52";"8142,0";"5276,0";"247";"107";"50";"116";
"Szolnoki járás";"914,48";"114416,0";"74227,0";"3488";"1634";"950";"863";
"Besenyszög";"138,08";"3222,5";"2131,0";"68";"25";"13";"41";
"Csataszög";"11,21";"290,5";"183,0";"14";"9";"5";"9";
"Hunyadfalva";"5,35";"171,5";"124,0";"10";"2";"2";"8";
"Kõtelek";"45,14";"1591,0";"1019,0";"93";"47";"25";"51";
"Martfû";"23,08";"6031,0";"3917,0";"170";"80";"44";"59";
"Nagykörû";"42,81";"1532,0";"967,0";"126";"92";"56";"40";
"Rákóczifalva";"35,94";"5319,0";"3508,0";"152";"63";"37";"44";
"Rákócziújfalu";"19,61";"1862,0";"1339,0";"88";"38";"22";"25";
"Szajol";"36,97";"3734,5";"2543,0";"108";"58";"33";"34";
"Szászberek";"39,22";"983,0";"667,0";"18";"10";"6";"6";
"Szolnok";"187,24";"70919,5";"45617,0";"1967";"876";"508";"276";
"Tiszajenõ";"28,19";"1548,0";"995,0";"32";"16";"12";"10";
"Tiszasüly";"91,77";"1456,0";"924,0";"66";"42";"29";"59";
"Tiszavárkony";"35,62";"1518,0";"1001,0";"36";"16";"10";"14";
"Tószeg";"59,17";"4304,0";"2865,0";"121";"59";"37";"33";
"Újszász";"58,20";"5901,0";"3750,0";"202";"92";"43";"79";
"Vezseny";"25,17";"594,5";"384,0";"25";"9";"6";"7";
"Zagyvarékas";"31,71";"3438,0";"2293,0";"192";"100";"62";"68";
"Tiszafüredi járás";"417,08";"18367,5";"11652,0";"805";"347";"173";"568";
"Nagyiván";"43,16";"1118,5";"619,0";"45";"20";"5";"43";
"Tiszaderzs";"27,19";"1031,5";"656,0";"83";"48";"21";"63";
"Tiszafüred";"162,19";"10617,5";"6884,0";"379";"144";"66";"183";
"Tiszaigar";"34,04";"776,0";"485,0";"39";"16";"6";"30";
"Tiszaörs";"37,10";"1342,0";"869,0";"75";"31";"19";"78";
"Tiszaszentimre";"65,61";"1911,5";"1130,0";"97";"44";"27";"92";
"Tiszaszõlõs";"47,79";"1570,5";"1009,0";"87";"44";"29";"79";
"Törökszentmiklósi járás";"464,54";"34201,0";"22250,0";"1306";"658";"354";"602";
"Fegyvernek";"71,48";"6121,0";"3976,0";"207";"77";"33";"154";
"Kengyel";"79,14";"3403,0";"2257,0";"110";"41";"20";"67";
"Kuncsorba";"33,63";"570,0";"374,0";"20";"11";"6";"20";
"Örményes";"34,13";"955,5";"590,0";"21";"15";"10";"32";
"Tiszapüspöki";"37,45";"1978,5";"1273,0";"66";"26";"16";"73";
"Tiszatenyõ";"23,55";"1471,5";"1009,0";"56";"26";"14";"60";
"Törökszentmiklós";"185,16";"19701,5";"12771,0";"826";"462";"255";"196";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,86";"550996,0";"369269,0";"23737";"11386";"6340";"21305";
"Baktalórántházai járás";"254,46";"18923,0";"13155,0";"1373";"738";"411";"1223";
"Baktalórántháza";"35,24";"3912,5";"2718,0";"229";"80";"26";"249";
"Besenyõd";"9,45";"743,0";"542,0";"74";"42";"30";"99";
"Laskod";"13,59";"889,5";"626,0";"59";"27";"16";"63";
"Levelek";"25,72";"2918,5";"2110,0";"197";"116";"68";"145";
"Magy";"20,70";"841,5";"558,0";"72";"36";"19";"27";
"Nyíribrony";"20,09";"1098,0";"747,0";"71";"37";"19";"60";
"Nyírjákó";"10,34";"891,0";"582,0";"51";"28";"16";"71";
"Nyírkércs";"14,28";"799,0";"556,0";"49";"28";"16";"35";
"Ófehértó";"43,17";"2512,0";"1793,0";"246";"168";"107";"145";
"Petneháza";"24,20";"1660,5";"1155,0";"106";"60";"27";"115";
"Ramocsaháza";"18,12";"1449,0";"905,0";"119";"73";"46";"65";
"Rohod";"19,56";"1208,5";"863,0";"100";"43";"21";"149";
"Csengeri járás";"246,51";"14301,5";"9448,0";"787";"368";"177";"887";
"Csenger";"36,16";"4827,0";"3129,0";"254";"133";"78";"225";
"Csengersima";"23,80";"786,5";"525,0";"23";"9";"5";"60";
"Csengerújfalu";"25,61";"1028,0";"719,0";"41";"21";"11";"55";
"Komlódtótfalu";"6,97";"108,5";"90,0";"4";"1";" ";"7";
"Pátyod";"9,10";"638,0";"436,0";"41";"17";"7";"24";
"Porcsalma";"31,10";"2724,0";"1670,0";"174";"81";"35";"201";
"Szamosangyalos";"8,04";"926,5";"766,0";"49";"11";"4";"83";
"Szamosbecs";"6,71";"369,0";"253,0";"24";"12";"5";"14";
"Szamostatárfalva";"4,50";"308,0";"194,0";"21";"7";"3";"30";
"Tyukod";"62,18";"1985,5";"1264,0";"123";"61";"25";"131";
"Ura";"32,34";"600,5";"402,0";"33";"15";"4";"57";
"Fehérgyarmati járás";"707,17";"39146,5";"26228,0";"2294";"1111";"579";"3409";
"Botpalád";"16,50";"854,0";"640,0";"59";"27";"12";"99";
"Cégénydányád";"12,08";"652,0";"407,0";"24";"10";"9";"31";
"Csaholc";"19,35";"713,5";"543,0";"42";"16";"5";"80";
"Császló";"10,18";"342,0";"223,0";"29";"16";"4";"50";
"Csegöld";"19,35";"658,0";"469,0";"47";"26";"19";"73";
"Darnó";"4,64";"138,0";"87,0";"10";"6";"4";"29";
"Fehérgyarmat";"52,46";"7860,5";"5016,0";"270";"150";"85";"181";
"Fülesd";"15,05";"446,0";"287,0";"33";"19";"16";"41";
"Gacsály";"19,82";"976,5";"662,0";"67";"39";"26";"34";
"Garbolc";"7,23";"116,5";"80,0";"15";"7";"3";"20";
"Gyügye";"4,33";"244,5";"166,0";"9";"6";"3";"18";
"Hermánszeg";"5,20";"253,0";"160,0";"22";"7";"1";"18";
"Jánkmajtis";"25,03";"1689,5";"1131,0";"116";"56";"35";"142";
"Kérsemjén";"7,08";"268,0";"170,0";"31";"19";"12";"32";
"Kisar";"15,43";"1095,0";"765,0";"77";"40";"16";"62";
"Kishódos";"8,92";"81,5";"52,0";"4";"2";"1";"10";
"Kisnamény";"18,01";"284,5";"183,0";"28";"18";"9";"9";
"Kispalád";"16,74";"950,0";"744,0";"66";"36";"19";"134";
"Kisszekeres";"14,67";"507,5";"354,0";"26";"11";"7";"89";
"Kölcse";"28,24";"1413,0";"920,0";"82";"46";"24";"94";
"Kömörõ";"16,37";"599,0";"410,0";"24";"13";"6";"72";
"Magosliget";"5,17";"317,0";"231,0";"17";"8";"2";"65";
"Mánd";"5,17";"276,0";"203,0";"18";"9";"5";"24";
"Méhtelek";"8,63";"692,5";"437,0";"49";"31";"17";"84";
"Milota";"15,39";"946,0";"630,0";"49";"22";"13";"163";
"Nábrád";"17,64";"916,5";"581,0";"40";"21";"13";"66";
"Nagyar";"15,99";"643,5";"432,0";"53";"21";"11";"60";
"Nagyhódos";"7,64";"121,0";"69,0";"7";"3";"2";"12";
"Nagyszekeres";"10,51";"481,5";"328,0";"39";"16";"7";"22";
"Nemesborzova";"2,20";"115,0";"73,0";"2";"1";" ";"12";
"Olcsvaapáti";"11,02";"283,0";"178,0";"27";"12";"4";"19";
"Panyola";"12,20";"559,0";"365,0";"20";"10";"1";"35";
"Penyige";"18,90";"705,0";"462,0";"35";"12";"5";"49";
"Rozsály";"14,86";"712,5";"470,0";"47";"33";"18";"48";
"Sonkád";"19,81";"792,5";"569,0";"47";"23";"13";"70";
"Szamossályi";"11,58";"720,0";"466,0";"40";"14";"5";"39";
"Szamosújlak";"5,27";"327,5";"221,0";"12";"6";"6";"18";
"Szatmárcseke";"36,30";"1569,0";"1059,0";"109";"36";"13";"261";
"Tiszabecs";"17,14";"1417,0";"1029,0";"65";"26";"18";"168";
"Tiszacsécse";"4,80";"218,0";"135,0";"11";"2";"1";"40";
"Tiszakóród";"16,69";"734,0";"461,0";"52";"20";"3";"86";
"Tisztaberek";"18,23";"697,0";"464,0";"87";"41";"21";"104";
"Tivadar";"4,80";"173,5";"125,0";"10";"7";"5";"15";
"Tunyogmatolcs";"26,28";"2335,5";"1546,0";"125";"64";"36";"168";
"Túristvándi";"15,21";"775,0";"522,0";"41";"13";"4";"132";
"Túrricse";"12,99";"619,5";"424,0";"80";"47";"19";"52";
"Uszka";"7,35";"554,5";"404,0";"60";"12";"4";"107";
"Vámosoroszi";"13,15";"527,0";"361,0";"24";"12";"7";"83";
"Zajta";"9,18";"391,5";"252,0";"20";"9";"4";"49";
"Zsarolyán";"6,39";"384,0";"262,0";"27";"10";"6";"40";
"Ibrányi járás";"304,96";"22781,5";"15217,0";"951";"478";"281";"1103";
"Balsa";"22,52";"782,0";"537,0";"42";"16";"8";"32";
"Buj";"32,77";"2227,0";"1506,0";"94";"47";"31";"107";
"Gávavencsellõ";"66,83";"3405,0";"2104,0";"149";"74";"43";"100";
"Ibrány";"60,41";"6577,0";"4483,0";"189";"92";"58";"208";
"Nagyhalász";"44,30";"5492,5";"3748,0";"237";"120";"76";"258";
"Paszab";"12,96";"1162,5";"793,0";"88";"46";"27";"189";
"Tiszabercel";"31,38";"1768,5";"1119,0";"117";"71";"31";"126";
"Tiszatelek";"33,79";"1367,0";"927,0";"35";"12";"7";"83";
"Kemecsei járás";"246,38";"21300,5";"14633,0";"969";"411";"205";"1179";
"Berkesz";"13,18";"890,5";"619,0";"29";"16";"8";"57";
"Beszterec";"11,59";"954,5";"682,0";"52";"10";"3";"70";
