"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Dombóvár";"1247";"591";"289";" ";
"Döbrököz";"179";"88";"40";" ";
"Gyulaj";"109";"43";"29";" ";
"Jágónak";"32";"9";"4";" ";
"Kapospula";"56";"34";"20";" ";
"Kaposszekcsõ";"79";"23";"11";" ";
"Kocsola";"156";"97";"66";" ";
"Kurd";"71";"28";"13";" ";
"Lápafõ";"24";"11";"5";" ";
"Nak";"47";"24";"9";" ";
"Szakcs";"45";"24";"14";" ";
"Várong";"21";"10";"3";" ";
"Paksi járás";"2410";"1080";"485";" ";
"Bikács";"58";"21";"8";" ";
"Bölcske";"145";"80";"35";" ";
"Dunaföldvár";"390";"203";"100";" ";
"Dunaszentgyörgy";"144";"52";"23";" ";
"Gerjen";"110";"49";"24";" ";
"Györköny";"32";"16";"11";" ";
"Kajdacs";"110";"36";"18";" ";
"Madocsa";"71";"32";"16";" ";
"Nagydorog";"199";"90";"33";" ";
"Németkér";"121";"47";"13";" ";
"Paks";"606";"274";"115";" ";
"Pálfa";"136";"69";"38";" ";
"Pusztahencse";"61";"30";"13";" ";
"Sárszentlõrinc";"104";"26";"13";" ";
"Tengelic";"123";"55";"25";" ";
"Szekszárdi járás";"3133";"1579";"777";" ";
"Alsónána";"45";"31";"19";" ";
"Alsónyék";"49";"17";"6";" ";
"Báta";"177";"103";"61";" ";
"Bátaszék";"275";"123";"54";" ";
"Decs";"305";"152";"67";" ";
"Harc";"63";"31";"8";" ";
"Kistormás";"22";"5";"3";" ";
"Kölesd";"107";"48";"18";" ";
"Medina";"84";"41";"19";" ";
"Õcsény";"140";"66";"27";" ";
"Pörböly";"17";"9";"5";" ";
"Sárpilis";"91";"58";"25";" ";
"Sióagárd";"36";"24";"18";" ";
"Szálka";"23";"10";"5";" ";
"Szedres";"183";"76";"40";" ";
"Szekszárd";"1445";"746";"387";" ";
"Várdomb";"71";"39";"15";" ";
"Tamási járás";"3285";"1491";"742";" ";
"Belecska";"10";"2";"1";" ";
"Diósberény";"27";"13";"4";" ";
"Dúzs";"24";"14";"4";" ";
"Értény";"147";"64";"11";" ";
"Felsõnyék";"106";"33";"20";" ";
"Fürged";"132";"54";"15";" ";
"Gyönk";"121";"69";"43";" ";
"Hõgyész";"196";"71";"31";" ";
"Iregszemcse";"185";"86";"52";" ";
"Kalaznó";"13";"3";"1";" ";
"Keszõhidegkút";"23";"5";"3";" ";
"Kisszékely";"16";"8";"4";" ";
"Koppányszántó";"41";"16";"10";" ";
"Magyarkeszi";"169";"89";"41";" ";
"Miszla";"27";"17";"10";" ";
"Mucsi";"76";"36";"18";" ";
"Nagykónyi";"166";"66";"31";" ";
"Nagyszékely";"35";"9";"7";" ";
"Nagyszokoly";"124";"42";"20";" ";
"Ozora";"164";"55";"23";" ";
"Pári";"83";"51";"31";" ";
"Pincehely";"165";"89";"51";" ";
"Regöly";"85";"37";"24";" ";
"Simontornya";"341";"175";"84";" ";
"Szakadát";"15";"5";"4";" ";
"Szakály";"84";"40";"24";" ";
"Szárazd";"21";"7";"5";" ";
"Tamási";"493";"231";"118";" ";
"Tolnanémedi";"98";"55";"21";" ";
"Udvari";"40";"21";"16";" ";
"Újireg";"30";"13";"4";" ";
"Varsád";"28";"15";"11";" ";
"Tolnai járás";"1203";"477";"208";" ";
"Bogyiszló";"178";"61";"22";" ";
"Fácánkert";"60";"23";"5";" ";
"Fadd";"281";"122";"63";" ";
"Tolna";"684";"271";"118";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"316728";"156368";"73581";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"106460";"52798";"24833";" ";
"Borsod-Abaúj-Zemplén megye";"66918";"32734";"15834";" ";
"Cigándi járás";"2496";"1245";"530";" ";
"Bodroghalom";"165";"63";"29";" ";
"Cigánd";"416";"171";"69";" ";
"Dámóc";"74";"29";"8";" ";
"Karcsa";"253";"118";"47";" ";
"Karos";"59";"23";"8";" ";
"Kisrozvágy";"21";"10";"7";" ";
"Lácacséke";"60";"23";"7";" ";
"Nagyrozvágy";"106";"43";"15";" ";
"Pácin";"240";"130";"35";" ";
"Révleányvár";"73";"37";"8";" ";
"Ricse";"186";"96";"27";" ";
"Semjén";"74";"33";"4";" ";
"Tiszacsermely";"120";"50";"35";" ";
"Tiszakarád";"544";"366";"213";" ";
"Zemplénagárd";"105";"53";"18";" ";
"Edelényi járás";"4667";"2147";"851";" ";
"Abod";"30";"15";"6";" ";
"Balajt";"99";"47";"11";" ";
"Becskeháza";"5";"4";"1";" ";
"Bódvalenke";"46";"19";"6";" ";
"Bódvarákó";"17";"9";"2";" ";
"Bódvaszilas";"112";"45";"14";" ";
"Boldva";"333";"139";"27";" ";
"Borsodszirák";"191";"85";"29";" ";
"Damak";"27";"10";"5";" ";
"Debréte";"2";"1";"1";" ";
"Edelény";"1009";"498";"245";" ";
"Égerszög";" ";" ";" ";" ";
"Galvács";"1";"1";"1";" ";
"Hangács";"59";"14";"5";" ";
"Hegymeg";"26";"3";"1";" ";
"Hidvégardó";"59";"22";"12";" ";
"Irota";"4";"2";"2";" ";
"Komjáti";"28";"8";"3";" ";
"Ládbesenyõ";"38";"14";"8";" ";
"Lak";"157";"51";"11";" ";
"Martonyi";"80";"25";"9";" ";
"Meszes";"26";"11";"3";" ";
"Nyomár";"35";"13";"8";" ";
"Perkupa";"111";"66";"42";" ";
"Rakaca";"227";"108";"43";" ";
"Rakacaszend";"91";"38";"25";" ";
"Szakácsi";"32";"12";"2";" ";
"Szalonna";"177";"81";"29";" ";
"Szendrõ";"557";"247";"109";" ";
"Szendrõlád";"368";"214";"78";" ";
"Szin";"162";"94";"21";" ";
"Szinpetri";"57";"27";"11";" ";
"Szögliget";"75";"48";"21";" ";
"Szõlõsardó";"9";"5";"3";" ";
"Szuhogy";"133";"68";"19";" ";
"Teresztenye";"1";" ";" ";" ";
"Tomor";"34";"7";"4";" ";
"Tornabarakony";" ";" ";" ";" ";
"Tornakápolna";"1";"1";" ";" ";
"Tornanádaska";"141";"58";"15";" ";
"Tornaszentandrás";"17";"5";"4";" ";
"Tornaszentjakab";"35";"12";"3";" ";
"Varbóc";"5";"1";"1";" ";
"Viszló";"5";"3";"3";" ";
"Ziliz";"45";"16";"8";" ";
"Encsi járás";"3086";"1445";"652";" ";
"Alsógagy";"8";"2";"1";" ";
"Baktakék";"91";"52";"27";" ";
"Beret";"58";"28";"14";" ";
"Büttös";"41";"19";"11";" ";
"Csenyéte";"75";"37";"11";" ";
"Csobád";"95";"60";"12";" ";
"Detek";"43";"12";"6";" ";
"Encs";"613";"320";"163";" ";
"Fáj";"97";"46";"33";" ";
"Fancsal";"29";"20";"11";" ";
"Felsõgagy";"30";"11";"5";" ";
"Forró";"452";"182";"62";" ";
"Fulókércs";"74";"41";"17";" ";
"Gagyapáti";"3";"1";"1";" ";
"Garadna";"45";"20";"10";" ";
"Hernádpetri";"60";"30";"7";" ";
"Hernádszentandrás";"42";"25";"11";" ";
"Hernádvécse";"245";"88";"30";" ";
"Ináncs";"125";"58";"22";" ";
"Kány";"8";"3";"1";" ";
"Keresztéte";"7";"2";"1";" ";
"Krasznokvajda";"111";"50";"37";" ";
"Litka";"1";"1";"1";" ";
"Méra";"231";"109";"53";" ";
"Novajidrány";"212";"116";"43";" ";
"Perecse";"2";"1";" ";" ";
"Pusztaradvány";"51";"23";"11";" ";
"Szalaszend";"184";"74";"42";" ";
"Szemere";"53";"14";"9";" ";
"Gönci járás";"2865";"1481";"800";" ";
"Abaújalpár";"15";"8";"4";" ";
"Abaújkér";"82";"45";"24";" ";
"Abaújszántó";"339";"138";"50";" ";
"Abaújvár";"44";"23";"13";" ";
"Arka";"3";"1";" ";" ";
"Baskó";"15";"7";"5";" ";
"Boldogkõújfalu";"109";"81";"39";" ";
"Boldogkõváralja";"158";"81";"28";" ";
"Felsõdobsza";"160";"63";"31";" ";
"Fony";"68";"45";"25";" ";
"Gibárt";"20";"9";"6";" ";
"Gönc";"420";"201";"106";" ";
"Göncruszka";"129";"62";"40";" ";
"Hejce";"31";"14";"5";" ";
"Hernádbûd";"11";"4";"2";" ";
"Hernádcéce";"45";"18";"4";" ";
"Hernádszurdok";"38";"21";"12";" ";
"Hidasnémeti";"172";"74";"55";" ";
"Kéked";"49";"28";"7";" ";
"Korlát";"58";"27";"12";" ";
"Mogyoróska";"2";"1";"1";" ";
"Pányok";"10";"6";"3";" ";
"Pere";"59";"27";"12";" ";
"Regéc";"5";"2";"1";" ";
"Sima";"1";" ";" ";" ";
"Telkibánya";"100";"52";"33";" ";
"Tornyosnémeti";"98";"63";"46";" ";
"Vilmány";"430";"280";"213";" ";
"Vizsoly";"157";"83";"14";" ";
"Zsujta";"37";"17";"9";" ";
"Kazincbarcikai járás";"6566";"3154";"1439";" ";
"Alacska";"77";"44";"34";" ";
"Alsótelekes";"18";"10";"4";" ";
"Bánhorváti";"140";"65";"38";" ";
"Berente";"91";"46";"15";" ";
"Dédestapolcsány";"163";"85";"36";" ";
"Felsõtelekes";"114";"46";"13";" ";
"Izsófalva";"245";"122";"33";" ";
"Kazincbarcika";"2355";"1141";"596";" ";
"Kurityán";"204";"72";"23";" ";
"Mályinka";"49";"22";"10";" ";
"Múcsony";"327";"164";"49";" ";
"Nagybarca";"108";"57";"30";" ";
"Ormosbánya";"188";"60";"23";" ";
"Rudabánya";"356";"194";"76";" ";
"Rudolftelep";"107";"42";"16";" ";
"Sajógalgóc";"33";"20";"4";" ";
"Sajóivánka";"55";"18";"9";" ";
"Sajókaza";"392";"236";"134";" ";
"Sajószentpéter";"1282";"610";"260";" ";
"Szuhakálló";"101";"42";"15";" ";
"Tardona";"84";"23";"3";" ";
"Vadna";"77";"35";"18";" ";
"Mezõcsáti járás";"1697";"700";"302";" ";
"Ároktõ";"130";"63";"33";" ";
"Gelej";"41";"15";"12";" ";
"Hejõpapi";"154";"88";"44";" ";
"Igrici";"149";"47";"18";" ";
"Mezõcsát";"742";"290";"130";" ";
"Tiszadorogma";"42";"15";"12";" ";
"Tiszakeszi";"284";"113";"29";" ";
"Tiszatarján";"155";"69";"24";" ";
"Mezõkövesdi járás";"3022";"1571";"845";" ";
"Bogács";"142";"65";"33";" ";
"Borsodgeszt";"24";"11";"6";" ";
"Borsodivánka";"26";"8";"4";" ";
"Bükkábrány";"87";"36";"15";" ";
"Bükkzsérc";"52";"29";"18";" ";
"Cserépfalu";"71";"24";"14";" ";
"Cserépváralja";"41";"16";"8";" ";
"Csincse";"63";"27";"15";" ";
"Egerlövõ";"52";"17";"5";" ";
"Kács";"46";"22";"15";" ";
"Mezõkeresztes";"271";"148";"64";" ";
"Mezõkövesd";"1042";"573";"308";" ";
"Mezõnagymihály";"84";"32";"14";" ";
"Mezõnyárád";"90";"49";"27";" ";
"Négyes";"29";"20";"10";" ";
"Sály";"280";"203";"139";" ";
"Szentistván";"188";"102";"65";" ";
"Szomolya";"107";"38";"19";" ";
"Tard";"76";"33";"11";" ";
"Tibolddaróc";"116";"44";"21";" ";
"Tiszabábolna";"16";"8";"3";" ";
"Tiszavalk";"10";"4";"2";" ";
"Vatta";"109";"62";"29";" ";
"Miskolci járás";"18835";"9852";"5225";" ";
"Alsózsolca";"614";"257";"124";" ";
"Arnót";"173";"95";"48";" ";
"Berzék";"136";"61";"26";" ";
"Bõcs";"250";"100";"33";" ";
"Bükkaranyos";"149";"79";"32";" ";
"Bükkszentkereszt";"55";"29";"14";" ";
"Emõd";"431";"196";"93";" ";
"Felsõzsolca";"538";"256";"138";" ";
"Gesztely";"284";"134";"64";" ";
"Harsány";"150";"68";"30";" ";
"Hernádkak";"183";"76";"42";" ";
"Hernádnémeti";"354";"202";"107";" ";
"Kisgyõr";"192";"86";"32";" ";
"Kistokaj";"114";"53";"25";" ";
"Kondó";"56";"24";"13";" ";
"Köröm";"254";"121";"40";" ";
"Mályi";"353";"201";"92";" ";
"Miskolc";"11309";"6288";"3613";" ";
"Nyékládháza";"305";"166";"64";" ";
"Onga";"538";"254";"128";" ";
"Ónod";"312";"127";"72";" ";
"Parasznya";"142";"57";"27";" ";
"Radostyán";"59";"31";"5";" ";
"Répáshuta";"34";"18";"10";" ";
"Sajóbábony";"216";"100";"48";" ";
"Sajóecseg";"69";"34";"16";" ";
"Sajóhídvég";"167";"77";"36";" ";
"Sajókápolna";"51";"22";"6";" ";
"Sajókeresztúr";"110";"57";"26";" ";
"Sajólád";"338";"176";"61";" ";
"Sajólászlófalva";"37";"25";"7";" ";
"Sajópálfala";"55";"23";"9";" ";
"Sajópetri";"178";"80";"33";" ";
"Sajósenye";"29";"7";"2";" ";
"Sajóvámos";"161";"80";"37";" ";
"Sóstófalva";"31";"18";"8";" ";
"Szirmabesenyõ";"247";"113";"49";" ";
"Újcsanálos";"90";"36";"10";" ";
"Varbó";"71";"25";"5";" ";
"Ózdi járás";"6781";"3246";"1528";" ";
"Arló";"655";"287";"150";" ";
"Borsodbóta";"130";"78";"45";" ";
"Borsodnádasd";"363";"154";"64";" ";
"Borsodszentgyörgy";"125";"59";"20";" ";
"Bükkmogyorósd";"15";"4";" ";" ";
"Csernely";"111";"58";"24";" ";
"Csokvaomány";"125";"72";"39";" ";
"Domaháza";"159";"66";"20";" ";
"Farkaslyuk";"343";"169";"51";" ";
"Hangony";"257";"117";"51";" ";
"Járdánháza";"269";"135";"42";" ";
"Kissikátor";"19";"10";"4";" ";
"Lénárddaróc";"23";"10";"6";" ";
"Nekézseny";"71";"39";"19";" ";
"Ózd";"3905";"1935";"968";" ";
"Sáta";"175";"40";"19";" ";
"Uppony";"36";"13";"6";" ";
"Putnoki járás";"2184";"888";"347";" ";
"Aggtelek";"47";"21";"9";" ";
"Alsószuha";"72";"37";"7";" ";
"Bánréve";"116";"54";"15";" ";
"Dövény";"39";"18";"6";" ";
"Dubicsány";"20";"10";"3";" ";
"Felsõkelecsény";"33";"9";"4";" ";
"Felsõnyárád";"100";"49";"21";" ";
"Gömörszõlõs";"3";"3";"1";" ";
"Hét";"69";"21";"8";" ";
"Imola";"6";"1";"1";" ";
"Jákfalva";"94";"57";"20";" ";
"Jósvafõ";"23";"7";"4";" ";
"Kánó";"22";"8";"2";" ";
"Kelemér";"61";"14";"10";" ";
"Királd";"82";"27";"12";" ";
"Putnok";"755";"263";"122";" ";
"Ragály";"87";"43";"13";" ";
"Sajómercse";"29";"14";"8";" ";
"Sajónémeti";"88";"36";"15";" ";
"Sajópüspöki";"56";"27";"11";" ";
"Sajóvelezd";"111";"58";"23";" ";
"Serényfalva";"64";"33";"14";" ";
"Szuhafõ";"31";"15";"3";" ";
"Trizs";"17";"5";"1";" ";
"Zádorfalva";"97";"26";"10";" ";
"Zubogy";"62";"32";"4";" ";
"Sárospataki járás";"2242";"1050";"524";" ";
"Bodrogolaszi";"53";"22";"12";" ";
"Erdõhorváti";"71";"16";"10";" ";
"Györgytarló";"85";"34";"15";" ";
"Háromhuta";"5";"3";"3";" ";
"Hercegkút";"22";"11";"5";" ";
"Kenézlõ";"200";"109";"59";" ";
"Komlóska";"20";"7";"3";" ";
"Makkoshotyka";"155";"57";"26";" ";
"Olaszliszka";"184";"84";"29";" ";
"Sárazsadány";"36";"19";"14";" ";
"Sárospatak";"801";"389";"188";" ";
"Tolcsva";"261";"131";"92";" ";
"Vajdácska";"160";"90";"34";" ";
"Vámosújfalu";"60";"27";"8";" ";
"Viss";"110";"41";"21";" ";
"Zalkod";"19";"10";"5";" ";
"Sátoraljaújhelyi járás";"2151";"864";"283";" ";
"Alsóberecki";"84";"48";"16";" ";
"Alsóregmec";"27";"13";"5";" ";
"Bózsva";"27";"9";"3";" ";
"Felsõberecki";"21";"12";"4";" ";
"Felsõregmec";"84";"39";"5";" ";
"Filkeháza";"12";"3";" ";" ";
"Füzér";"38";"14";"5";" ";
"Füzérkajata";"15";"5";"1";" ";
"Füzérkomlós";"41";"11";"2";" ";
"Füzérradvány";"48";"23";"4";" ";
"Hollóháza";"106";"38";"17";" ";
"Kishuta";"41";"22";"5";" ";
"Kovácsvágás";"129";"77";"23";" ";
"Mikóháza";"36";"17";"7";" ";
"Nagyhuta";"8";"4";"1";" ";
"Nyíri";"80";"28";"4";" ";
"Pálháza";"65";"25";"10";" ";
"Pusztafalu";"22";"10";"9";" ";
"Sátoraljaújhely";"1236";"452";"159";" ";
"Vágáshuta";"10";"4";"1";" ";
"Vilyvitány";"21";"10";"2";" ";
"Szerencsi járás";"4221";"2071";"1025";" ";
"Alsódobsza";"26";"15";"8";" ";
"Bekecs";"192";"102";"53";" ";
"Golop";"44";"17";"5";" ";
"Legyesbénye";"256";"138";"82";" ";
"Mád";"193";"99";"30";" ";
"Megyaszó";"326";"202";"133";" ";
"Mezõzombor";"277";"96";"55";" ";
"Monok";"218";"96";"47";" ";
"Prügy";"377";"219";"105";" ";
"Rátka";"67";"28";"13";" ";
"Szerencs";"545";"260";"121";" ";
"Taktaharkány";"420";"158";"87";" ";
"Taktakenéz";"264";"133";"68";" ";
"Taktaszada";"244";"121";"64";" ";
"Tállya";"236";"132";"60";" ";
"Tiszalúc";"536";"255";"94";" ";
"Szikszói járás";"2427";"1328";"750";" ";
"Abaújlak";"11";"5";"3";" ";
"Abaújszolnok";"42";"29";"8";" ";
"Alsóvadász";"224";"158";"107";" ";
"Aszaló";"309";"183";"131";" ";
"Felsõvadász";"109";"70";"42";" ";
"Gadna";"48";"29";"15";" ";
"Gagybátor";"18";"9";"1";" ";
"Gagyvendégi";"37";"15";"5";" ";
"Halmaj";"187";"78";"34";" ";
"Hernádkércs";"27";"9";"3";" ";
"Homrogd";"152";"77";"56";" ";
"Kázsmárk";"221";"105";"51";" ";
"Kiskinizs";"47";"32";"12";" ";
"Kupa";"30";"14";"6";" ";
"Léh";"84";"35";"7";" ";
"Monaj";"51";"16";"10";" ";
"Nagykinizs";"34";"17";"9";" ";
"Nyésta";"15";"2";"1";" ";
"Pamlény";"7";"3";" ";" ";
"Rásonysápberencs";"103";"51";"32";" ";
"Selyeb";"88";"47";"33";" ";
"Szászfa";"39";"22";"3";" ";
"Szentistvánbaksa";"34";"17";"7";" ";
"Szikszó";"510";"305";"174";" ";
"Tiszaújvárosi járás";"2124";"1013";"441";" ";
"Girincs";"98";"34";"7";" ";
"Hejõbába";"149";"68";"31";" ";
"Hejõkeresztúr";"75";"36";"12";" ";
"Hejõkürt";"32";"15";"9";" ";
"Hejõszalonta";"139";"63";"15";" ";
"Kesznyéten";"208";"61";"32";" ";
"Kiscsécs";"54";"42";"24";" ";
"Muhi";"32";"16";"6";" ";
"Nagycsécs";"71";"34";"13";" ";
"Nemesbikk";"83";"49";"16";" ";
"Oszlár";"22";"9";"7";" ";
"Sajóörös";"54";"26";"11";" ";
"Sajószöged";"107";"62";"28";" ";
"Szakáld";"58";"26";"11";" ";
"Tiszapalkonya";"118";"48";"14";" ";
"Tiszaújváros";"824";"424";"205";" ";
"Tokaji járás";"1554";"679";"292";" ";
"Bodrogkeresztúr";"117";"67";"32";" ";
"Bodrogkisfalud";"103";"54";"27";" ";
"Csobaj";"103";"45";"23";" ";
"Erdõbénye";"158";"76";"27";" ";
"Szegi";"44";"14";"8";" ";
"Szegilong";"34";"18";"6";" ";
"Taktabáj";"97";"41";"13";" ";
"Tarcal";"458";"187";"78";" ";
"Tiszaladány";"84";"26";"8";" ";
"Tiszatardos";"45";"24";"7";" ";
"Tokaj";"311";"127";"63";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"20652";"10411";"4600";" ";
"Bélapátfalvai járás";"713";"338";"150";" ";
"Balaton";"95";"44";"31";" ";
"Bekölce";"69";"28";"11";" ";
"Bélapátfalva";"222";"106";"38";" ";
"Bükkszentmárton";"43";"22";"13";" ";
"Mikófalva";"61";"23";"13";" ";
"Mónosbél";"29";"12";"5";" ";
"Nagyvisnyó";"62";"33";"8";" ";
"Szilvásvárad";"132";"70";"31";" ";
"Egri járás";"4862";"2706";"1349";" ";
"Andornaktálya";"105";"47";"12";" ";
"Bátor";"25";"16";"9";" ";
"Demjén";"48";"26";"8";" ";
"Eger";"2498";"1430";"723";" ";
"Egerbakta";"205";"131";"84";" ";
"Egerbocs";"42";"19";"10";" ";
"Egercsehi";"123";"78";"35";" ";
"Egerszalók";"147";"96";"56";" ";
"Egerszólát";"48";"30";"11";" ";
"Feldebrõ";"93";"55";"32";" ";
"Felsõtárkány";"191";"102";"36";" ";
"Hevesaranyos";"60";"33";"19";" ";
"Kerecsend";"285";"134";"65";" ";
"Maklár";"121";"60";"28";" ";
"Nagytálya";"44";"17";"8";" ";
"Noszvaj";"112";"56";"26";" ";
"Novaj";"60";"36";"15";" ";
"Ostoros";"108";"56";"23";" ";
"Szarvaskõ";"13";"4";"2";" ";
"Szúcs";"93";"38";"7";" ";
"Tarnaszentmária";"16";"6";"3";" ";
"Verpelét";"425";"236";"137";" ";
"Füzesabonyi járás";"2671";"1319";"591";" ";
"Aldebrõ";"46";"28";"13";" ";
"Besenyõtelek";"294";"130";"52";" ";
"Dormánd";"98";"50";"18";" ";
"Egerfarmos";"61";"32";"10";" ";
"Füzesabony";"426";"218";"80";" ";
"Kál";"357";"216";"150";" ";
"Kápolna";"157";"67";"26";" ";
"Kompolt";"185";"94";"43";" ";
"Mezõszemere";"134";"70";"18";" ";
"Mezõtárkány";"215";"89";"31";" ";
"Nagyút";"36";"16";"4";" ";
"Poroszló";"306";"158";"103";" ";
"Sarud";"134";"55";"14";" ";
"Szihalom";"147";"61";"19";" ";
"Tófalu";"56";"27";"9";" ";
"Újlõrincfalva";"19";"8";"1";" ";
"Gyöngyösi járás";"3961";"1765";"749";" ";
"Abasár";"146";"78";"40";" ";
"Adács";"164";"55";"27";" ";
"Atkár";"89";"48";"20";" ";
"Detk";"55";"21";"7";" ";
"Domoszló";"104";"44";"27";" ";
"Gyöngyös";"1566";"798";"338";" ";
"Gyöngyöshalász";"157";"54";"21";" ";
"Gyöngyösoroszi";"114";"37";"11";" ";
"Gyöngyöspata";"162";"49";"26";" ";
"Gyöngyössolymos";"134";"67";"28";" ";
"Gyöngyöstarján";"92";"46";"25";" ";
"Halmajugra";"191";"83";"21";" ";
"Karácsond";"207";"59";"25";" ";
"Kisnána";"80";"50";"31";" ";
"Ludas";"67";"28";"11";" ";
"Markaz";"73";"36";"10";" ";
"Mátraszentimre";"12";"3";"2";" ";
"Nagyfüged";"168";"45";"21";" ";
"Nagyréde";"105";"40";"14";" ";
"Pálosvörösmart";"30";"6";"2";" ";
"Vámosgyörk";"70";"33";"16";" ";
"Vécs";"62";"29";"8";" ";
"Visonta";"58";"37";"13";" ";
"Visznek";"55";"19";"5";" ";
"Hatvani járás";"2699";"1249";"482";" ";
"Apc";"142";"65";"23";" ";
"Boldog";"164";"84";"39";" ";
"Csány";"190";"99";"45";" ";
"Ecséd";"170";"78";"23";" ";
"Hatvan";"1035";"485";"196";" ";
"Heréd";"74";"28";"9";" ";
"Hort";"175";"84";"22";" ";
"Kerekharaszt";"62";"34";"11";" ";
"Lõrinci";"303";"129";"52";" ";
"Nagykökényes";"33";"13";"4";" ";
"Petõfibánya";"113";"44";"17";" ";
"Rózsaszentmárton";"81";"38";"11";" ";
"Szûcsi";"79";"31";"16";" ";
"Zagyvaszántó";"78";"37";"14";" ";
"Hevesi járás";"4110";"2199";"883";" ";
"Átány";"195";"136";"104";" ";
"Boconád";"65";"29";"17";" ";
"Erdõtelek";"451";"213";"112";" ";
"Erk";"149";"64";"15";" ";
"Heves";"1181";"639";"188";" ";
"Hevesvezekény";"53";"28";"14";" ";
"Kisköre";"317";"161";"52";" ";
"Kömlõ";"275";"168";"88";" ";
"Pély";"169";"81";"34";" ";
"Tarnabod";"123";"46";"10";" ";
"Tarnaméra";"68";"35";"12";" ";
"Tarnaörs";"221";"157";"66";" ";
"Tarnaszentmiklós";"105";"39";"8";" ";
"Tarnazsadány";"241";"161";"73";" ";
"Tenk";"82";"39";"15";" ";
"Tiszanána";"388";"193";"74";" ";
"Zaránk";"27";"10";"1";" ";
"Pétervásárai járás";"1636";"835";"396";" ";
"Bodony";"77";"34";"20";" ";
"Bükkszék";"42";"12";"5";" ";
"Bükkszenterzsébet";"109";"64";"31";" ";
"Erdõkövesd";"44";"19";"10";" ";
"Fedémes";"27";"14";"8";" ";
"Istenmezeje";"114";"54";"32";" ";
"Ivád";"39";"24";"10";" ";
"Kisfüzes";"8";"5";"3";" ";
"Mátraballa";"37";"23";"11";" ";
"Mátraderecske";"113";"59";"32";" ";
"Parád";"127";"60";"29";" ";
"Parádsasvár";"18";"8";"5";" ";
"Pétervására";"187";"88";"33";" ";
"Recsk";"186";"99";"51";" ";
"Sirok";"92";"60";"27";" ";
"Szajla";"67";"35";"12";" ";
"Szentdomonkos";"49";"31";"17";" ";
"Tarnalelesz";"230";"112";"54";" ";
"Terpes";"21";"12";"2";" ";
"Váraszó";"49";"22";"4";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"18890";"9653";"4399";" ";
"Balassagyarmati járás";"3092";"1501";"700";" ";
"Balassagyarmat";"967";"479";"236";" ";
"Becske";"57";"32";"16";" ";
"Bercel";"147";"70";"29";" ";
"Cserháthaláp";"36";"8";"3";" ";
"Cserhátsurány";"100";"51";"30";" ";
"Csesztve";"26";"13";"8";" ";
"Csitár";"41";"19";"5";" ";
"Debercsény";"11";"5";"3";" ";
"Dejtár";"116";"50";"24";" ";
"Drégelypalánk";"142";"80";"36";" ";
"Érsekvadkert";"278";"126";"55";" ";
"Galgaguta";"34";"15";"6";" ";
"Herencsény";"41";"16";"7";" ";
"Hont";"49";"23";"12";" ";
"Hugyag";"190";"92";"41";" ";
"Iliny";"17";"8";"5";" ";
"Ipolyszög";"69";"38";"15";" ";
"Ipolyvece";"65";"29";"11";" ";
"Magyarnándor";"83";"36";"19";" ";
"Mohora";"99";"63";"19";" ";
"Nógrádkövesd";"26";"15";"1";" ";
"Nógrádmarcal";"68";"29";"15";" ";
"Õrhalom";"111";"46";"32";" ";
"Patak";"71";"32";"8";" ";
"Patvarc";"73";"47";"28";" ";
"Szanda";"36";"15";"6";" ";
"Szécsénke";"13";"7";"3";" ";
"Szügy";"99";"50";"23";" ";
"Terény";"27";"7";"4";" ";
"Bátonyterenyei járás";"1721";"711";"327";" ";
"Bátonyterenye";"983";"387";"194";" ";
"Dorogháza";"75";"31";"12";" ";
"Mátramindszent";"61";"30";"9";" ";
"Mátranovák";"166";"94";"37";" ";
"Mátraterenye";"153";"68";"15";" ";
"Mátraverebély";"214";"82";"53";" ";
"Nemti";"48";"12";"6";" ";
"Szuha";"21";"7";"1";" ";
"Pásztói járás";"2695";"1357";"586";" ";
"Alsótold";"27";"18";"8";" ";
"Bér";"81";"36";"14";" ";
"Bokor";"11";"7";"3";" ";
"Buják";"200";"102";"32";" ";
"Csécse";"83";"36";"13";" ";
"Cserhátszentiván";"16";"4";"1";" ";
"Ecseg";"156";"74";"32";" ";
"Egyházasdengeleg";"43";"16";"4";" ";
"Erdõkürt";"30";"15";"6";" ";
"Erdõtarcsa";"65";"36";"13";" ";
"Felsõtold";"10";"6";"1";" ";
"Garáb";"4";"2";"1";" ";
