"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2020. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Szécsényfelfalu";"8,22";"335,5";"206,0";"27";"19";"11";"15";
"Varsány";"25,58";"1528,5";"964,0";"102";"64";"46";"49";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17728,27";"1438895,5";"943712,0";"63149";"34084";"18683";"34511";
"Hajdú-Bihar megye";"6210,77";"526445,5";"346687,0";"21160";"11882";"6804";"9443";
"Balmazújvárosi járás";"827,39";"28998,0";"18933,0";"1586";"804";"385";"927";
"Balmazújváros";"205,44";"17050,5";"11296,0";"870";"430";"200";"254";
"Egyek";"104,75";"4795,5";"3026,0";"316";"166";"87";"362";
"Hortobágy";"284,58";"1291,5";"850,0";"68";"37";"15";"28";
"Tiszacsege";"136,40";"4508,0";"2924,0";"268";"147";"70";"226";
"Újszentmargita";"96,22";"1352,5";"837,0";"64";"24";"13";"57";
"Berettyóújfalui járás";"1074,32";"42900,5";"27967,0";"2408";"1337";"737";"1866";
"Ártánd";"19,81";"566,0";"421,0";"23";"14";"10";"20";
"Bakonszeg";"35,03";"1157,0";"778,0";"39";"25";"20";"70";
"Bedõ";"10,20";"318,5";"220,0";"6";"4";"3";"6";
"Berekböszörmény";"42,84";"1775,0";"1200,0";"190";"112";"64";"112";
"Berettyóújfalu";"171,01";"14510,0";"9253,0";"563";"327";"195";"138";
"Biharkeresztes";"49,26";"4220,0";"2805,0";"178";"120";"70";"135";
"Bojt";"26,88";"551,0";"381,0";"78";"47";"25";"50";
"Csökmõ";"68,97";"1784,5";"1152,0";"81";"34";"21";"52";
"Darvas";"42,31";"488,5";"319,0";"29";"12";"5";"8";
"Furta";"42,86";"1144,0";"712,0";"59";"29";"15";"44";
"Gáborján";"26,46";"859,0";"565,0";"73";"35";"18";"76";
"Hencida";"34,78";"1074,5";"711,0";"89";"51";"24";"77";
"Komádi";"144,65";"4985,0";"3264,0";"404";"208";"95";"422";
"Körösszakál";"15,02";"754,0";"507,0";"90";"50";"26";"68";
"Körösszegapáti";"45,85";"937,5";"626,0";"45";"20";"10";"76";
"Magyarhomorog";"39,99";"782,5";"482,0";"63";"35";"20";"58";
"Mezõpeterd";"18,23";"577,0";"405,0";"31";"22";"14";"33";
"Mezõsas";"26,39";"567,0";"357,0";"41";"27";"13";"38";
"Nagykereki";"37,27";"1315,5";"890,0";"67";"38";"22";"134";
"Szentpéterszeg";"25,51";"1088,5";"707,0";"48";"22";"13";"45";
"Told";"14,91";"280,0";"174,0";"17";"2";"1";"70";
"Újiráz";"15,46";"456,5";"236,0";"19";"9";"2";"27";
"Váncsod";"34,43";"1088,0";"758,0";"56";"31";"15";"61";
"Vekerd";"7,41";"113,5";"63,0";"6";"3";"2";"13";
"Zsáka";"78,79";"1507,5";"981,0";"113";"60";"34";"33";
"Debreceni járás";"531,13";"214416,5";"142195,0";"6610";"3675";"2207";"919";
"Debrecen";"461,66";"201043,0";"132744,0";"5801";"3249";"1970";"686";
"Hajdúsámson";"69,47";"13373,5";"9451,0";"809";"426";"237";"233";
"Derecskei járás";"650,32";"40926,0";"27111,0";"1781";"1117";"595";"1258";
"Derecske";"103,59";"8333,5";"5561,0";"358";"248";"162";"146";
"Esztár";"31,71";"1309,5";"847,0";"54";"37";"28";"79";
"Hajdúbagos";"37,44";"1927,0";"1280,0";"72";"41";"15";"53";
"Hosszúpályi";"79,18";"5440,0";"3648,0";"320";"203";"76";"213";
"Kismarja";"47,17";"1219,5";"790,0";"46";"28";"18";"73";
"Kokad";"16,10";"626,5";"393,0";"24";"12";"7";"7";
"Konyár";"41,70";"2102,5";"1383,0";"129";"94";"46";"99";
"Létavértes";"116,61";"7118,5";"4716,0";"376";"230";"127";"122";
"Mikepércs";"36,93";"4959,0";"3244,0";"115";"71";"33";"64";
"Monostorpályi";"44,44";"2121,5";"1419,0";"98";"55";"24";"57";
"Pocsaj";"49,55";"2529,0";"1623,0";"78";"37";"28";"265";
"Sáránd";"22,68";"2200,0";"1491,0";"82";"43";"22";"44";
"Tépe";"23,22";"1039,5";"716,0";"29";"18";"9";"36";
"Hajdúböszörményi járás";"471,39";"38510,0";"25240,0";"1354";"626";"352";"586";
"Hajdúböszörmény";"370,74";"30039,5";"19738,0";"1184";"553";"306";"428";
"Hajdúdorog";"100,65";"8470,5";"5502,0";"170";"73";"46";"158";
"Hajdúhadházi járás";"137,04";"22859,5";"15292,0";"1436";"853";"527";"463";
"Bocskaikert";"10,89";"3798,5";"2621,0";"137";"79";"52";"22";
"Hajdúhadház";"87,82";"12803,0";"8360,0";"1004";"592";"365";"331";
"Téglás";"38,33";"6258,0";"4311,0";"295";"182";"110";"110";
"Hajdúnánási járás";"547,27";"28410,5";"18478,0";"1110";"569";"283";"684";
"Folyás";"53,93";"252,5";"167,0";"18";"14";"12";"7";
"Görbeháza";"80,21";"2292,0";"1497,0";"50";"24";"9";"76";
"Hajdúnánás";"259,61";"16450,5";"10696,0";"490";"183";"63";"372";
"Polgár";"97,45";"7955,5";"5168,0";"506";"324";"186";"181";
"Tiszagyulaháza";"20,78";"663,5";"434,0";"19";"10";"8";"17";
"Újtikos";"35,29";"796,5";"516,0";"27";"14";"5";"31";
"Hajdúszoboszlói járás";"732,60";"42893,0";"27655,0";"1985";"1116";"611";"411";
"Ebes";"77,30";"4536,0";"2967,0";"163";"93";"39";"32";
"Hajdúszoboszló";"238,62";"24156,5";"15558,0";"983";"492";"245";"136";
"Hajdúszovát";"58,00";"3032,0";"1912,0";"369";"275";"170";"89";
"Nádudvar";"225,91";"8414,5";"5435,0";"380";"219";"137";"129";
"Nagyhegyes";"132,77";"2754,0";"1783,0";"90";"37";"20";"25";
"Nyíradonyi járás";"510,27";"29102,0";"19560,0";"1683";"985";"601";"1077";
"Álmosd";"34,13";"1663,5";"1111,0";"111";"67";"46";"75";
"Bagamér";"47,02";"2433,5";"1549,0";"119";"72";"59";"197";
"Fülöp";"55,95";"1721,5";"1105,0";"88";"61";"40";"52";
"Nyírábrány";"55,59";"3660,0";"2513,0";"229";"149";"86";"68";
"Nyíracsád";"74,92";"3808,0";"2587,0";"259";"179";"102";"118";
"Nyíradony";"96,57";"7538,5";"4966,0";"454";"229";"124";"322";
"Nyírmártonfalva";"57,48";"1948,0";"1400,0";"117";"59";"41";"50";
"Újléta";"30,42";"1137,5";"785,0";"74";"51";"36";"67";
"Vámospércs";"58,19";"5191,5";"3544,0";"232";"118";"67";"128";
"Püspökladányi járás";"729,04";"37429,5";"24256,0";"1207";"800";"506";"1252";
"Báránd";"42,57";"2418,0";"1531,0";"62";"37";"25";"91";
"Bihardancsháza";"8,31";"171,5";"105,0";"4";"2";"2";"11";
"Biharnagybajom";"61,35";"2543,5";"1624,0";"126";"86";"48";"120";
"Bihartorda";"22,38";"921,5";"586,0";"27";"18";"9";"35";
"Földes";"65,24";"3737,5";"2447,0";"87";"61";"36";"117";
"Kaba";"95,04";"5491,0";"3579,0";"173";"111";"79";"103";
"Nagyrábé";"85,42";"1945,0";"1247,0";"63";"35";"21";"121";
"Püspökladány";"186,94";"13748,0";"8930,0";"437";"301";"192";"307";
"Sáp";"19,22";"810,5";"549,0";"28";"22";"15";"16";
"Sárrétudvari";"54,42";"2789,5";"1832,0";"100";"63";"42";"149";
"Szerep";"56,04";"1524,0";"978,0";"57";"36";"16";"101";
"Tetétlen";"32,11";"1329,5";"848,0";"43";"28";"21";"81";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,63";"365275,5";"232859,0";"15707";"8626";"4723";"4792";
"Jászapáti járás";"544,45";"31011,0";"19519,0";"1396";"799";"462";"354";
"Alattyán";"34,29";"2008,5";"1290,0";"68";"25";"7";"29";
"Jánoshida";"34,79";"2363,0";"1483,0";"85";"28";"15";"40";
"Jászalsószentgyörgy";"47,67";"3102,5";"2060,0";"91";"46";"22";"44";
"Jászapáti";"78,16";"8190,0";"5067,0";"435";"270";"188";"57";
"Jászdózsa";"42,86";"2075,0";"1348,0";"75";"48";"30";"10";
"Jászivány";"39,51";"379,5";"224,0";"25";"16";"11";"4";
"Jászkisér";"130,11";"4929,0";"3132,0";"201";"109";"65";"86";
"Jászladány";"92,73";"5408,0";"3312,0";"339";"214";"100";"57";
"Jászszentandrás";"44,33";"2555,5";"1603,0";"77";"43";"24";"27";
"Jászberényi járás";"617,01";"50664,5";"32513,0";"1443";"735";"386";"168";
"Jászágó";"36,93";"702,0";"471,0";"26";"13";"6";"10";
"Jászárokszállás";"77,17";"7674,0";"4935,0";"204";"112";"63";"17";
"Jászberény";"221,35";"26784,0";"16737,0";"720";"361";"174";"33";
"Jászboldogháza";"55,31";"1707,0";"1143,0";"36";"12";"4";"29";
"Jászfelsõszentgyörgy";"39,28";"1836,5";"1181,0";"115";"56";"30";"16";
"Jászfényszaru";"76,16";"5917,5";"4007,0";"110";"55";"34";" ";
"Jászjákóhalma";"45,04";"2781,5";"1832,0";"104";"53";"32";"24";
"Jásztelek";"41,15";"1563,5";"1045,0";"73";"50";"32";"31";
"Pusztamonostor";"24,62";"1698,5";"1162,0";"55";"23";"11";"8";
"Karcagi járás";"857,26";"39819,0";"25155,0";"2185";"1298";"745";"649";
"Berekfürdõ";"18,57";"1030,0";"615,0";"29";"16";"10";"3";
"Karcag";"368,63";"19060,0";"11968,0";"1019";"584";"334";"313";
"Kenderes";"111,24";"4103,0";"2684,0";"292";"150";"89";"41";
"Kisújszállás";"205,27";"10587,5";"6618,0";"385";"233";"131";"122";
"Kunmadaras";"153,55";"5038,5";"3270,0";"460";"315";"181";"170";
"Kunhegyesi járás";"464,58";"19537,5";"12435,0";"1338";"646";"354";"1033";
"Abádszalók";"132,23";"4046,0";"2664,0";"271";"161";"85";"148";
"Kunhegyes";"148,93";"7293,0";"4647,0";"391";"163";"107";"199";
"Tiszabõ";"35,04";"2081,0";"1247,0";"139";"63";"17";"244";
"Tiszabura";"45,20";"2910,0";"1825,0";"310";"132";"72";"290";
"Tiszagyenda";"36,93";"940,0";"615,0";"70";"50";"22";"49";
"Tiszaroff";"52,49";"1582,5";"979,0";"119";"64";"45";"69";
"Tomajmonostora";"13,76";"685,0";"458,0";"38";"13";"6";"34";
"Kunszentmártoni járás";"576,49";"33105,0";"20937,0";"1469";"817";"499";"545";
"Cibakháza";"38,21";"3690,0";"2412,0";"232";"163";"93";"67";
"Csépa";"29,67";"1563,0";"946,0";"110";"74";"49";"39";
"Cserkeszõlõ";"30,70";"2255,5";"1422,0";"68";"37";"18";"7";
"Kunszentmárton";"143,65";"7801,0";"4905,0";"244";"113";"79";"152";
"Nagyrév";"29,79";"623,0";"379,0";"28";"20";"9";"23";
"Öcsöd";"103,66";"3034,0";"1805,0";"139";"65";"42";"58";
"Szelevény";"45,39";"1026,0";"642,0";"35";"23";"13";"20";
"Tiszaföldvár";"80,34";"10363,0";"6702,0";"482";"270";"164";"124";
"Tiszainoka";"17,92";"390,0";"217,0";"20";"3";"2";"19";
"Tiszakürt";"28,37";"1340,5";"898,0";"58";"28";"19";"27";
"Tiszasas";"28,79";"1019,0";"609,0";"53";"21";"11";"9";
"Mezõtúri járás";"725,74";"25526,5";"16011,0";"981";"521";"245";"314";
"Kétpó";"66,76";"644,0";"448,0";"28";"15";"10";"14";
"Mesterszállás";"42,92";"626,0";"382,0";"23";"11";"5";"22";
"Mezõhék";"89,82";"339,5";"193,0";"11";"5";"2";"4";
"Mezõtúr";"289,72";"15817,0";"9657,0";"603";"327";"158";"169";
"Túrkeve";"236,52";"8100,0";"5331,0";"316";"163";"70";"105";
"Szolnoki járás";"914,48";"113586,0";"72916,0";"4322";"2394";"1262";"705";
"Besenyszög";"138,08";"3222,5";"2113,0";"121";"57";"23";"37";
"Csataszög";"11,21";"277,0";"184,0";"18";"14";"5";"6";
"Hunyadfalva";"5,35";"164,0";"111,0";"13";"7";"2";"9";
"Kõtelek";"45,14";"1593,0";"1030,0";"118";"77";"44";"49";
"Martfû";"23,08";"5987,5";"3801,0";"180";"109";"53";"51";
"Nagykörû";"42,81";"1572,0";"967,0";"135";"87";"58";"48";
"Rákóczifalva";"35,94";"5345,0";"3550,0";"198";"99";"59";"38";
"Rákócziújfalu";"19,61";"1822,5";"1300,0";"102";"61";"37";"23";
"Szajol";"36,97";"3740,5";"2525,0";"126";"66";"44";"27";
"Szászberek";"39,22";"969,0";"652,0";"30";"17";"5";"5";
"Szolnok";"187,24";"70139,5";"44673,0";"2394";"1284";"657";"210";
"Tiszajenõ";"28,19";"1575,0";"984,0";"64";"28";"14";"8";
"Tiszasüly";"91,77";"1472,0";"913,0";"85";"48";"24";"50";
"Tiszavárkony";"35,62";"1531,0";"1005,0";"62";"33";"20";"9";
"Tószeg";"59,17";"4278,0";"2824,0";"151";"95";"55";"26";
"Újszász";"58,20";"5812,0";"3599,0";"263";"142";"76";"64";
"Vezseny";"25,17";"603,0";"390,0";"28";"16";"8";"6";
"Zagyvarékas";"31,71";"3482,5";"2295,0";"234";"154";"78";"39";
"Tiszafüredi járás";"417,08";"18173,5";"11471,0";"949";"510";"275";"526";
"Nagyiván";"43,16";"1082,5";"581,0";"45";"23";"13";"50";
"Tiszaderzs";"27,19";"1018,0";"650,0";"93";"59";"33";"70";
"Tiszafüred";"162,19";"10590,0";"6810,0";"430";"207";"110";"146";
"Tiszaigar";"34,04";"750,0";"456,0";"48";"25";"11";"30";
"Tiszaörs";"37,10";"1331,5";"877,0";"106";"67";"34";"77";
"Tiszaszentimre";"65,61";"1831,0";"1084,0";"121";"69";"37";"80";
"Tiszaszõlõs";"47,79";"1570,5";"1013,0";"106";"60";"37";"73";
"Törökszentmiklósi járás";"464,54";"33852,5";"21902,0";"1624";"906";"495";"498";
"Fegyvernek";"71,48";"6088,0";"3912,0";"288";"157";"83";"112";
"Kengyel";"79,14";"3351,5";"2224,0";"125";"57";"27";"58";
"Kuncsorba";"33,63";"559,5";"371,0";"25";"12";"7";"23";
"Örményes";"34,13";"944,0";"598,0";"35";"21";"10";"29";
"Tiszapüspöki";"37,45";"1974,5";"1291,0";"100";"52";"14";"71";
"Tiszatenyõ";"23,55";"1447,0";"1002,0";"82";"37";"17";"42";
"Törökszentmiklós";"185,16";"19488,0";"12504,0";"969";"570";"337";"163";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,87";"547174,5";"364166,0";"26282";"13576";"7156";"20276";
"Baktalórántházai járás";"254,46";"18763,5";"12905,0";"1302";"659";"400";"1247";
"Baktalórántháza";"35,24";"3921,5";"2672,0";"236";"84";"34";"266";
"Besenyõd";"9,45";"736,5";"538,0";"35";"10";"6";"131";
"Laskod";"13,59";"880,0";"620,0";"55";"37";"21";"51";
"Levelek";"25,72";"2897,5";"2065,0";"233";"115";"81";"132";
"Magy";"20,70";"831,5";"565,0";"32";"12";"6";"37";
"Nyíribrony";"20,09";"1097,5";"723,0";"85";"51";"29";"48";
"Nyírjákó";"10,34";"874,5";"565,0";"59";"34";"21";"65";
"Nyírkércs";"14,28";"775,0";"532,0";"55";"26";"22";"36";
"Ófehértó";"43,17";"2499,0";"1745,0";"246";"147";"94";"124";
"Petneháza";"24,20";"1627,0";"1122,0";"97";"57";"36";"113";
"Ramocsaháza";"18,12";"1414,0";"891,0";"119";"70";"44";"75";
"Rohod";"19,56";"1209,5";"867,0";"50";"16";"6";"169";
"Csengeri járás";"246,51";"14183,0";"9389,0";"986";"561";"262";"798";
"Csenger";"36,16";"4772,5";"3127,0";"304";"202";"103";"240";
"Csengersima";"23,80";"781,5";"546,0";"34";"15";"4";"57";
"Csengerújfalu";"25,61";"991,5";"695,0";"74";"43";"13";"42";
"Komlódtótfalu";"6,97";"112,5";"85,0";"7";"5";"1";"8";
"Pátyod";"9,10";"643,5";"444,0";"56";"34";"21";"22";
"Porcsalma";"31,10";"2712,5";"1664,0";"248";"109";"50";"161";
"Szamosangyalos";"8,04";"931,0";"773,0";"55";"33";"16";"69";
"Szamosbecs";"6,71";"362,0";"248,0";"23";"15";"8";"12";
"Szamostatárfalva";"4,50";"308,5";"196,0";"17";"8";"5";"28";
"Tyukod";"62,18";"1972,0";"1226,0";"126";"75";"33";"108";
"Ura";"32,34";"595,5";"385,0";"42";"22";"8";"51";
"Fehérgyarmati járás";"707,17";"38628,0";"25797,0";"2476";"1340";"707";"3340";
"Botpalád";"16,50";"844,5";"623,0";"57";"33";"16";"97";
"Cégénydányád";"12,08";"654,0";"424,0";"23";"13";"8";"31";
"Csaholc";"19,35";"710,0";"542,0";"37";"20";"7";"75";
"Császló";"10,18";"337,5";"216,0";"29";"13";"3";"43";
"Csegöld";"19,35";"655,5";"456,0";"51";"36";"19";"72";
"Darnó";"4,64";"139,5";"87,0";"18";"9";"2";"24";
"Fehérgyarmat";"52,46";"7795,5";"4920,0";"304";"166";"89";"154";
"Fülesd";"15,05";"429,0";"280,0";"49";"25";"12";"33";
"Gacsály";"19,82";"983,5";"657,0";"65";"43";"29";"36";
"Garbolc";"7,23";"119,5";"83,0";"14";"10";"4";"21";
"Gyügye";"4,33";"251,0";"175,0";"7";"5";"3";"15";
"Hermánszeg";"5,20";"252,0";"154,0";"15";"6";"4";"25";
"Jánkmajtis";"25,03";"1690,5";"1128,0";"116";"70";"36";"142";
"Kérsemjén";"7,08";"268,5";"173,0";"37";"25";"17";"28";
"Kisar";"15,43";"1088,0";"757,0";"65";"32";"16";"69";
"Kishódos";"8,92";"73,5";"45,0";"4";"4";"2";"11";
"Kisnamény";"18,01";"264,5";"173,0";"25";"12";"7";"16";
"Kispalád";"16,74";"913,0";"728,0";"61";"27";"12";"152";
"Kisszekeres";"14,67";"499,0";"331,0";"44";"26";"12";"72";
"Kölcse";"28,24";"1386,5";"900,0";"66";"42";"29";"97";
"Kömörõ";"16,37";"586,5";"412,0";"21";"9";"2";"73";
"Magosliget";"5,17";"312,5";"226,0";"19";"9";"3";"62";
"Mánd";"5,17";"274,0";"189,0";"19";"8";"4";"25";
"Méhtelek";"8,63";"667,5";"408,0";"49";"38";"21";"94";
"Milota";"15,39";"923,5";"608,0";"59";"25";"13";"147";
"Nábrád";"17,64";"898,0";"567,0";"48";"27";"17";"62";
"Nagyar";"15,99";"637,0";"423,0";"61";"23";"12";"50";
"Nagyhódos";"7,64";"117,5";"74,0";"8";"4";"1";"8";
"Nagyszekeres";"10,51";"463,0";"314,0";"51";"25";"13";"20";
"Nemesborzova";"2,20";"109,5";"71,0";"3";"2";"1";"10";
"Olcsvaapáti";"11,02";"277,5";"170,0";"25";"16";"9";"20";
"Panyola";"12,20";"554,5";"367,0";"33";"12";"6";"35";
"Penyige";"18,89";"697,0";"447,0";"45";"27";"12";"45";
"Rozsály";"14,86";"704,0";"475,0";"58";"35";"23";"51";
"Sonkád";"19,81";"792,5";"557,0";"41";"19";"12";"71";
"Szamossályi";"11,58";"719,0";"478,0";"31";"16";"8";"47";
"Szamosújlak";"5,27";"340,5";"227,0";"17";"13";"8";"14";
"Szatmárcseke";"36,30";"1569,5";"1070,0";"134";"61";"26";"266";
"Tiszabecs";"17,14";"1383,5";"1009,0";"81";"41";"15";"162";
"Tiszacsécse";"4,80";"207,5";"128,0";"17";"10";"3";"34";
"Tiszakóród";"16,69";"731,0";"458,0";"45";"17";"9";"90";
"Tisztaberek";"18,23";"671,5";"449,0";"88";"48";"26";"104";
"Tivadar";"4,80";"163,5";"114,0";"11";"7";"2";"13";
"Tunyogmatolcs";"26,28";"2291,5";"1536,0";"169";"91";"47";"159";
"Túristvándi";"15,22";"773,5";"521,0";"33";"13";"8";"145";
"Túrricse";"12,99";"588,5";"408,0";"95";"59";"37";"31";
"Uszka";"7,35";"544,5";"394,0";"46";"22";"11";"115";
"Vámosoroszi";"13,15";"515,5";"337,0";"21";"13";"8";"84";
"Zajta";"9,18";"381,5";"254,0";"35";"19";"14";"48";
"Zsarolyán";"6,39";"377,5";"254,0";"26";"14";"9";"42";
"Ibrányi járás";"304,96";"22566,5";"14990,0";"1188";"624";"306";"989";
"Balsa";"22,52";"779,5";"545,0";"35";"23";"18";"39";
"Buj";"32,77";"2188,0";"1491,0";"127";"65";"41";"93";
"Gávavencsellõ";"66,83";"3367,5";"2078,0";"144";"79";"34";"101";
"Ibrány";"60,41";"6511,0";"4442,0";"260";"120";"54";"190";
"Nagyhalász";"44,30";"5438,0";"3629,0";"282";"159";"80";"244";
"Paszab";"12,96";"1174,5";"804,0";"143";"80";"31";"133";
"Tiszabercel";"31,38";"1760,0";"1104,0";"153";"79";"40";"114";
"Tiszatelek";"33,79";"1348,0";"897,0";"44";"19";"8";"75";
"Kemecsei járás";"246,39";"21192,0";"14522,0";"1207";"586";"287";"1049";
"Berkesz";"13,18";"905,0";"610,0";"28";"15";"5";"58";
"Beszterec";"11,59";"943,5";"659,0";"67";"28";"11";"61";
"Demecser";"37,00";"3958,5";"2717,0";"220";"106";"52";"189";
"Gégény";"23,44";"1873,5";"1343,0";"112";"65";"43";"50";
"Kék";"21,98";"1907,0";"1306,0";"125";"58";"34";"89";
"Kemecse";"38,94";"4692,0";"3159,0";"267";"121";"44";"292";
"Nyírbogdány";"35,03";"2738,0";"1853,0";"128";"61";"25";"62";
"Nyírtét";"17,18";"924,0";"665,0";"61";"35";"21";"89";
"Székely";"16,08";"1019,0";"680,0";"36";"12";"6";"50";
"Tiszarád";"9,23";"561,5";"388,0";"65";"24";"16";"40";
"Vasmegyer";"22,74";"1670,0";"1142,0";"98";"61";"30";"69";
"Kisvárdai járás";"523,05";"53657,0";"36248,0";"1601";"734";"357";"1890";
"Ajak";"24,76";"3438,0";"2327,0";"96";"56";"23";"85";
"Anarcs";"17,06";"1921,0";"1370,0";"79";"41";"18";"45";
"Dombrád";"51,84";"3774,0";"2563,0";"110";"39";"21";"150";
"Döge";"16,54";"2147,5";"1503,0";"63";"27";"11";"107";
"Fényeslitke";"25,15";"2457,0";"1615,0";"44";"14";"2";"29";
"Gyulaháza";"22,07";"1878,5";"1335,0";"55";"28";"16";"94";
"Jéke";"6,32";"723,5";"556,0";"17";"9";"6";"20";
"Kékcse";"18,23";"1414,5";"936,0";"73";"33";"11";"80";
"Kisvárda";"35,90";"15551,5";"10276,0";"355";"155";"81";"236";
"Lövõpetri";"9,26";"479,0";"314,0";"16";"9";"6";"20";
"Mezõladány";"14,07";"1063,0";"726,0";"6";" ";" ";"77";
"Nyírkarász";"41,43";"2203,0";"1440,0";"77";"42";"18";"86";
"Nyírlövõ";"7,91";"652,5";"453,0";"17";"13";"6";"42";
"Nyírtass";"37,95";"1882,5";"1302,0";"83";"42";"23";"68";
"Pap";"17,15";"1771,5";"1254,0";"42";"19";"10";"66";
"Pátroha";"39,23";"2832,0";"1886,0";"95";"39";"20";"119";
"Rétközberencs";"15,80";"1086,5";"689,0";"41";"14";"6";"89";
"Szabolcsbáka";"19,84";"1085,5";"736,0";"55";"27";"10";"55";
"Szabolcsveresmart";"22,95";"1547,5";"1024,0";"67";"39";"24";"72";
"Tiszakanyár";"15,51";"1456,0";"1009,0";"70";"28";"12";"51";
"Tornyospálca";"43,61";"2648,5";"1872,0";"70";"28";"15";"203";
"Újdombrád";"10,78";"711,5";"484,0";"27";"11";"7";"25";
"Újkenéz";"9,69";"932,5";"578,0";"43";"21";"11";"71";
"Mátészalkai járás";"624,69";"62527,0";"41355,0";"3839";"1989";"1070";"2343";
"Fábiánháza";"27,35";"1705,0";"1149,0";"161";"83";"40";"98";
"Fülpösdaróc";"4,25";"331,0";"222,0";"10";"7";"3";"8";
"Géberjén";"5,38";"431,5";"290,0";"15";"9";"6";"13";
"Gyõrtelek";"14,77";"1625,5";"1003,0";"145";"90";"62";"55";
"Hodász";"26,49";"3324,5";"2210,0";"227";"109";"53";"121";
"Jármi";"12,37";"1235,5";"826,0";"38";"23";"13";"41";
"Kántorjánosi";"41,62";"2017,5";"1447,0";"263";"126";"66";"145";
"Kocsord";"25,47";"2857,0";"1932,0";"182";"99";"55";"91";
"Mátészalka";"41,40";"16013,0";"10330,0";"486";"226";"118";"344";
"Mérk";"25,08";"2036,5";"1297,0";"126";"58";"30";"68";
"Nagydobos";"26,93";"2262,5";"1483,0";"201";"77";"48";"49";
"Nagyecsed";"43,85";"6088,5";"4037,0";"544";"264";"131";"285";
"Nyírcsaholy";"34,34";"2169,5";"1428,0";"136";"64";"32";"114";
"Nyírkáta";"38,63";"1918,0";"1345,0";"165";"39";"24";"92";
"Nyírmeggyes";"28,79";"2591,5";"1801,0";"88";"50";"24";"76";
"Nyírparasznya";"14,76";"914,0";"603,0";"80";"49";"20";"49";
"Ópályi";"26,72";"3084,5";"1957,0";"214";"144";"81";"116";
"Ököritófülpös";"33,42";"1773,0";"1134,0";"198";"128";"67";"107";
"Õr";"17,78";"1466,0";"1001,0";"84";"64";"41";"35";
"Papos";"10,67";"830,0";"588,0";"61";"29";"18";"45";
"Rápolt";"3,21";"131,5";"85,0";"13";"8";"4";"21";
"Szamoskér";"9,71";"402,5";"275,0";"19";"12";"7";"25";
"Szamosszeg";"35,30";"1697,5";"1118,0";"74";"45";"29";"141";
"Tiborszállás";"25,52";"929,5";"593,0";"39";"24";"10";"25";
"Vaja";"28,61";"3508,0";"2315,0";"256";"156";"85";"142";
"Vállaj";"22,27";"1183,5";"886,0";"14";"6";"3";"37";
"Nagykállói járás";"377,70";"28855,0";"19508,0";"1857";"1126";"589";"1060";
"Balkány";"90,00";"6096,0";"4089,0";"341";"229";"122";"331";
"Biri";"22,58";"1378,5";"961,0";"81";"61";"30";"53";
"Bököny";"35,47";"2915,0";"1910,0";"313";"169";"103";"99";
"Érpatak";"31,64";"1632,5";"1109,0";"114";"62";"33";"32";
"Geszteréd";"33,52";"1656,0";"1122,0";"108";"60";"32";"65";
"Kállósemjén";"54,53";"3463,0";"2409,0";"190";"109";"55";"115";
"Nagykálló";"68,51";"9133,0";"6093,0";"542";"323";"152";"240";
"Szakoly";"41,45";"2581,0";"1815,0";"168";"113";"62";"125";
"Nyírbátori járás";"695,96";"41452,5";"27916,0";"2684";"1450";"860";"1771";
"Bátorliget";"33,30";"669,0";"444,0";"40";"24";"13";"33";
"Encsencs";"31,90";"1860,5";"1290,0";"194";"77";"35";"65";
"Kisléta";"22,01";"1785,0";"1331,0";"136";"89";"54";"74";
"Máriapócs";"22,09";"2030,5";"1320,0";"128";"88";"64";"50";
"Nyírbátor";"66,74";"11495,0";"7579,0";"883";"539";"390";"118";
"Nyírbéltek";"62,17";"2877,0";"1900,0";"227";"98";"56";"160";
"Nyírbogát";"55,35";"3030,0";"2112,0";"131";"64";"26";"124";
"Nyírcsászári";"13,24";"1079,0";"790,0";"67";"36";"16";"63";
"Nyírderzs";"17,01";"628,0";"450,0";"71";"51";"17";"24";
"Nyírgelse";"27,62";"1076,5";"740,0";"36";"7";"2";"33";
