"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2017. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Gyulaj";"62";"31";"12";"69";
"Jágónak";"19";"9";"7";"12";
"Kapospula";"16";"5";"3";"14";
"Kaposszekcsõ";"38";"15";"7";"21";
"Kocsola";"99";"52";"31";"72";
"Kurd";"23";"10";"7";"37";
"Lápafõ";"8";"3";"1";"10";
"Nak";"26";"9";"4";"30";
"Szakcs";"27";"6";"2";"53";
"Várong";"8";"6";"1";"17";
"Paksi járás";"1167";"598";"368";"379";
"Bikács";"19";"9";"4";"17";
"Bölcske";"77";"41";"30";"26";
"Dunaföldvár";"208";"126";"89";"34";
"Dunaszentgyörgy";"56";"33";"22";"23";
"Gerjen";"47";"22";"15";"14";
"Györköny";"14";"7";"5";"14";
"Kajdacs";"40";"23";"11";"22";
"Madocsa";"25";"8";"4";"18";
"Nagydorog";"68";"43";"17";"28";
"Németkér";"58";"21";"8";"12";
"Paks";"308";"132";"88";"82";
"Pálfa";"69";"32";"23";"34";
"Pusztahencse";"49";"21";"9";"21";
"Sárszentlõrinc";"72";"43";"22";"26";
"Tengelic";"57";"37";"21";"8";
"Szekszárdi járás";"1436";"756";"458";"573";
"Alsónána";"39";"27";"17";"13";
"Alsónyék";"42";"25";"13";"10";
"Báta";"77";"56";"39";"49";
"Bátaszék";"136";"71";"47";"57";
"Decs";"159";"90";"55";"52";
"Harc";"29";"11";"8";"17";
"Kistormás";"12";"4";"3";"13";
"Kölesd";"40";"20";"11";"36";
"Medina";"24";"12";"6";"18";
"Õcsény";"47";"20";"14";"33";
"Pörböly";"8";"4";"3";"10";
"Sárpilis";"43";"30";"19";"23";
"Sióagárd";"26";"13";"5";"18";
"Szálka";"6";"2";"1";"2";
"Szedres";"65";"31";"16";"13";
"Szekszárd";"663";"326";"195";"199";
"Várdomb";"20";"14";"6";"10";
"Tamási járás";"1049";"413";"227";"1440";
"Belecska";"4";"1";" ";"10";
"Diósberény";"8";"4";"1";"12";
"Dúzs";"23";"11";"8";"11";
"Értény";"60";"11";"3";"39";
"Felsõnyék";"25";"12";"6";"34";
"Fürged";"18";"2";"2";"87";
"Gyönk";"48";"18";"12";"39";
"Hõgyész";"64";"20";"12";"69";
"Iregszemcse";"87";"34";"22";"85";
"Kalaznó";"10";"6";"4";"10";
"Keszõhidegkút";"4";"1";"1";"18";
"Kisszékely";"5";"2";"1";"21";
"Koppányszántó";"14";"8";"5";"14";
"Magyarkeszi";"47";"25";"11";"60";
"Miszla";"8";"5";"3";"19";
"Mucsi";"23";"15";"7";"43";
"Nagykónyi";"47";"20";"15";"45";
"Nagyszékely";"22";"12";"6";"13";
"Nagyszokoly";"41";"20";"8";"55";
"Ozora";"38";"13";"6";"170";
"Pári";"26";"10";"4";"29";
"Pincehely";"34";"14";"7";"55";
"Regöly";"22";"7";"6";"20";
"Simontornya";"116";"53";"34";"88";
"Szakadát";"2";"1";"1";"5";
"Szakály";"22";"9";"2";"37";
"Szárazd";"10";"3";"1";"16";
"Tamási";"165";"58";"31";"234";
"Tolnanémedi";"25";"9";"5";"33";
"Udvari";"6";"3";" ";"28";
"Újireg";"9";" ";" ";"18";
"Varsád";"16";"6";"3";"23";
"Tolnai járás";"461";"256";"160";"168";
"Bogyiszló";"73";"40";"31";"43";
"Fácánkert";"23";"10";"5";"5";
"Fadd";"97";"55";"26";"51";
"Tolna";"268";"151";"98";"69";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"151990";"72941";"40944";"120326";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"55357";"27867";"15921";"42091";
"Borsod-Abaúj-Zemplén megye";"34637";"17016";"9664";"30254";
"Cigándi járás";"1137";"500";"267";"1762";
"Bodroghalom";"76";"36";"22";"57";
"Cigánd";"287";"143";"72";"223";
"Dámóc";"23";"9";"6";"60";
"Karcsa";"64";"23";"11";"190";
"Karos";"19";"7";"3";"64";
"Kisrozvágy";"7";"1";"1";"26";
"Lácacséke";"40";"14";"9";"57";
"Nagyrozvágy";"27";"10";"3";"86";
"Pácin";"115";"49";"30";"169";
"Révleányvár";"29";"14";"6";"70";
"Ricse";"106";"45";"17";"247";
"Semjén";"36";"17";"7";"99";
"Tiszacsermely";"54";"16";"8";"72";
"Tiszakarád";"209";"94";"60";"251";
"Zemplénagárd";"45";"22";"12";"91";
"Edelényi járás";"2318";"967";"500";"2950";
"Abod";"19";"7";"2";"12";
"Balajt";"72";"21";"14";"44";
"Becskeháza";"2";"2";"1";"3";
"Bódvalenke";"37";"8";"4";"26";
"Bódvarákó";"6";"4";"1";"14";
"Bódvaszilas";"42";"20";"9";"78";
"Boldva";"182";"67";"40";"131";
"Borsodszirák";"126";"61";"38";"54";
"Damak";"9";"3";"2";"15";
"Debréte";" ";" ";" ";"1";
"Edelény";"548";"281";"151";"364";
"Égerszög";"5";"4";"3";"5";
"Galvács";" ";" ";" ";"5";
"Hangács";"45";"18";"10";"24";
"Hegymeg";"9";"4";"1";"13";
"Hidvégardó";"21";"11";"5";"46";
"Irota";"3";"2";"1";"3";
"Komjáti";"10";"4";"2";"15";
"Ládbesenyõ";"18";"8";"5";"22";
"Lak";"39";"11";"4";"171";
"Martonyi";"52";"24";"13";"40";
"Meszes";"5";"3";"2";"15";
"Nyomár";"7";"4";"1";"15";
"Perkupa";"33";"7";"6";"84";
"Rakaca";"76";"29";"17";"209";
"Rakacaszend";"34";"25";"13";"68";
"Szakácsi";"19";"1";" ";"34";
"Szalonna";"97";"34";"20";"115";
"Szendrõ";"293";"95";"39";"396";
"Szendrõlád";"233";"102";"48";"320";
"Szin";"54";"11";"4";"170";
"Szinpetri";"14";"9";"3";"37";
"Szögliget";"23";"16";"8";"42";
"Szõlõsardó";"5";"3";"2";"4";
"Szuhogy";"68";"29";"11";"75";
"Teresztenye";"1";" ";" ";" ";
"Tomor";"8";" ";" ";"45";
"Tornabarakony";" ";" ";" ";"4";
"Tornakápolna";"2";"2";"2";"3";
"Tornanádaska";"64";"21";"12";"149";
"Tornaszentandrás";"3";"2";"1";"24";
"Tornaszentjakab";"10";"3";"1";"31";
"Varbóc";"1";"1";" ";"4";
"Viszló";"2";"1";"1";"1";
"Ziliz";"21";"9";"3";"19";
"Encsi járás";"1691";"800";"407";"2307";
"Alsógagy";"8";"4";"2";"10";
"Baktakék";"55";"26";"12";"99";
"Beret";"45";"19";"6";"42";
"Büttös";"8";"6";"4";"33";
"Csenyéte";"115";"32";"4";"27";
"Csobád";"52";"26";"18";"53";
"Detek";"15";"7";"6";"47";
"Encs";"418";"253";"157";"263";
"Fáj";"61";"7";"2";"107";
"Fancsal";"6";"3";"1";"28";
"Felsõgagy";"36";"14";"9";"25";
"Forró";"182";"113";"62";"399";
"Fulókércs";"27";"9";"6";"92";
"Gagyapáti";" ";" ";" ";"3";
"Garadna";"21";"12";"4";"31";
"Hernádpetri";"22";"11";"1";"49";
"Hernádszentandrás";"36";"14";"5";"43";
"Hernádvécse";"96";"42";"17";"212";
"Ináncs";"56";"20";"9";"109";
"Kány";"1";" ";" ";"10";
"Keresztéte";"1";"1";"1";"2";
"Krasznokvajda";"26";"5";"1";"91";
"Litka";"2";"1";" ";"1";
"Méra";"149";"69";"46";"134";
"Novajidrány";"105";"56";"21";"172";
"Perecse";"1";"1";"1";"2";
"Pusztaradvány";"17";"1";" ";"48";
"Szalaszend";"97";"40";"10";"108";
"Szemere";"33";"8";"2";"67";
"Gönci járás";"1535";"909";"415";"1683";
"Abaújalpár";"6";"5";"4";"8";
"Abaújkér";"56";"31";"6";"52";
"Abaújszántó";"207";"108";"61";"221";
"Abaújvár";"9";"5";"3";"34";
"Arka";"1";" ";" ";"8";
"Baskó";"11";"5";"2";"17";
"Boldogkõújfalu";"96";"65";"36";"78";
"Boldogkõváralja";"81";"42";"19";"121";
"Felsõdobsza";"100";"58";"21";"64";
"Fony";"36";"18";"10";"54";
"Gibárt";"16";"6";"2";"17";
"Gönc";"185";"110";"56";"178";
"Göncruszka";"60";"34";"14";"59";
"Hejce";"10";"9";"4";"18";
"Hernádbûd";"14";"11";"8";"15";
"Hernádcéce";"24";"16";"7";"45";
"Hernádszurdok";"22";"8";"2";"24";
"Hidasnémeti";"62";"33";"20";"103";
"Kéked";"23";"12";"5";"19";
"Korlát";"29";"15";"4";"60";
"Mogyoróska";"2";"2";"2";"6";
"Pányok";"3";"1";"1";"7";
"Pere";"32";"11";"4";"73";
"Regéc";"3";"1";" ";"10";
"Sima";"1";"1";"1";"3";
"Telkibánya";"43";"29";"18";"26";
"Tornyosnémeti";"44";"36";"8";"34";
"Vilmány";"249";"167";"61";"190";
"Vizsoly";"94";"59";"28";"117";
"Zsujta";"16";"11";"8";"22";
"Kazincbarcikai járás";"3403";"1801";"1082";"2676";
"Alacska";"44";"27";"17";"25";
"Alsótelekes";"3";"3";"3";"11";
"Bánhorváti";"57";"33";"23";"78";
"Berente";"46";"17";"13";"65";
"Dédestapolcsány";"69";"41";"24";"76";
"Felsõtelekes";"42";"17";"9";"78";
"Izsófalva";"139";"77";"48";"85";
"Kazincbarcika";"1214";"668";"416";"678";
"Kurityán";"86";"34";"17";"136";
"Mályinka";"15";"8";"5";"31";
"Múcsony";"177";"98";"48";"137";
"Nagybarca";"46";"22";"12";"43";
"Ormosbánya";"99";"40";"18";"108";
"Rudabánya";"211";"105";"65";"185";
"Rudolftelep";"54";"19";"10";"83";
"Sajógalgóc";"19";"11";"4";"25";
"Sajóivánka";"22";"10";"7";"38";
"Sajókaza";"248";"128";"82";"273";
"Sajószentpéter";"680";"374";"229";"394";
"Szuhakálló";"66";"40";"17";"42";
"Tardona";"37";"16";"9";"33";
"Vadna";"29";"13";"6";"52";
"Mezõcsáti járás";"955";"391";"172";"1044";
"Ároktõ";"70";"31";"11";"186";
"Gelej";"18";"10";"4";"35";
"Hejõpapi";"80";"31";"13";"75";
"Igrici";"74";"29";"11";"93";
"Mezõcsát";"444";"202";"94";"347";
"Tiszadorogma";"9";"9";"6";"32";
"Tiszakeszi";"161";"48";"20";"164";
"Tiszatarján";"99";"31";"13";"112";
"Mezõkövesdi járás";"2119";"1123";"724";"989";
"Bogács";"114";"58";"30";"96";
"Borsodgeszt";"20";"13";"6";"8";
"Borsodivánka";"18";"9";"6";"9";
"Bükkábrány";"45";"19";"11";"26";
"Bükkzsérc";"43";"23";"15";"22";
"Cserépfalu";"39";"12";"12";"32";
"Cserépváralja";"26";"5";"2";"17";
"Csincse";"31";"10";"3";"9";
"Egerlövõ";"24";"8";"8";"16";
"Kács";"25";"12";"7";"12";
"Mezõkeresztes";"207";"99";"58";"96";
"Mezõkövesd";"759";"443";"324";"238";
"Mezõnagymihály";"44";"17";"11";"39";
"Mezõnyárád";"66";"35";"16";"26";
"Négyes";"10";"5";"5";"13";
"Sály";"210";"140";"77";"89";
"Szentistván";"145";"68";"50";"43";
"Szomolya";"96";"44";"21";"46";
"Tard";"50";"24";"14";"28";
"Tibolddaróc";"82";"47";"26";"51";
"Tiszabábolna";"4";"1";"1";"24";
"Tiszavalk";"8";"3";"2";"10";
"Vatta";"53";"28";"19";"39";
"Miskolci járás";"8162";"4210";"2651";"5041";
"Alsózsolca";"246";"78";"36";"233";
"Arnót";"74";"26";"11";"93";
"Berzék";"85";"33";"19";"40";
"Bõcs";"145";"64";"39";"85";
"Bükkaranyos";"82";"37";"20";"53";
"Bükkszentkereszt";"31";"14";"13";"41";
"Emõd";"154";"80";"47";"196";
"Felsõzsolca";"238";"116";"43";"233";
"Gesztely";"159";"79";"50";"105";
"Harsány";"66";"33";"25";"59";
"Hernádkak";"70";"36";"21";"74";
"Hernádnémeti";"163";"84";"46";"86";
"Kisgyõr";"59";"25";"15";"109";
"Kistokaj";"40";"17";"7";"23";
"Kondó";"12";"7";"6";"21";
"Köröm";"105";"37";"17";"210";
"Mályi";"117";"70";"48";"110";
"Miskolc";"4819";"2663";"1782";"2105";
"Nyékládháza";"111";"46";"35";"88";
"Onga";"253";"141";"61";"188";
"Ónod";"142";"76";"48";"132";
"Parasznya";"66";"20";"12";"46";
"Radostyán";"20";"10";"6";"24";
"Répáshuta";"14";"6";"4";"13";
"Sajóbábony";"143";"85";"49";"88";
"Sajóecseg";"33";"14";"8";"17";
"Sajóhídvég";"90";"27";"22";"66";
"Sajókápolna";"19";"10";"9";"29";
"Sajókeresztúr";"49";"19";"11";"44";
"Sajólád";"175";"79";"39";"76";
"Sajólászlófalva";"12";"7";"3";"12";
"Sajópálfala";"17";"6";" ";"22";
"Sajópetri";"76";"31";"25";"63";
"Sajósenye";"12";"5";"2";"11";
"Sajóvámos";"65";"27";"20";"64";
"Sóstófalva";"11";"6";"4";"30";
"Szirmabesenyõ";"113";"52";"28";"88";
"Újcsanálos";"54";"29";"12";"33";
"Varbó";"22";"15";"8";"31";
"Ózdi járás";"4022";"1890";"1067";"2570";
"Arló";"587";"297";"171";"215";
"Borsodbóta";"79";"39";"25";"105";
"Borsodnádasd";"265";"121";"63";"128";
"Borsodszentgyörgy";"68";"26";"18";"31";
"Bükkmogyorósd";"9";"3";"2";"6";
"Csernely";"63";"26";"8";"96";
"Csokvaomány";"52";"19";"10";"58";
"Domaháza";"142";"67";"43";"41";
"Farkaslyuk";"248";"145";"99";"118";
"Hangony";"149";"90";"56";"115";
"Járdánháza";"151";"76";"33";"139";
"Kissikátor";"23";"8";"3";"8";
"Lénárddaróc";"15";"9";"7";"10";
"Nekézseny";"35";"16";"7";"28";
"Ózd";"2037";"900";"502";"1337";
"Sáta";"91";"44";"19";"114";
"Uppony";"8";"4";"1";"21";
"Putnoki járás";"993";"352";"139";"1620";
"Aggtelek";"15";"8";"6";"54";
"Alsószuha";"20";"4";"2";"41";
"Bánréve";"43";"11";"2";"65";
"Dövény";"24";"8";"4";"33";
"Dubicsány";"8";"3";" ";"15";
"Felsõkelecsény";"24";"6";"3";"22";
"Felsõnyárád";"37";"16";"11";"63";
"Gömörszõlõs";"2";" ";" ";"10";
"Hét";"20";"2";"1";"41";
"Imola";"6";"3";"1";"10";
"Jákfalva";"63";"29";"6";"64";
"Jósvafõ";"11";"1";"1";"18";
"Kánó";"7";"3";" ";"25";
"Kelemér";"32";"12";"3";"67";
"Királd";"22";"6";"2";"56";
"Putnok";"398";"150";"59";"600";
"Ragály";"31";"5";"1";"63";
"Sajómercse";"17";"3";"2";"17";
"Sajónémeti";"33";"9";"4";"50";
"Sajópüspöki";"16";"7";"2";"27";
"Sajóvelezd";"43";"17";"8";"50";
"Serényfalva";"43";"19";"7";"80";
"Szuhafõ";"10";"4";"2";"12";
"Trizs";"11";"1";"1";"21";
"Zádorfalva";"39";"18";"8";"88";
"Zubogy";"18";"7";"3";"28";
"Sárospataki járás";"1144";"543";"324";"1145";
"Bodrogolaszi";"31";"15";"7";"38";
"Erdõhorváti";"36";"17";"10";"74";
"Györgytarló";"34";"15";"11";"86";
"Háromhuta";"2";" ";" ";"11";
"Hercegkút";"11";"8";"5";"13";
"Kenézlõ";"103";"49";"36";"64";
"Komlóska";"13";"9";"4";"26";
"Makkoshotyka";"72";"37";"18";"98";
"Olaszliszka";"104";"38";"20";"179";
"Sárazsadány";"14";"5";"2";"26";
"Sárospatak";"447";"199";"126";"223";
"Tolcsva";"119";"70";"45";"85";
"Vajdácska";"88";"49";"24";"94";
"Vámosújfalu";"18";"8";"4";"41";
"Viss";"39";"17";"8";"75";
"Zalkod";"13";"7";"4";"12";
"Sátoraljaújhelyi járás";"962";"415";"223";"1158";
"Alsóberecki";"38";"17";"5";"49";
"Alsóregmec";"1";"1";"1";"13";
"Bózsva";"8";"5";"2";"17";
"Felsõberecki";"9";"2";"1";"13";
"Felsõregmec";"21";"8";"3";"82";
"Filkeháza";"8";"3";"2";"18";
"Füzér";"16";"8";"2";"22";
"Füzérkajata";"6";"3";" ";"27";
"Füzérkomlós";"15";"10";"4";"24";
"Füzérradvány";"26";"8";"4";"36";
"Hollóháza";"31";"14";"9";"68";
"Kishuta";"10";"7";"4";"17";
"Kovácsvágás";"37";"16";"7";"143";
"Mikóháza";"6";"3";"2";"23";
"Nagyhuta";"4";"2";" ";"3";
"Nyíri";"21";"11";"6";"54";
"Pálháza";"23";"8";"7";"24";
"Pusztafalu";"7";"4";" ";"17";
"Sátoraljaújhely";"662";"282";"161";"489";
"Vágáshuta";"4";"2";"2";"7";
"Vilyvitány";"9";"1";"1";"12";
"Szerencsi járás";"2627";"1339";"799";"2471";
"Alsódobsza";"7";"4";"4";"6";
"Bekecs";"113";"51";"30";"83";
"Golop";"30";"18";"9";"25";
"Legyesbénye";"148";"101";"76";"86";
"Mád";"111";"66";"40";"74";
"Megyaszó";"178";"77";"46";"156";
"Mezõzombor";"209";"109";"51";"254";
"Monok";"172";"71";"39";"96";
"Prügy";"219";"116";"75";"436";
"Rátka";"40";"19";"10";"36";
"Szerencs";"315";"177";"118";"227";
"Taktaharkány";"245";"92";"48";"305";
"Taktakenéz";"127";"79";"43";"219";
"Taktaszada";"248";"101";"57";"120";
"Tállya";"132";"78";"42";"81";
"Tiszalúc";"333";"180";"111";"267";
"Szikszói járás";"1457";"735";"348";"1451";
"Abaújlak";"10";"5";"1";"11";
"Abaújszolnok";"34";"25";"5";"17";
"Alsóvadász";"132";"60";"34";"177";
"Aszaló";"208";"111";"50";"121";
"Felsõvadász";"71";"49";"28";"56";
"Gadna";"49";"25";"13";"15";
"Gagybátor";"7";"5";"4";"45";
"Gagyvendégi";"14";"9";"5";"39";
"Halmaj";"112";"55";"26";"113";
"Hernádkércs";"30";"13";"3";"22";
"Homrogd";"76";"36";"13";"85";
"Kázsmárk";"98";"54";"24";"145";
"Kiskinizs";"25";"15";"4";"37";
"Kupa";"8";"5";"1";"32";
"Léh";"56";"16";"10";"34";
"Monaj";"33";"16";"3";"25";
"Nagykinizs";"19";"9";"4";"42";
"Nyésta";"6";"2";" ";"3";
"Pamlény";"5";"4";"4";"5";
"Rásonysápberencs";"78";"23";"9";"26";
"Selyeb";"34";"21";"15";"59";
"Szászfa";"12";"10";"7";"23";
"Szentistvánbaksa";"26";"14";"10";"15";
"Szikszó";"314";"153";"75";"304";
"Tiszaújvárosi járás";"1291";"617";"338";"668";
"Girincs";"67";"17";"9";"72";
"Hejõbába";"86";"35";"16";"54";
"Hejõkeresztúr";"51";"29";"14";"26";
"Hejõkürt";"24";"14";"5";"7";
"Hejõszalonta";"49";"19";"8";"105";
"Kesznyéten";"170";"72";"30";"82";
"Kiscsécs";"17";"6";"2";"43";
"Muhi";"11";"4";" ";"10";
"Nagycsécs";"41";"20";"9";"34";
"Nemesbikk";"54";"24";"13";"17";
"Oszlár";"31";"18";"11";"7";
"Sajóörös";"33";"17";"7";"12";
"Sajószöged";"62";"39";"23";"18";
"Szakáld";"25";"9";"7";"15";
"Tiszapalkonya";"83";"40";"18";"68";
"Tiszaújváros";"487";"254";"166";"98";
"Tokaji járás";"821";"424";"208";"719";
"Bodrogkeresztúr";"46";"28";"18";"51";
"Bodrogkisfalud";"40";"18";"13";"57";
"Csobaj";"33";"13";"8";"47";
"Erdõbénye";"60";"39";"22";"92";
"Szegi";"16";"13";"6";"44";
"Szegilong";"5";"1";"1";"31";
"Taktabáj";"69";"43";"10";"75";
"Tarcal";"295";"126";"58";"92";
"Tiszaladány";"43";"27";"12";"60";
"Tiszatardos";"21";"13";"6";"41";
"Tokaj";"193";"103";"54";"129";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"10460";"5175";"2775";"5702";
"Bélapátfalvai járás";"333";"155";"87";"253";
"Balaton";"47";"22";"11";"33";
"Bekölce";"42";"18";"12";"35";
"Bélapátfalva";"104";"49";"24";"61";
"Bükkszentmárton";"29";"12";"8";"8";
"Mikófalva";"27";"13";"8";"17";
"Mónosbél";"11";"4";"2";"6";
"Nagyvisnyó";"32";"18";"12";"46";
"Szilvásvárad";"41";"19";"10";"47";
"Egri járás";"2631";"1346";"736";"929";
"Andornaktálya";"51";"24";"12";"17";
"Bátor";"8";"7";"5";"13";
"Demjén";"18";"6";" ";"8";
"Eger";"1275";"605";"345";"355";
"Egerbakta";"159";"126";"50";"54";
"Egerbocs";"18";"6";"3";"13";
"Egercsehi";"86";"52";"39";"22";
"Egerszalók";"94";"41";"21";"49";
"Egerszólát";"27";"14";"7";"13";
"Feldebrõ";"38";"20";"12";"24";
"Felsõtárkány";"92";"44";"23";"30";
"Hevesaranyos";"72";"35";"18";"26";
"Kerecsend";"170";"79";"32";"118";
"Maklár";"73";"30";"18";"15";
"Nagytálya";"12";"4";"2";"4";
"Noszvaj";"27";"11";"6";"22";
"Novaj";"36";"22";"16";"17";
"Ostoros";"45";"23";"14";"22";
"Szarvaskõ";"1";"1";" ";"7";
"Szúcs";"37";"18";"9";"40";
"Tarnaszentmária";"10";"3";"2";"5";
"Verpelét";"282";"175";"102";"55";
"Füzesabonyi járás";"907";"441";"196";"987";
"Aldebrõ";"5";"1";" ";"13";
"Besenyõtelek";"99";"56";"20";"75";
"Dormánd";"51";"22";"6";"35";
"Egerfarmos";"22";"6";"6";"29";
"Füzesabony";"143";"65";"26";"133";
"Kál";"97";"41";"20";"100";
"Kápolna";"61";"46";"25";"46";
"Kompolt";"73";"35";"20";"34";
"Mezõszemere";"39";"27";"12";"63";
"Mezõtárkány";"60";"24";"9";"109";
"Nagyút";"12";"8";"4";"17";
"Poroszló";"95";"50";"24";"132";
"Sarud";"53";"18";"5";"106";
"Szihalom";"60";"24";"11";"47";
"Tófalu";"22";"16";"7";"26";
"Újlõrincfalva";"15";"2";"1";"22";
"Gyöngyösi járás";"1814";"895";"488";"798";
"Abasár";"57";"25";"16";"22";
"Adács";"113";"62";"36";"25";
"Atkár";"32";"14";"5";"11";
"Detk";"22";"11";"6";"2";
"Domoszló";"57";"27";"17";"9";
"Gyöngyös";"646";"284";"156";"271";
"Gyöngyöshalász";"64";"25";"19";"16";
"Gyöngyösoroszi";"96";"57";"26";"41";
"Gyöngyöspata";"125";"80";"37";"41";
"Gyöngyössolymos";"38";"18";"13";"12";
"Gyöngyöstarján";"34";"21";"12";"11";
"Halmajugra";"123";"64";"34";"49";
"Karácsond";"49";"23";"17";"54";
"Kisnána";"44";"29";"16";"9";
"Ludas";"22";"10";"4";"18";
"Markaz";"35";"22";"12";"17";
"Mátraszentimre";"14";"5";"2";" ";
"Nagyfüged";"67";"38";"21";"49";
"Nagyréde";"56";"28";"15";"20";
"Pálosvörösmart";"4";"1";"1";"5";
"Vámosgyörk";"19";"8";"4";"34";
"Vécs";"43";"17";"6";"37";
"Visonta";"32";"12";"7";"13";
"Visznek";"22";"14";"6";"32";
"Hatvani járás";"1405";"665";"377";"345";
"Apc";"97";"48";"23";"32";
"Boldog";"92";"50";"26";"27";
"Csány";"119";"65";"31";"35";
"Ecséd";"92";"50";"33";"9";
"Hatvan";"416";"177";"95";"125";
"Heréd";"58";"28";"14";"14";
"Hort";"86";"42";"25";"16";
"Kerekharaszt";"28";"13";"7";"6";
"Lõrinci";"179";"95";"66";"25";
"Nagykökényes";"17";"12";"7";"10";
"Petõfibánya";"76";"29";"16";"11";
"Rózsaszentmárton";"52";"21";"12";"5";
"Szûcsi";"37";"10";"6";"18";
"Zagyvaszántó";"56";"25";"16";"12";
"Hevesi járás";"2372";"1184";"612";"1621";
"Átány";"156";"75";"41";"74";
"Boconád";"50";"22";"14";"25";
"Erdõtelek";"281";"173";"122";"123";
"Erk";"73";"31";"12";"58";
"Heves";"614";"378";"158";"272";
"Hevesvezekény";"12";"2";" ";"23";
"Kisköre";"175";"75";"25";"244";
"Kömlõ";"114";"29";"9";"247";
"Pély";"78";"33";"22";"54";
"Tarnabod";"108";"8";"4";"90";
"Tarnaméra";"27";"14";"7";"20";
"Tarnaörs";"140";"81";"55";"29";
"Tarnaszentmiklós";"77";"33";"23";"37";
"Tarnazsadány";"189";"69";"37";"79";
"Tenk";"41";"13";"6";"27";
"Tiszanána";"217";"139";"72";"212";
"Zaránk";"20";"9";"5";"7";
"Pétervásárai járás";"998";"489";"279";"769";
"Bodony";"26";"9";"3";"15";
"Bükkszék";"17";"9";"7";"3";
"Bükkszenterzsébet";"57";"25";"14";"49";
"Erdõkövesd";"48";"26";"16";"13";
"Fedémes";"15";"9";"6";"12";
"Istenmezeje";"82";"50";"33";"34";
"Ivád";"22";"11";"7";"29";
"Kisfüzes";"7";"2";"2";"4";
"Mátraballa";"12";"7";"6";"4";
"Mátraderecske";"58";"35";"21";"73";
"Parád";"52";"15";"12";"42";
"Parádsasvár";"2";" ";" ";"5";
"Pétervására";"135";"58";"28";"94";
"Recsk";"96";"44";"26";"90";
"Sirok";"77";"37";"22";"39";
"Szajla";"42";"20";"11";"21";
"Szentdomonkos";"40";"22";"14";"23";
"Tarnalelesz";"155";"78";"28";"178";
"Terpes";"23";"14";"6";"18";
"Váraszó";"32";"18";"17";"23";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"10260";"5676";"3482";"6135";
"Balassagyarmati járás";"1579";"802";"458";"907";
"Balassagyarmat";"458";"211";"131";"234";
"Becske";"31";"16";"3";"18";
"Bercel";"59";"36";"25";"22";
"Cserháthaláp";"15";"10";"5";"22";
"Cserhátsurány";"47";"25";"17";"18";
"Csesztve";"25";"7";"3";"5";
"Csitár";"20";"12";"3";"25";
"Debercsény";"4";"2";"2";"3";
"Dejtár";"67";"40";"24";"56";
"Drégelypalánk";"114";"64";"41";"23";
"Érsekvadkert";"138";"79";"35";"75";
"Galgaguta";"14";"5";"4";"14";
"Herencsény";"31";"20";"14";"26";
"Hont";"18";"10";"5";"16";
"Hugyag";"106";"58";"24";"66";
"Iliny";"5";"2";"1";"4";
"Ipolyszög";"44";"15";"10";"18";
"Ipolyvece";"38";"20";"14";"25";
"Magyarnándor";"42";"19";"13";"27";
"Mohora";"53";"24";"14";"22";
"Nógrádkövesd";"14";"6";"3";"14";
"Nógrádmarcal";"24";"14";"6";"37";
"Õrhalom";"51";"21";"11";"30";
"Patak";"33";"19";"12";"34";
"Patvarc";"41";"19";"7";"12";
"Szanda";"13";"9";"6";"11";
"Szécsénke";"8";"4";"4";"5";
"Szügy";"52";"28";"16";"28";
"Terény";"14";"7";"5";"17";
"Bátonyterenyei járás";"1044";"516";"294";"770";
"Bátonyterenye";"591";"261";"146";"386";
"Dorogháza";"43";"18";"10";"22";
"Mátramindszent";"41";"20";"12";"34";
"Mátranovák";"82";"50";"30";"46";
"Mátraterenye";"85";"43";"22";"146";
"Mátraverebély";"146";"94";"61";"101";
"Nemti";"48";"26";"11";"26";
"Szuha";"8";"4";"2";"9";
"Pásztói járás";"1473";"786";"469";"801";
"Alsótold";"12";"8";"5";"4";
"Bér";"30";"14";"6";"24";
"Bokor";"4";"2";"2";"7";
"Buják";"124";"61";"29";"80";
"Csécse";"36";"18";"11";"33";
"Cserhátszentiván";"1";"1";"1";"7";
"Ecseg";"112";"69";"34";"55";
"Egyházasdengeleg";"21";"10";"6";"17";
"Erdõkürt";"12";"6";"2";"10";
"Erdõtarcsa";"24";"13";"10";"19";
"Felsõtold";"6";"3";"1";"4";
"Garáb";" ";" ";" ";" ";
"Héhalom";"24";"13";"10";"21";
"Jobbágyi";"112";"59";"35";"36";
"Kálló";"119";"68";"47";"52";
