"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2014. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kisgyalán";"9,41";"199,0";" ";"6";"3";"2";" ";
"Kiskorpád";"16,95";"894,0";" ";"41";"16";"6";" ";
"Kõkút";"20,23";"592,0";" ";"91";"53";"24";" ";
"Magyaratád";"18,82";"792,5";" ";"37";"11";"5";" ";
"Magyaregres";"14,40";"605,0";" ";"45";"21";"17";" ";
"Mernye";"25,92";"1371,5";" ";"76";"38";"28";" ";
"Mezõcsokonya";"30,77";"1184,5";" ";"84";"38";"19";" ";
"Mike";"32,41";"615,5";" ";"111";"69";"38";" ";
"Mosdós";"16,95";"945,5";" ";"52";"15";"8";" ";
"Nagybajom";"108,08";"3279,0";" ";"318";"167";"97";" ";
"Nagyberki";"21,74";"1448,5";" ";"88";"36";"20";" ";
"Orci";"9,97";"562,0";" ";"27";"13";"9";" ";
"Osztopán";"22,82";"867,5";" ";"71";"40";"27";" ";
"Pálmajor";"6,24";"346,5";" ";"71";"30";"18";" ";
"Patalom";"6,68";"331,0";" ";"7";"3";"3";" ";
"Patca";"4,96";"60,0";" ";"6";"3";" ";" ";
"Polány";"12,86";"233,0";" ";"12";"5";"1";" ";
"Ráksi";"15,17";"422,5";" ";"34";"18";"15";" ";
"Rinyakovácsi";"11,09";"166,5";" ";"19";"11";"9";" ";
"Sántos";"11,38";"539,5";" ";"15";"7";"4";" ";
"Simonfa";"11,00";"345,0";" ";"25";"8";"4";" ";
"Somodor";"19,91";"390,5";" ";"31";"10";"6";" ";
"Somogyaszaló";"22,11";"745,5";" ";"61";"24";"9";" ";
"Somogyfajsz";"18,25";"565,5";" ";"48";"34";"12";" ";
"Somogygeszti";"21,70";"472,0";" ";"52";"21";"10";" ";
"Somogyjád";"25,06";"1588,5";" ";"88";"29";"14";" ";
"Somogysárd";"36,34";"1211,5";" ";"91";"49";"17";" ";
"Somogyszil";"38,46";"770,5";" ";"55";"30";"13";" ";
"Szabadi";"8,23";"273,5";" ";"26";"17";"8";" ";
"Szenna";"26,98";"765,5";" ";"33";"15";"8";" ";
"Szentbalázs";"12,13";"311,5";" ";"15";"9";"3";" ";
"Szentgáloskér";"27,25";"531,0";" ";"37";"20";"10";" ";
"Szilvásszentmárton";"7,08";"207,0";" ";"16";"7";"5";" ";
"Taszár";"17,29";"1939,0";" ";"78";"31";"20";" ";
"Újvárfalva";"12,21";"302,0";" ";"17";"3";"2";" ";
"Várda";"10,36";"455,5";" ";"9";"3";"1";" ";
"Visnye";"24,38";"244,5";" ";"33";"20";"13";" ";
"Zimány";"12,97";"557,0";" ";"23";"12";"6";" ";
"Zselickisfalud";"26,07";"244,0";" ";"12";"3";"2";" ";
"Zselickislak";"10,39";"304,5";" ";"19";"11";"7";" ";
"Zselicszentpál";"10,34";"409,5";" ";"16";"6";"4";" ";
"Marcali járás";"904,18";"34352,5";" ";"2459";"1047";"585";" ";
"Balatonberény";"26,09";"1086,5";" ";"32";"16";"8";" ";
"Balatonkeresztúr";"21,06";"1530,0";" ";"58";"13";"6";" ";
"Balatonmáriafürdõ";"26,77";"715,5";" ";"21";"9";"6";" ";
"Balatonszentgyörgy";"23,68";"1603,0";" ";"57";"14";"9";" ";
"Balatonújlak";"10,81";"476,5";" ";"21";"7";"3";" ";
"Böhönye";"64,14";"2298,5";" ";"204";"66";"40";" ";
"Csákány";"16,08";"228,0";" ";"42";"20";"13";" ";
"Csömend";"8,66";"310,5";" ";"36";"24";"15";" ";
"Fõnyed";"5,73";"80,5";" ";"7";"2";"2";" ";
"Gadány";"19,70";"317,5";" ";"31";"14";"7";" ";
"Hollád";"8,20";"222,5";" ";"47";"35";"16";" ";
"Hosszúvíz";"7,10";"45,0";" ";"1";" ";" ";" ";
"Kelevíz";"4,91";"312,0";" ";"34";"10";"6";" ";
"Kéthely";"49,06";"2287,5";" ";"128";"50";"33";" ";
"Libickozma";"22,97";"27,5";" ";"3";"2";" ";" ";
"Marcali";"104,40";"11619,0";" ";"478";"185";"98";" ";
"Mesztegnyõ";"44,69";"1377,5";" ";"100";"44";"24";" ";
"Nagyszakácsi";"21,37";"438,0";" ";"36";"20";"9";" ";
"Nemesdéd";"26,60";"739,5";" ";"141";"85";"54";" ";
"Nemeskisfalud";"2,82";"169,5";" ";"2";" ";" ";" ";
"Nemesvid";"18,37";"743,0";" ";"57";"32";"14";" ";
"Nikla";"23,35";"713,0";" ";"112";"51";"29";" ";
"Pusztakovácsi";"43,38";"842,5";" ";"132";"52";"30";" ";
"Sávoly";"26,85";"531,0";" ";"60";"22";"17";" ";
"Somogysámson";"21,77";"744,0";" ";"154";"58";"19";" ";
"Somogysimonyi";"15,82";"87,5";" ";"1";" ";" ";" ";
"Somogyszentpál";"28,96";"793,5";" ";"74";"29";"17";" ";
"Somogyzsitfa";"27,22";"581,5";" ";"50";"20";"14";" ";
"Szegerdõ";"5,46";"214,0";" ";"32";"11";"6";" ";
"Szenyér";"20,19";"309,0";" ";"44";"18";"8";" ";
"Szõkedencs";"18,69";"255,5";" ";"26";"13";"6";" ";
"Tapsony";"31,61";"740,0";" ";"36";"15";"10";" ";
"Táska";"25,98";"398,0";" ";"28";"13";"3";" ";
"Tikos";"3,35";"126,5";" ";"22";"6";"1";" ";
"Varászló";"12,77";"157,0";" ";"14";"6";"5";" ";
"Vése";"42,92";"751,5";" ";"113";"77";"50";" ";
"Vörs";"22,65";"480,5";" ";"25";"8";"7";" ";
"Nagyatádi járás";"647,07";"25687,5";" ";"2175";"1019";"494";" ";
"Bakháza";"5,92";"184,5";" ";"25";"10";"6";" ";
"Beleg";"17,99";"601,0";" ";"95";"52";"28";" ";
"Bolhás";"31,43";"434,0";" ";"48";"29";"12";" ";
"Görgeteg";"33,50";"1091,5";" ";"168";"74";"28";" ";
"Háromfa";"42,14";"768,0";" ";"108";"57";"27";" ";
"Kaszó";"22,48";"96,0";" ";"10";"5";"2";" ";
"Kisbajom";"13,67";"409,5";" ";"36";"14";"7";" ";
"Kutas";"36,55";"1461,0";" ";"167";"84";"26";" ";
"Lábod";"66,51";"1972,0";" ";"256";"102";"65";" ";
"Nagyatád";"70,60";"10692,0";" ";"454";"231";"116";" ";
"Nagykorpád";"33,42";"586,5";" ";"71";"40";"21";" ";
"Ötvöskónyi";"27,71";"908,5";" ";"109";"42";"19";" ";
"Rinyabesenyõ";"28,63";"213,0";" ";"54";"8";"5";" ";
"Rinyaszentkirály";"30,56";"399,0";" ";"59";"19";"7";" ";
"Segesd";"73,09";"2500,5";" ";"218";"106";"51";" ";
"Somogyszob";"40,08";"1576,0";" ";"103";"44";"24";" ";
"Szabás";"18,11";"610,0";" ";"49";"21";"13";" ";
"Tarany";"54,68";"1184,5";" ";"145";"81";"37";" ";
"Siófoki járás";"656,98";"51456,5";" ";"2316";"842";"532";" ";
"Ádánd";"29,51";"2116,0";" ";"139";"59";"39";" ";
"Balatonendréd";"40,01";"1305,0";" ";"77";"23";"15";" ";
"Balatonföldvár";"15,32";"2200,0";" ";"65";"20";"12";" ";
"Balatonõszöd";"15,08";"501,0";" ";"20";"6";"2";" ";
"Balatonszabadi";"41,34";"2977,5";" ";"150";"54";"32";" ";
"Balatonszárszó";"30,13";"1966,0";" ";"72";"25";"19";" ";
"Balatonszemes";"36,02";"1776,5";" ";"58";"17";"9";" ";
"Balatonvilágos";"29,21";"1165,5";" ";"29";"11";"8";" ";
"Bálványos";"23,68";"545,5";" ";"45";"13";"11";" ";
"Kereki";"14,42";"544,0";" ";"32";"8";"7";" ";
"Kõröshegy";"21,39";"1328,5";" ";"57";"18";"11";" ";
"Kötcse";"19,54";"475,5";" ";"57";"16";"9";" ";
"Nagyberény";"23,14";"1312,5";" ";"76";"39";"24";" ";
"Nagycsepely";"19,80";"400,0";" ";"59";"22";"18";" ";
"Nyim";"9,76";"276,5";" ";"19";"3";" ";" ";
"Pusztaszemes";"10,39";"337,5";" ";"11";"3";"1";" ";
"Ságvár";"38,43";"1815,5";" ";"76";"21";"9";" ";
"Siófok";"124,66";"25370,5";" ";"1049";"413";"256";" ";
"Siójut";"10,73";"626,0";" ";"30";"9";"7";" ";
"Som";"23,35";"698,0";" ";"45";"7";"5";" ";
"Szántód";"7,91";"577,5";" ";"20";"7";"6";" ";
"Szólád";"19,96";"496,5";" ";"34";"17";"9";" ";
"Teleki";"8,06";"214,0";" ";"32";"10";"8";" ";
"Zamárdi";"45,14";"2431,0";" ";"64";"21";"15";" ";
"Tabi járás";"427,21";"12581,0";" ";"797";"368";"182";" ";
"Andocs";"43,27";"1094,0";" ";"82";"44";"20";" ";
"Bábonymegyer";"21,93";"804,5";" ";"59";"34";"26";" ";
"Bedegkér";"26,00";"413,0";" ";"59";"24";"15";" ";
"Bonnya";"14,62";"252,5";" ";"24";"13";"6";" ";
"Fiad";"14,91";"129,5";" ";"7";"1";" ";" ";
"Kánya";"14,52";"422,5";" ";"23";"10";"5";" ";
"Kapoly";"22,36";"665,0";" ";"33";"15";"7";" ";
"Kára";"5,37";"45,0";" ";"1";"1";"1";" ";
"Kisbárapáti";"28,71";"380,0";" ";"51";"15";"10";" ";
"Lulla";"10,39";"173,0";" ";"13";"2";" ";" ";
"Miklósi";"10,47";"207,5";" ";"8";"3";"1";" ";
"Nágocs";"22,25";"663,0";" ";"45";"13";"4";" ";
"Sérsekszõlõs";"6,66";"148,5";" ";"7";"5";"3";" ";
"Somogyacsa";"24,45";"173,5";" ";"12";"5";"4";" ";
"Somogydöröcske";"10,83";"133,0";" ";" ";" ";" ";" ";
"Somogyegres";"10,81";"193,0";" ";"23";"9";"3";" ";
"Somogymeggyes";"15,65";"489,5";" ";"52";"33";"14";" ";
"Szorosad";"6,48";"103,0";" ";"3";"1";" ";" ";
"Tab";"25,86";"4405,0";" ";"170";"74";"38";" ";
"Tengõd";"30,22";"433,5";" ";"40";"17";"6";" ";
"Torvaj";"11,41";"237,0";" ";"27";"15";"3";" ";
"Törökkoppány";"25,79";"435,5";" ";"14";"10";"7";" ";
"Zala";"9,24";"241,5";" ";"11";"4";" ";" ";
"Zics";"15,01";"338,5";" ";"33";"20";"9";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Somogy megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye";"3703,03";"226966,0";" ";"9584";"4420";"2564";" ";
"Bonyhádi járás";"476,78";"31138,5";" ";"912";"437";"251";" ";
"Aparhant";"17,96";"1015,0";" ";"23";"10";"6";" ";
"Bátaapáti";"20,44";"420,5";" ";"9";"3";" ";" ";
"Bonyhád";"72,13";"13550,5";" ";"321";"162";"91";" ";
"Bonyhádvarasd";"10,45";"430,0";" ";"12";"5";"3";" ";
"Cikó";"19,86";"868,0";" ";"38";"26";"15";" ";
"Felsõnána";"18,91";"593,0";" ";"17";"6";"4";" ";
"Grábóc";"13,73";"175,5";" ";"14";"11";"1";" ";
"Györe";"11,31";"642,5";" ";"23";"11";"4";" ";
"Izmény";"13,73";"476,5";" ";"26";"8";"6";" ";
"Kakasd";"20,80";"1669,5";" ";"37";"11";"7";" ";
"Kéty";"16,52";"699,0";" ";"14";"4";"2";" ";
"Kisdorog";"20,00";"747,0";" ";"25";"13";"11";" ";
"Kismányok";"5,43";"326,5";" ";"13";"6";"5";" ";
"Kisvejke";"11,33";"407,0";" ";"28";"18";"12";" ";
"Lengyel";"20,03";"550,5";" ";"22";"15";"7";" ";
"Mórágy";"17,62";"745,5";" ";"37";"19";"15";" ";
"Mõcsény";"12,15";"382,0";" ";"10";"5";"4";" ";
"Mucsfa";"12,75";"364,5";" ";"17";"8";"4";" ";
"Murga";"6,58";"66,5";" ";"4";" ";" ";" ";
"Nagymányok";"10,67";"2277,5";" ";"64";"21";"6";" ";
"Nagyvejke";"7,77";"163,5";" ";"3";"1";"1";" ";
"Tevel";"25,27";"1366,5";" ";"44";"17";"6";" ";
"Váralja";"21,14";"867,0";" ";"34";"20";"15";" ";
"Závod";"12,91";"279,0";" ";"12";"5";"1";" ";
"Zomba";"57,29";"2055,5";" ";"65";"32";"25";" ";
"Dombóvári járás";"509,00";"31828,0";" ";"1762";"1036";"639";" ";
"Attala";"20,64";"829,5";" ";"51";"34";"20";" ";
"Csibrák";"14,62";"296,5";" ";"32";"15";"3";" ";
"Csikóstõttõs";"17,70";"830,5";" ";"47";"17";"12";" ";
"Dalmand";"48,77";"1252,0";" ";"90";"50";"29";" ";
"Dombóvár";"78,48";"18768,5";" ";"880";"525";"338";" ";
"Döbrököz";"43,13";"1963,0";" ";"148";"105";"73";" ";
"Gyulaj";"70,82";"1029,0";" ";"96";"57";"27";" ";
"Jágónak";"15,39";"252,5";" ";"27";"13";"8";" ";
"Kapospula";"19,80";"877,0";" ";"40";"21";"13";" ";
"Kaposszekcsõ";"15,62";"1506,5";" ";"48";"22";"11";" ";
"Kocsola";"33,34";"1289,0";" ";"125";"82";"57";" ";
"Kurd";"31,19";"1153,5";" ";"63";"33";"17";" ";
"Lápafõ";"9,30";"166,5";" ";"11";"6";"2";" ";
"Nak";"27,78";"593,5";" ";"34";"17";"7";" ";
"Szakcs";"55,79";"864,0";" ";"60";"36";"20";" ";
"Várong";"6,63";"156,5";" ";"10";"3";"2";" ";
"Paksi járás";"835,89";"49170,5";" ";"1749";"822";"472";" ";
"Bikács";"34,66";"451,5";" ";"20";"11";"4";" ";
"Bölcske";"58,71";"2762,5";" ";"97";"51";"29";" ";
"Dunaföldvár";"111,42";"8619,5";" ";"308";"175";"102";" ";
"Dunaszentgyörgy";"37,63";"2563,0";" ";"96";"44";"24";" ";
"Gerjen";"36,23";"1202,0";" ";"57";"26";"13";" ";
"Györköny";"31,60";"962,0";" ";"21";"8";"4";" ";
"Kajdacs";"37,73";"1252,0";" ";"67";"18";"7";" ";
"Madocsa";"43,34";"1903,0";" ";"48";"22";"15";" ";
"Nagydorog";"41,43";"2580,0";" ";"117";"50";"29";" ";
"Németkér";"64,98";"1715,5";" ";"76";"33";"20";" ";
"Paks";"154,08";"19346,0";" ";"514";"229";"134";" ";
"Pálfa";"34,75";"1568,5";" ";"90";"34";"20";" ";
"Pusztahencse";"31,71";"949,5";" ";"60";"25";"15";" ";
"Sárszentlõrinc";"46,69";"1072,5";" ";"88";"44";"25";" ";
"Tengelic";"70,93";"2223,0";" ";"90";"52";"31";" ";
"Szekszárdi járás";"656,09";"58684,0";" ";"2210";"1009";"590";" ";
"Alsónána";"13,13";"714,5";" ";"41";"25";"14";" ";
"Alsónyék";"31,88";"760,0";" ";"40";"16";"9";" ";
"Báta";"66,19";"1701,5";" ";"145";"91";"56";" ";
"Bátaszék";"63,68";"6262,0";" ";"180";"81";"47";" ";
"Decs";"94,72";"3804,5";" ";"203";"92";"49";" ";
"Harc";"15,86";"879,0";" ";"48";"26";"20";" ";
"Kistormás";"11,35";"336,0";" ";"30";"12";"5";" ";
"Kölesd";"38,11";"1489,0";" ";"88";"24";"12";" ";
"Medina";"22,25";"789,5";" ";"54";"24";"17";" ";
"Õcsény";"72,58";"2354,0";" ";"104";"42";"21";" ";
"Pörböly";"11,11";"552,0";" ";"16";"4";"2";" ";
"Sárpilis";"21,69";"683,5";" ";"54";"21";"16";" ";
"Sióagárd";"24,41";"1232,5";" ";"31";"20";"11";" ";
"Szálka";"17,08";"576,0";" ";"10";"4";"3";" ";
"Szedres";"46,31";"2239,0";" ";"109";"54";"28";" ";
"Szekszárd";"96,27";"33202,5";" ";"1021";"456";"271";" ";
"Várdomb";"9,47";"1108,5";" ";"36";"17";"9";" ";
"Tamási járás";"1020,00";"38098,0";" ";"2127";"765";"410";" ";
"Belecska";"14,39";"375,5";" ";"7";"4";"2";" ";
"Diósberény";"17,75";"338,5";" ";"28";"13";"4";" ";
"Dúzs";"11,27";"253,0";" ";"23";"10";"5";" ";
"Értény";"29,95";"783,0";" ";"79";"36";"11";" ";
"Felsõnyék";"32,03";"991,5";" ";"50";"10";"8";" ";
"Fürged";"26,76";"713,5";" ";"32";"2";" ";" ";
"Gyönk";"38,12";"2052,5";" ";"88";"25";"10";" ";
"Hõgyész";"37,14";"2877,0";" ";"102";"18";"15";" ";
"Iregszemcse";"58,34";"2663,5";" ";"136";"57";"35";" ";
"Kalaznó";"18,35";"135,5";" ";"24";"7";"3";" ";
"Keszõhidegkút";"10,31";"199,0";" ";"5";" ";" ";" ";
"Kisszékely";"28,30";"307,0";" ";"12";"7";"5";" ";
"Koppányszántó";"22,55";"320,0";" ";"20";"8";"3";" ";
"Magyarkeszi";"38,16";"1240,0";" ";"116";"50";"32";" ";
"Miszla";"34,71";"276,5";" ";"17";"9";"4";" ";
"Mucsi";"24,76";"431,0";" ";"57";"30";"15";" ";
"Nagykónyi";"47,88";"1109,5";" ";"110";"40";"26";" ";
"Nagyszékely";"36,70";"419,0";" ";"35";"9";"7";" ";
"Nagyszokoly";"27,99";"910,0";" ";"72";"26";"14";" ";
"Ozora";"59,58";"1604,0";" ";"122";"19";"8";" ";
"Pári";"13,05";"623,0";" ";"38";"16";"10";" ";
"Pincehely";"50,08";"2231,5";" ";"111";"45";"26";" ";
"Regöly";"62,67";"1162,0";" ";"73";"24";"15";" ";
"Simontornya";"33,84";"4075,5";" ";"223";"107";"64";" ";
"Szakadát";"10,70";"213,5";" ";"12";"6";"3";" ";
"Szakály";"41,01";"1354,0";" ";"76";"26";"14";" ";
"Szárazd";"7,82";"229,0";" ";"15";"9";"3";" ";
"Tamási";"111,96";"8194,0";" ";"331";"118";"55";" ";
"Tolnanémedi";"21,96";"1046,5";" ";"44";"6";"3";" ";
"Udvari";"19,41";"331,0";" ";"23";"5";" ";" ";
"Újireg";"10,90";"282,0";" ";"12";"3";"1";" ";
"Varsád";"21,56";"356,5";" ";"34";"20";"9";" ";
"Tolnai járás";"205,27";"18047,0";" ";"824";"351";"202";" ";
"Bogyiszló";"55,95";"2159,5";" ";"134";"46";"33";" ";
"Fácánkert";"10,70";"608,0";" ";"41";"12";"8";" ";
"Fadd";"67,54";"4107,0";" ";"185";"73";"40";" ";
"Tolna";"71,08";"11172,5";" ";"464";"220";"121";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Alföld és Észak";"49485,99";"3928062,0";" ";"222377";"103334";"57058";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"13428,30";"1170853,5";" ";"76238";"37023";"19603";" ";
"Borsod-Abaúj-Zemplén megye";"7246,88";"671296,5";" ";"47169";"22690";"12881";" ";
"Cigándi járás";"390,00";"16081,5";" ";"1672";"788";"432";" ";
"Bodroghalom";"26,86";"1365,0";" ";"91";"44";"17";" ";
"Cigánd";"56,80";"3043,5";" ";"290";"134";"69";" ";
"Dámóc";"15,99";"371,5";" ";"40";"20";"11";" ";
"Karcsa";"43,70";"1829,5";" ";"101";"45";"19";" ";
"Karos";"15,32";"480,0";" ";"23";"10";"2";" ";
"Kisrozvágy";"8,34";"171,0";" ";"7";"1";" ";" ";
"Lácacséke";"16,24";"317,5";" ";"32";"14";"10";" ";
"Nagyrozvágy";"26,81";"638,5";" ";"43";"16";"7";" ";
"Pácin";"33,93";"1390,5";" ";"172";"85";"37";" ";
"Révleányvár";"16,49";"434,0";" ";"32";"11";"1";" ";
"Ricse";"24,75";"1772,5";" ";"156";"56";"27";" ";
"Semjén";"7,84";"480,5";" ";"87";"20";"14";" ";
"Tiszacsermely";"20,27";"553,0";" ";"104";"51";"23";" ";
"Tiszakarád";"47,56";"2448,5";" ";"431";"259";"186";" ";
"Zemplénagárd";"29,10";"786,0";" ";"63";"22";"9";" ";
"Edelényi járás";"717,89";"33751,5";" ";"3045";"1347";"674";" ";
"Abod";"31,16";"225,0";" ";"22";"15";"8";" ";
"Balajt";"9,03";"483,0";" ";"39";"11";"4";" ";
"Becskeháza";"5,00";"29,5";" ";"6";"3";"2";" ";
"Bódvalenke";"6,63";"207,5";" ";"23";"8";"6";" ";
"Bódvarákó";"9,22";"79,0";" ";"1";" ";" ";" ";
"Bódvaszilas";"19,23";"1094,0";" ";"69";"32";"16";" ";
"Boldva";"28,34";"2376,5";" ";"239";"148";"71";" ";
"Borsodszirák";"11,01";"1153,0";" ";"149";"69";"42";" ";
"Damak";"7,53";"242,0";" ";"18";"4";"1";" ";
"Debréte";"9,62";"19,5";" ";" ";" ";" ";" ";
"Edelény";"56,82";"9784,0";" ";"778";"322";"161";" ";
"Égerszög";"10,77";"56,5";" ";"3";"2";"2";" ";
"Galvács";"15,04";"97,0";" ";"2";" ";" ";" ";
"Hangács";"22,53";"578,0";" ";"56";"23";"16";" ";
"Hegymeg";"5,70";"112,5";" ";"16";"7";"4";" ";
"Hidvégardó";"16,99";"545,5";" ";"25";"14";"4";" ";
"Irota";"12,34";"79,0";" ";"2";" ";" ";" ";
"Komjáti";"11,08";"216,0";" ";"13";"7";"5";" ";
"Ládbesenyõ";"10,40";"288,5";" ";"28";"14";"11";" ";
"Lak";"19,76";"672,5";" ";"61";"10";"4";" ";
"Martonyi";"17,57";"417,5";" ";"71";"15";"8";" ";
"Meszes";"11,40";"195,5";" ";"8";"6";"4";" ";
"Nyomár";"10,47";"311,0";" ";"22";"13";"3";" ";
"Perkupa";"19,40";"826,5";" ";"73";"29";"13";" ";
"Rakaca";"19,00";"802,0";" ";"74";"32";"24";" ";
"Rakacaszend";"15,71";"358,5";" ";"42";"32";"5";" ";
"Szakácsi";"8,63";"166,5";" ";"19";"1";" ";" ";
"Szalonna";"20,08";"1155,5";" ";"74";"27";"17";" ";
"Szendrõ";"53,56";"4257,5";" ";"350";"165";"81";" ";
"Szendrõlád";"17,70";"2057,5";" ";"371";"182";"66";" ";
"Szin";"18,10";"818,0";" ";"66";"30";"18";" ";
"Szinpetri";"9,71";"240,0";" ";"20";"8";"7";" ";
"Szögliget";"34,74";"598,5";" ";"40";"18";"9";" ";
"Szõlõsardó";"10,66";"114,0";" ";"4";"3";"2";" ";
"Szuhogy";"17,00";"1171,5";" ";"87";"45";"31";" ";
"Teresztenye";"8,70";"33,0";" ";" ";" ";" ";" ";
"Tomor";"12,89";"234,0";" ";"16";"9";"5";" ";
"Tornabarakony";"8,20";"18,0";" ";"1";" ";" ";" ";
"Tornakápolna";"4,02";"13,0";" ";"2";"2";"2";" ";
"Tornanádaska";"7,83";"757,5";" ";"95";"13";"5";" ";
"Tornaszentandrás";"15,65";"183,5";" ";"11";"5";"5";" ";
"Tornaszentjakab";"28,22";"206,5";" ";"28";"13";"8";" ";
"Varbóc";"10,10";"55,5";" ";"3";"2";"1";" ";
"Viszló";"11,10";"72,5";" ";"4";"3";"2";" ";
"Ziliz";"9,25";"349,5";" ";"14";"5";"1";" ";
"Encsi járás";"378,36";"21640,5";" ";"1979";"928";"513";" ";
"Alsógagy";"6,28";"92,0";" ";"5";"4";"2";" ";
"Baktakék";"18,79";"729,5";" ";"65";"20";"7";" ";
"Beret";"6,77";"270,5";" ";"16";"4";"2";" ";
"Büttös";"18,18";"158,0";" ";"28";"22";"9";" ";
"Csenyéte";"9,97";"436,5";" ";"91";"58";"4";" ";
"Csobád";"11,83";"666,0";" ";"38";"13";"7";" ";
"Detek";"9,68";"261,5";" ";"14";"4";"3";" ";
"Encs";"25,80";"6443,0";" ";"452";"292";"184";" ";
"Fáj";"19,33";"410,5";" ";"28";"6";"3";" ";
"Fancsal";"9,77";"298,5";" ";"17";"12";"7";" ";
"Felsõgagy";"14,47";"210,0";" ";"36";"14";"3";" ";
"Forró";"19,03";"2503,5";" ";"392";"216";"139";" ";
"Fulókércs";"18,60";"375,0";" ";"42";"11";"1";" ";
"Gagyapáti";"3,23";"10,0";" ";"4";"2";" ";" ";
"Garadna";"9,75";"381,5";" ";"12";"4";"2";" ";
"Hernádpetri";"17,08";"230,0";" ";"29";"11";"6";" ";
"Hernádszentandrás";"7,00";"432,0";" ";"23";"7";"1";" ";
"Hernádvécse";"16,94";"1069,0";" ";"145";"33";"23";" ";
"Ináncs";"10,94";"1204,5";" ";"54";"19";"14";" ";
"Kány";"9,21";"46,0";" ";"3";"2";"2";" ";
"Keresztéte";"3,97";"34,5";" ";"2";"2";"1";" ";
"Krasznokvajda";"11,44";"458,5";" ";"45";"23";"16";" ";
"Litka";"6,66";"33,5";" ";"3";"2";" ";" ";
"Méra";"15,12";"1740,0";" ";"117";"49";"31";" ";
"Novajidrány";"14,31";"1416,5";" ";"172";"63";"25";" ";
"Perecse";"12,54";"28,0";" ";"2";"2";"2";" ";
"Pusztaradvány";"7,15";"259,0";" ";"30";"9";"5";" ";
"Szalaszend";"18,22";"1056,5";" ";"92";"23";"13";" ";
"Szemere";"26,30";"386,5";" ";"22";"1";"1";" ";
"Gönci járás";"502,31";"16670,5";" ";"1457";"751";"350";" ";
"Abaújalpár";"8,48";"67,5";" ";"11";"6";"2";" ";
"Abaújkér";"17,27";"637,5";" ";"38";"19";"4";" ";
"Abaújszántó";"47,39";"3083,5";" ";"199";"96";"28";" ";
"Abaújvár";"7,35";"245,0";" ";"21";"6";"2";" ";
"Arka";"9,49";"56,5";" ";"3";" ";" ";" ";
"Baskó";"29,63";"174,5";" ";"14";"7";"3";" ";
"Boldogkõújfalu";"10,98";"583,5";" ";"84";"49";"24";" ";
"Boldogkõváralja";"21,99";"1121,0";" ";"96";"51";"29";" ";
"Felsõdobsza";"15,24";"926,5";" ";"88";"41";"21";" ";
"Fony";"40,56";"318,5";" ";"25";"17";"8";" ";
"Gibárt";"5,33";"321,5";" ";"10";"6";"2";" ";
"Gönc";"37,27";"2087,0";" ";"166";"89";"45";" ";
"Göncruszka";"16,70";"640,5";" ";"50";"18";"13";" ";
"Hejce";"9,52";"232,0";" ";"15";"6";"2";" ";
"Hernádbûd";"5,91";"133,5";" ";"12";"9";"7";" ";
"Hernádcéce";"9,91";"213,0";" ";"21";"8";"6";" ";
"Hernádszurdok";"4,48";"158,5";" ";"8";" ";" ";" ";
"Hidasnémeti";"16,08";"1162,0";" ";"60";"27";"18";" ";
"Kéked";"13,02";"181,5";" ";"24";"7";"4";" ";
"Korlát";"7,91";"316,5";" ";"13";"7";"5";" ";
"Mogyoróska";"19,17";"84,0";" ";"2";"2";"2";" ";
"Pányok";"8,46";"63,5";" ";"7";"3";"3";" ";
"Pere";"9,53";"342,0";" ";"23";"6";" ";" ";
"Regéc";"27,21";"77,0";" ";"3";"1";" ";" ";
"Sima";"4,88";"30,0";" ";"2";" ";" ";" ";
"Telkibánya";"46,83";"551,0";" ";"67";"35";"20";" ";
"Tornyosnémeti";"14,06";"409,5";" ";"25";"7";"7";" ";
"Vilmány";"12,52";"1456,5";" ";"286";"181";"70";" ";
"Vizsoly";"18,41";"844,0";" ";"71";"39";"18";" ";
"Zsujta";"6,73";"153,0";" ";"13";"8";"7";" ";
"Kazincbarcikai járás";"341,65";"64607,0";" ";"5155";"2667";"1557";" ";
"Alacska";"8,56";"788,5";" ";"46";"23";"15";" ";
"Alsótelekes";"6,44";"139,5";" ";"18";"3";"1";" ";
"Bánhorváti";"28,47";"1383,5";" ";"94";"45";"28";" ";
"Berente";"9,20";"1207,0";" ";"56";"19";"9";" ";
"Dédestapolcsány";"29,43";"1529,0";" ";"99";"52";"14";" ";
