"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2018. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Bátonyterenyei járás";"1148";"642";"341";"583";
"Bátonyterenye";"651";"339";"181";"301";
"Dorogháza";"36";"19";"10";"25";
"Mátramindszent";"55";"32";"18";"21";
"Mátranovák";"90";"57";"33";"29";
"Mátraterenye";"111";"72";"34";"100";
"Mátraverebély";"151";"100";"56";"76";
"Nemti";"44";"21";"9";"22";
"Szuha";"10";"2";" ";"9";
"Pásztói járás";"1387";"805";"468";"639";
"Alsótold";"7";"6";"5";"2";
"Bér";"31";"23";"12";"14";
"Bokor";"5";"4";"3";"5";
"Buják";"111";"66";"40";"54";
"Csécse";"29";"15";"13";"37";
"Cserhátszentiván";"2";" ";" ";"4";
"Ecseg";"118";"73";"46";"42";
"Egyházasdengeleg";"19";"9";"4";"17";
"Erdõkürt";"14";"5";"2";"9";
"Erdõtarcsa";"16";"9";"7";"21";
"Felsõtold";"5";"5";"2";"1";
"Garáb";" ";" ";" ";" ";
"Héhalom";"34";"15";"9";"18";
"Jobbágyi";"95";"61";"32";"21";
"Kálló";"128";"98";"53";"32";
"Kisbágyon";"12";"7";"5";"3";
"Kozárd";"6";"4";"2";"1";
"Kutasó";"4";"4";"2";"6";
"Mátraszõlõs";"72";"41";"23";"73";
"Palotás";"41";"24";"15";"14";
"Pásztó";"297";"137";"74";"130";
"Szarvasgede";"21";"15";"9";"7";
"Szirák";"99";"67";"37";"55";
"Szurdokpüspöki";"52";"29";"17";"17";
"Tar";"125";"72";"48";"35";
"Vanyarc";"44";"16";"8";"21";
"Rétsági járás";"774";"340";"179";"413";
"Alsópetény";"12";"5";"1";"8";
"Bánk";"21";"13";"5";"8";
"Berkenye";"14";"7";"5";"2";
"Borsosberény";"53";"17";"11";"26";
"Diósjenõ";"82";"42";"26";"24";
"Felsõpetény";"13";"4";"1";"13";
"Horpács";"4";"1";" ";"4";
"Keszeg";"13";"7";"4";"3";
"Kétbodony";"13";"2";" ";"7";
"Kisecset";"10";"4";"4";"3";
"Legénd";"27";"22";"9";"9";
"Nagyoroszi";"71";"33";"18";"36";
"Nézsa";"40";"17";"10";"33";
"Nógrád";"21";"8";"2";"10";
"Nógrádsáp";"20";"8";"6";"20";
"Nõtincs";"15";"5";"5";"17";
"Õsagárd";"2";" ";" ";"2";
"Pusztaberki";"3";"1";"1";"7";
"Rétság";"88";"32";"23";"35";
"Romhány";"82";"43";"18";"50";
"Szátok";"62";"31";"10";"41";
"Szendehely";"34";"13";"8";"7";
"Szente";"11";"5";"4";"6";
"Tereske";"48";"13";"4";"37";
"Tolmács";"15";"7";"4";"5";
"Salgótarjáni járás";"3803";"2243";"1349";"1602";
"Bárna";"71";"46";"25";"48";
"Cered";"61";"28";"16";"20";
"Egyházasgerge";"73";"37";"28";"35";
"Etes";"91";"57";"32";"18";
"Ipolytarnóc";"21";"11";"7";"34";
"Karancsalja";"105";"63";"38";"32";
"Karancsberény";"26";"17";"13";"16";
"Karancskeszi";"132";"74";"42";"88";
"Karancslapujtõ";"180";"111";"63";"109";
"Karancsság";"194";"132";"79";"43";
"Kazár";"103";"47";"31";"54";
"Kisbárkány";"2";"2";"1";"5";
"Kishartyán";"47";"32";"24";"16";
"Litke";"103";"78";"45";"57";
"Lucfalva";"35";"8";"2";"30";
"Márkháza";"10";"5";"3";"33";
"Mátraszele";"80";"45";"23";"12";
"Mihálygerge";"23";"14";"10";"29";
"Nagybárkány";"55";"20";"6";"47";
"Nagykeresztúr";"12";"6";"2";"17";
"Rákóczibánya";"31";"20";"11";"30";
"Ságújfalu";"78";"34";"16";"17";
"Salgótarján";"1911";"1167";"727";"639";
"Sámsonháza";"12";"6";"2";"19";
"Somoskõújfalu";"80";"48";"20";"43";
"Sóshartyán";"144";"64";"43";"41";
"Szilaspogony";"23";"17";"8";"19";
"Vizslás";"66";"37";"22";"23";
"Zabar";"34";"17";"10";"28";
"Szécsényi járás";"1657";"1012";"656";"659";
"Endrefalva";"256";"177";"125";"31";
"Hollókõ";"17";"7";"4";"4";
"Ludányhalászi";"64";"31";"17";"43";
"Magyargéc";"96";"48";"32";"43";
"Nagylóc";"147";"75";"55";"57";
"Nógrádmegyer";"268";"209";"148";"61";
"Nógrádsipek";"43";"21";"14";"23";
"Nógrádszakál";"70";"45";"22";"125";
"Piliny";"59";"30";"12";"17";
"Rimóc";"128";"64";"40";"51";
"Szalmatercs";"56";"37";"27";"15";
"Szécsény";"306";"180";"117";"97";
"Szécsényfelfalu";"31";"17";"9";"20";
"Varsány";"116";"71";"34";"72";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"62206";"30753";"16802";"41371";
"Hajdú-Bihar megye";"21466";"11452";"6581";"12053";
"Balmazújvárosi járás";"1251";"487";"243";"1259";
"Balmazújváros";"644";"210";"110";"441";
"Egyek";"247";"101";"56";"369";
"Hortobágy";"45";"25";"13";"48";
"Tiszacsege";"258";"126";"54";"330";
"Újszentmargita";"57";"25";"10";"71";
"Berettyóújfalui járás";"2375";"1365";"730";"2364";
"Ártánd";"15";"8";"5";"25";
"Bakonszeg";"43";"26";"11";"79";
"Bedõ";"10";"8";"6";"10";
"Berekböszörmény";"177";"109";"48";"161";
"Berettyóújfalu";"597";"366";"224";"235";
"Biharkeresztes";"158";"95";"45";"185";
"Bojt";"36";"15";"4";"80";
"Csökmõ";"65";"32";"16";"73";
"Darvas";"23";"11";"4";"9";
"Furta";"47";"20";"10";"74";
"Gáborján";"49";"20";"6";"93";
"Hencida";"109";"52";"29";"86";
"Komádi";"417";"246";"134";"491";
"Körösszakál";"100";"64";"37";"83";
"Körösszegapáti";"62";"42";"24";"82";
"Magyarhomorog";"52";"28";"15";"67";
"Mezõpeterd";"25";"16";"7";"40";
"Mezõsas";"51";"27";"15";"49";
"Nagykereki";"75";"36";"16";"154";
"Szentpéterszeg";"49";"18";"11";"43";
"Told";"27";"20";"8";"60";
"Újiráz";"30";"18";"5";"27";
"Váncsod";"48";"22";"10";"88";
"Vekerd";"6";"4";"2";"16";
"Zsáka";"104";"62";"38";"54";
"Debreceni járás";"7101";"3998";"2483";"1173";
"Debrecen";"6244";"3603";"2282";"906";
"Hajdúsámson";"857";"395";"201";"267";
"Derecskei járás";"2133";"1211";"682";"1507";
"Derecske";"423";"259";"158";"219";
"Esztár";"77";"44";"21";"98";
"Hajdúbagos";"53";"22";"10";"60";
"Hosszúpályi";"351";"183";"103";"217";
"Kismarja";"84";"50";"16";"100";
"Kokad";"29";"17";"11";"7";
"Konyár";"161";"95";"33";"137";
"Létavértes";"435";"264";"170";"140";
"Mikepércs";"157";"86";"52";"96";
"Monostorpályi";"74";"45";"32";"67";
"Pocsaj";"159";"75";"40";"239";
"Sáránd";"99";"56";"25";"72";
"Tépe";"31";"15";"11";"55";
"Hajdúböszörményi járás";"1124";"445";"235";"883";
"Hajdúböszörmény";"912";"341";"183";"725";
"Hajdúdorog";"212";"104";"52";"158";
"Hajdúhadházi járás";"1423";"815";"482";"617";
"Bocskaikert";"146";"100";"71";"23";
"Hajdúhadház";"1003";"560";"309";"435";
"Téglás";"274";"155";"102";"159";
"Hajdúnánási járás";"949";"420";"203";"891";
"Folyás";"18";"9";"5";"8";
"Görbeháza";"63";"31";"13";"80";
"Hajdúnánás";"361";"111";"58";"503";
"Polgár";"453";"241";"114";"233";
"Tiszagyulaháza";"27";"14";"7";"28";
"Újtikos";"27";"14";"6";"39";
"Hajdúszoboszlói járás";"1523";"834";"515";"617";
"Ebes";"117";"65";"38";"53";
"Hajdúszoboszló";"728";"331";"206";"189";
"Hajdúszovát";"313";"246";"170";"136";
"Nádudvar";"282";"156";"82";"208";
"Nagyhegyes";"83";"36";"19";"31";
"Nyíradonyi járás";"2040";"1077";"609";"914";
"Álmosd";"137";"71";"48";"54";
"Bagamér";"322";"249";"166";"74";
"Fülöp";"93";"47";"27";"54";
"Nyírábrány";"242";"118";"63";"59";
"Nyíracsád";"253";"140";"75";"113";
"Nyíradony";"455";"227";"89";"332";
"Nyírmártonfalva";"135";"54";"32";"41";
"Újléta";"105";"75";"51";"87";
"Vámospércs";"298";"96";"58";"100";
"Püspökladányi járás";"1547";"800";"399";"1828";
"Báránd";"80";"49";"28";"113";
"Bihardancsháza";"6";"2";" ";"15";
"Biharnagybajom";"163";"76";"36";"139";
"Bihartorda";"30";"19";"9";"44";
"Földes";"104";"48";"27";"173";
"Kaba";"249";"134";"78";"170";
"Nagyrábé";"66";"30";"12";"175";
"Püspökladány";"498";"282";"145";"551";
"Sáp";"56";"24";"11";"13";
"Sárrétudvari";"137";"62";"27";"179";
"Szerep";"90";"33";"11";"152";
"Tetétlen";"68";"41";"15";"104";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"13117";"6093";"3479";"6530";
"Jászapáti járás";"1134";"573";"367";"485";
"Alattyán";"61";"19";"10";"35";
"Jánoshida";"80";"24";"15";"55";
"Jászalsószentgyörgy";"78";"42";"28";"56";
"Jászapáti";"412";"238";"154";"92";
"Jászdózsa";"46";"30";"18";"16";
"Jászivány";"25";"15";"10";"7";
"Jászkisér";"137";"76";"45";"114";
"Jászladány";"230";"94";"57";"79";
"Jászszentandrás";"65";"35";"30";"31";
"Jászberényi járás";"1082";"473";"289";"241";
"Jászágó";"16";"8";"4";"10";
"Jászárokszállás";"145";"72";"50";"25";
"Jászberény";"483";"198";"122";"52";
"Jászboldogháza";"38";"16";"8";"26";
"Jászfelsõszentgyörgy";"93";"43";"25";"17";
"Jászfényszaru";"102";"35";"20";"42";
"Jászjákóhalma";"88";"40";"22";"32";
"Jásztelek";"91";"48";"29";"32";
"Pusztamonostor";"26";"13";"9";"5";
"Karcagi járás";"1677";"758";"415";"943";
"Berekfürdõ";"28";"10";"7";"10";
"Karcag";"773";"334";"197";"416";
"Kenderes";"214";"94";"41";"92";
"Kisújszállás";"305";"137";"66";"149";
"Kunmadaras";"357";"183";"104";"276";
"Kunhegyesi járás";"1659";"778";"333";"1045";
"Abádszalók";"244";"110";"53";"249";
"Kunhegyes";"442";"147";"91";"229";
"Tiszabõ";"217";"96";"27";"188";
"Tiszabura";"522";"319";"102";"200";
"Tiszagyenda";"59";"25";"11";"77";
"Tiszaroff";"149";"73";"46";"57";
"Tomajmonostora";"26";"8";"3";"45";
"Kunszentmártoni járás";"1347";"645";"447";"705";
"Cibakháza";"221";"120";"84";"94";
"Csépa";"115";"61";"40";"41";
"Cserkeszõlõ";"59";"30";"24";"11";
"Kunszentmárton";"222";"98";"66";"195";
"Nagyrév";"20";"8";"3";"33";
"Öcsöd";"120";"60";"39";"71";
"Szelevény";"36";"17";"13";"25";
"Tiszaföldvár";"462";"208";"143";"158";
"Tiszainoka";"7";"2";"2";"19";
"Tiszakürt";"46";"22";"17";"38";
"Tiszasas";"39";"19";"16";"20";
"Mezõtúri járás";"701";"306";"157";"458";
"Kétpó";"19";"11";"4";"20";
"Mesterszállás";"20";"12";"9";"31";
"Mezõhék";"10";"8";"3";"2";
"Mezõtúr";"433";"195";"94";"250";
"Túrkeve";"219";"80";"47";"155";
"Szolnoki járás";"3521";"1663";"985";"1158";
"Besenyszög";"83";"37";"23";"48";
"Csataszög";"14";"7";"4";"14";
"Hunyadfalva";"12";"4";"3";"10";
"Kõtelek";"90";"45";"20";"82";
"Martfû";"163";"81";"44";"78";
"Nagykörû";"120";"81";"41";"55";
"Rákóczifalva";"150";"69";"39";"53";
"Rákócziújfalu";"96";"45";"28";"27";
"Szajol";"97";"56";"37";"37";
"Szászberek";"21";"13";"9";"9";
"Szolnok";"1993";"892";"545";"377";
"Tiszajenõ";"35";"20";"7";"10";
"Tiszasüly";"74";"35";"23";"72";
"Tiszavárkony";"41";"19";"12";"20";
"Tószeg";"130";"63";"36";"47";
"Újszász";"180";"85";"45";"114";
"Vezseny";"22";"10";"7";"7";
"Zagyvarékas";"200";"101";"62";"98";
"Tiszafüredi járás";"751";"312";"151";"638";
"Nagyiván";"33";"18";"6";"52";
"Tiszaderzs";"74";"27";"9";"70";
"Tiszafüred";"344";"133";"66";"208";
"Tiszaigar";"40";"16";"5";"37";
"Tiszaörs";"70";"28";"16";"83";
"Tiszaszentimre";"94";"44";"22";"105";
"Tiszaszõlõs";"96";"46";"27";"83";
"Törökszentmiklósi járás";"1245";"585";"335";"857";
"Fegyvernek";"196";"62";"25";"212";
"Kengyel";"80";"31";"21";"100";
"Kuncsorba";"18";"7";"4";"21";
"Örményes";"24";"15";"10";"42";
"Tiszapüspöki";"78";"26";"7";"90";
"Tiszatenyõ";"66";"28";"11";"69";
"Törökszentmiklós";"783";"416";"257";"323";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"27623";"13208";"6742";"22788";
"Baktalórántházai járás";"1421";"777";"428";"1331";
"Baktalórántháza";"215";"91";"34";"290";
"Besenyõd";"79";"36";"20";"91";
"Laskod";"65";"30";"13";"68";
"Levelek";"202";"117";"67";"175";
"Magy";"53";"38";"27";"37";
"Nyíribrony";"63";"39";"19";"65";
"Nyírjákó";"47";"14";"7";"75";
"Nyírkércs";"57";"35";"21";"44";
"Ófehértó";"263";"176";"113";"141";
"Petneháza";"115";"55";"23";"120";
"Ramocsaháza";"129";"76";"40";"70";
"Rohod";"133";"70";"44";"155";
"Csengeri járás";"879";"378";"173";"902";
"Csenger";"342";"146";"60";"224";
"Csengersima";"26";"9";"5";"59";
"Csengerújfalu";"61";"33";"14";"58";
"Komlódtótfalu";"5";"1";"1";"7";
"Pátyod";"26";"10";"5";"29";
"Porcsalma";"203";"89";"43";"188";
"Szamosangyalos";"54";"14";"8";"67";
"Szamosbecs";"13";"6";"4";"19";
"Szamostatárfalva";"16";"5";" ";"36";
"Tyukod";"111";"53";"26";"152";
"Ura";"22";"12";"7";"63";
"Fehérgyarmati járás";"2569";"1345";"623";"3628";
"Botpalád";"45";"23";"9";"112";
"Cégénydányád";"35";"21";"8";"35";
"Csaholc";"40";"27";"9";"84";
"Császló";"40";"19";"9";"59";
"Csegöld";"59";"34";"8";"74";
"Darnó";"27";"19";"4";"13";
"Fehérgyarmat";"270";"145";"72";"201";
"Fülesd";"39";"23";"13";"47";
"Gacsály";"70";"39";"22";"44";
"Garbolc";"15";"9";"4";"24";
"Gyügye";"12";"7";"1";"22";
"Hermánszeg";"15";"8";"3";"27";
"Jánkmajtis";"162";"98";"52";"140";
"Kérsemjén";"29";"17";"7";"33";
"Kisar";"91";"43";"15";"64";
"Kishódos";"5";"3";"1";"10";
"Kisnamény";"31";"24";"13";"11";
"Kispalád";"71";"43";"27";"145";
"Kisszekeres";"26";"11";"5";"83";
"Kölcse";"86";"51";"29";"108";
"Kömörõ";"35";"14";"7";"85";
"Magosliget";"27";"7";"3";"59";
"Mánd";"21";"6";"6";"21";
"Méhtelek";"64";"37";"18";"89";
"Milota";"76";"44";"21";"146";
"Nábrád";"52";"28";"11";"72";
"Nagyar";"53";"15";"8";"78";
"Nagyhódos";"6";"4";"2";"12";
"Nagyszekeres";"62";"24";"11";"30";
"Nemesborzova";"7";"6";"2";"9";
"Olcsvaapáti";"27";"15";"6";"23";
"Panyola";"25";"12";"8";"35";
"Penyige";"44";"23";"13";"58";
"Rozsály";"59";"33";"20";"61";
"Sonkád";"48";"18";"6";"83";
"Szamossályi";"34";"17";"8";"56";
"Szamosújlak";"16";"9";"7";"21";
"Szatmárcseke";"130";"53";"18";"258";
"Tiszabecs";"82";"42";"23";"172";
"Tiszacsécse";"10";"3";"3";"43";
"Tiszakóród";"47";"20";"8";"94";
"Tisztaberek";"98";"57";"19";"108";
"Tivadar";"9";"6";"3";"18";
"Tunyogmatolcs";"139";"76";"32";"179";
"Túristvándi";"47";"19";"8";"129";
"Túrricse";"54";"35";"17";"75";
"Uszka";"50";"20";"7";"100";
"Vámosoroszi";"27";"16";"9";"92";
"Zajta";"24";"11";"4";"51";
"Zsarolyán";"28";"11";"4";"35";
"Ibrányi járás";"1151";"504";"260";"1092";
"Balsa";"30";"13";"7";"39";
"Buj";"98";"56";"27";"118";
"Gávavencsellõ";"144";"74";"45";"108";
"Ibrány";"280";"122";"69";"217";
"Nagyhalász";"368";"118";"43";"179";
"Paszab";"90";"48";"31";"194";
"Tiszabercel";"107";"58";"32";"140";
"Tiszatelek";"34";"15";"6";"97";
"Kemecsei járás";"1080";"448";"211";"1266";
"Berkesz";"35";"19";"7";"57";
"Beszterec";"48";"7";"1";"81";
"Demecser";"173";"73";"27";"269";
"Gégény";"102";"50";"26";"55";
"Kék";"129";"56";"30";"84";
"Kemecse";"237";"89";"42";"369";
"Nyírbogdány";"94";"40";"20";"73";
"Nyírtét";"46";"27";"20";"97";
"Székely";"71";"34";"21";"37";
"Tiszarád";"58";"21";"9";"54";
"Vasmegyer";"87";"32";"8";"90";
"Kisvárdai járás";"2546";"1209";"627";"2142";
"Ajak";"137";"74";"44";"86";
"Anarcs";"108";"53";"30";"48";
"Dombrád";"254";"119";"68";"126";
"Döge";"98";"35";"12";"141";
"Fényeslitke";"83";"48";"26";"41";
"Gyulaháza";"89";"39";"23";"107";
"Jéke";"20";"10";"2";"19";
"Kékcse";"113";"42";"14";"96";
"Kisvárda";"526";"233";"123";"314";
"Lövõpetri";"14";"5";"3";"32";
"Mezõladány";"56";"25";"20";"84";
"Nyírkarász";"109";"64";"40";"127";
"Nyírlövõ";"23";"11";"8";"44";
"Nyírtass";"102";"42";"13";"60";
"Pap";"60";"24";"9";"84";
"Pátroha";"178";"87";"47";"123";
"Rétközberencs";"84";"34";"16";"75";
"Szabolcsbáka";"54";"24";"12";"69";
"Szabolcsveresmart";"117";"69";"35";"87";
"Tiszakanyár";"89";"47";"30";"58";
"Tornyospálca";"118";"52";"21";"231";
"Újdombrád";"26";"7";"3";"34";
"Újkenéz";"88";"65";"28";"56";
"Mátészalkai járás";"3946";"1656";"792";"2735";
"Fábiánháza";"173";"63";"26";"76";
"Fülpösdaróc";"4";"3";"3";"16";
"Géberjén";"13";"6";"1";"15";
"Gyõrtelek";"128";"71";"41";"86";
"Hodász";"235";"63";"22";"156";
"Jármi";"48";"16";"5";"53";
"Kántorjánosi";"260";"137";"45";"121";
"Kocsord";"169";"64";"35";"155";
"Mátészalka";"439";"145";"74";"398";
"Mérk";"123";"50";"24";"78";
"Nagydobos";"216";"90";"53";"72";
"Nagyecsed";"533";"160";"74";"390";
"Nyírcsaholy";"136";"68";"26";"135";
"Nyírkáta";"199";"74";"37";"114";
"Nyírmeggyes";"115";"41";"19";"65";
"Nyírparasznya";"81";"44";"23";"46";
"Ópályi";"252";"130";"67";"125";
"Ököritófülpös";"195";"115";"45";"100";
"Õr";"87";"51";"31";"63";
"Papos";"46";"21";"6";"51";
"Rápolt";"15";"9";"5";"23";
"Szamoskér";"28";"12";"8";"29";
"Szamosszeg";"102";"67";"40";"139";
"Tiborszállás";"35";"16";"8";"38";
"Vaja";"284";"129";"69";"153";
"Vállaj";"30";"11";"5";"38";
"Nagykállói járás";"1706";"774";"423";"1333";
"Balkány";"324";"168";"98";"412";
"Biri";"66";"31";"18";"70";
"Bököny";"290";"112";"56";"110";
"Érpatak";"109";"56";"21";"48";
"Geszteréd";"82";"42";"18";"86";
"Kállósemjén";"200";"80";"44";"119";
"Nagykálló";"447";"199";"120";"415";
"Szakoly";"188";"86";"48";"73";
"Nyírbátori járás";"2904";"1398";"675";"1805";
"Bátorliget";"25";"8";"4";"37";
"Encsencs";"194";"76";"25";"87";
"Kisléta";"136";"57";"30";"98";
"Máriapócs";"124";"59";"24";"76";
"Nyírbátor";"848";"453";"262";"187";
"Nyírbéltek";"368";"201";"97";"117";
"Nyírbogát";"99";"23";"2";"158";
"Nyírcsászári";"51";"24";"7";"68";
"Nyírderzs";"45";"17";"10";"41";
"Nyírgelse";"26";"6";"2";"41";
"Nyírgyulaj";"127";"45";"15";"81";
"Nyírlugos";"68";"16";"8";"77";
"Nyírmihálydi";"134";"84";"43";"110";
"Nyírpilis";"125";"68";"34";"135";
"Nyírvasvári";"124";"65";"18";"205";
"Ömböly";"18";"6";"2";"27";
"Penészlek";"74";"31";"13";"38";
"Piricse";"201";"111";"57";"132";
"Pócspetri";"81";"32";"12";"57";
"Terem";"36";"16";"10";"33";
"Nyíregyházai járás";"4406";"2023";"1134";"2399";
"Apagy";"77";"35";"13";"120";
"Kálmánháza";"49";"18";"6";"38";
"Kótaj";"330";"211";"146";"82";
"Nagycserkesz";"108";"71";"47";"72";
"Napkor";"168";"77";"47";"120";
"Nyíregyháza";"2447";"992";"524";"1208";
"Nyírpazony";"87";"48";"27";"63";
"Nyírtelek";"263";"128";"67";"158";
"Nyírtura";"46";"14";"6";"49";
"Rakamaz";"202";"111";"69";"98";
"Sényõ";"51";"18";"5";"110";
"Szabolcs";"8";"2";"1";"15";
"Timár";"65";"32";"20";"28";
"Tiszanagyfalu";"86";"43";"25";"40";
"Újfehértó";"419";"223";"131";"198";
"Tiszavasvári járás";"1548";"764";"377";"908";
"Szorgalmatos";"43";"19";"9";"28";
"Tiszadada";"141";"67";"32";"159";
"Tiszadob";"155";"78";"35";"101";
"Tiszaeszlár";"212";"136";"81";"131";
"Tiszalök";"224";"101";"59";"117";
"Tiszavasvári";"773";"363";"161";"372";
"Vásárosnaményi járás";"2264";"1258";"666";"2369";
"Aranyosapáti";"130";"72";"44";"277";
"Barabás";"53";"27";"18";"31";
"Beregdaróc";"44";"18";"9";"88";
"Beregsurány";"13";"7";"4";"49";
"Csaroda";"22";"12";"7";"31";
"Gelénes";"24";"9";"6";"61";
"Gemzse";"65";"34";"13";"53";
"Gulács";"58";"31";"10";"62";
"Gyüre";"74";"48";"23";"137";
"Hetefejércse";"18";"6";"3";"12";
"Ilk";"148";"105";"56";"123";
"Jánd";"46";"27";"13";"62";
"Kisvarsány";"38";"17";"6";"37";
"Lónya";"37";"23";"12";"46";
"Márokpapi";"41";"20";"10";"20";
"Mátyus";"10";"7";"2";"24";
"Nagyvarsány";"47";"32";"18";"31";
"Nyírmada";"455";"296";"172";"254";
"Olcsva";"65";"37";"22";"13";
"Pusztadobos";"98";"56";"30";"98";
"Tákos";"10";"4";"1";"16";
"Tarpa";"136";"74";"21";"185";
"Tiszaadony";"37";"14";"3";"82";
"Tiszakerecseny";"81";"47";"33";"65";
"Tiszaszalka";"16";"5";"2";"42";
"Tiszavid";"50";"19";"8";"93";
"Vámosatya";"13";"3";"3";"51";
"Vásárosnamény";"435";"208";"117";"326";
"Záhonyi járás";"1203";"674";"353";"878";
"Benk";"29";"21";"8";"20";
"Eperjeske";"65";"20";"10";"148";
"Gyõröcske";"6";"2";"2";"12";
"Komoró";"58";"32";"14";"62";
"Mándok";"310";"186";"103";"88";
"Tiszabezdéd";"135";"60";"37";"90";
"Tiszamogyorós";"56";"39";"19";"65";
"Tiszaszentmárton";"89";"36";"16";"57";
"Tuzsér";"299";"208";"110";"196";
"Záhony";"119";"61";"28";"92";
"Zsurk";"37";"9";"6";"48";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"29058";"12844";"7304";"17286";
"Bács-Kiskun megye";"12022";"5448";"3299";"5169";
"Bácsalmási járás";"494";"219";"127";"555";
"Bácsalmás";"143";"53";"36";"145";
"Bácsbokod";"62";"27";"14";"63";
"Bácsborsód";"18";"5";"4";"15";
"Bácsszõlõs";"13";"9";"7";"17";
"Csikéria";"37";"16";"9";"22";
"Katymár";"42";"22";"13";"60";
"Kunbaja";"34";"15";"9";"49";
"Madaras";"99";"49";"23";"119";
"Mátételke";"13";"3";"1";"19";
"Tataháza";"33";"20";"11";"46";
"Bajai járás";"1019";"415";"247";"796";
"Bácsszentgyörgy";"2";" ";" ";"8";
"Baja";"495";"205";"114";"258";
"Bátmonostor";"36";"13";"7";"23";
"Csátalja";"26";"15";"11";"22";
"Csávoly";"31";"7";"4";"54";
"Dávod";"34";"16";"7";"25";
"Dunafalva";"19";"14";"13";"24";
"Érsekcsanád";"49";"21";"14";"12";
"Érsekhalma";"6";"2";"2";"11";
"Felsõszentiván";"23";"2";"2";"73";
"Gara";"38";"17";"10";"39";
"Hercegszántó";"30";"14";"7";"36";
"Nagybaracska";"41";"10";"6";"57";
"Nemesnádudvar";"33";"18";"10";"13";
"Sükösd";"73";"34";"22";"65";
"Szeremle";"27";"6";"4";"44";
"Vaskút";"56";"21";"14";"32";
"Jánoshalmai járás";"687";"350";"181";"320";
"Borota";"59";"33";"18";"36";
"Jánoshalma";"395";"229";"113";"123";
"Kéleshalom";"21";"11";"5";"29";
"Mélykút";"168";"59";"33";"82";
"Rém";"44";"18";"12";"50";
"Kalocsai járás";"1638";"719";"391";"786";
"Bátya";"82";"39";"16";"37";
"Drágszél";"9";"7";"3";"5";
"Dunapataj";"115";"47";"31";"64";
"Dunaszentbenedek";"33";"17";"8";"29";
"Dunatetétlen";"22";"7";"5";"13";
"Dusnok";"112";"58";"34";"43";
"Fajsz";"65";"23";"12";"17";
"Foktõ";"57";"21";"8";"33";
"Géderlak";"36";"21";"15";"24";
"Hajós";"104";"58";"27";"37";
"Harta";"71";"24";"16";"35";
"Homokmégy";"53";"28";"16";"29";
"Kalocsa";"480";"196";"105";"188";
"Miske";"88";"38";"20";"50";
"Ordas";"13";"3";"1";"12";
"Öregcsertõ";"48";"29";"14";"33";
"Solt";"148";"63";"39";"65";
"Szakmár";"39";"16";"12";"29";
"Újsolt";"9";"6";"3";"8";
"Újtelek";"15";"4";"2";"7";
"Uszód";"39";"14";"4";"28";
"Kecskeméti járás";"3308";"1490";"945";"672";
"Ágasegyháza";"52";"32";"23";"18";
"Ballószög";"68";"26";"14";"17";
"Felsõlajos";"23";"10";"5";"11";
"Fülöpháza";"16";"6";"5";"8";
"Fülöpjakab";"30";"14";"11";"6";
"Helvécia";"117";"53";"39";"15";
"Jakabszállás";"50";"17";"8";"17";
"Kecskemét";"2271";"988";"615";"340";
"Kerekegyháza";"128";"54";"37";"29";
"Kunbaracs";"14";"7";"7";"34";
"Kunszállás";"32";"18";"10";"5";
"Ladánybene";"43";"23";"17";"9";
"Lajosmizse";"311";"168";"114";"63";
"Nyárlõrinc";"34";"10";"5";"33";
"Orgovány";"80";"41";"22";"53";
"Városföld";"39";"23";"13";"14";
"Kiskõrösi járás";"1197";"540";"352";"521";
"Akasztó";"61";"18";"12";"31";
"Bócsa";"24";"13";"7";"8";
"Császártöltés";"29";"5";"4";"25";
"Csengõd";"55";"27";"19";"23";
"Fülöpszállás";"40";"19";"12";"43";
"Imrehegy";"10";"2";"1";"15";
"Izsák";"188";"96";"67";"24";
"Kaskantyú";"16";"7";"6";"15";
"Kecel";"247";"143";"95";"87";
"Kiskõrös";"249";"90";"52";"114";
"Páhi";"16";"8";"5";"10";
"Soltszentimre";"31";"17";"7";"21";
"Soltvadkert";"188";"84";"58";"57";
"Tabdi";"12";"3";"3";"18";
"Tázlár";"31";"8";"4";"30";
"Kiskunfélegyházi járás";"782";"314";"185";"291";
"Bugac";"60";"31";"18";"12";
