"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2010. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Cserhátszentiván";"10,66";"147,5";" ";"10";"3";"3";" ";
"Ecseg";"24,10";"1229,0";" ";"156";"66";"26";" ";
"Egyházasdengeleg";"15,74";"472,0";" ";"41";"24";"12";" ";
"Erdõkürt";"21,72";"562,0";" ";"30";"15";"9";" ";
"Erdõtarcsa";"15,07";"514,5";" ";"62";"22";"11";" ";
"Felsõtold";"10,83";"147,0";" ";"11";"4";"4";" ";
"Garáb";"8,20";"61,5";" ";"3";"3";"2";" ";
"Héhalom";"18,67";"968,5";" ";"70";"30";"13";" ";
"Jobbágyi";"17,83";"2256,0";" ";"199";"124";"66";" ";
"Kálló";"36,97";"1458,5";" ";"163";"95";"58";" ";
"Kisbágyon";"10,24";"449,0";" ";"27";"10";"2";" ";
"Kozárd";"6,44";"158,5";" ";"5";" ";" ";" ";
"Kutasó";"6,05";"114,0";" ";"12";"7";"5";" ";
"Mátraszõlõs";"29,16";"1620,5";" ";"116";"65";"34";" ";
"Palotás";"17,07";"1616,5";" ";"106";"63";"31";" ";
"Pásztó";"72,60";"9668,5";" ";"729";"450";"277";" ";
"Szarvasgede";"9,99";"424,5";" ";"28";"16";"8";" ";
"Szirák";"19,09";"1122,0";" ";"169";"107";"52";" ";
"Szurdokpüspöki";"26,71";"1885,0";" ";"156";"87";"44";" ";
"Tar";"27,34";"1911,0";" ";"139";"89";"43";" ";
"Vanyarc";"32,22";"1274,0";" ";"97";"46";"34";" ";
"Rétsági járás";"435,03";"24989,5";" ";"1477";"746";"400";" ";
"Alsópetény";"19,68";"714,0";" ";"47";"25";"16";" ";
"Bánk";"9,90";"678,5";" ";"41";"18";"9";" ";
"Berkenye";"13,46";"642,5";" ";"21";"10";"6";" ";
"Borsosberény";"20,26";"1015,5";" ";"84";"39";"20";" ";
"Diósjenõ";"57,50";"2896,0";" ";"169";"82";"51";" ";
"Felsõpetény";"14,50";"708,0";" ";"32";"17";"11";" ";
"Horpács";"6,72";"175,5";" ";"13";"8";"4";" ";
"Keszeg";"9,95";"675,0";" ";"28";"12";"6";" ";
"Kétbodony";"13,05";"477,5";" ";"25";"12";"6";" ";
"Kisecset";"8,62";"174,0";" ";"13";"3";"3";" ";
"Legénd";"18,41";"481,0";" ";"32";"19";"5";" ";
"Nagyoroszi";"40,03";"2113,0";" ";"129";"66";"38";" ";
"Nézsa";"18,67";"1086,0";" ";"66";"32";"13";" ";
"Nógrád";"29,54";"1538,0";" ";"56";"23";"10";" ";
"Nógrádsáp";"15,46";"835,0";" ";"42";"20";"7";" ";
"Nõtincs";"20,47";"1160,5";" ";"65";"35";"19";" ";
"Õsagárd";"10,92";"322,5";" ";"11";"5";"3";" ";
"Pusztaberki";"6,85";"118,5";" ";"6";"2";" ";" ";
"Rétság";"19,81";"2956,0";" ";"198";"108";"64";" ";
"Romhány";"25,47";"2255,5";" ";"148";"65";"28";" ";
"Szátok";"8,95";"613,0";" ";"74";"54";"33";" ";
"Szendehely";"10,04";"1585,0";" ";"68";"40";"23";" ";
"Szente";"7,53";"346,5";" ";"12";"7";"2";" ";
"Tereske";"17,03";"726,0";" ";"61";"31";"18";" ";
"Tolmács";"12,21";"696,5";" ";"36";"13";"5";" ";
"Salgótarjáni járás";"525,22";"64915,5";" ";"8016";"5080";"3205";" ";
"Bárna";"15,39";"1100,5";" ";"151";"45";"30";" ";
"Cered";"38,58";"1113,0";" ";"108";"65";"31";" ";
"Egyházasgerge";"15,37";"740,0";" ";"114";"79";"35";" ";
"Etes";"15,80";"1437,5";" ";"235";"144";"93";" ";
"Ipolytarnóc";"13,66";"468,5";" ";"68";"33";"11";" ";
"Karancsalja";"12,54";"1562,5";" ";"208";"132";"65";" ";
"Karancsberény";"23,14";"928,0";" ";"77";"37";"19";" ";
"Karancskeszi";"31,69";"1858,0";" ";"297";"150";"81";" ";
"Karancslapujtõ";"19,35";"2631,5";" ";"330";"196";"104";" ";
"Karancsság";"21,39";"1194,0";" ";"269";"220";"81";" ";
"Kazár";"30,39";"1988,0";" ";"257";"178";"121";" ";
"Kisbárkány";"8,03";"200,0";" ";"30";"18";"7";" ";
"Kishartyán";"8,95";"593,0";" ";"70";"32";"18";" ";
"Litke";"18,16";"842,0";" ";"158";"106";"74";" ";
"Lucfalva";"14,10";"614,5";" ";"83";"53";"30";" ";
"Márkháza";"6,31";"230,0";" ";"46";"26";"18";" ";
"Mátraszele";"16,97";"1037,5";" ";"133";"100";"84";" ";
"Mihálygerge";"11,06";"580,5";" ";"72";"44";"17";" ";
"Nagybárkány";"8,84";"652,5";" ";"124";"61";"35";" ";
"Nagykeresztúr";"8,20";"267,0";" ";"42";"19";"4";" ";
"Rákóczibánya";"4,57";"786,5";" ";"109";"43";"21";" ";
"Ságújfalu";"12,03";"1073,0";" ";"155";"66";"34";" ";
"Salgótarján";"100,83";"37399,0";" ";"4189";"2858";"1977";" ";
"Sámsonháza";"12,71";"276,5";" ";"25";"16";"11";" ";
"Somoskõújfalu";"2,33";"2206,0";" ";"207";"116";"65";" ";
"Sóshartyán";"12,14";"950,5";" ";"192";"91";"59";" ";
"Szilaspogony";"14,40";"324,5";" ";"59";"34";"15";" ";
"Vizslás";"10,12";"1316,0";" ";"142";"82";"54";" ";
"Zabar";"18,17";"545,0";" ";"66";"36";"11";" ";
"Szécsényi járás";"285,27";"19458,0";" ";"2180";"1171";"518";" ";
"Endrefalva";"13,23";"1313,5";" ";"258";"100";"42";" ";
"Hollókõ";"5,18";"368,0";" ";"28";"11";"4";" ";
"Ludányhalászi";"21,19";"1586,5";" ";"98";"46";"21";" ";
"Magyargéc";"12,35";"852,5";" ";"107";"68";"27";" ";
"Nagylóc";"39,12";"1584,5";" ";"177";"106";"62";" ";
"Nógrádmegyer";"22,77";"1698,0";" ";"269";"132";"48";" ";
"Nógrádsipek";"20,13";"674,0";" ";"86";"53";"33";" ";
"Nógrádszakál";"18,79";"592,5";" ";"103";"48";"20";" ";
"Piliny";"16,04";"587,0";" ";"84";"34";"11";" ";
"Rimóc";"29,26";"1790,5";" ";"204";"123";"41";" ";
"Szalmatercs";"7,58";"493,0";" ";"51";"30";"17";" ";
"Szécsény";"45,83";"5801,5";" ";"500";"297";"135";" ";
"Szécsényfelfalu";"8,22";"454,0";" ";"45";"22";"7";" ";
"Varsány";"25,58";"1662,5";" ";"170";"101";"50";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17727,95";"1487212,0";" ";"138394";"76069";"43418";" ";
"Hajdú-Bihar megye";"6210,51";"540486,0";" ";"47237";"26275";"14976";" ";
"Balmazújvárosi járás";"827,44";"29881,0";" ";"3000";"1294";"636";" ";
"Balmazújváros";"205,45";"17431,5";" ";"1455";"551";"223";" ";
"Egyek";"104,79";"4982,5";" ";"609";"216";"103";" ";
"Hortobágy";"284,58";"1508,5";" ";"171";"93";"49";" ";
"Tiszacsege";"136,40";"4548,0";" ";"653";"379";"238";" ";
"Újszentmargita";"96,22";"1410,5";" ";"112";"55";"23";" ";
"Berettyóújfalui járás";"1073,90";"44002,5";" ";"4961";"2464";"1400";" ";
"Ártánd";"19,82";"516,5";" ";"58";"28";"15";" ";
"Bakonszeg";"35,03";"1161,0";" ";"145";"65";"36";" ";
"Bedõ";"10,20";"251,5";" ";"15";"10";"6";" ";
"Berekböszörmény";"42,84";"1699,5";" ";"300";"146";"72";" ";
"Berettyóújfalu";"170,98";"15362,0";" ";"1164";"680";"372";" ";
"Biharkeresztes";"49,26";"3860,5";" ";"415";"107";"50";" ";
"Bojt";"26,88";"484,5";" ";"114";"50";"20";" ";
"Csökmõ";"68,97";"1813,5";" ";"214";"113";"67";" ";
"Darvas";"42,31";"542,5";" ";"51";"34";"25";" ";
"Furta";"42,85";"1140,0";" ";"155";"73";"48";" ";
"Gáborján";"26,46";"872,5";" ";"120";"63";"38";" ";
"Hencida";"34,79";"1272,5";" ";"169";"78";"43";" ";
"Komádi";"144,65";"5321,0";" ";"826";"399";"273";" ";
"Körösszakál";"15,02";"819,5";" ";"56";"23";"14";" ";
"Körösszegapáti";"45,85";"885,0";" ";"85";"51";"32";" ";
"Magyarhomorog";"39,56";"830,0";" ";"125";"78";"36";" ";
"Mezõpeterd";"18,23";"512,0";" ";"67";"39";"24";" ";
"Mezõsas";"26,39";"610,5";" ";"88";"47";"34";" ";
"Nagykereki";"37,27";"1189,0";" ";"162";"107";"35";" ";
"Szentpéterszeg";"25,51";"1099,5";" ";"112";"60";"37";" ";
"Told";"14,91";"312,5";" ";"88";"27";"21";" ";
"Újiráz";"15,47";"521,0";" ";"67";"27";"12";" ";
"Váncsod";"34,43";"1213,0";" ";"146";"69";"44";" ";
"Vekerd";"7,41";"117,0";" ";"11";"9";"6";" ";
"Zsáka";"78,81";"1596,0";" ";"208";"81";"40";" ";
"Debreceni járás";"531,13";"220758,0";" ";"14381";"8806";"5168";" ";
"Debrecen";"461,66";"207643,0";" ";"12900";"7958";"4695";" ";
"Hajdúsámson";"69,47";"13115,0";" ";"1481";"848";"473";" ";
"Derecskei járás";"650,31";"41650,0";" ";"4408";"2420";"1374";" ";
"Derecske";"103,58";"9025,0";" ";"945";"448";"200";" ";
"Esztár";"31,71";"1356,5";" ";"117";"53";"23";" ";
"Hajdúbagos";"37,44";"1998,5";" ";"170";"91";"49";" ";
"Hosszúpályi";"79,18";"5838,5";" ";"687";"374";"206";" ";
"Kismarja";"47,16";"1229,5";" ";"162";"83";"55";" ";
"Kokad";"16,10";"580,5";" ";"62";"41";"25";" ";
"Konyár";"41,70";"2041,0";" ";"335";"147";"91";" ";
"Létavértes";"116,62";"7088,5";" ";"672";"472";"279";" ";
"Mikepércs";"36,93";"4348,5";" ";"376";"186";"99";" ";
"Monostorpályi";"44,44";"2143,0";" ";"157";"90";"43";" ";
"Pocsaj";"49,55";"2582,5";" ";"388";"220";"158";" ";
"Sáránd";"22,68";"2302,0";" ";"230";"146";"99";" ";
"Tépe";"23,22";"1116,0";" ";"107";"69";"47";" ";
"Hajdúböszörményi járás";"471,43";"40644,0";" ";"3377";"1801";"1077";" ";
"Hajdúböszörmény";"370,78";"31628,0";" ";"2603";"1387";"846";" ";
"Hajdúdorog";"100,65";"9016,0";" ";"774";"414";"231";" ";
"Hajdúhadházi járás";"137,02";"22006,0";" ";"2894";"1791";"1010";" ";
"Bocskaikert";"10,89";"2933,0";" ";"298";"212";"159";" ";
"Hajdúhadház";"87,80";"12457,5";" ";"1955";"1233";"679";" ";
"Téglás";"38,33";"6615,5";" ";"641";"346";"172";" ";
"Hajdúnánási járás";"547,27";"29631,0";" ";"2648";"1373";"688";" ";
"Folyás";"53,94";"343,5";" ";"47";"21";"14";" ";
"Görbeháza";"80,20";"2439,5";" ";"182";"102";"51";" ";
"Hajdúnánás";"259,62";"17201,5";" ";"1479";"780";"389";" ";
"Polgár";"97,44";"8000,5";" ";"775";"403";"206";" ";
"Tiszagyulaháza";"20,78";"729,0";" ";"66";"22";"5";" ";
"Újtikos";"35,29";"917,0";" ";"99";"45";"23";" ";
"Hajdúszoboszlói járás";"732,65";"42357,5";" ";"3134";"1728";"1021";" ";
"Ebes";"77,27";"4402,0";" ";"292";"155";"71";" ";
"Hajdúszoboszló";"238,70";"23273,5";" ";"1454";"701";"364";" ";
"Hajdúszovát";"58,01";"3051,0";" ";"482";"349";"257";" ";
"Nádudvar";"225,91";"8862,0";" ";"721";"435";"280";" ";
"Nagyhegyes";"132,76";"2769,0";" ";"185";"88";"49";" ";
"Nyíradonyi járás";"510,31";"29594,5";" ";"4157";"2515";"1502";" ";
"Álmosd";"34,13";"1561,5";" ";"201";"135";"99";" ";
"Bagamér";"47,02";"2509,5";" ";"392";"264";"196";" ";
"Fülöp";"55,95";"1758,5";" ";"213";"132";"76";" ";
"Nyírábrány";"55,62";"3737,0";" ";"507";"281";"137";" ";
"Nyíracsád";"74,92";"3801,0";" ";"576";"335";"238";" ";
"Nyíradony";"96,59";"7850,0";" ";"1094";"630";"373";" ";
"Nyírmártonfalva";"57,48";"2033,5";" ";"297";"164";"97";" ";
"Újléta";"30,41";"1044,5";" ";"211";"158";"51";" ";
"Vámospércs";"58,19";"5299,0";" ";"666";"416";"235";" ";
"Püspökladányi járás";"729,05";"39961,5";" ";"4277";"2083";"1100";" ";
"Báránd";"42,57";"2564,5";" ";"302";"205";"136";" ";
"Bihardancsháza";"8,31";"191,5";" ";"21";"3";"2";" ";
"Biharnagybajom";"61,35";"2750,0";" ";"264";"164";"78";" ";
"Bihartorda";"22,38";"901,5";" ";"125";"52";"29";" ";
"Földes";"65,24";"4051,0";" ";"433";"154";"92";" ";
"Kaba";"95,04";"5961,0";" ";"646";"244";"98";" ";
"Nagyrábé";"85,42";"2029,0";" ";"266";"140";"79";" ";
"Püspökladány";"186,95";"14856,5";" ";"1252";"714";"396";" ";
"Sáp";"19,22";"941,0";" ";"155";"59";"33";" ";
"Sárrétudvari";"54,42";"2802,0";" ";"365";"198";"90";" ";
"Szerep";"56,04";"1525,0";" ";"247";"67";"42";" ";
"Tetétlen";"32,11";"1388,5";" ";"201";"83";"25";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,61";"388763,5";" ";"29677";"15830";"8730";" ";
"Jászapáti járás";"544,45";"33284,5";" ";"2364";"1096";"585";" ";
"Alattyán";"34,29";"2147,5";" ";"118";"36";"11";" ";
"Jánoshida";"34,79";"2501,5";" ";"156";"69";"28";" ";
"Jászalsószentgyörgy";"47,67";"3493,0";" ";"202";"100";"38";" ";
"Jászapáti";"78,16";"9077,0";" ";"518";"226";"111";" ";
"Jászdózsa";"42,86";"2148,5";" ";"93";"32";"13";" ";
"Jászivány";"39,51";"388,0";" ";"20";"13";"7";" ";
"Jászkisér";"130,11";"5288,5";" ";"519";"253";"169";" ";
"Jászladány";"92,73";"5813,5";" ";"634";"320";"181";" ";
"Jászszentandrás";"44,33";"2427,0";" ";"104";"47";"27";" ";
"Jászberényi járás";"617,01";"51239,0";" ";"2127";"1067";"528";" ";
"Jászágó";"36,93";"702,0";" ";"31";"19";"10";" ";
"Jászárokszállás";"77,17";"7937,5";" ";"313";"144";"59";" ";
"Jászberény";"221,35";"27015,0";" ";"991";"511";"267";" ";
"Jászboldogháza";"55,31";"1634,5";" ";"65";"26";"11";" ";
"Jászfelsõszentgyörgy";"39,28";"1951,5";" ";"135";"75";"50";" ";
"Jászfényszaru";"76,16";"5693,5";" ";"249";"113";"43";" ";
"Jászjákóhalma";"45,04";"3091,5";" ";"146";"82";"40";" ";
"Jásztelek";"41,15";"1618,0";" ";"123";"48";"21";" ";
"Pusztamonostor";"24,62";"1595,5";" ";"74";"49";"27";" ";
"Karcagi járás";"857,26";"43177,5";" ";"4156";"2516";"1477";" ";
"Berekfürdõ";"18,57";"981,5";" ";"49";"23";"13";" ";
"Karcag";"368,63";"20412,5";" ";"1911";"1200";"738";" ";
"Kenderes";"111,24";"4788,0";" ";"555";"301";"134";" ";
"Kisújszállás";"205,27";"11555,5";" ";"959";"597";"382";" ";
"Kunmadaras";"153,55";"5440,0";" ";"682";"395";"210";" ";
"Kunhegyesi járás";"464,59";"19787,5";" ";"2782";"1067";"499";" ";
"Abádszalók";"132,23";"4087,5";" ";"588";"206";"105";" ";
"Kunhegyes";"148,94";"7643,5";" ";"909";"395";"180";" ";
"Tiszabõ";"35,04";"1915,5";" ";"488";"198";"114";" ";
"Tiszabura";"45,20";"2866,5";" ";"365";"122";"25";" ";
"Tiszagyenda";"36,93";"977,0";" ";"137";"45";"21";" ";
"Tiszaroff";"52,49";"1594,0";" ";"218";"78";"42";" ";
"Tomajmonostora";"13,76";"703,5";" ";"77";"23";"12";" ";
"Kunszentmártoni járás";"576,49";"35978,0";" ";"3658";"2094";"1289";" ";
"Cibakháza";"38,21";"4430,5";" ";"576";"344";"241";" ";
"Csépa";"29,67";"1606,0";" ";"218";"135";"85";" ";
"Cserkeszõlõ";"30,70";"2082,0";" ";"191";"92";"27";" ";
"Kunszentmárton";"143,65";"8582,0";" ";"780";"405";"235";" ";
"Nagyrév";"29,79";"730,0";" ";"56";"31";"21";" ";
"Öcsöd";"103,66";"3273,5";" ";"355";"237";"161";" ";
"Szelevény";"45,39";"1070,0";" ";"115";"52";"22";" ";
"Tiszaföldvár";"80,34";"11389,0";" ";"1081";"677";"448";" ";
"Tiszainoka";"17,92";"411,5";" ";"57";"23";"8";" ";
"Tiszakürt";"28,37";"1393,0";" ";"108";"39";"21";" ";
"Tiszasas";"28,79";"1010,5";" ";"121";"59";"20";" ";
"Mezõtúri járás";"725,74";"28470,5";" ";"2657";"1473";"849";" ";
"Kétpó";"66,76";"700,0";" ";"101";"56";"29";" ";
"Mesterszállás";"42,92";"698,0";" ";"77";"46";"31";" ";
"Mezõhék";"89,82";"327,5";" ";"36";"15";"8";" ";
"Mezõtúr";"289,72";"17781,5";" ";"1540";"1009";"603";" ";
"Túrkeve";"236,52";"8963,5";" ";"903";"347";"178";" ";
"Szolnoki járás";"914,48";"120408,5";" ";"6601";"3610";"1897";" ";
"Besenyszög";"138,08";"3421,5";" ";"180";"98";"51";" ";
"Csataszög";"11,21";"308,0";" ";"32";"11";"4";" ";
"Hunyadfalva";"5,35";"186,0";" ";"21";"8";"6";" ";
"Kõtelek";"45,14";"1590,0";" ";"157";"74";"21";" ";
"Martfû";"23,08";"6557,0";" ";"372";"215";"120";" ";
"Nagykörû";"42,81";"1636,0";" ";"139";"67";"36";" ";
"Rákóczifalva";"35,94";"5395,0";" ";"352";"221";"118";" ";
"Rákócziújfalu";"19,61";"2010,5";" ";"174";"85";"40";" ";
"Szajol";"36,97";"3840,5";" ";"271";"161";"92";" ";
"Szászberek";"39,22";"985,0";" ";"36";"14";"6";" ";
"Szolnok";"187,24";"74600,0";" ";"3533";"1921";"982";" ";
"Tiszajenõ";"28,19";"1646,0";" ";"95";"50";"21";" ";
"Tiszasüly";"91,77";"1407,5";" ";"123";"54";"16";" ";
"Tiszavárkony";"35,62";"1549,0";" ";"74";"37";"16";" ";
"Tószeg";"59,17";"4463,5";" ";"272";"130";"76";" ";
"Újszász";"58,20";"6457,5";" ";"364";"228";"119";" ";
"Vezseny";"25,17";"722,5";" ";"53";"11";"3";" ";
"Zagyvarékas";"31,71";"3633,0";" ";"353";"225";"170";" ";
"Tiszafüredi járás";"417,05";"19267,0";" ";"2046";"983";"528";" ";
"Nagyiván";"43,16";"1170,5";" ";"105";"52";"29";" ";
"Tiszaderzs";"27,19";"1064,0";" ";"173";"84";"55";" ";
"Tiszafüred";"162,18";"10887,5";" ";"1020";"505";"260";" ";
"Tiszaigar";"34,02";"814,0";" ";"103";"51";"24";" ";
"Tiszaörs";"37,10";"1260,0";" ";"187";"86";"36";" ";
"Tiszaszentimre";"65,61";"2131,0";" ";"191";"92";"46";" ";
"Tiszaszõlõs";"47,79";"1940,0";" ";"267";"113";"78";" ";
"Törökszentmiklósi járás";"464,54";"37151,0";" ";"3286";"1924";"1078";" ";
"Fegyvernek";"71,48";"6475,5";" ";"681";"445";"321";" ";
"Kengyel";"79,14";"3949,0";" ";"322";"153";"75";" ";
"Kuncsorba";"33,63";"604,0";" ";"66";"43";"16";" ";
"Örményes";"34,13";"1089,5";" ";"51";"26";"14";" ";
"Tiszapüspöki";"37,45";"2040,0";" ";"205";"90";"42";" ";
"Tiszatenyõ";"23,55";"1647,5";" ";"175";"96";"47";" ";
"Törökszentmiklós";"185,16";"21345,5";" ";"1786";"1071";"563";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,83";"557962,5";" ";"61480";"33964";"19712";" ";
"Baktalórántházai járás";"254,47";"19700,5";" ";"2650";"1375";"802";" ";
"Baktalórántháza";"35,25";"4316,0";" ";"245";"145";"68";" ";
"Besenyõd";"9,45";"650,5";" ";"116";"63";"40";" ";
"Laskod";"13,59";"974,0";" ";"156";"74";"49";" ";
"Levelek";"25,73";"2902,0";" ";"423";"212";"152";" ";
"Magy";"20,70";"970,5";" ";"154";"70";"23";" ";
"Nyíribrony";"20,09";"1103,0";" ";"137";"75";"46";" ";
"Nyírjákó";"10,34";"911,0";" ";"142";"48";"21";" ";
"Nyírkércs";"14,28";"807,5";" ";"97";"37";"15";" ";
"Ófehértó";"43,17";"2586,0";" ";"402";"224";"141";" ";
"Petneháza";"24,20";"1812,0";" ";"345";"193";"121";" ";
"Ramocsaháza";"18,11";"1469,0";" ";"190";"112";"59";" ";
"Rohod";"19,56";"1199,0";" ";"243";"122";"67";" ";
"Csengeri járás";"246,51";"13235,0";" ";"1935";"1162";"730";" ";
"Csenger";"36,16";"4769,0";" ";"657";"425";"254";" ";
"Csengersima";"23,80";"670,5";" ";"72";"38";"25";" ";
"Csengerújfalu";"25,61";"788,5";" ";"144";"96";"65";" ";
"Komlódtótfalu";"6,97";"116,0";" ";"16";"7";"4";" ";
"Pátyod";"9,10";"651,5";" ";"71";"44";"31";" ";
"Porcsalma";"31,10";"2574,5";" ";"395";"230";"160";" ";
"Szamosangyalos";"8,04";"496,5";" ";"95";"61";"25";" ";
"Szamosbecs";"6,71";"354,0";" ";"55";"35";"15";" ";
"Szamostatárfalva";"4,50";"315,5";" ";"64";"30";"17";" ";
"Tyukod";"62,18";"1872,0";" ";"261";"146";"103";" ";
"Ura";"32,34";"627,0";" ";"105";"50";"31";" ";
"Fehérgyarmati járás";"707,40";"37189,0";" ";"5814";"2748";"1534";" ";
"Botpalád";"16,50";"593,5";" ";"136";"73";"44";" ";
"Cégénydányád";"12,19";"696,0";" ";"50";"13";"8";" ";
"Csaholc";"19,35";"506,5";" ";"72";"41";"23";" ";
"Császló";"10,18";"377,0";" ";"36";"12";"4";" ";
"Csegöld";"19,35";"606,0";" ";"70";"45";"28";" ";
"Darnó";"4,64";"162,5";" ";"34";"25";"18";" ";
"Fehérgyarmat";"52,46";"7940,5";" ";"711";"352";"197";" ";
"Fülesd";"15,05";"457,0";" ";"72";"33";"16";" ";
"Gacsály";"19,82";"894,0";" ";"118";"70";"44";" ";
"Garbolc";"7,26";"149,5";" ";"25";"15";"6";" ";
"Gyügye";"4,33";"229,5";" ";"23";"9";"4";" ";
"Hermánszeg";"5,20";"246,5";" ";"37";"7";"4";" ";
"Jánkmajtis";"25,03";"1675,5";" ";"290";"157";"105";" ";
"Kérsemjén";"7,08";"288,5";" ";"68";"27";"13";" ";
"Kisar";"15,43";"1055,0";" ";"200";"126";"89";" ";
"Kishódos";"8,92";"96,5";" ";"21";"12";"3";" ";
"Kisnamény";"18,01";"300,0";" ";"61";"46";"38";" ";
"Kispalád";"16,74";"532,5";" ";"162";"94";"35";" ";
"Kisszekeres";"14,68";"548,0";" ";"86";"33";"16";" ";
"Kölcse";"28,24";"1257,5";" ";"176";"126";"66";" ";
"Kömörõ";"16,37";"523,0";" ";"77";"28";"8";" ";
"Magosliget";"5,18";"251,0";" ";"71";"8";"3";" ";
"Mánd";"5,17";"267,0";" ";"43";"15";"5";" ";
"Méhtelek";"8,62";"668,5";" ";"143";"88";"51";" ";
"Milota";"15,39";"823,5";" ";"223";"68";"29";" ";
"Nábrád";"17,68";"881,5";" ";"136";"49";"31";" ";
"Nagyar";"15,99";"693,5";" ";"173";"82";"44";" ";
"Nagyhódos";"7,65";"110,0";" ";"14";"4";" ";" ";
"Nagyszekeres";"10,51";"534,0";" ";"98";"59";"37";" ";
"Nemesborzova";"2,20";"80,0";" ";"17";"10";"5";" ";
"Olcsvaapáti";"11,00";"299,5";" ";"55";"21";"8";" ";
"Panyola";"12,22";"585,0";" ";"77";"39";"20";" ";
"Penyige";"18,89";"748,5";" ";"139";"64";"35";" ";
"Rozsály";"14,87";"749,0";" ";"120";"81";"46";" ";
"Sonkád";"19,81";"689,5";" ";"138";"74";"27";" ";
"Szamossályi";"11,57";"665,0";" ";"105";"44";"22";" ";
"Szamosújlak";"5,27";"405,5";" ";"47";"16";"7";" ";
"Szatmárcseke";"36,31";"1399,0";" ";"332";"133";"73";" ";
"Tiszabecs";"17,14";"1024,0";" ";"96";"31";"15";" ";
"Tiszacsécse";"4,82";"229,5";" ";"60";"24";"1";" ";
"Tiszakóród";"16,69";"704,5";" ";"180";"45";"13";" ";
"Tisztaberek";"18,22";"608,5";" ";"121";"91";"67";" ";
"Tivadar";"4,80";"190,5";" ";"39";"14";"10";" ";
"Tunyogmatolcs";"26,28";"2436,5";" ";"391";"153";"108";" ";
"Túristvándi";"15,22";"691,5";" ";"82";"22";"6";" ";
"Túrricse";"12,99";"600,0";" ";"58";"28";"20";" ";
"Uszka";"7,36";"386,0";" ";"105";"3";"1";" ";
"Vámosoroszi";"13,16";"499,0";" ";"94";"50";"32";" ";
"Zajta";"9,17";"443,0";" ";"74";"55";"35";" ";
"Zsarolyán";"6,39";"391,0";" ";"58";"33";"14";" ";
"Ibrányi járás";"304,91";"23724,0";" ";"2975";"1770";"1114";" ";
"Balsa";"22,51";"841,0";" ";"73";"45";"16";" ";
"Buj";"32,76";"2263,0";" ";"281";"172";"113";" ";
"Gávavencsellõ";"66,83";"3493,5";" ";"350";"197";"87";" ";
"Ibrány";"60,39";"6905,0";" ";"816";"557";"368";" ";
"Nagyhalász";"44,31";"5608,0";" ";"718";"426";"264";" ";
"Paszab";"12,96";"1303,5";" ";"319";"150";"112";" ";
"Tiszabercel";"31,38";"1907,5";" ";"255";"167";"122";" ";
"Tiszatelek";"33,77";"1402,5";" ";"163";"56";"32";" ";
"Kemecsei járás";"246,41";"22191,5";" ";"2540";"1350";"676";" ";
"Berkesz";"13,18";"880,0";" ";"71";"33";"19";" ";
"Beszterec";"11,59";"1033,0";" ";"159";"61";"24";" ";
"Demecser";"36,98";"4324,5";" ";"377";"196";"49";" ";
"Gégény";"23,44";"1936,5";" ";"242";"171";"105";" ";
"Kék";"22,04";"1924,0";" ";"263";"116";"67";" ";
"Kemecse";"38,94";"4732,0";" ";"539";"268";"143";" ";
"Nyírbogdány";"35,03";"2936,0";" ";"295";"177";"76";" ";
"Nyírtét";"17,17";"1057,5";" ";"145";"105";"71";" ";
"Székely";"16,08";"1061,5";" ";"117";"51";"20";" ";
"Tiszarád";"9,23";"617,5";" ";"108";"70";"48";" ";
"Vasmegyer";"22,73";"1689,0";" ";"224";"102";"54";" ";
"Kisvárdai járás";"523,09";"55904,0";" ";"6213";"3353";"1962";" ";
"Ajak";"24,76";"3614,5";" ";"351";"156";"83";" ";
"Anarcs";"17,06";"1942,5";" ";"241";"133";"59";" ";
"Dombrád";"51,84";"3948,5";" ";"637";"415";"285";" ";
"Döge";"16,54";"2115,0";" ";"235";"153";"107";" ";
"Fényeslitke";"25,15";"2372,0";" ";"213";"144";"84";" ";
"Gyulaháza";"22,09";"1912,5";" ";"295";"189";"138";" ";
"Jéke";"6,32";"710,5";" ";"72";"36";"12";" ";
