"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2014. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Döbrököz";"148";"105";"73";" ";
"Gyulaj";"96";"57";"27";" ";
"Jágónak";"27";"13";"8";" ";
"Kapospula";"40";"21";"13";" ";
"Kaposszekcsõ";"48";"22";"11";" ";
"Kocsola";"125";"82";"57";" ";
"Kurd";"63";"33";"17";" ";
"Lápafõ";"11";"6";"2";" ";
"Nak";"34";"17";"7";" ";
"Szakcs";"60";"36";"20";" ";
"Várong";"10";"3";"2";" ";
"Paksi járás";"1749";"822";"472";" ";
"Bikács";"20";"11";"4";" ";
"Bölcske";"97";"51";"29";" ";
"Dunaföldvár";"308";"175";"102";" ";
"Dunaszentgyörgy";"96";"44";"24";" ";
"Gerjen";"57";"26";"13";" ";
"Györköny";"21";"8";"4";" ";
"Kajdacs";"67";"18";"7";" ";
"Madocsa";"48";"22";"15";" ";
"Nagydorog";"117";"50";"29";" ";
"Németkér";"76";"33";"20";" ";
"Paks";"514";"229";"134";" ";
"Pálfa";"90";"34";"20";" ";
"Pusztahencse";"60";"25";"15";" ";
"Sárszentlõrinc";"88";"44";"25";" ";
"Tengelic";"90";"52";"31";" ";
"Szekszárdi járás";"2210";"1009";"590";" ";
"Alsónána";"41";"25";"14";" ";
"Alsónyék";"40";"16";"9";" ";
"Báta";"145";"91";"56";" ";
"Bátaszék";"180";"81";"47";" ";
"Decs";"203";"92";"49";" ";
"Harc";"48";"26";"20";" ";
"Kistormás";"30";"12";"5";" ";
"Kölesd";"88";"24";"12";" ";
"Medina";"54";"24";"17";" ";
"Õcsény";"104";"42";"21";" ";
"Pörböly";"16";"4";"2";" ";
"Sárpilis";"54";"21";"16";" ";
"Sióagárd";"31";"20";"11";" ";
"Szálka";"10";"4";"3";" ";
"Szedres";"109";"54";"28";" ";
"Szekszárd";"1021";"456";"271";" ";
"Várdomb";"36";"17";"9";" ";
"Tamási járás";"2127";"765";"410";" ";
"Belecska";"7";"4";"2";" ";
"Diósberény";"28";"13";"4";" ";
"Dúzs";"23";"10";"5";" ";
"Értény";"79";"36";"11";" ";
"Felsõnyék";"50";"10";"8";" ";
"Fürged";"32";"2";" ";" ";
"Gyönk";"88";"25";"10";" ";
"Hõgyész";"102";"18";"15";" ";
"Iregszemcse";"136";"57";"35";" ";
"Kalaznó";"24";"7";"3";" ";
"Keszõhidegkút";"5";" ";" ";" ";
"Kisszékely";"12";"7";"5";" ";
"Koppányszántó";"20";"8";"3";" ";
"Magyarkeszi";"116";"50";"32";" ";
"Miszla";"17";"9";"4";" ";
"Mucsi";"57";"30";"15";" ";
"Nagykónyi";"110";"40";"26";" ";
"Nagyszékely";"35";"9";"7";" ";
"Nagyszokoly";"72";"26";"14";" ";
"Ozora";"122";"19";"8";" ";
"Pári";"38";"16";"10";" ";
"Pincehely";"111";"45";"26";" ";
"Regöly";"73";"24";"15";" ";
"Simontornya";"223";"107";"64";" ";
"Szakadát";"12";"6";"3";" ";
"Szakály";"76";"26";"14";" ";
"Szárazd";"15";"9";"3";" ";
"Tamási";"331";"118";"55";" ";
"Tolnanémedi";"44";"6";"3";" ";
"Udvari";"23";"5";" ";" ";
"Újireg";"12";"3";"1";" ";
"Varsád";"34";"20";"9";" ";
"Tolnai járás";"824";"351";"202";" ";
"Bogyiszló";"134";"46";"33";" ";
"Fácánkert";"41";"12";"8";" ";
"Fadd";"185";"73";"40";" ";
"Tolna";"464";"220";"121";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"222377";"103334";"57058";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"76238";"37023";"19603";" ";
"Borsod-Abaúj-Zemplén megye";"47169";"22690";"12881";" ";
"Cigándi járás";"1672";"788";"432";" ";
"Bodroghalom";"91";"44";"17";" ";
"Cigánd";"290";"134";"69";" ";
"Dámóc";"40";"20";"11";" ";
"Karcsa";"101";"45";"19";" ";
"Karos";"23";"10";"2";" ";
"Kisrozvágy";"7";"1";" ";" ";
"Lácacséke";"32";"14";"10";" ";
"Nagyrozvágy";"43";"16";"7";" ";
"Pácin";"172";"85";"37";" ";
"Révleányvár";"32";"11";"1";" ";
"Ricse";"156";"56";"27";" ";
"Semjén";"87";"20";"14";" ";
"Tiszacsermely";"104";"51";"23";" ";
"Tiszakarád";"431";"259";"186";" ";
"Zemplénagárd";"63";"22";"9";" ";
"Edelényi járás";"3045";"1347";"674";" ";
"Abod";"22";"15";"8";" ";
"Balajt";"39";"11";"4";" ";
"Becskeháza";"6";"3";"2";" ";
"Bódvalenke";"23";"8";"6";" ";
"Bódvarákó";"1";" ";" ";" ";
"Bódvaszilas";"69";"32";"16";" ";
"Boldva";"239";"148";"71";" ";
"Borsodszirák";"149";"69";"42";" ";
"Damak";"18";"4";"1";" ";
"Debréte";" ";" ";" ";" ";
"Edelény";"778";"322";"161";" ";
"Égerszög";"3";"2";"2";" ";
"Galvács";"2";" ";" ";" ";
"Hangács";"56";"23";"16";" ";
"Hegymeg";"16";"7";"4";" ";
"Hidvégardó";"25";"14";"4";" ";
"Irota";"2";" ";" ";" ";
"Komjáti";"13";"7";"5";" ";
"Ládbesenyõ";"28";"14";"11";" ";
"Lak";"61";"10";"4";" ";
"Martonyi";"71";"15";"8";" ";
"Meszes";"8";"6";"4";" ";
"Nyomár";"22";"13";"3";" ";
"Perkupa";"73";"29";"13";" ";
"Rakaca";"74";"32";"24";" ";
"Rakacaszend";"42";"32";"5";" ";
"Szakácsi";"19";"1";" ";" ";
"Szalonna";"74";"27";"17";" ";
"Szendrõ";"350";"165";"81";" ";
"Szendrõlád";"371";"182";"66";" ";
"Szin";"66";"30";"18";" ";
"Szinpetri";"20";"8";"7";" ";
"Szögliget";"40";"18";"9";" ";
"Szõlõsardó";"4";"3";"2";" ";
"Szuhogy";"87";"45";"31";" ";
"Teresztenye";" ";" ";" ";" ";
"Tomor";"16";"9";"5";" ";
"Tornabarakony";"1";" ";" ";" ";
"Tornakápolna";"2";"2";"2";" ";
"Tornanádaska";"95";"13";"5";" ";
"Tornaszentandrás";"11";"5";"5";" ";
"Tornaszentjakab";"28";"13";"8";" ";
"Varbóc";"3";"2";"1";" ";
"Viszló";"4";"3";"2";" ";
"Ziliz";"14";"5";"1";" ";
"Encsi járás";"1979";"928";"513";" ";
"Alsógagy";"5";"4";"2";" ";
"Baktakék";"65";"20";"7";" ";
"Beret";"16";"4";"2";" ";
"Büttös";"28";"22";"9";" ";
"Csenyéte";"91";"58";"4";" ";
"Csobád";"38";"13";"7";" ";
"Detek";"14";"4";"3";" ";
"Encs";"452";"292";"184";" ";
"Fáj";"28";"6";"3";" ";
"Fancsal";"17";"12";"7";" ";
"Felsõgagy";"36";"14";"3";" ";
"Forró";"392";"216";"139";" ";
"Fulókércs";"42";"11";"1";" ";
"Gagyapáti";"4";"2";" ";" ";
"Garadna";"12";"4";"2";" ";
"Hernádpetri";"29";"11";"6";" ";
"Hernádszentandrás";"23";"7";"1";" ";
"Hernádvécse";"145";"33";"23";" ";
"Ináncs";"54";"19";"14";" ";
"Kány";"3";"2";"2";" ";
"Keresztéte";"2";"2";"1";" ";
"Krasznokvajda";"45";"23";"16";" ";
"Litka";"3";"2";" ";" ";
"Méra";"117";"49";"31";" ";
"Novajidrány";"172";"63";"25";" ";
"Perecse";"2";"2";"2";" ";
"Pusztaradvány";"30";"9";"5";" ";
"Szalaszend";"92";"23";"13";" ";
"Szemere";"22";"1";"1";" ";
"Gönci járás";"1457";"751";"350";" ";
"Abaújalpár";"11";"6";"2";" ";
"Abaújkér";"38";"19";"4";" ";
"Abaújszántó";"199";"96";"28";" ";
"Abaújvár";"21";"6";"2";" ";
"Arka";"3";" ";" ";" ";
"Baskó";"14";"7";"3";" ";
"Boldogkõújfalu";"84";"49";"24";" ";
"Boldogkõváralja";"96";"51";"29";" ";
"Felsõdobsza";"88";"41";"21";" ";
"Fony";"25";"17";"8";" ";
"Gibárt";"10";"6";"2";" ";
"Gönc";"166";"89";"45";" ";
"Göncruszka";"50";"18";"13";" ";
"Hejce";"15";"6";"2";" ";
"Hernádbûd";"12";"9";"7";" ";
"Hernádcéce";"21";"8";"6";" ";
"Hernádszurdok";"8";" ";" ";" ";
"Hidasnémeti";"60";"27";"18";" ";
"Kéked";"24";"7";"4";" ";
"Korlát";"13";"7";"5";" ";
"Mogyoróska";"2";"2";"2";" ";
"Pányok";"7";"3";"3";" ";
"Pere";"23";"6";" ";" ";
"Regéc";"3";"1";" ";" ";
"Sima";"2";" ";" ";" ";
"Telkibánya";"67";"35";"20";" ";
"Tornyosnémeti";"25";"7";"7";" ";
"Vilmány";"286";"181";"70";" ";
"Vizsoly";"71";"39";"18";" ";
"Zsujta";"13";"8";"7";" ";
"Kazincbarcikai járás";"5155";"2667";"1557";" ";
"Alacska";"46";"23";"15";" ";
"Alsótelekes";"18";"3";"1";" ";
"Bánhorváti";"94";"45";"28";" ";
"Berente";"56";"19";"9";" ";
"Dédestapolcsány";"99";"52";"14";" ";
"Felsõtelekes";"83";"30";"23";" ";
"Izsófalva";"157";"71";"35";" ";
"Kazincbarcika";"2174";"1189";"728";" ";
"Kurityán";"73";"34";"22";" ";
"Mályinka";"23";"10";"7";" ";
"Múcsony";"241";"133";"51";" ";
"Nagybarca";"77";"30";"12";" ";
"Ormosbánya";"105";"33";"18";" ";
"Rudabánya";"276";"140";"67";" ";
"Rudolftelep";"81";"32";"24";" ";
"Sajógalgóc";"33";"11";"6";" ";
"Sajóivánka";"31";"14";"5";" ";
"Sajókaza";"339";"211";"130";" ";
"Sajószentpéter";"989";"514";"328";" ";
"Szuhakálló";"68";"35";"11";" ";
"Tardona";"47";"23";"14";" ";
"Vadna";"45";"15";"9";" ";
"Mezõcsáti járás";"1022";"298";"147";" ";
"Ároktõ";"120";"25";"13";" ";
"Gelej";"15";"5";"4";" ";
"Hejõpapi";"123";"23";"13";" ";
"Igrici";"96";"18";"7";" ";
"Mezõcsát";"411";"148";"69";" ";
"Tiszadorogma";"19";"8";"6";" ";
"Tiszakeszi";"134";"40";"21";" ";
"Tiszatarján";"104";"31";"14";" ";
"Mezõkövesdi járás";"2486";"1303";"832";" ";
"Bogács";"139";"56";"23";" ";
"Borsodgeszt";"16";"7";"5";" ";
"Borsodivánka";"19";"9";"4";" ";
"Bükkábrány";"66";"29";"13";" ";
"Bükkzsérc";"53";"30";"20";" ";
"Cserépfalu";"56";"30";"14";" ";
"Cserépváralja";"18";"7";"7";" ";
"Csincse";"52";"34";"22";" ";
"Egerlövõ";"29";"15";"8";" ";
"Kács";"17";"8";"8";" ";
"Mezõkeresztes";"255";"121";"65";" ";
"Mezõkövesd";"883";"495";"339";" ";
"Mezõnagymihály";"32";"14";"6";" ";
"Mezõnyárád";"66";"26";"12";" ";
"Négyes";"11";"8";"3";" ";
"Sály";"269";"178";"124";" ";
"Szentistván";"168";"81";"64";" ";
"Szomolya";"95";"50";"31";" ";
"Tard";"71";"27";"13";" ";
"Tibolddaróc";"78";"27";"19";" ";
"Tiszabábolna";"8";"4";"2";" ";
"Tiszavalk";"8";"4";"3";" ";
"Vatta";"77";"43";"27";" ";
"Miskolci járás";"13228";"6483";"3764";" ";
"Alsózsolca";"533";"260";"124";" ";
"Arnót";"98";"48";"29";" ";
"Berzék";"42";"15";"7";" ";
"Bõcs";"197";"59";"16";" ";
"Bükkaranyos";"126";"53";"25";" ";
"Bükkszentkereszt";"52";"16";"9";" ";
"Emõd";"278";"144";"85";" ";
"Felsõzsolca";"411";"102";"56";" ";
"Gesztely";"220";"105";"47";" ";
"Harsány";"92";"37";"15";" ";
"Hernádkak";"112";"67";"37";" ";
"Hernádnémeti";"236";"101";"48";" ";
"Kisgyõr";"139";"58";"25";" ";
"Kistokaj";"85";"42";"21";" ";
"Kondó";"28";"5";"3";" ";
"Köröm";"252";"29";"11";" ";
"Mályi";"152";"59";"31";" ";
"Miskolc";"8091";"4295";"2683";" ";
"Nyékládháza";"223";"115";"70";" ";
"Onga";"329";"192";"105";" ";
"Ónod";"264";"125";"67";" ";
"Parasznya";"58";"16";"7";" ";
"Radostyán";"27";"15";"4";" ";
"Répáshuta";"22";"11";"10";" ";
"Sajóbábony";"176";"89";"45";" ";
"Sajóecseg";"40";"19";"8";" ";
"Sajóhídvég";"69";"30";"7";" ";
"Sajókápolna";"35";"19";"12";" ";
"Sajókeresztúr";"56";"15";"6";" ";
"Sajólád";"227";"112";"32";" ";
"Sajólászlófalva";"20";"8";"4";" ";
"Sajópálfala";"23";"4";"2";" ";
"Sajópetri";"99";"44";"24";" ";
"Sajósenye";"19";"9";"3";" ";
"Sajóvámos";"83";"35";"19";" ";
"Sóstófalva";"6";"4";"2";" ";
"Szirmabesenyõ";"189";"88";"44";" ";
"Újcsanálos";"79";"27";"15";" ";
"Varbó";"40";"11";"6";" ";
"Ózdi járás";"5234";"2628";"1637";" ";
"Arló";"609";"340";"227";" ";
"Borsodbóta";"122";"62";"38";" ";
"Borsodnádasd";"283";"106";"64";" ";
"Borsodszentgyörgy";"90";"38";"22";" ";
"Bükkmogyorósd";"5";" ";" ";" ";
"Csernely";"39";"15";"12";" ";
"Csokvaomány";"96";"36";"22";" ";
"Domaháza";"164";"97";"57";" ";
"Farkaslyuk";"305";"145";"85";" ";
"Hangony";"229";"130";"75";" ";
"Járdánháza";"120";"53";"33";" ";
"Kissikátor";"16";"4";"3";" ";
"Lénárddaróc";"16";"6";"3";" ";
"Nekézseny";"59";"28";"16";" ";
"Ózd";"2946";"1515";"944";" ";
"Sáta";"118";"49";"33";" ";
"Uppony";"17";"4";"3";" ";
"Putnoki járás";"1298";"465";"225";" ";
"Aggtelek";"31";"6";"2";" ";
"Alsószuha";"28";"11";"6";" ";
"Bánréve";"69";"8";"5";" ";
"Dövény";"25";"14";"6";" ";
"Dubicsány";"18";"10";"7";" ";
"Felsõkelecsény";"12";"3";"3";" ";
"Felsõnyárád";"35";"18";"11";" ";
"Gömörszõlõs";"4";"3";"2";" ";
"Hét";"34";"11";"8";" ";
"Imola";"8";"1";"1";" ";
"Jákfalva";"50";"29";"14";" ";
"Jósvafõ";"14";"3";"1";" ";
"Kánó";"4";"2";"2";" ";
"Kelemér";"68";"18";"11";" ";
"Királd";"27";"6";"5";" ";
"Putnok";"511";"195";"98";" ";
"Ragály";"39";"10";"4";" ";
"Sajómercse";"30";"9";"5";" ";
"Sajónémeti";"47";"12";"6";" ";
"Sajópüspöki";"42";"21";"12";" ";
"Sajóvelezd";"79";"22";"7";" ";
"Serényfalva";"62";"31";"4";" ";
"Szuhafõ";"4";"2";" ";" ";
"Trizs";"5";"1";"1";" ";
"Zádorfalva";"43";"17";"3";" ";
"Zubogy";"9";"2";"1";" ";
"Sárospataki járás";"1516";"663";"354";" ";
"Bodrogolaszi";"52";"19";"8";" ";
"Erdõhorváti";"21";"8";"4";" ";
"Györgytarló";"46";"23";"11";" ";
"Háromhuta";"9";"2";"1";" ";
"Hercegkút";"16";"7";"5";" ";
"Kenézlõ";"108";"64";"48";" ";
"Komlóska";"14";"5";"3";" ";
"Makkoshotyka";"167";"49";"23";" ";
"Olaszliszka";"131";"62";"15";" ";
"Sárazsadány";"25";"7";"4";" ";
"Sárospatak";"550";"250";"146";" ";
"Tolcsva";"147";"70";"25";" ";
"Vajdácska";"107";"36";"27";" ";
"Vámosújfalu";"41";"19";"7";" ";
"Viss";"74";"38";"24";" ";
"Zalkod";"8";"4";"3";" ";
"Sátoraljaújhelyi járás";"1406";"533";"246";" ";
"Alsóberecki";"48";"26";"8";" ";
"Alsóregmec";"11";"5";" ";" ";
"Bózsva";"12";"7";"5";" ";
"Felsõberecki";"14";"6";"4";" ";
"Felsõregmec";"27";"9";"3";" ";
"Filkeháza";"8";"2";" ";" ";
"Füzér";"26";"11";"3";" ";
"Füzérkajata";"12";"7";"3";" ";
"Füzérkomlós";"36";"14";"2";" ";
"Füzérradvány";"24";"7";"1";" ";
"Hollóháza";"83";"42";"24";" ";
"Kishuta";"20";"11";"6";" ";
"Kovácsvágás";"118";"27";"7";" ";
"Mikóháza";"18";"4";"1";" ";
"Nagyhuta";"3";"2";"2";" ";
"Nyíri";"41";"20";"13";" ";
"Pálháza";"60";"19";"12";" ";
"Pusztafalu";"12";"8";"6";" ";
"Sátoraljaújhely";"807";"298";"145";" ";
"Vágáshuta";"11";"3";" ";" ";
"Vilyvitány";"15";"5";"1";" ";
"Szerencsi járás";"3453";"1736";"967";" ";
"Alsódobsza";"12";"6";"5";" ";
"Bekecs";"144";"81";"49";" ";
"Golop";"39";"19";"7";" ";
"Legyesbénye";"190";"134";"83";" ";
"Mád";"154";"98";"37";" ";
"Megyaszó";"251";"162";"102";" ";
"Mezõzombor";"204";"80";"43";" ";
"Monok";"121";"49";"21";" ";
"Prügy";"495";"238";"145";" ";
"Rátka";"49";"22";"13";" ";
"Szerencs";"450";"227";"99";" ";
"Taktaharkány";"383";"117";"64";" ";
"Taktakenéz";"235";"125";"94";" ";
"Taktaszada";"209";"97";"46";" ";
"Tállya";"141";"73";"34";" ";
"Tiszalúc";"376";"208";"125";" ";
"Szikszói járás";"1497";"746";"445";" ";
"Abaújlak";"6";"3";"2";" ";
"Abaújszolnok";"21";"4";"2";" ";
"Alsóvadász";"208";"136";"95";" ";
"Aszaló";"215";"111";"65";" ";
"Felsõvadász";"103";"37";"26";" ";
"Gadna";"46";"26";"25";" ";
"Gagybátor";"11";"9";"3";" ";
"Gagyvendégi";"19";"11";"9";" ";
"Halmaj";"72";"25";"13";" ";
"Hernádkércs";"32";"8";"4";" ";
"Homrogd";"106";"69";"22";" ";
"Kázsmárk";"75";"21";"14";" ";
"Kiskinizs";"26";"19";"10";" ";
"Kupa";"14";"6";"1";" ";
"Léh";"26";"10";"8";" ";
"Monaj";"30";"18";"8";" ";
"Nagykinizs";"22";"9";"4";" ";
"Nyésta";"3";"1";"1";" ";
"Pamlény";"9";"4";"2";" ";
"Rásonysápberencs";"69";"23";"19";" ";
"Selyeb";"49";"17";"10";" ";
"Szászfa";"19";"4";"3";" ";
"Szentistvánbaksa";"8";"5";"2";" ";
"Szikszó";"308";"170";"97";" ";
"Tiszaújvárosi járás";"1686";"783";"382";" ";
"Girincs";"77";"18";"5";" ";
"Hejõbába";"149";"64";"32";" ";
"Hejõkeresztúr";"58";"23";"10";" ";
"Hejõkürt";"24";"7";"4";" ";
"Hejõszalonta";"67";"23";"11";" ";
"Kesznyéten";"111";"53";"21";" ";
"Kiscsécs";"27";"13";"3";" ";
"Muhi";"29";"14";"2";" ";
"Nagycsécs";"77";"40";"11";" ";
"Nemesbikk";"75";"26";"13";" ";
"Oszlár";"20";"11";"9";" ";
"Sajóörös";"48";"19";"8";" ";
"Sajószöged";"74";"49";"29";" ";
"Szakáld";"39";"10";"2";" ";
"Tiszapalkonya";"74";"25";"15";" ";
"Tiszaújváros";"737";"388";"207";" ";
"Tokaji járás";"1035";"571";"356";" ";
"Bodrogkeresztúr";"58";"37";"21";" ";
"Bodrogkisfalud";"69";"48";"30";" ";
"Csobaj";"46";"24";"11";" ";
"Erdõbénye";"118";"74";"52";" ";
"Szegi";"24";"10";"6";" ";
"Szegilong";"11";"8";"3";" ";
"Taktabáj";"50";"18";"13";" ";
"Tarcal";"356";"194";"127";" ";
"Tiszaladány";"54";"27";"14";" ";
"Tiszatardos";"17";"9";"4";" ";
"Tokaj";"232";"122";"75";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"14788";"6707";"2921";" ";
"Bélapátfalvai járás";"443";"216";"97";" ";
"Balaton";"62";"30";"18";" ";
"Bekölce";"48";"28";"18";" ";
"Bélapátfalva";"150";"66";"21";" ";
"Bükkszentmárton";"34";"20";"8";" ";
"Mikófalva";"31";"13";"6";" ";
"Mónosbél";"9";"6";"5";" ";
"Nagyvisnyó";"44";"28";"10";" ";
"Szilvásvárad";"65";"25";"11";" ";
"Egri járás";"3635";"1823";"796";" ";
"Andornaktálya";"74";"24";"11";" ";
"Bátor";"14";"7";"2";" ";
"Demjén";"13";"5";"1";" ";
"Eger";"1711";"866";"368";" ";
"Egerbakta";"202";"111";"60";" ";
"Egerbocs";"34";"14";"2";" ";
"Egercsehi";"115";"58";"29";" ";
"Egerszalók";"140";"81";"37";" ";
"Egerszólát";"40";"16";"6";" ";
"Feldebrõ";"66";"29";"9";" ";
"Felsõtárkány";"140";"70";"36";" ";
"Hevesaranyos";"90";"32";"12";" ";
"Kerecsend";"285";"143";"47";" ";
"Maklár";"96";"51";"23";" ";
"Nagytálya";"22";"8";"3";" ";
"Noszvaj";"67";"42";"20";" ";
"Novaj";"49";"22";"9";" ";
"Ostoros";"72";"34";"13";" ";
"Szarvaskõ";"11";"2";" ";" ";
"Szúcs";"76";"48";"15";" ";
"Tarnaszentmária";"7";"2";"1";" ";
"Verpelét";"311";"158";"92";" ";
"Füzesabonyi járás";"1761";"832";"327";" ";
"Aldebrõ";"25";"3";"2";" ";
"Besenyõtelek";"207";"117";"46";" ";
"Dormánd";"53";"21";"13";" ";
"Egerfarmos";"32";"5";"2";" ";
"Füzesabony";"297";"111";"39";" ";
"Kál";"254";"150";"49";" ";
"Kápolna";"136";"83";"22";" ";
"Kompolt";"156";"98";"33";" ";
"Mezõszemere";"58";"12";"5";" ";
"Mezõtárkány";"79";"37";"18";" ";
"Nagyút";"28";"13";"7";" ";
"Poroszló";"237";"111";"58";" ";
"Sarud";"82";"23";"10";" ";
"Szihalom";"51";"18";"7";" ";
"Tófalu";"54";"25";"15";" ";
"Újlõrincfalva";"12";"5";"1";" ";
"Gyöngyösi járás";"2567";"1209";"524";" ";
"Abasár";"81";"47";"25";" ";
"Adács";"143";"69";"40";" ";
"Atkár";"59";"29";"10";" ";
"Detk";"55";"25";"10";" ";
"Domoszló";"73";"32";"14";" ";
"Gyöngyös";"935";"494";"165";" ";
"Gyöngyöshalász";"94";"60";"30";" ";
"Gyöngyösoroszi";"142";"63";"29";" ";
"Gyöngyöspata";"114";"43";"22";" ";
"Gyöngyössolymos";"77";"39";"22";" ";
"Gyöngyöstarján";"83";"41";"28";" ";
"Halmajugra";"125";"14";"6";" ";
"Karácsond";"72";"29";"12";" ";
"Kisnána";"52";"30";"21";" ";
"Ludas";"60";"29";"13";" ";
"Markaz";"57";"32";"21";" ";
"Mátraszentimre";"14";"4";"2";" ";
"Nagyfüged";"114";"50";"14";" ";
"Nagyréde";"49";"22";"13";" ";
"Pálosvörösmart";"18";"7";"4";" ";
"Vámosgyörk";"34";"11";"4";" ";
"Vécs";"44";"12";"9";" ";
"Visonta";"35";"18";"6";" ";
"Visznek";"37";"9";"4";" ";
"Hatvani járás";"1981";"855";"356";" ";
"Apc";"106";"49";"10";" ";
"Boldog";"123";"58";"25";" ";
"Csány";"158";"102";"64";" ";
"Ecséd";"152";"82";"52";" ";
"Hatvan";"590";"192";"67";" ";
"Heréd";"86";"30";"16";" ";
"Hort";"131";"62";"14";" ";
"Kerekharaszt";"50";"29";"12";" ";
"Lõrinci";"276";"120";"50";" ";
"Nagykökényes";"30";"11";"2";" ";
"Petõfibánya";"110";"55";"15";" ";
"Rózsaszentmárton";"43";"19";"6";" ";
"Szûcsi";"45";"19";"13";" ";
"Zagyvaszántó";"81";"27";"10";" ";
"Hevesi járás";"3090";"1224";"588";" ";
"Átány";"201";"73";"25";" ";
"Boconád";"50";"23";"7";" ";
"Erdõtelek";"351";"160";"74";" ";
"Erk";"102";"30";"5";" ";
"Heves";"869";"364";"176";" ";
"Hevesvezekény";"41";"9";"4";" ";
"Kisköre";"146";"74";"45";" ";
"Kömlõ";"298";"107";"56";" ";
"Pély";"135";"60";"35";" ";
"Tarnabod";"25";"7";"3";" ";
"Tarnaméra";"47";"25";"10";" ";
"Tarnaörs";"171";"85";"44";" ";
"Tarnaszentmiklós";"85";"40";"31";" ";
"Tarnazsadány";"188";"39";"6";" ";
"Tenk";"62";"18";"12";" ";
"Tiszanána";"294";"98";"51";" ";
"Zaránk";"25";"12";"4";" ";
"Pétervásárai járás";"1311";"548";"233";" ";
"Bodony";"56";"26";"11";" ";
"Bükkszék";"22";"11";"6";" ";
"Bükkszenterzsébet";"89";"39";"10";" ";
"Erdõkövesd";"50";"25";"12";" ";
"Fedémes";"18";"9";"5";" ";
"Istenmezeje";"119";"53";"19";" ";
"Ivád";"31";"13";"4";" ";
"Kisfüzes";"8";"4";"2";" ";
"Mátraballa";"12";"8";"5";" ";
"Mátraderecske";"106";"35";"15";" ";
"Parád";"102";"29";"18";" ";
"Parádsasvár";"19";"9";"1";" ";
"Pétervására";"133";"77";"32";" ";
"Recsk";"158";"40";"14";" ";
"Sirok";"88";"46";"20";" ";
"Szajla";"67";"25";"7";" ";
"Szentdomonkos";"44";"15";"6";" ";
"Tarnalelesz";"132";"63";"33";" ";
"Terpes";"26";"6";"4";" ";
"Váraszó";"31";"15";"9";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"14281";"7626";"3801";" ";
"Balassagyarmati járás";"2320";"1155";"528";" ";
"Balassagyarmat";"762";"410";"166";" ";
"Becske";"47";"24";"6";" ";
"Bercel";"84";"52";"28";" ";
"Cserháthaláp";"29";"17";"4";" ";
"Cserhátsurány";"57";"34";"21";" ";
"Csesztve";"30";"12";"9";" ";
"Csitár";"28";"15";"10";" ";
"Debercsény";"7";"3";"1";" ";
"Dejtár";"82";"42";"20";" ";
"Drégelypalánk";"124";"66";"18";" ";
"Érsekvadkert";"180";"66";"34";" ";
"Galgaguta";"20";"6";"2";" ";
"Herencsény";"38";"25";"13";" ";
"Hont";"43";"13";"7";" ";
"Hugyag";"159";"77";"39";" ";
"Iliny";"13";"5";"3";" ";
"Ipolyszög";"44";"21";"9";" ";
"Ipolyvece";"56";"31";"15";" ";
"Magyarnándor";"56";"26";"15";" ";
"Mohora";"69";"36";"25";" ";
"Nógrádkövesd";"29";"10";"5";" ";
"Nógrádmarcal";"29";"14";"7";" ";
"Õrhalom";"72";"48";"30";" ";
"Patak";"48";"21";"4";" ";
"Patvarc";"65";"26";"16";" ";
"Szanda";"30";"16";"7";" ";
"Szécsénke";"7";"2";"1";" ";
"Szügy";"89";"31";"9";" ";
"Terény";"23";"6";"4";" ";
"Bátonyterenyei járás";"1142";"503";"209";" ";
"Bátonyterenye";"520";"240";"77";" ";
"Dorogháza";"54";"18";"13";" ";
"Mátramindszent";"53";"23";"7";" ";
"Mátranovák";"114";"61";"38";" ";
"Mátraterenye";"124";"23";"7";" ";
"Mátraverebély";"207";"111";"58";" ";
"Nemti";"57";"25";"8";" ";
"Szuha";"13";"2";"1";" ";
"Pásztói járás";"1911";"951";"461";" ";
"Alsótold";"23";"9";"6";" ";
"Bér";"21";"8";"2";" ";
"Bokor";"6";"4";"3";" ";
"Buják";"147";"74";"34";" ";
"Csécse";"66";"30";"23";" ";
"Cserhátszentiván";"8";"3";"2";" ";
"Ecseg";"73";"23";"14";" ";
"Egyházasdengeleg";"20";"12";"5";" ";
"Erdõkürt";"19";"11";"7";" ";
"Erdõtarcsa";"52";"39";"18";" ";
"Felsõtold";"7";"2";" ";" ";
"Garáb";"3";"2";"2";" ";
"Héhalom";"46";"22";"11";" ";
"Jobbágyi";"172";"98";"39";" ";
